LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1670855242.812246,1257117.000,6888,2,EA,1,100,0.030320
1670855242.878290,1257181.000,6888,2,EA,1,100,0.030320
1670855242.945366,1257246.000,6904,1,EA,1,100,0.030319
1670855243.010895,1257309.500,6922,2,EA,1,100,0.030319
1670855243.076423,1257373.000,6922,2,EA,1,100,0.030319
1670855243.142983,1257437.500,6938,2,EA,1,100,0.030319
1670855243.209543,1257502.000,6938,2,EA,1,100,0.030319
1670855243.275588,1257566.000,6954,1,EA,1,100,0.030319
1670855243.342148,1257630.500,6970,2,EA,1,100,0.030319
1670855243.408708,1257695.000,6970,2,EA,1,100,0.030319
1670855243.474752,1257759.000,6987,1,EA,1,100,0.030319
1670855243.540797,1257823.000,7009,3,EA,1,100,0.030319
1670855243.606841,1257887.000,7009,3,EA,1,100,0.030319
1670855243.672885,1257951.000,7009,3,EA,1,100,0.030319
1670855243.739961,1258016.000,7031,2,EA,1,100,0.030319
1670855243.807038,1258081.000,7031,2,EA,1,100,0.030319
1670855243.873598,1258145.500,7047,2,EA,1,100,0.030319
1670855243.940158,1258210.000,7047,2,EA,1,100,0.030319
1670855244.007234,1258275.000,7063,1,EA,1,100,0.030319
1670855244.073278,1258339.000,7081,2,EA,1,100,0.030319
1670855244.139323,1258403.000,7081,2,EA,1,100,0.030319
1670855244.205367,1258467.000,7097,2,EA,1,100,0.030319
1670855244.271411,1258531.000,7097,2,EA,1,100,0.030319
1670855244.338487,1258596.000,7113,1,EA,1,100,0.030319
1670855244.404016,1258659.500,7129,2,EA,1,100,0.030319
1670855244.469544,1258723.000,7129,2,EA,1,100,0.030319
1670855244.536620,1258788.000,7146,1,EA,1,100,0.030319
1670855244.602664,1258852.000,7162,2,EA,1,100,0.030319
1670855244.668709,1258916.000,7162,2,EA,1,100,0.030319
1670855244.735785,1258981.000,7180,1,EA,1,100,0.030320
1670855244.801829,1259045.000,7196,2,EA,1,100,0.030320
1670855244.867873,1259109.000,7196,2,EA,1,100,0.030320
1670855244.934433,1259173.500,7213,2,EA,1,100,0.030320
1670855245.000994,1259238.000,7213,2,EA,1,100,0.030320
1670855245.068070,1259303.000,7230,1,EA,1,100,0.030320
1670855245.134630,1259367.500,7247,2,EA,1,100,0.030320
1670855245.201190,1259432.000,7247,2,EA,1,100,0.030320
1670855245.268267,1259497.000,7263,1,EA,1,100,0.030320
1670855245.334827,1259561.500,7282,2,EA,1,100,0.030320
1670855245.401387,1259626.000,7282,2,EA,1,100,0.030320
1670855245.468463,1259691.000,7298,1,EA,1,100,0.030320
1670855245.534508,1259755.000,7315,2,EA,1,100,0.030320
1670855245.600552,1259819.000,7315,2,EA,1,100,0.030320
1670855245.667628,1259884.000,7331,1,EA,1,100,0.030320
1670855245.733672,1259948.000,7350,2,EA,1,100,0.030320
1670855245.799716,1260012.000,7350,2,EA,1,100,0.030320
1670855245.865761,1260076.000,7365,2,EA,1,100,0.030320
1670855245.931805,1260140.000,7365,2,EA,1,100,0.030320
1670855245.998881,1260205.000,7382,1,EA,1,100,0.030320
1670855246.065441,1260269.500,7399,2,EA,1,100,0.030320
1670855246.132002,1260334.000,7399,2,EA,1,100,0.030320
1670855246.197014,1260397.000,7416,1,EA,1,100,0.030320
1670855246.263058,1260461.000,7430,2,EA,1,100,0.030320
1670855246.329102,1260525.000,7430,2,EA,1,100,0.030320
1670855246.397211,1260591.000,7448,1,EA,1,100,0.030320
1670855246.462739,1260654.500,7464,2,EA,1,100,0.030320
1670855246.528267,1260718.000,7464,2,EA,1,100,0.030320
1670855246.595859,1260783.500,7481,2,EA,1,100,0.030320
1670855246.663451,1260849.000,7481,2,EA,1,100,0.030320
1670855246.730528,1260914.000,7498,1,EA,1,100,0.030320
1670855246.797088,1260978.500,7515,2,EA,1,100,0.030320
1670855246.863648,1261043.000,7515,2,EA,1,100,0.030320
1670855246.929692,1261107.000,7534,1,EA,1,100,0.030320
1670855246.996768,1261172.000,7552,2,EA,1,100,0.030320
1670855247.063845,1261237.000,7552,2,EA,1,100,0.030320
1670855247.128857,1261300.000,7568,1,EA,1,100,0.030320
1670855247.194901,1261364.000,7584,2,EA,1,100,0.030320
1670855247.260946,1261428.000,7584,2,EA,1,100,0.030320
1670855247.327506,1261492.500,7600,2,EA,1,100,0.030320
1670855247.394066,1261557.000,7600,2,EA,1,100,0.030320
1670855247.463206,1261624.000,7617,1,EA,1,100,0.030320
1670855247.530282,1261689.000,7633,2,EA,1,100,0.030320
1670855247.597358,1261754.000,7633,2,EA,1,100,0.030320
1670855247.663403,1261818.000,7650,1,EA,1,100,0.030320
1670855247.729963,1261882.500,7667,2,EA,1,100,0.030320
1670855247.796523,1261947.000,7667,2,EA,1,100,0.030320
1670855247.862567,1262011.000,7684,1,EA,1,100,0.030320
1670855247.928612,1262075.000,7700,2,EA,1,100,0.030320
1670855247.994656,1262139.000,7700,2,EA,1,100,0.030320
1670855248.062764,1262205.000,7718,2,EA,1,100,0.030320
1670855248.130872,1262271.000,7718,2,EA,1,100,0.030320
1670855248.196916,1262335.000,7734,1,EA,1,100,0.030320
1670855248.263993,1262400.000,7749,2,EA,1,100,0.030320
1670855248.331069,1262465.000,7749,2,EA,1,100,0.030320
1670855248.397629,1262529.500,7769,2,EA,1,100,0.030320
1670855248.464189,1262594.000,7769,2,EA,1,100,0.030320
1670855248.530233,1262658.000,7786,2,EA,1,100,0.030320
1670855248.596278,1262722.000,7786,2,EA,1,100,0.030320
1670855248.663354,1262787.000,7802,1,EA,1,100,0.030320
1670855248.729398,1262851.000,7822,2,EA,1,100,0.030320
1670855248.795442,1262915.000,7822,2,EA,1,100,0.030320
1670855248.863550,1262981.000,7843,2,EA,1,100,0.030320
1670855248.931659,1263047.000,7843,2,EA,1,100,0.030320
1670855248.999767,1263113.000,7860,1,EA,1,100,0.030320
1670855249.066327,1263177.500,7875,2,EA,1,100,0.030320
1670855249.132887,1263242.000,7875,2,EA,1,100,0.030320
1670855249.198931,1263306.000,7892,1,EA,1,100,0.030320
1670855249.266008,1263371.000,7908,2,EA,1,100,0.030320
1670855249.333084,1263436.000,7908,2,EA,1,100,0.030320
1670855249.398096,1263499.000,7926,1,EA,1,100,0.030320
1670855249.463624,1263562.500,7940,2,EA,1,100,0.030320
1670855249.529153,1263626.000,7940,2,EA,1,100,0.030320
1670855249.595713,1263690.500,7957,2,EA,1,100,0.030320
1670855249.662273,1263755.000,7957,2,EA,1,100,0.030320
1670855249.731413,1263822.000,7974,1,EA,1,100,0.030320
1670855249.799006,1263887.500,7993,2,EA,1,100,0.030320
1670855249.866598,1263953.000,7993,2,EA,1,100,0.030320
1670855249.932642,1264017.000,8009,1,EA,1,100,0.030320
1670855249.998686,1264081.000,8028,2,EA,1,100,0.030320
1670855250.064730,1264145.000,8028,2,EA,1,100,0.030320
1670855250.129743,1264208.000,8044,1,EA,1,100,0.030320
1670855250.196303,1264272.500,8061,2,EA,1,100,0.030320
1670855250.262863,1264337.000,8061,2,EA,1,100,0.030320
1670855250.330971,1264403.000,8077,1,EA,1,100,0.030320
1670855250.399079,1264469.000,8094,2,EA,1,100,0.030320
1670855250.467187,1264535.000,8094,2,EA,1,100,0.030319
1670855250.533748,1264599.500,8109,2,EA,1,100,0.030319
1670855250.600308,1264664.000,8109,2,EA,1,100,0.030320
1670855250.667384,1264729.000,8126,1,EA,1,100,0.030319
1670855250.732912,1264792.500,8145,2,EA,1,100,0.030320
1670855250.798441,1264856.000,8145,2,EA,1,100,0.030319
1670855250.863453,1264919.000,8162,1,EA,1,100,0.030319
1670855250.930529,1264984.000,8176,2,EA,1,100,0.030319
1670855250.997605,1265049.000,8176,2,EA,1,100,0.030319
1670855251.063650,1265113.000,8194,1,EA,1,100,0.030319
1670855251.131242,1265178.500,8210,2,EA,1,100,0.030319
1670855251.198834,1265244.000,8210,2,EA,1,100,0.030319
1670855251.266426,1265309.500,8227,2,EA,1,100,0.030319
1670855251.334018,1265375.000,8227,2,EA,1,100,0.030319
1670855251.400063,1265439.000,8244,1,EA,1,100,0.030319
1670855251.466107,1265503.000,8262,2,EA,1,100,0.030319
1670855251.532151,1265567.000,8262,2,EA,1,100,0.030319
1670855251.598195,1265631.000,8278,1,EA,1,100,0.030319
1670855251.664756,1265695.500,8296,2,EA,1,100,0.030319
1670855251.731316,1265760.000,8296,2,EA,1,100,0.030319
1670855251.795296,1265822.000,8314,1,EA,1,100,0.030319
1670855251.861856,1265886.500,8330,2,EA,1,100,0.030319
1670855251.928416,1265951.000,8330,2,EA,1,100,0.030320
1670855251.995493,1266016.000,8346,2,EA,1,100,0.030319
1670855252.062569,1266081.000,8346,2,EA,1,100,0.030319
1670855252.128613,1266145.000,8363,1,EA,1,100,0.030319
1670855252.194657,1266209.000,8379,2,EA,1,100,0.030320
1670855252.260702,1266273.000,8379,2,EA,1,100,0.030320
1670855252.326746,1266337.000,8396,1,EA,1,100,0.030319
1670855252.393306,1266401.500,8411,2,EA,1,100,0.030320
1670855252.459866,1266466.000,8411,2,EA,1,100,0.030320
1670855252.525911,1266530.000,8428,1,EA,1,100,0.030320
1670855252.592987,1266595.000,8444,2,EA,1,100,0.030320
1670855252.660063,1266660.000,8444,2,EA,1,100,0.030320
1670855252.726107,1266724.000,8464,2,EA,1,100,0.030320
1670855252.792151,1266788.000,8464,2,EA,1,100,0.030320
1670855252.858196,1266852.000,8480,1,EA,1,100,0.030320
1670855252.924240,1266916.000,8495,2,EA,1,100,0.030320
1670855252.990284,1266980.000,8495,2,EA,1,100,0.030320
1670855253.056329,1267044.000,8515,1,EA,1,100,0.030320
1670855253.122889,1267108.500,8532,2,EA,1,100,0.030320
1670855253.189449,1267173.000,8532,2,EA,1,100,0.030320
1670855253.255493,1267237.000,8548,1,EA,1,100,0.030320
1670855253.322053,1267301.500,8565,2,EA,1,100,0.030320
1670855253.388614,1267366.000,8565,2,EA,1,100,0.030320
1670855253.454658,1267430.000,8580,2,EA,1,100,0.030320
1670855253.520702,1267494.000,8580,2,EA,1,100,0.030320
1670855253.587778,1267559.000,8597,1,EA,1,100,0.030320
1670855253.653823,1267623.000,8614,2,EA,1,100,0.030320
1670855253.719867,1267687.000,8614,2,EA,1,100,0.030320
1670855253.785911,1267751.000,8633,1,EA,1,100,0.030320
1670855253.851955,1267815.000,8647,2,EA,1,100,0.030320
1670855253.918000,1267879.000,8647,2,EA,1,100,0.030320
1670855253.986108,1267945.000,8664,1,EA,1,100,0.030320
1670855254.052152,1268009.000,8681,2,EA,1,100,0.030320
1670855254.118196,1268073.000,8681,2,EA,1,100,0.030320
1670855254.183724,1268136.500,8703,2,EA,1,100,0.030320
1670855254.249253,1268200.000,8703,2,EA,1,100,0.030320
1670855254.317361,1268266.000,8719,1,EA,1,100,0.030320
1670855254.384437,1268331.000,8735,2,EA,1,100,0.030320
1670855254.451513,1268396.000,8735,2,EA,1,100,0.030320
1670855254.518074,1268460.500,8754,2,EA,1,100,0.030320
1670855254.584634,1268525.000,8754,2,EA,1,100,0.030320
1670855254.650678,1268589.000,8771,1,EA,1,100,0.030320
1670855254.717754,1268654.000,8790,2,EA,1,100,0.030320
