LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SF
1670855265.434466,1279039.000,10494,1,SF,1,100,0.0000
1670855265.699675,1279296.000,10543,1,SF,1,100,0.0000
1670855266.034024,1279620.000,10594,1,SF,1,100,0.0000
1670855266.365277,1279941.000,10644,1,SF,1,100,0.0000
1670855266.769798,1280333.000,10711,1,SF,1,100,0.0000
1670855267.100019,1280653.000,10762,1,SF,1,100,0.0000
1670855267.369356,1280914.000,10813,1,SF,1,100,0.0000
1670855267.702673,1281237.000,10861,1,SF,1,100,0.0000
1670855268.033926,1281558.000,10912,1,SF,1,100,0.0000
1670855268.431224,1281943.000,10981,1,SF,1,100,0.0000
1670855268.767637,1282269.000,11032,1,SF,1,100,0.0000
1670855269.039037,1282532.000,11081,1,SF,1,100,0.0000
1670855269.368227,1282851.000,11130,1,SF,1,100,0.0000
1670855269.704639,1283177.000,11180,1,SF,1,100,0.0000
1670855270.035893,1283498.000,11238,1,SF,1,100,0.0000
1670855270.369210,1283821.000,11289,1,SF,1,100,0.0000
1670855270.764443,1284204.000,11356,1,SF,1,100,0.0000
1670855271.098792,1284528.000,11404,1,SF,1,100,0.0000
1670855271.361937,1284783.000,11455,1,SF,1,100,0.0000
1670855271.695255,1285106.000,11506,1,SF,1,100,0.0000
1670855272.024444,1285425.000,11557,1,SF,1,100,0.0000
1670855272.423805,1285812.000,11623,1,SF,1,100,0.0000
1670855272.755058,1286133.000,11674,1,SF,1,100,0.0000
1670855273.020267,1286390.000,11726,1,SF,1,100,0.0000
1670855273.351521,1286711.000,11776,1,SF,1,100,0.0000
1670855273.686901,1287036.000,11825,1,SF,1,100,0.0000
1670855274.017123,1287356.000,11875,1,SF,1,100,0.0000
1670855274.415452,1287742.000,11940,1,SF,1,100,0.0000
1670855274.681693,1288000.000,11996,1,SF,1,100,0.0000
1670855275.016042,1288324.000,12044,1,SF,1,100,0.0000
1670855275.347295,1288645.000,12098,1,SF,1,100,0.0000
1670855275.681644,1288969.000,12148,1,SF,1,100,0.0000
1670855276.084101,1289359.000,12218,1,SF,1,100,0.0000
1670855276.417418,1289682.000,12267,1,SF,1,100,0.0000
1670855276.683659,1289940.000,12317,1,SF,1,100,0.0000
1670855277.015944,1290262.000,12368,1,SF,1,100,0.0000
1670855277.351325,1290587.000,12416,1,SF,1,100,0.0000
1670855277.746559,1290970.000,12487,1,SF,1,100,0.0000
1670855278.084004,1291297.000,12537,1,SF,1,100,0.0000
1670855278.349213,1291554.000,12585,1,SF,1,100,0.0000
1670855278.682530,1291877.000,12635,1,SF,1,100,0.0000
1670855279.015847,1292200.000,12686,1,SF,1,100,0.0000
1670855279.415208,1292587.000,12754,1,SF,1,100,0.0000
1670855279.750589,1292912.000,12805,1,SF,1,100,0.0000
1670855280.080811,1293232.000,12855,1,SF,1,100,0.0000
1670855280.348083,1293491.000,12904,1,SF,1,100,0.0000
1670855280.676241,1293809.000,12962,1,SF,1,100,0.0000
1670855281.009558,1294132.000,13013,1,SF,1,100,0.0000
1670855281.338747,1294451.000,13061,1,SF,1,100,0.0000
1670855281.736044,1294836.000,13129,1,SF,1,100,0.0000
1670855282.068330,1295158.000,13179,1,SF,1,100,0.0000
1670855282.333539,1295415.000,13230,1,SF,1,100,0.0000
1670855282.667888,1295739.000,13281,1,SF,1,100,0.0000
1670855283.000173,1296061.000,13331,1,SF,1,100,0.0000
1670855283.330394,1296381.000,13380,1,SF,1,100,0.0000
1670855283.730787,1296769.000,13450,1,SF,1,100,0.0000
1670855284.063072,1297091.000,13500,1,SF,1,100,0.0000
1670855284.396389,1297414.000,13549,1,SF,1,100,0.0000
1670855284.660567,1297670.000,13599,1,SF,1,100,0.0000
1670855284.994915,1297994.000,13650,1,SF,1,100,0.0000
1670855285.326169,1298315.000,13701,1,SF,1,100,0.0000
1670855285.729658,1298706.000,13769,1,SF,1,100,0.0000
1670855285.996931,1298965.000,13807,1,SF,1,100,0.0000
1670855286.329216,1299287.000,13856,1,SF,1,100,0.0000
1670855286.663565,1299611.000,13904,1,SF,1,100,0.0000
1670855287.060862,1299996.000,13974,1,SF,1,100,0.0000
1670855287.331231,1300258.000,14025,1,SF,1,100,0.0000
1670855287.661452,1300578.000,14073,1,SF,1,100,0.0000
1670855287.997865,1300904.000,14124,1,SF,1,100,0.0000
1670855288.329118,1301225.000,14174,1,SF,1,100,0.0000
1670855288.730543,1301614.000,14244,1,SF,1,100,0.0000
1670855289.060765,1301934.000,14293,1,SF,1,100,0.0000
1670855289.325974,1302191.000,14343,1,SF,1,100,0.0000
1670855289.657227,1302512.000,14392,1,SF,1,100,0.0000
1670855289.989512,1302834.000,14445,1,SF,1,100,0.0000
1670855290.391969,1303224.000,14510,1,SF,1,100,0.0000
1670855290.723222,1303545.000,14563,1,SF,1,100,0.0000
1670855290.988431,1303802.000,14611,1,SF,1,100,0.0000
1670855291.319685,1304123.000,14651,1,SF,1,100,0.0000
1670855291.651970,1304445.000,14704,1,SF,1,100,0.0000
1670855292.048235,1304829.000,14771,1,SF,1,100,0.0000
1670855292.379488,1305150.000,14820,1,SF,1,100,0.0000
1670855292.647793,1305410.000,14870,1,SF,1,100,0.0000
1670855292.980078,1305732.000,14924,1,SF,1,100,0.0000
1670855293.313395,1306055.000,14972,1,SF,1,100,0.0000
1670855293.712757,1306442.000,15039,1,SF,1,100,0.0000
1670855294.045042,1306764.000,15090,1,SF,1,100,0.0000
1670855294.312315,1307023.000,15138,1,SF,1,100,0.0000
1670855294.643568,1307344.000,15188,1,SF,1,100,0.0000
1670855294.983077,1307673.000,15242,1,SF,1,100,0.0000
1670855295.379342,1308057.000,15307,1,SF,1,100,0.0000
1670855295.715755,1308383.000,15358,1,SF,1,100,0.0000
1670855295.981996,1308641.000,15408,1,SF,1,100,0.0000
1670855296.314281,1308963.000,15460,1,SF,1,100,0.0000
1670855296.647598,1309286.000,15514,1,SF,1,100,0.0000
1670855296.982979,1309611.000,15566,1,SF,1,100,0.0000
1670855297.387500,1310003.000,15631,1,SF,1,100,0.0000
1670855297.717721,1310323.000,15684,1,SF,1,100,0.0000
1670855297.987058,1310584.000,15735,1,SF,1,100,0.0000
1670855298.318311,1310905.000,15783,1,SF,1,100,0.0000
1670855298.649564,1311226.000,15832,1,SF,1,100,0.0000
1670855298.978754,1311545.000,15884,1,SF,1,100,0.0000
1670855299.382243,1311936.000,15952,1,SF,1,100,0.0000
1670855299.711432,1312255.000,16003,1,SF,1,100,0.0000
1670855299.977673,1312513.000,16053,1,SF,1,100,0.0000
1670855300.308926,1312834.000,16102,1,SF,1,100,0.0000
1670855300.639148,1313154.000,16153,1,SF,1,100,0.0000
1670855300.972465,1313477.000,16206,1,SF,1,100,0.0000
1670855301.370794,1313863.000,16271,1,SF,1,100,0.0000
1670855301.699983,1314182.000,16326,1,SF,1,100,0.0000
1670855302.036396,1314508.000,16377,1,SF,1,100,0.0000
1670855302.301605,1314765.000,16428,1,SF,1,100,0.0000
1670855302.633890,1315087.000,16478,1,SF,1,100,0.0000
1670855302.967207,1315410.000,16529,1,SF,1,100,0.0000
1670855303.367601,1315798.000,16594,1,SF,1,100,0.0000
1670855303.698854,1316119.000,16648,1,SF,1,100,0.0000
1670855303.967159,1316379.000,16698,1,SF,1,100,0.0000
1670855304.303571,1316705.000,16747,1,SF,1,100,0.0000
1670855304.634825,1317026.000,16795,1,SF,1,100,0.0000
1670855304.970206,1317351.000,16848,1,SF,1,100,0.0000
1670855305.366471,1317735.000,16916,1,SF,1,100,0.0000
1670855305.637872,1317998.000,16964,1,SF,1,100,0.0000
1670855305.967061,1318317.000,17017,1,SF,1,100,0.0000
1670855306.302442,1318642.000,17065,1,SF,1,100,0.0000
1670855306.635759,1318965.000,17114,1,SF,1,100,0.0000
1670855306.971140,1319290.000,17175,1,SF,1,100,0.0000
1670855307.302393,1319611.000,17225,1,SF,1,100,0.0000
1670855307.634678,1319933.000,17274,1,SF,1,100,0.0000
1670855307.971091,1320259.000,17324,1,SF,1,100,0.0000
1670855308.367357,1320643.000,17392,1,SF,1,100,0.0000
1670855308.700674,1320966.000,17445,1,SF,1,100,0.0000
1670855308.964851,1321222.000,17493,1,SF,1,100,0.0000
1670855309.297136,1321544.000,17543,1,SF,1,100,0.0000
1670855309.626325,1321863.000,17592,1,SF,1,100,0.0000
1670855309.958611,1322185.000,17646,1,SF,1,100,0.0000
1670855310.355908,1322570.000,17711,1,SF,1,100,0.0000
1670855310.688193,1322892.000,17763,1,SF,1,100,0.0000
1670855310.955466,1323151.000,17812,1,SF,1,100,0.0000
1670855311.287751,1323473.000,17861,1,SF,1,100,0.0000
1670855311.619004,1323794.000,17914,1,SF,1,100,0.0000
1670855312.017334,1324180.000,17981,1,SF,1,100,0.0000
1670855312.349619,1324502.000,18019,1,SF,1,100,0.0000
1670855312.616892,1324761.000,18069,1,SF,1,100,0.0000
1670855312.949177,1325083.000,18123,1,SF,1,100,0.0000
1670855313.282494,1325406.000,18171,1,SF,1,100,0.0000
1670855313.680823,1325792.000,18238,1,SF,1,100,0.0000
1670855314.017236,1326118.000,18289,1,SF,1,100,0.0000
1670855314.283477,1326376.000,18337,1,SF,1,100,0.0000
1670855314.614730,1326697.000,18390,1,SF,1,100,0.0000
1670855314.950111,1327022.000,18441,1,SF,1,100,0.0000
1670855315.347409,1327407.000,18506,1,SF,1,100,0.0000
1670855315.684853,1327734.000,18557,1,SF,1,100,0.0000
1670855315.947999,1327989.000,18607,1,SF,1,100,0.0000
1670855316.285443,1328316.000,18659,1,SF,1,100,0.0000
1670855316.615664,1328636.000,18707,1,SF,1,100,0.0000
1670855316.951046,1328961.000,18760,1,SF,1,100,0.0000
1670855317.348343,1329346.000,18825,1,SF,1,100,0.0000
1670855317.680628,1329668.000,18885,1,SF,1,100,0.0000
1670855318.010849,1329988.000,18935,1,SF,1,100,0.0000
1670855318.277090,1330246.000,18983,1,SF,1,100,0.0000
1670855318.612471,1330571.000,19034,1,SF,1,100,0.0000
1670855318.942693,1330891.000,19084,1,SF,1,100,0.0000
1670855319.341022,1331277.000,19138,1,SF,1,100,0.0000
1670855319.606231,1331534.000,19186,1,SF,1,100,0.0000
1670855319.937484,1331855.000,19238,1,SF,1,100,0.0000
1670855320.270801,1332178.000,19287,1,SF,1,100,0.0000
1670855320.601022,1332498.000,19339,1,SF,1,100,0.0000
1670855321.000384,1332885.000,19406,1,SF,1,100,0.0000
1670855321.333701,1333208.000,19456,1,SF,1,100,0.0000
1670855321.600974,1333467.000,19505,1,SF,1,100,0.0000
1670855321.932227,1333788.000,19555,1,SF,1,100,0.0000
1670855322.264512,1334110.000,19609,1,SF,1,100,0.0000
1670855322.665937,1334499.000,19676,1,SF,1,100,0.0000
1670855322.930114,1334755.000,19715,1,SF,1,100,0.0000
1670855323.267559,1335082.000,19763,1,SF,1,100,0.0000
1670855323.664856,1335467.000,19834,1,SF,1,100,0.0000
1670855324.001269,1335793.000,19884,1,SF,1,100,0.0000
1670855324.267510,1336051.000,19932,1,SF,1,100,0.0000
1670855324.598763,1336372.000,19983,1,SF,1,100,0.0000
1670855324.933112,1336696.000,20033,1,SF,1,100,0.0000
1670855325.266429,1337019.000,20082,1,SF,1,100,0.0000
1670855325.670950,1337411.000,20152,1,SF,1,100,0.0000
1670855325.934096,1337666.000,20202,1,SF,1,100,0.0000
1670855326.271540,1337993.000,20251,1,SF,1,100,0.0000
1670855326.601762,1338313.000,20299,1,SF,1,100,0.0000
1670855326.935079,1338636.000,20355,1,SF,1,100,0.0000
1670855327.329280,1339018.000,20420,1,SF,1,100,0.0000
1670855327.665693,1339344.000,20470,1,SF,1,100,0.0000
1670855327.928838,1339599.000,20521,1,SF,1,100,0.0000
1670855328.326136,1339984.000,20575,1,SF,1,100,0.0000
1670855328.591345,1340241.000,20628,1,SF,1,100,0.0000
1670855328.923630,1340563.000,20676,1,SF,1,100,0.0000
1670855329.255915,1340885.000,20725,1,SF,1,100,0.0000
1670855329.587168,1341206.000,20775,1,SF,1,100,0.0000
1670855329.984466,1341591.000,20845,1,SF,1,100,0.0000
1670855330.319847,1341916.000,20894,1,SF,1,100,0.0000
1670855330.584024,1342172.000,20944,1,SF,1,100,0.0000
1670855330.917341,1342495.000,20995,1,SF,1,100,0.0000
1670855331.249626,1342817.000,21043,1,SF,1,100,0.0000
1670855331.648987,1343204.000,21114,1,SF,1,100,0.0000
1670855331.981272,1343526.000,21164,1,SF,1,100,0.0000
1670855332.320781,1343855.000,21212,1,SF,1,100,0.0000
1670855332.588054,1344114.000,21263,1,SF,1,100,0.0000
1670855332.920339,1344436.000,21316,1,SF,1,100,0.0000
1670855333.254688,1344760.000,21365,1,SF,1,100,0.0000
1670855333.651985,1345145.000,21437,1,SF,1,100,0.0000
1670855333.989430,1345472.000,21487,1,SF,1,100,0.0000
1670855334.252575,1345727.000,21536,1,SF,1,100,0.0000
1670855334.588988,1346053.000,21589,1,SF,1,100,0.0000
1670855334.923337,1346377.000,21640,1,SF,1,100,0.0000
1670855335.324763,1346766.000,21705,1,SF,1,100,0.0000
1670855335.654984,1347086.000,21755,1,SF,1,100,0.0000
1670855335.988301,1347409.000,21809,1,SF,1,100,0.0000
1670855336.257638,1347670.000,21857,1,SF,1,100,0.0000
1670855336.587859,1347990.000,21906,1,SF,1,100,0.0000
1670855336.924272,1348316.000,21958,1,SF,1,100,0.0000
1670855337.320537,1348700.000,22023,1,SF,1,100,0.0000
1670855337.650759,1349020.000,22078,1,SF,1,100,0.0000
1670855337.982012,1349341.000,22127,1,SF,1,100,0.0000
1670855338.248253,1349599.000,22176,1,SF,1,100,0.0000
1670855338.644518,1349983.000,22231,1,SF,1,100,0.0000
1670855338.975771,1350304.000,22285,1,SF,1,100,0.0000
1670855339.311152,1350629.000,22335,1,SF,1,100,0.0000
1670855339.577393,1350887.000,22384,1,SF,1,100,0.0000
1670855339.907614,1351207.000,22435,1,SF,1,100,0.0000
1670855340.240932,1351530.000,22485,1,SF,1,100,0.0000
1670855340.639261,1351916.000,22555,1,SF,1,100,0.0000
1670855340.972578,1352239.000,22603,1,SF,1,100,0.0000
1670855341.237787,1352496.000,22654,1,SF,1,100,0.0000
1670855341.573168,1352821.000,22702,1,SF,1,100,0.0000
1670855341.904421,1353142.000,22753,1,SF,1,100,0.0000
1670855342.240834,1353468.000,22806,1,SF,1,100,0.0000
1670855342.638131,1353853.000,22873,1,SF,1,100,0.0000
1670855342.973512,1354178.000,22922,1,SF,1,100,0.0000
1670855343.239753,1354436.000,22972,1,SF,1,100,0.0000
1670855343.574102,1354760.000,23024,1,SF,1,100,0.0000
1670855343.909483,1355085.000,23079,1,SF,1,100,0.0000
1670855344.239704,1355405.000,23130,1,SF,1,100,0.0000
1670855344.643193,1355796.000,23197,1,SF,1,100,0.0000
1670855344.970319,1356113.000,23245,1,SF,1,100,0.0000
1670855345.240688,1356375.000,23299,1,SF,1,100,0.0000
1670855345.572973,1356697.000,23347,1,SF,1,100,0.0000
1670855345.905258,1357019.000,23398,1,SF,1,100,0.0000
1670855346.302555,1357404.000,23464,1,SF,1,100,0.0000
1670855346.635872,1357727.000,23515,1,SF,1,100,0.0000
1670855346.971253,1358052.000,23567,1,SF,1,100,0.0000
1670855347.234398,1358307.000,23617,1,SF,1,100,0.0000
1670855347.567716,1358630.000,23666,1,SF,1,100,0.0000
1670855347.898969,1358951.000,23716,1,SF,1,100,0.0000
1670855348.295234,1359335.000,23785,1,SF,1,100,0.0000
1670855348.628551,1359658.000,23837,1,SF,1,100,0.0000
1670855348.893760,1359915.000,23885,1,SF,1,100,0.0000
1670855349.225013,1360236.000,23941,1,SF,1,100,0.0000
1670855349.558331,1360559.000,23989,1,SF,1,100,0.0000
1670855349.891648,1360882.000,24045,1,SF,1,100,0.0000
1670855350.224965,1361205.000,24093,1,SF,1,100,0.0000
1670855350.555186,1361525.000,24142,1,SF,1,100,0.0000
1670855350.956611,1361914.000,24209,1,SF,1,100,0.0000
1670855351.221820,1362171.000,24259,1,SF,1,100,0.0000
1670855351.559265,1362498.000,24311,1,SF,1,100,0.0000
1670855351.889486,1362818.000,24361,1,SF,1,100,0.0000
1670855352.225899,1363144.000,24412,1,SF,1,100,0.0000
1670855352.623197,1363529.000,24479,1,SF,1,100,0.0000
1670855352.890469,1363788.000,24530,1,SF,1,100,0.0000
1670855353.223786,1364111.000,24581,1,SF,1,100,0.0000
1670855353.559167,1364436.000,24629,1,SF,1,100,0.0000
1670855353.893517,1364760.000,24680,1,SF,1,100,0.0000
1670855354.290814,1365145.000,24745,1,SF,1,100,0.0000
1670855354.758283,1365598.000,24785,1,SF,1,100,0.0000
1670855354.891404,1365727.000,24804,1,SF,1,100,0.0000
1670855355.222657,1366048.000,24854,1,SF,1,100,0.0000
1670855355.551846,1366367.000,24903,1,SF,1,100,0.0000
1670855355.954304,1366757.000,24973,1,SF,1,100,0.0000
1670855356.284525,1367077.000,25022,1,SF,1,100,0.0000
1670855356.550766,1367335.000,25074,1,SF,1,100,0.0000
1670855356.948063,1367720.000,25123,1,SF,1,100,0.0000
1670855357.212240,1367976.000,25173,1,SF,1,100,0.0000
1670855357.545557,1368299.000,25225,1,SF,1,100,0.0000
1670855357.876810,1368620.000,25275,1,SF,1,100,0.0000
1670855358.208064,1368941.000,25326,1,SF,1,100,0.0000
1670855358.608457,1369329.000,25393,1,SF,1,100,0.0000
1670855358.939710,1369650.000,25441,1,SF,1,100,0.0000
1670855359.204919,1369907.000,25495,1,SF,1,100,0.0000
1670855359.537204,1370229.000,25543,1,SF,1,100,0.0000
1670855359.870521,1370552.000,25594,1,SF,1,100,0.0000
1670855360.268851,1370938.000,25667,1,SF,1,100,0.0000
1670855360.607327,1371266.000,25721,1,SF,1,100,0.0000
1670855360.940645,1371589.000,25770,1,SF,1,100,0.0000
1670855361.205853,1371846.000,25820,1,SF,1,100,0.0000
1670855361.605215,1372233.000,25871,1,SF,1,100,0.0000
1670855361.937500,1372555.000,25921,1,SF,1,100,0.0000
1670855362.208900,1372818.000,25973,1,SF,1,100,0.0000
1670855362.538090,1373137.000,26021,1,SF,1,100,0.0000
1670855362.875535,1373464.000,26074,1,SF,1,100,0.0000
1670855363.273864,1373850.000,26139,1,SF,1,100,0.0000
1670855363.544233,1374112.000,26192,1,SF,1,100,0.0000
1670855363.874454,1374432.000,26243,1,SF,1,100,0.0000
1670855364.206739,1374754.000,26291,1,SF,1,100,0.0000
1670855364.543152,1375080.000,26340,1,SF,1,100,0.0000
1670855364.939417,1375464.000,26408,1,SF,1,100,0.0000
1670855365.275830,1375790.000,26465,1,SF,1,100,0.0000
1670855365.607084,1376111.000,26516,1,SF,1,100,0.0000
1670855365.872293,1376368.000,26566,1,SF,1,100,0.0000
1670855366.203546,1376689.000,26615,1,SF,1,100,0.0000
1670855366.535831,1377011.000,26663,1,SF,1,100,0.0000
1670855366.867084,1377332.000,26719,1,SF,1,100,0.0000
1670855367.264381,1377717.000,26784,1,SF,1,100,0.0000
1670855367.598731,1378041.000,26834,1,SF,1,100,0.0000
1670855367.864971,1378299.000,26885,1,SF,1,100,0.0000
1670855368.196224,1378620.000,26936,1,SF,1,100,0.0000
1670855368.527478,1378941.000,26985,1,SF,1,100,0.0000
1670855368.926839,1379328.000,27052,1,SF,1,100,0.0000
1670855369.261188,1379652.000,27102,1,SF,1,100,0.0000
1670855369.592441,1379973.000,27153,1,SF,1,100,0.0000
1670855369.859714,1380232.000,27206,1,SF,1,100,0.0000
1670855370.193031,1380555.000,27255,1,SF,1,100,0.0000
1670855370.727577,1381073.000,27309,1,SF,1,100,0.0000
1670855370.924678,1381264.000,27329,1,SF,1,100,0.0000
1670855371.191951,1381523.000,27364,1,SF,1,100,0.0000
1670855371.527331,1381848.000,27416,1,SF,1,100,0.0000
1670855371.860649,1382171.000,27467,1,SF,1,100,0.0000
1670855372.264138,1382562.000,27532,1,SF,1,100,0.0000
1670855372.595391,1382883.000,27584,1,SF,1,100,0.0000
1670855372.864727,1383144.000,27636,1,SF,1,100,0.0000
1670855373.195981,1383465.000,27685,1,SF,1,100,0.0000
1670855373.531362,1383790.000,27735,1,SF,1,100,0.0000
