LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PG
1670855235.764602,1250287.500,5755,2,PG,1,100,254
1670855235.804332,1250326.000,5755,2,PG,1,100,250
1670855235.843546,1250364.000,5772,3,PG,1,100,248
1670855235.882759,1250402.000,5772,3,PG,1,100,263
1670855235.921973,1250440.000,5772,3,PG,1,100,252
1670855235.962563,1250479.333,5788,3,PG,1,100,250
1670855236.003153,1250518.667,5788,3,PG,1,100,238
1670855236.043742,1250558.000,5788,3,PG,1,100,244
1670855236.083988,1250597.000,5809,3,PG,1,100,246
1670855236.124234,1250636.000,5809,3,PG,1,100,236
1670855236.164479,1250675.000,5809,3,PG,1,100,240
1670855236.204725,1250714.000,5825,2,PG,1,100,264
1670855236.244971,1250753.000,5825,2,PG,1,100,246
1670855236.284873,1250791.667,5840,3,PG,1,100,256
1670855236.324774,1250830.333,5840,3,PG,1,100,251
1670855236.364676,1250869.000,5840,3,PG,1,100,260
1670855236.404406,1250907.500,5857,2,PG,1,100,261
1670855236.444135,1250946.000,5857,2,PG,1,100,249
1670855236.483349,1250984.000,5874,3,PG,1,100,234
1670855236.522563,1251022.000,5874,3,PG,1,100,234
1670855236.561777,1251060.000,5874,3,PG,1,100,248
1670855236.602710,1251099.667,5890,3,PG,1,100,252
1670855236.643644,1251139.333,5890,3,PG,1,100,246
1670855236.684578,1251179.000,5890,3,PG,1,100,250
1670855236.731015,1251224.000,5908,2,PG,1,100,254
1670855236.777452,1251269.000,5908,2,PG,1,100,252
1670855236.817354,1251307.667,5924,3,PG,1,100,259
1670855236.857256,1251346.333,5924,3,PG,1,100,258
1670855236.897158,1251385.000,5924,3,PG,1,100,255
1670855236.936888,1251423.500,5941,2,PG,1,100,243
1670855236.976617,1251462.000,5941,2,PG,1,100,242
1670855237.016519,1251500.667,5958,3,PG,1,100,239
1670855237.056421,1251539.333,5958,3,PG,1,100,245
1670855237.096323,1251578.000,5958,3,PG,1,100,244
1670855237.136568,1251617.000,5975,3,PG,1,100,241
1670855237.176814,1251656.000,5975,3,PG,1,100,252
1670855237.217060,1251695.000,5975,3,PG,1,100,256
1670855237.256789,1251733.500,5991,2,PG,1,100,252
1670855237.296519,1251772.000,5991,2,PG,1,100,248
1670855237.335733,1251810.000,6007,3,PG,1,100,263
1670855237.374947,1251848.000,6007,3,PG,1,100,252
1670855237.414160,1251886.000,6007,3,PG,1,100,249
1670855237.454406,1251925.000,6023,2,PG,1,100,239
1670855237.494652,1251964.000,6023,2,PG,1,100,240
1670855237.535242,1252003.333,6040,3,PG,1,100,234
1670855237.575831,1252042.667,6040,3,PG,1,100,242
1670855237.616421,1252082.000,6040,3,PG,1,100,247
1670855237.656323,1252120.667,6059,3,PG,1,100,244
1670855237.696224,1252159.333,6059,3,PG,1,100,255
1670855237.736126,1252198.000,6059,3,PG,1,100,253
1670855237.775856,1252236.500,6078,2,PG,1,100,254
1670855237.815586,1252275.000,6078,2,PG,1,100,256
1670855237.855487,1252313.667,6093,3,PG,1,100,255
1670855237.895389,1252352.333,6093,3,PG,1,100,246
1670855237.935291,1252391.000,6093,3,PG,1,100,238
1670855237.974505,1252429.000,6110,3,PG,1,100,234
1670855238.013718,1252467.000,6110,3,PG,1,100,245
1670855238.052932,1252505.000,6110,3,PG,1,100,238
1670855238.093178,1252544.000,6127,2,PG,1,100,242
1670855238.133424,1252583.000,6127,2,PG,1,100,244
1670855238.173669,1252622.000,6144,3,PG,1,100,255
1670855238.213915,1252661.000,6144,3,PG,1,100,259
1670855238.254161,1252700.000,6144,3,PG,1,100,254
1670855238.295094,1252739.667,6163,3,PG,1,100,249
1670855238.336028,1252779.333,6163,3,PG,1,100,265
1670855238.376962,1252819.000,6163,3,PG,1,100,244
1670855238.416520,1252857.333,6181,3,PG,1,100,244
1670855238.456077,1252895.667,6181,3,PG,1,100,235
1670855238.495635,1252934.000,6181,3,PG,1,100,243
1670855238.542072,1252979.000,6196,2,PG,1,100,241
1670855238.588510,1253024.000,6196,2,PG,1,100,253
1670855238.628412,1253062.667,6213,3,PG,1,100,248
1670855238.668313,1253101.333,6213,3,PG,1,100,249
1670855238.708215,1253140.000,6213,3,PG,1,100,253
1670855238.747773,1253178.333,6232,3,PG,1,100,247
1670855238.787330,1253216.667,6232,3,PG,1,100,263
1670855238.826888,1253255.000,6232,3,PG,1,100,254
1670855238.867650,1253294.500,6249,2,PG,1,100,246
1670855238.908412,1253334.000,6249,2,PG,1,100,240
1670855238.949345,1253373.667,6263,3,PG,1,100,246
1670855238.990279,1253413.333,6263,3,PG,1,100,245
1670855239.031213,1253453.000,6263,3,PG,1,100,240
1670855239.070942,1253491.500,6281,2,PG,1,100,242
1670855239.110672,1253530.000,6281,2,PG,1,100,263
1670855239.150574,1253568.667,6300,3,PG,1,100,252
1670855239.190476,1253607.333,6300,3,PG,1,100,258
1670855239.230377,1253646.000,6300,3,PG,1,100,250
1670855239.270623,1253685.000,6317,2,PG,1,100,256
1670855239.310869,1253724.000,6317,2,PG,1,100,245
1670855239.350426,1253762.333,6333,3,PG,1,100,246
1670855239.389984,1253800.667,6333,3,PG,1,100,240
1670855239.429542,1253839.000,6333,3,PG,1,100,228
1670855239.468756,1253877.000,6349,3,PG,1,100,239
1670855239.507970,1253915.000,6349,3,PG,1,100,247
1670855239.547183,1253953.000,6349,3,PG,1,100,248
1670855239.586913,1253991.500,6365,2,PG,1,100,250
1670855239.626643,1254030.000,6365,2,PG,1,100,248
1670855239.667577,1254069.667,6383,3,PG,1,100,257
1670855239.708510,1254109.333,6383,3,PG,1,100,256
1670855239.749444,1254149.000,6383,3,PG,1,100,248
1670855239.790205,1254188.500,6401,2,PG,1,100,263
1670855239.830967,1254228.000,6401,2,PG,1,100,240
1670855239.870869,1254266.667,6416,3,PG,1,100,241
1670855239.910771,1254305.333,6416,3,PG,1,100,240
1670855239.950672,1254344.000,6416,3,PG,1,100,247
1670855239.990230,1254382.333,6432,3,PG,1,100,246
1670855240.029788,1254420.667,6432,3,PG,1,100,244
1670855240.069346,1254459.000,6432,3,PG,1,100,254
1670855240.108560,1254497.000,6450,2,PG,1,100,251
1670855240.147773,1254535.000,6450,2,PG,1,100,253
1670855240.187675,1254573.667,6466,3,PG,1,100,259
1670855240.227577,1254612.333,6466,3,PG,1,100,254
1670855240.267478,1254651.000,6466,3,PG,1,100,246
1670855240.314948,1254697.000,6483,2,PG,1,100,245
1670855240.362417,1254743.000,6483,2,PG,1,100,244
1670855240.402319,1254781.667,6498,3,PG,1,100,244
1670855240.442220,1254820.333,6498,3,PG,1,100,235
1670855240.482122,1254859.000,6498,3,PG,1,100,242
1670855240.522884,1254898.500,6515,2,PG,1,100,247
1670855240.563646,1254938.000,6515,2,PG,1,100,250
1670855240.604923,1254978.000,6531,3,PG,1,100,243
1670855240.646201,1255018.000,6531,3,PG,1,100,259
1670855240.687479,1255058.000,6531,3,PG,1,100,258
1670855240.727036,1255096.333,6552,3,PG,1,100,256
1670855240.766594,1255134.667,6552,3,PG,1,100,246
1670855240.806152,1255173.000,6552,3,PG,1,100,245
1670855240.845366,1255211.000,6568,2,PG,1,100,238
1670855240.884579,1255249.000,6568,2,PG,1,100,229
1670855240.923793,1255287.000,6585,3,PG,1,100,252
1670855240.963007,1255325.000,6585,3,PG,1,100,244
1670855241.002221,1255363.000,6585,3,PG,1,100,248
1670855241.042466,1255402.000,6602,2,PG,1,100,248
1670855241.082712,1255441.000,6602,2,PG,1,100,260
1670855241.123302,1255480.333,6619,3,PG,1,100,256
1670855241.163892,1255519.667,6619,3,PG,1,100,258
1670855241.204481,1255559.000,6619,3,PG,1,100,248
1670855241.245071,1255598.333,6635,3,PG,1,100,258
1670855241.285661,1255637.667,6635,3,PG,1,100,237
1670855241.326250,1255677.000,6635,3,PG,1,100,237
1670855241.365980,1255715.500,6651,2,PG,1,100,244
1670855241.405710,1255754.000,6651,2,PG,1,100,240
1670855241.445611,1255792.667,6667,3,PG,1,100,245
1670855241.485513,1255831.333,6667,3,PG,1,100,259
1670855241.525415,1255870.000,6667,3,PG,1,100,250
1670855241.565145,1255908.500,6684,2,PG,1,100,248
1670855241.604875,1255947.000,6684,2,PG,1,100,260
1670855241.644776,1255985.667,6700,3,PG,1,100,258
1670855241.684678,1256024.333,6700,3,PG,1,100,242
1670855241.724580,1256063.000,6700,3,PG,1,100,238
1670855241.764138,1256101.333,6719,3,PG,1,100,241
1670855241.803695,1256139.667,6719,3,PG,1,100,238
1670855241.843253,1256178.000,6719,3,PG,1,100,244
1670855241.882983,1256216.500,6734,2,PG,1,100,235
1670855241.922713,1256255.000,6734,2,PG,1,100,259
1670855241.962614,1256293.667,6751,3,PG,1,100,254
1670855242.002516,1256332.333,6751,3,PG,1,100,256
1670855242.042418,1256371.000,6751,3,PG,1,100,253
1670855242.089371,1256416.500,6768,2,PG,1,100,258
1670855242.136324,1256462.000,6768,2,PG,1,100,251
1670855242.176226,1256500.667,6785,3,PG,1,100,246
1670855242.216128,1256539.333,6785,3,PG,1,100,239
1670855242.256030,1256578.000,6785,3,PG,1,100,239
1670855242.295759,1256616.500,6802,2,PG,1,100,239
1670855242.335489,1256655.000,6802,2,PG,1,100,244
1670855242.374359,1256692.667,6820,3,PG,1,100,255
1670855242.413229,1256730.333,6820,3,PG,1,100,257
1670855242.452098,1256768.000,6820,3,PG,1,100,255
1670855242.492000,1256806.667,6836,3,PG,1,100,249
1670855242.531902,1256845.333,6836,3,PG,1,100,255
1670855242.571804,1256884.000,6836,3,PG,1,100,255
1670855242.613081,1256924.000,6853,2,PG,1,100,248
1670855242.654359,1256964.000,6853,2,PG,1,100,229
1670855242.694261,1257002.667,6870,3,PG,1,100,248
1670855242.734162,1257041.333,6870,3,PG,1,100,237
1670855242.774064,1257080.000,6870,3,PG,1,100,250
1670855242.813278,1257118.000,6887,2,PG,1,100,247
1670855242.852492,1257156.000,6887,2,PG,1,100,253
1670855242.892050,1257194.333,6903,3,PG,1,100,251
1670855242.931607,1257232.667,6903,3,PG,1,100,258
1670855242.971165,1257271.000,6903,3,PG,1,100,256
1670855243.010379,1257309.000,6921,3,PG,1,100,259
1670855243.049592,1257347.000,6921,3,PG,1,100,242
1670855243.088806,1257385.000,6921,3,PG,1,100,243
1670855243.129052,1257424.000,6937,3,PG,1,100,240
1670855243.169298,1257463.000,6937,3,PG,1,100,246
1670855243.209543,1257502.000,6937,3,PG,1,100,243
1670855243.249273,1257540.500,6953,2,PG,1,100,247
1670855243.289003,1257579.000,6953,2,PG,1,100,250
1670855243.328905,1257617.667,6969,3,PG,1,100,254
1670855243.368806,1257656.333,6969,3,PG,1,100,249
1670855243.408708,1257695.000,6969,3,PG,1,100,261
1670855243.448438,1257733.500,6986,2,PG,1,100,251
1670855243.488168,1257772.000,6986,2,PG,1,100,243
1670855243.527897,1257810.500,7008,6,PG,1,100,245
1670855243.567627,1257849.000,7008,6,PG,1,100,243
1670855243.607357,1257887.500,7008,6,PG,1,100,235
1670855243.647087,1257926.000,7008,6,PG,1,100,230
1670855243.686816,1257964.500,7008,6,PG,1,100,249
1670855243.726546,1258003.000,7008,6,PG,1,100,253
1670855243.766792,1258042.000,7030,3,PG,1,100,253
1670855243.807038,1258081.000,7030,3,PG,1,100,254
1670855243.847283,1258120.000,7030,3,PG,1,100,257
1670855243.893721,1258165.000,7046,2,PG,1,100,256
1670855243.940158,1258210.000,7046,2,PG,1,100,262
1670855243.979716,1258248.333,7062,3,PG,1,100,247
1670855244.019274,1258286.667,7062,3,PG,1,100,243
1670855244.058831,1258325.000,7062,3,PG,1,100,238
1670855244.099077,1258364.000,7080,2,PG,1,100,238
1670855244.139323,1258403.000,7080,2,PG,1,100,243
1670855244.179224,1258441.667,7096,3,PG,1,100,249
1670855244.219126,1258480.333,7096,3,PG,1,100,252
1670855244.259028,1258519.000,7096,3,PG,1,100,252
1670855244.298758,1258557.500,7112,2,PG,1,100,259
1670855244.338487,1258596.000,7112,2,PG,1,100,256
1670855244.377701,1258634.000,7128,3,PG,1,100,256
1670855244.416915,1258672.000,7128,3,PG,1,100,245
1670855244.456129,1258710.000,7128,3,PG,1,100,251
1670855244.496030,1258748.667,7145,3,PG,1,100,243
1670855244.535932,1258787.333,7145,3,PG,1,100,245
1670855244.575834,1258826.000,7145,3,PG,1,100,239
1670855244.616080,1258865.000,7161,2,PG,1,100,243
1670855244.656325,1258904.000,7161,2,PG,1,100,248
1670855244.696227,1258942.667,7179,3,PG,1,100,254
1670855244.736129,1258981.333,7179,3,PG,1,100,258
1670855244.776031,1259020.000,7179,3,PG,1,100,258
1670855244.815932,1259058.667,7195,3,PG,1,100,251
1670855244.855834,1259097.333,7195,3,PG,1,100,252
1670855244.895736,1259136.000,7195,3,PG,1,100,248
1670855244.935466,1259174.500,7212,2,PG,1,100,237
1670855244.975195,1259213.000,7212,2,PG,1,100,237
1670855245.014065,1259250.667,7229,3,PG,1,100,239
