LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GX
1670855282.879780,1295944.333,13325,3,GX,1,100,0.061
1670855282.919681,1295983.000,13325,3,GX,1,100,0.031
1670855282.959927,1296022.000,13342,2,GX,1,100,0.061
1670855283.000173,1296061.000,13342,2,GX,1,100,0.061
1670855283.040074,1296099.667,13358,3,GX,1,100,0.061
1670855283.079976,1296138.333,13358,3,GX,1,100,0.092
1670855283.119878,1296177.000,13358,3,GX,1,100,0.092
1670855283.159608,1296215.500,13373,2,GX,1,100,0.031
1670855283.199337,1296254.000,13373,2,GX,1,100,0.031
1670855283.238895,1296292.333,13391,3,GX,1,100,0.061
1670855283.278453,1296330.667,13391,3,GX,1,100,0.061
1670855283.318011,1296369.000,13391,3,GX,1,100,0.061
1670855283.357569,1296407.333,13407,3,GX,1,100,0.061
1670855283.397126,1296445.667,13407,3,GX,1,100,0.061
1670855283.436684,1296484.000,13407,3,GX,1,100,0.031
1670855283.484153,1296530.000,13424,2,GX,1,100,0.061
1670855283.531623,1296576.000,13424,2,GX,1,100,0.061
1670855283.571524,1296614.667,13438,3,GX,1,100,0.031
1670855283.611426,1296653.333,13438,3,GX,1,100,0.061
1670855283.651328,1296692.000,13438,3,GX,1,100,0.031
1670855283.691230,1296730.667,13461,3,GX,1,100,0.061
1670855283.731131,1296769.333,13461,3,GX,1,100,0.122
1670855283.771033,1296808.000,13461,3,GX,1,100,0.061
1670855283.810935,1296846.667,13477,3,GX,1,100,0.061
1670855283.850837,1296885.333,13477,3,GX,1,100,0.061
1670855283.890738,1296924.000,13477,3,GX,1,100,0.031
1670855283.929436,1296961.500,13494,2,GX,1,100,0.092
1670855283.968134,1296999.000,13494,2,GX,1,100,0.061
1670855284.008723,1297038.333,13511,3,GX,1,100,0.031
1670855284.049313,1297077.667,13511,3,GX,1,100,0.031
1670855284.089903,1297117.000,13511,3,GX,1,100,0.031
1670855284.129805,1297155.667,13528,3,GX,1,100,0.092
1670855284.169706,1297194.333,13528,3,GX,1,100,0.061
1670855284.209608,1297233.000,13528,3,GX,1,100,0.061
1670855284.249854,1297272.000,13542,2,GX,1,100,0.031
1670855284.290100,1297311.000,13542,2,GX,1,100,0.092
1670855284.330001,1297349.667,13560,3,GX,1,100,0.092
1670855284.369903,1297388.333,13560,3,GX,1,100,0.122
1670855284.409805,1297427.000,13560,3,GX,1,100,0.061
1670855284.449534,1297465.500,13576,2,GX,1,100,0.061
1670855284.489264,1297504.000,13576,2,GX,1,100,0.031
1670855284.532950,1297546.333,13593,3,GX,1,100,0.061
1670855284.576635,1297588.667,13593,3,GX,1,100,0.061
1670855284.620321,1297631.000,13593,3,GX,1,100,0.061
1670855284.660567,1297670.000,13608,2,GX,1,100,0.031
1670855284.700812,1297709.000,13608,2,GX,1,100,0.061
1670855284.740026,1297747.000,13627,3,GX,1,100,0.061
1670855284.779240,1297785.000,13627,3,GX,1,100,0.061
1670855284.818454,1297823.000,13627,3,GX,1,100,0.061
1670855284.859215,1297862.500,13643,2,GX,1,100,0.092
1670855284.899977,1297902.000,13643,2,GX,1,100,0.061
1670855284.939879,1297940.667,13661,3,GX,1,100,0.092
1670855284.979780,1297979.333,13661,3,GX,1,100,0.092
1670855285.019682,1298018.000,13661,3,GX,1,100,0.061
1670855285.059584,1298056.667,13677,3,GX,1,100,0.061
1670855285.099486,1298095.333,13677,3,GX,1,100,0.061
1670855285.139387,1298134.000,13677,3,GX,1,100,0.061
1670855285.179633,1298173.000,13692,2,GX,1,100,0.061
1670855285.219879,1298212.000,13692,2,GX,1,100,0.061
1670855285.259780,1298250.667,13712,3,GX,1,100,0.061
1670855285.299682,1298289.333,13712,3,GX,1,100,0.031
1670855285.339584,1298328.000,13712,3,GX,1,100,0.092
1670855285.378798,1298366.000,13729,2,GX,1,100,0.031
1670855285.418011,1298404.000,13729,2,GX,1,100,0.061
1670855285.458945,1298443.667,13745,3,GX,1,100,0.092
1670855285.499879,1298483.333,13745,3,GX,1,100,0.122
1670855285.540812,1298523.000,13745,3,GX,1,100,0.061
1670855285.581574,1298562.500,13761,2,GX,1,100,0.031
1670855285.622336,1298602.000,13761,2,GX,1,100,0.061
1670855285.667397,1298645.667,13779,3,GX,1,100,0.031
1670855285.712459,1298689.333,13779,3,GX,1,100,0.061
1670855285.757520,1298733.000,13779,3,GX,1,100,0.061
1670855285.797508,1298771.750,13801,4,GX,1,100,0.061
1670855285.837496,1298810.500,13801,4,GX,1,100,0.061
1670855285.877483,1298849.250,13801,4,GX,1,100,0.061
1670855285.917471,1298888.000,13801,4,GX,1,100,0.061
1670855285.957029,1298926.333,13816,3,GX,1,100,0.061
1670855285.996587,1298964.667,13816,3,GX,1,100,0.031
1670855286.036144,1299003.000,13816,3,GX,1,100,0.031
1670855286.075358,1299041.000,13833,2,GX,1,100,0.031
1670855286.114572,1299079.000,13833,2,GX,1,100,0.122
1670855286.154474,1299117.667,13849,3,GX,1,100,0.092
1670855286.194376,1299156.333,13849,3,GX,1,100,0.061
1670855286.234277,1299195.000,13849,3,GX,1,100,0.061
1670855286.274867,1299234.333,13867,3,GX,1,100,0.061
1670855286.315457,1299273.667,13867,3,GX,1,100,0.092
1670855286.356046,1299313.000,13867,3,GX,1,100,0.061
1670855286.396808,1299352.500,13882,2,GX,1,100,0.031
1670855286.437570,1299392.000,13882,2,GX,1,100,0.061
1670855286.477471,1299430.667,13898,3,GX,1,100,0.092
1670855286.517373,1299469.333,13898,3,GX,1,100,0.061
1670855286.557275,1299508.000,13898,3,GX,1,100,0.031
1670855286.597005,1299546.500,13915,2,GX,1,100,0.031
1670855286.636734,1299585.000,13915,2,GX,1,100,0.061
1670855286.676636,1299623.667,13934,3,GX,1,100,0.092
1670855286.716538,1299662.333,13934,3,GX,1,100,0.061
1670855286.756439,1299701.000,13934,3,GX,1,100,0.031
1670855286.803393,1299746.500,13953,2,GX,1,100,0.061
1670855286.850346,1299792.000,13953,2,GX,1,100,0.061
1670855286.889904,1299830.333,13968,3,GX,1,100,0.061
1670855286.929462,1299868.667,13968,3,GX,1,100,0.000
1670855286.969019,1299907.000,13968,3,GX,1,100,0.061
1670855287.008921,1299945.667,13985,3,GX,1,100,0.092
1670855287.048823,1299984.333,13985,3,GX,1,100,0.031
1670855287.088725,1300023.000,13985,3,GX,1,100,0.092
1670855287.129486,1300062.500,14002,2,GX,1,100,0.061
1670855287.170248,1300102.000,14002,2,GX,1,100,0.092
1670855287.210494,1300141.000,14018,3,GX,1,100,0.061
1670855287.250739,1300180.000,14018,3,GX,1,100,0.061
1670855287.290985,1300219.000,14018,3,GX,1,100,0.061
1670855287.331231,1300258.000,14035,2,GX,1,100,0.000
1670855287.371477,1300297.000,14035,2,GX,1,100,0.000
1670855287.411034,1300335.333,14050,3,GX,1,100,0.000
1670855287.450592,1300373.667,14050,3,GX,1,100,0.061
1670855287.490150,1300412.000,14050,3,GX,1,100,0.061
1670855287.529708,1300450.333,14067,3,GX,1,100,0.061
1670855287.569265,1300488.667,14067,3,GX,1,100,0.031
1670855287.608823,1300527.000,14067,3,GX,1,100,0.000
1670855287.648553,1300565.500,14084,2,GX,1,100,0.031
1670855287.688282,1300604.000,14084,2,GX,1,100,0.061
1670855287.728872,1300643.333,14103,3,GX,1,100,0.061
1670855287.769462,1300682.667,14103,3,GX,1,100,0.061
1670855287.810052,1300722.000,14103,3,GX,1,100,0.031
1670855287.850813,1300761.500,14117,2,GX,1,100,0.061
1670855287.891575,1300801.000,14117,2,GX,1,100,0.031
1670855287.936292,1300844.333,14135,3,GX,1,100,0.092
1670855287.981010,1300887.667,14135,3,GX,1,100,0.092
1670855288.025728,1300931.000,14135,3,GX,1,100,0.092
1670855288.064941,1300969.000,14151,2,GX,1,100,0.031
1670855288.104155,1301007.000,14151,2,GX,1,100,0.061
1670855288.143713,1301045.333,14168,3,GX,1,100,0.031
1670855288.183270,1301083.667,14168,3,GX,1,100,0.031
1670855288.222828,1301122.000,14168,3,GX,1,100,0.031
1670855288.262042,1301160.000,14185,3,GX,1,100,0.031
1670855288.301256,1301198.000,14185,3,GX,1,100,0.061
1670855288.340470,1301236.000,14185,3,GX,1,100,0.061
1670855288.380199,1301274.500,14203,2,GX,1,100,0.061
1670855288.419929,1301313.000,14203,2,GX,1,100,0.092
1670855288.459831,1301351.667,14219,3,GX,1,100,0.092
1670855288.499732,1301390.333,14219,3,GX,1,100,0.031
1670855288.539634,1301429.000,14219,3,GX,1,100,0.031
1670855288.580396,1301468.500,14236,2,GX,1,100,0.061
1670855288.621158,1301508.000,14236,2,GX,1,100,0.031
1670855288.661747,1301547.333,14255,3,GX,1,100,0.000
1670855288.702337,1301586.667,14255,3,GX,1,100,0.031
1670855288.742927,1301626.000,14255,3,GX,1,100,0.092
1670855288.783172,1301665.000,14270,2,GX,1,100,0.061
1670855288.823418,1301704.000,14270,2,GX,1,100,0.061
1670855288.863320,1301742.667,14286,3,GX,1,100,0.061
1670855288.903222,1301781.333,14286,3,GX,1,100,0.031
1670855288.943123,1301820.000,14286,3,GX,1,100,0.031
1670855288.982337,1301858.000,14304,3,GX,1,100,0.092
1670855289.021551,1301896.000,14304,3,GX,1,100,0.061
1670855289.060765,1301934.000,14304,3,GX,1,100,0.061
1670855289.107202,1301979.000,14320,2,GX,1,100,0.061
1670855289.153639,1302024.000,14320,2,GX,1,100,0.061
1670855289.193541,1302062.667,14337,3,GX,1,100,0.031
1670855289.233443,1302101.333,14337,3,GX,1,100,0.061
1670855289.273345,1302140.000,14337,3,GX,1,100,0.031
1670855289.313590,1302179.000,14352,2,GX,1,100,0.061
1670855289.353836,1302218.000,14352,2,GX,1,100,0.092
1670855289.393738,1302256.667,14369,3,GX,1,100,0.061
1670855289.433640,1302295.333,14369,3,GX,1,100,0.061
1670855289.473541,1302334.000,14369,3,GX,1,100,0.092
1670855289.512755,1302372.000,14385,2,GX,1,100,0.061
1670855289.551969,1302410.000,14385,2,GX,1,100,0.061
1670855289.591182,1302448.000,14403,3,GX,1,100,0.092
1670855289.630396,1302486.000,14403,3,GX,1,100,0.061
1670855289.669610,1302524.000,14403,3,GX,1,100,0.031
1670855289.709856,1302563.000,14421,3,GX,1,100,0.031
1670855289.750102,1302602.000,14421,3,GX,1,100,0.092
1670855289.790347,1302641.000,14421,3,GX,1,100,0.092
1670855289.830077,1302679.500,14436,2,GX,1,100,0.061
1670855289.869807,1302718.000,14436,2,GX,1,100,0.061
1670855289.909708,1302756.667,14456,3,GX,1,100,0.031
1670855289.949610,1302795.333,14456,3,GX,1,100,0.061
1670855289.989512,1302834.000,14456,3,GX,1,100,0.061
1670855290.030102,1302873.333,14473,3,GX,1,100,0.061
1670855290.070691,1302912.667,14473,3,GX,1,100,0.031
1670855290.111281,1302952.000,14473,3,GX,1,100,0.031
1670855290.152043,1302991.500,14489,2,GX,1,100,0.031
1670855290.192804,1303031.000,14489,2,GX,1,100,0.031
1670855290.239758,1303076.500,14504,2,GX,1,100,0.031
1670855290.286711,1303122.000,14504,2,GX,1,100,0.031
1670855290.326269,1303160.333,14521,3,GX,1,100,0.061
1670855290.365827,1303198.667,14521,3,GX,1,100,0.061
1670855290.405384,1303237.000,14521,3,GX,1,100,0.031
1670855290.444942,1303275.333,14538,3,GX,1,100,0.031
1670855290.484500,1303313.667,14538,3,GX,1,100,0.061
1670855290.524058,1303352.000,14538,3,GX,1,100,0.061
1670855290.563272,1303390.000,14554,2,GX,1,100,0.092
1670855290.602485,1303428.000,14554,2,GX,1,100,0.092
1670855290.642731,1303467.000,14574,3,GX,1,100,0.061
1670855290.682977,1303506.000,14574,3,GX,1,100,0.061
1670855290.723222,1303545.000,14574,3,GX,1,100,0.061
1670855290.762952,1303583.500,14588,2,GX,1,100,0.061
1670855290.802682,1303622.000,14588,2,GX,1,100,0.061
1670855290.842584,1303660.667,14605,3,GX,1,100,0.031
1670855290.882485,1303699.333,14605,3,GX,1,100,0.031
1670855290.922387,1303738.000,14605,3,GX,1,100,0.061
1670855290.961601,1303776.000,14622,3,GX,1,100,0.061
1670855291.000815,1303814.000,14622,3,GX,1,100,0.000
1670855291.040028,1303852.000,14622,3,GX,1,100,0.031
1670855291.080016,1303890.750,14644,4,GX,1,100,0.031
1670855291.120004,1303929.500,14644,4,GX,1,100,0.031
1670855291.159992,1303968.250,14644,4,GX,1,100,0.092
1670855291.199979,1304007.000,14644,4,GX,1,100,0.061
1670855291.239881,1304045.667,14662,3,GX,1,100,0.061
1670855291.279783,1304084.333,14662,3,GX,1,100,0.092
1670855291.319685,1304123.000,14662,3,GX,1,100,0.031
1670855291.364058,1304166.000,14681,3,GX,1,100,0.061
1670855291.408432,1304209.000,14681,3,GX,1,100,0.061
1670855291.452805,1304252.000,14681,3,GX,1,100,0.092
1670855291.492535,1304290.500,14698,2,GX,1,100,0.031
1670855291.532264,1304329.000,14698,2,GX,1,100,0.031
1670855291.572166,1304367.667,14715,3,GX,1,100,0.122
1670855291.612068,1304406.333,14715,3,GX,1,100,0.061
1670855291.651970,1304445.000,14715,3,GX,1,100,0.061
1670855291.691183,1304483.000,14732,2,GX,1,100,0.061
1670855291.730397,1304521.000,14732,2,GX,1,100,0.061
1670855291.769955,1304559.333,14748,3,GX,1,100,0.031
1670855291.809513,1304597.667,14748,3,GX,1,100,0.092
1670855291.849070,1304636.000,14748,3,GX,1,100,0.061
1670855291.888628,1304674.333,14765,3,GX,1,100,0.031
1670855291.928186,1304712.667,14765,3,GX,1,100,0.000
1670855291.967744,1304751.000,14765,3,GX,1,100,0.061
1670855292.007989,1304790.000,14782,2,GX,1,100,0.061
1670855292.048235,1304829.000,14782,2,GX,1,100,0.031
1670855292.088137,1304867.667,14798,3,GX,1,100,0.061
1670855292.128039,1304906.333,14798,3,GX,1,100,0.092
1670855292.167940,1304945.000,14798,3,GX,1,100,0.092
1670855292.207842,1304983.667,14813,3,GX,1,100,0.031
1670855292.247744,1305022.333,14813,3,GX,1,100,0.031
1670855292.287646,1305061.000,14813,3,GX,1,100,0.061
1670855292.327375,1305099.500,14831,2,GX,1,100,0.031
1670855292.367105,1305138.000,14831,2,GX,1,100,0.031
1670855292.406319,1305176.000,14847,3,GX,1,100,0.092
1670855292.445533,1305214.000,14847,3,GX,1,100,0.061
1670855292.484746,1305252.000,14847,3,GX,1,100,0.061
1670855292.532732,1305298.500,14864,2,GX,1,100,0.031
1670855292.580717,1305345.000,14864,2,GX,1,100,0.061
1670855292.620963,1305384.000,14879,2,GX,1,100,0.092
1670855292.661208,1305423.000,14879,2,GX,1,100,0.061
1670855292.700766,1305461.333,14898,3,GX,1,100,0.092
1670855292.740324,1305499.667,14898,3,GX,1,100,0.061
1670855292.779881,1305538.000,14898,3,GX,1,100,0.031
1670855292.819783,1305576.667,14914,3,GX,1,100,0.092
1670855292.859685,1305615.333,14914,3,GX,1,100,0.061
1670855292.899587,1305654.000,14914,3,GX,1,100,0.031
1670855292.939832,1305693.000,14935,2,GX,1,100,0.061
1670855292.980078,1305732.000,14935,2,GX,1,100,0.061
1670855293.019636,1305770.333,14951,3,GX,1,100,0.031
1670855293.059194,1305808.667,14951,3,GX,1,100,0.031
1670855293.098752,1305847.000,14951,3,GX,1,100,0.000
1670855293.138997,1305886.000,14966,3,GX,1,100,0.031
1670855293.179243,1305925.000,14966,3,GX,1,100,0.092
1670855293.219489,1305964.000,14966,3,GX,1,100,0.000
1670855293.259734,1306003.000,14983,2,GX,1,100,0.061
1670855293.299980,1306042.000,14983,2,GX,1,100,0.122
1670855293.339882,1306080.667,15000,3,GX,1,100,0.061
1670855293.379784,1306119.333,15000,3,GX,1,100,0.000
1670855293.419685,1306158.000,15000,3,GX,1,100,0.061
1670855293.459587,1306196.667,15016,3,GX,1,100,0.061
1670855293.499489,1306235.333,15016,3,GX,1,100,0.092
1670855293.539391,1306274.000,15016,3,GX,1,100,0.092
1670855293.579636,1306313.000,15031,2,GX,1,100,0.031
1670855293.619882,1306352.000,15031,2,GX,1,100,0.031
1670855293.666319,1306397.000,15050,2,GX,1,100,0.092
1670855293.712757,1306442.000,15050,2,GX,1,100,0.092
1670855293.752658,1306480.667,15067,3,GX,1,100,0.061
1670855293.792560,1306519.333,15067,3,GX,1,100,0.092
1670855293.832462,1306558.000,15067,3,GX,1,100,0.092
1670855293.871675,1306596.000,15083,3,GX,1,100,0.031
1670855293.910889,1306634.000,15083,3,GX,1,100,0.031
1670855293.950103,1306672.000,15083,3,GX,1,100,0.092
1670855293.990865,1306711.500,15101,2,GX,1,100,0.031
1670855294.031626,1306751.000,15101,2,GX,1,100,0.031
1670855294.071872,1306790.000,15115,3,GX,1,100,0.061
1670855294.112118,1306829.000,15115,3,GX,1,100,0.092
1670855294.152364,1306868.000,15115,3,GX,1,100,0.061
1670855294.192093,1306906.500,15132,2,GX,1,100,0.092
1670855294.231823,1306945.000,15132,2,GX,1,100,0.061
1670855294.271725,1306983.667,15149,3,GX,1,100,0.061
1670855294.311627,1307022.333,15149,3,GX,1,100,0.031
1670855294.351528,1307061.000,15149,3,GX,1,100,0.031
1670855294.391430,1307099.667,15166,3,GX,1,100,0.061
1670855294.431332,1307138.333,15166,3,GX,1,100,0.061
1670855294.471234,1307177.000,15166,3,GX,1,100,0.092
1670855294.510963,1307215.500,15181,2,GX,1,100,0.061
1670855294.550693,1307254.000,15181,2,GX,1,100,0.000
1670855294.590939,1307293.000,15198,3,GX,1,100,0.061
1670855294.631185,1307332.000,15198,3,GX,1,100,0.061
1670855294.671430,1307371.000,15198,3,GX,1,100,0.061
1670855294.711676,1307410.000,15219,2,GX,1,100,0.061
1670855294.751922,1307449.000,15219,2,GX,1,100,0.000
1670855294.797327,1307493.000,15236,3,GX,1,100,0.000
1670855294.842732,1307537.000,15236,3,GX,1,100,0.092
1670855294.888138,1307581.000,15236,3,GX,1,100,0.061
1670855294.928900,1307620.500,15253,2,GX,1,100,0.061
1670855294.969661,1307660.000,15253,2,GX,1,100,0.031
1670855295.009219,1307698.333,15268,3,GX,1,100,0.031
1670855295.048777,1307736.667,15268,3,GX,1,100,0.092
1670855295.088335,1307775.000,15268,3,GX,1,100,0.061
1670855295.127892,1307813.333,15284,3,GX,1,100,0.031
1670855295.167450,1307851.667,15284,3,GX,1,100,0.061
1670855295.207008,1307890.000,15284,3,GX,1,100,0.061
1670855295.246737,1307928.500,15301,2,GX,1,100,0.061
1670855295.286467,1307967.000,15301,2,GX,1,100,0.092
1670855295.326025,1308005.333,15318,3,GX,1,100,0.061
1670855295.365583,1308043.667,15318,3,GX,1,100,0.031
1670855295.405141,1308082.000,15318,3,GX,1,100,0.031
1670855295.446074,1308121.667,15335,3,GX,1,100,0.061
1670855295.487008,1308161.333,15335,3,GX,1,100,0.092
1670855295.527942,1308201.000,15335,3,GX,1,100,0.031
1670855295.568703,1308240.500,15349,2,GX,1,100,0.092
1670855295.609465,1308280.000,15349,2,GX,1,100,0.092
1670855295.649195,1308318.500,15369,2,GX,1,100,0.061
1670855295.688925,1308357.000,15369,2,GX,1,100,0.092
1670855295.728826,1308395.667,15385,3,GX,1,100,0.061
1670855295.768728,1308434.333,15385,3,GX,1,100,0.000
1670855295.808630,1308473.000,15385,3,GX,1,100,0.061
1670855295.848875,1308512.000,15402,2,GX,1,100,0.092
1670855295.889121,1308551.000,15402,2,GX,1,100,0.092
1670855295.933151,1308593.667,15417,3,GX,1,100,0.092
1670855295.977180,1308636.333,15417,3,GX,1,100,0.092
1670855296.021209,1308679.000,15417,3,GX,1,100,0.061
1670855296.060767,1308717.333,15437,3,GX,1,100,0.092
1670855296.100325,1308755.667,15437,3,GX,1,100,0.061
1670855296.139883,1308794.000,15437,3,GX,1,100,0.092
1670855296.179613,1308832.500,15453,2,GX,1,100,0.061
1670855296.219342,1308871.000,15453,2,GX,1,100,0.122
1670855296.259932,1308910.333,15471,3,GX,1,100,0.092
1670855296.300522,1308949.667,15471,3,GX,1,100,0.061
1670855296.341111,1308989.000,15471,3,GX,1,100,0.031
1670855296.381357,1309028.000,15492,3,GX,1,100,0.031
1670855296.421603,1309067.000,15492,3,GX,1,100,0.031
1670855296.461848,1309106.000,15492,3,GX,1,100,0.031
1670855296.502094,1309145.000,15508,2,GX,1,100,0.031
1670855296.542340,1309184.000,15508,2,GX,1,100,0.031
1670855296.581898,1309222.333,15524,3,GX,1,100,0.061
1670855296.621455,1309260.667,15524,3,GX,1,100,0.031
1670855296.661013,1309299.000,15524,3,GX,1,100,0.061
1670855296.700571,1309337.333,15543,3,GX,1,100,0.061
1670855296.740129,1309375.667,15543,3,GX,1,100,0.061
1670855296.779686,1309414.000,15543,3,GX,1,100,0.061
1670855296.819416,1309452.500,15559,2,GX,1,100,0.061
1670855296.859146,1309491.000,15559,2,GX,1,100,0.061
1670855296.900424,1309531.000,15577,3,GX,1,100,0.031
1670855296.941701,1309571.000,15577,3,GX,1,100,0.031
1670855296.982979,1309611.000,15577,3,GX,1,100,0.061
1670855297.030448,1309657.000,15591,2,GX,1,100,0.031
1670855297.077918,1309703.000,15591,2,GX,1,100,0.031
1670855297.118851,1309742.667,15608,3,GX,1,100,0.061
1670855297.159785,1309782.333,15608,3,GX,1,100,0.031
1670855297.200719,1309822.000,15608,3,GX,1,100,0.061
1670855297.240448,1309860.500,15624,2,GX,1,100,0.092
1670855297.280178,1309899.000,15624,2,GX,1,100,0.061
1670855297.320080,1309937.667,15642,3,GX,1,100,0.031
1670855297.359982,1309976.333,15642,3,GX,1,100,0.092
1670855297.399883,1310015.000,15642,3,GX,1,100,0.061
1670855297.439613,1310053.500,15657,2,GX,1,100,0.061
1670855297.479343,1310092.000,15657,2,GX,1,100,0.031
1670855297.518901,1310130.333,15676,3,GX,1,100,0.000
1670855297.558458,1310168.667,15676,3,GX,1,100,0.092
1670855297.598016,1310207.000,15676,3,GX,1,100,0.153
1670855297.637918,1310245.667,15695,3,GX,1,100,0.122
1670855297.677819,1310284.333,15695,3,GX,1,100,0.031
1670855297.717721,1310323.000,15695,3,GX,1,100,0.061
1670855297.758483,1310362.500,15712,2,GX,1,100,0.031
1670855297.799245,1310402.000,15712,2,GX,1,100,0.000
1670855297.839834,1310441.333,15728,3,GX,1,100,0.092
1670855297.880424,1310480.667,15728,3,GX,1,100,0.061
1670855297.921014,1310520.000,15728,3,GX,1,100,0.061
1670855297.960916,1310558.667,15744,3,GX,1,100,0.061
1670855298.000817,1310597.333,15744,3,GX,1,100,0.031
1670855298.040719,1310636.000,15744,3,GX,1,100,0.061
1670855298.079933,1310674.000,15760,2,GX,1,100,0.092
1670855298.119147,1310712.000,15760,2,GX,1,100,0.061
1670855298.163176,1310754.667,15777,3,GX,1,100,0.092
1670855298.207206,1310797.333,15777,3,GX,1,100,0.061
1670855298.251235,1310840.000,15777,3,GX,1,100,0.061
1670855298.290449,1310878.000,15794,2,GX,1,100,0.061
1670855298.329663,1310916.000,15794,2,GX,1,100,0.061
1670855298.369908,1310955.000,15811,3,GX,1,100,0.031
1670855298.410154,1310994.000,15811,3,GX,1,100,0.092
1670855298.450400,1311033.000,15811,3,GX,1,100,0.061
1670855298.490129,1311071.500,15825,2,GX,1,100,0.061
1670855298.529859,1311110.000,15825,2,GX,1,100,0.031
1670855298.569761,1311148.667,15843,3,GX,1,100,0.061
1670855298.609663,1311187.333,15843,3,GX,1,100,0.061
1670855298.649564,1311226.000,15843,3,GX,1,100,0.031
1670855298.688778,1311264.000,15861,3,GX,1,100,0.031
1670855298.727992,1311302.000,15861,3,GX,1,100,0.061
1670855298.767206,1311340.000,15861,3,GX,1,100,0.122
1670855298.807451,1311379.000,15878,2,GX,1,100,0.092
1670855298.847697,1311418.000,15878,2,GX,1,100,0.092
1670855298.887255,1311456.333,15894,3,GX,1,100,0.092
1670855298.926813,1311494.667,15894,3,GX,1,100,0.061
1670855298.966370,1311533.000,15894,3,GX,1,100,0.092
1670855299.005928,1311571.333,15914,3,GX,1,100,0.092
1670855299.045486,1311609.667,15914,3,GX,1,100,0.092
1670855299.085044,1311648.000,15914,3,GX,1,100,0.061
1670855299.125289,1311687.000,15929,3,GX,1,100,0.061
1670855299.165535,1311726.000,15929,3,GX,1,100,0.031
1670855299.205781,1311765.000,15929,3,GX,1,100,0.031
1670855299.246542,1311804.500,15946,2,GX,1,100,0.061
1670855299.287304,1311844.000,15946,2,GX,1,100,0.031
1670855299.332022,1311887.333,15963,3,GX,1,100,0.031
1670855299.376739,1311930.667,15963,3,GX,1,100,0.061
1670855299.421457,1311974.000,15963,3,GX,1,100,0.092
1670855299.461702,1312013.000,15980,2,GX,1,100,0.092
1670855299.501948,1312052.000,15980,2,GX,1,100,0.061
1670855299.540818,1312089.667,15994,3,GX,1,100,0.092
1670855299.579688,1312127.333,15994,3,GX,1,100,0.092
1670855299.618557,1312165.000,15994,3,GX,1,100,0.031
1670855299.658287,1312203.500,16014,2,GX,1,100,0.000
1670855299.698017,1312242.000,16014,2,GX,1,100,0.092
1670855299.737919,1312280.667,16030,3,GX,1,100,0.092
1670855299.777820,1312319.333,16030,3,GX,1,100,0.061
1670855299.817722,1312358.000,16030,3,GX,1,100,0.061
1670855299.857624,1312396.667,16047,3,GX,1,100,0.092
1670855299.897526,1312435.333,16047,3,GX,1,100,0.031
1670855299.937427,1312474.000,16047,3,GX,1,100,0.061
1670855299.977673,1312513.000,16063,2,GX,1,100,0.122
1670855300.017919,1312552.000,16063,2,GX,1,100,0.092
1670855300.057821,1312590.667,16079,3,GX,1,100,0.031
1670855300.097722,1312629.333,16079,3,GX,1,100,0.031
1670855300.137624,1312668.000,16079,3,GX,1,100,0.061
1670855300.176838,1312706.000,16095,3,GX,1,100,0.061
1670855300.216052,1312744.000,16095,3,GX,1,100,0.061
1670855300.255265,1312782.000,16095,3,GX,1,100,0.061
1670855300.294995,1312820.500,16113,2,GX,1,100,0.061
1670855300.334725,1312859.000,16113,2,GX,1,100,0.061
1670855300.374626,1312897.667,16129,3,GX,1,100,0.031
1670855300.414528,1312936.333,16129,3,GX,1,100,0.031
1670855300.454430,1312975.000,16129,3,GX,1,100,0.061
1670855300.501383,1313020.500,16144,2,GX,1,100,0.031
1670855300.548337,1313066.000,16144,2,GX,1,100,0.092
1670855300.587894,1313104.333,16164,3,GX,1,100,0.061
1670855300.627452,1313142.667,16164,3,GX,1,100,0.031
1670855300.667010,1313181.000,16164,3,GX,1,100,0.092
1670855300.706740,1313219.500,16183,2,GX,1,100,0.061
1670855300.746469,1313258.000,16183,2,GX,1,100,0.031
1670855300.786371,1313296.667,16199,3,GX,1,100,0.092
1670855300.826273,1313335.333,16199,3,GX,1,100,0.061
1670855300.866174,1313374.000,16199,3,GX,1,100,0.061
1670855300.905732,1313412.333,16217,3,GX,1,100,0.061
1670855300.945290,1313450.667,16217,3,GX,1,100,0.061
1670855300.984848,1313489.000,16217,3,GX,1,100,0.061
1670855301.024578,1313527.500,16231,2,GX,1,100,0.061
1670855301.064307,1313566.000,16231,2,GX,1,100,0.031
1670855301.104209,1313604.667,16248,3,GX,1,100,0.031
1670855301.144111,1313643.333,16248,3,GX,1,100,0.061
1670855301.184012,1313682.000,16248,3,GX,1,100,0.092
1670855301.223742,1313720.500,16264,2,GX,1,100,0.092
1670855301.263472,1313759.000,16264,2,GX,1,100,0.061
1670855301.303374,1313797.667,16282,3,GX,1,100,0.061
1670855301.343276,1313836.333,16282,3,GX,1,100,0.092
1670855301.383177,1313875.000,16282,3,GX,1,100,0.061
1670855301.423423,1313914.000,16298,3,GX,1,100,0.061
1670855301.463669,1313953.000,16298,3,GX,1,100,0.061
1670855301.503914,1313992.000,16298,3,GX,1,100,0.031
1670855301.543644,1314030.500,16313,2,GX,1,100,0.061
1670855301.583374,1314069.000,16313,2,GX,1,100,0.061
