LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T1
1670855239.211802,1253628.000,6303,1,T1,1,100,27.947
1670855239.343891,1253756.000,6320,1,T1,1,100,27.977
1670855239.474947,1253883.000,6352,1,T1,1,100,27.990
1670855239.608068,1254012.000,6368,1,T1,1,100,27.960
1670855239.742220,1254142.000,6386,1,T1,1,100,27.983
1670855239.877405,1254273.000,6419,1,T1,1,100,27.993
1670855240.011557,1254403.000,6435,1,T1,1,100,27.961
1670855240.141582,1254529.000,6453,1,T1,1,100,27.983
1670855240.274702,1254658.000,6469,1,T1,1,100,27.957
1670855240.409886,1254789.000,6501,1,T1,1,100,27.946
1670855240.544039,1254919.000,6518,1,T1,1,100,27.977
1670855240.680255,1255051.000,6534,1,T1,1,100,28.061
1670855240.812344,1255179.000,6571,1,T1,1,100,28.026
1670855240.943400,1255306.000,6588,1,T1,1,100,27.976
1670855241.076520,1255435.000,6605,1,T1,1,100,27.954
1670855241.211705,1255566.000,6622,1,T1,1,100,27.945
1670855241.346889,1255697.000,6654,1,T1,1,100,27.905
1670855241.478978,1255825.000,6670,1,T1,1,100,27.959
1670855241.611066,1255953.000,6687,1,T1,1,100,27.947
1670855241.744187,1256082.000,6703,1,T1,1,100,27.906
1670855241.876275,1256210.000,6737,1,T1,1,100,27.959
1670855242.008364,1256338.000,6754,1,T1,1,100,27.982
1670855242.142516,1256468.000,6771,1,T1,1,100,27.921
1670855242.276668,1256598.000,6805,1,T1,1,100,27.895
1670855242.407725,1256725.000,6823,1,T1,1,100,27.919
1670855242.539814,1256853.000,6839,1,T1,1,100,27.894
1670855242.673966,1256983.000,6856,1,T1,1,100,27.812
1670855242.807086,1257112.000,6890,1,T1,1,100,27.990
1670855242.938143,1257239.000,6906,1,T1,1,100,27.925
1670855243.069199,1257366.000,6924,1,T1,1,100,27.896
1670855243.202320,1257495.000,6940,1,T1,1,100,27.849
1670855243.335440,1257624.000,6972,1,T1,1,100,27.899
1670855243.468561,1257753.000,6989,1,T1,1,100,27.885
1670855243.600649,1257881.000,7011,2,T1,1,100,27.915
1670855243.732738,1258009.000,7011,2,T1,1,100,28.034
1670855243.866890,1258139.000,7049,1,T1,1,100,27.979
1670855244.000010,1258268.000,7065,1,T1,1,100,27.956
1670855244.132099,1258396.000,7083,1,T1,1,100,27.945
1670855244.264188,1258524.000,7099,1,T1,1,100,27.941
1670855244.398340,1258654.000,7131,1,T1,1,100,27.939
1670855244.530428,1258782.000,7148,1,T1,1,100,27.867
1670855244.662517,1258910.000,7164,1,T1,1,100,28.013
1670855244.795637,1259039.000,7198,1,T1,1,100,27.899
1670855244.928758,1259168.000,7215,1,T1,1,100,27.850
1670855245.060846,1259296.000,7232,1,T1,1,100,27.971
1670855245.193967,1259425.000,7249,1,T1,1,100,27.987
1670855245.328119,1259555.000,7284,1,T1,1,100,27.924
1670855245.461240,1259684.000,7300,1,T1,1,100,27.896
1670855245.594360,1259813.000,7317,1,T1,1,100,27.955
1670855245.727480,1259942.000,7333,1,T1,1,100,27.910
1670855245.860601,1260071.000,7367,1,T1,1,100,27.925
1670855245.991657,1260198.000,7384,1,T1,1,100,27.968
1670855246.124778,1260327.000,7401,1,T1,1,100,27.986
1670855246.256866,1260455.000,7432,1,T1,1,100,27.923
1670855246.389987,1260584.000,7450,1,T1,1,100,27.967
1670855246.521044,1260711.000,7466,1,T1,1,100,27.915
1670855246.657260,1260843.000,7483,1,T1,1,100,27.999
1670855246.791412,1260973.000,7517,1,T1,1,100,27.999
1670855246.923501,1261101.000,7536,1,T1,1,100,28.035
1670855247.056621,1261230.000,7554,1,T1,1,100,28.015
1670855247.188709,1261358.000,7570,1,T1,1,100,28.042
1670855247.321830,1261487.000,7602,1,T1,1,100,28.018
1670855247.455982,1261617.000,7619,1,T1,1,100,28.008
1670855247.590135,1261747.000,7635,1,T1,1,100,28.003
1670855247.724287,1261877.000,7669,1,T1,1,100,28.072
1670855247.856376,1262005.000,7686,1,T1,1,100,28.067
1670855247.988464,1262133.000,7702,1,T1,1,100,28.029
1670855248.123648,1262264.000,7720,1,T1,1,100,28.013
1670855248.256769,1262393.000,7751,1,T1,1,100,27.970
1670855248.391953,1262524.000,7771,1,T1,1,100,27.987
1670855248.524042,1262652.000,7788,1,T1,1,100,28.065
1670855248.656130,1262780.000,7804,1,T1,1,100,27.957
1670855248.788219,1262908.000,7824,1,T1,1,100,27.982
1670855248.925467,1263041.000,7845,1,T1,1,100,28.098
1670855249.060651,1263172.000,7877,1,T1,1,100,28.007
1670855249.192740,1263300.000,7894,1,T1,1,100,28.039
1670855249.325860,1263429.000,7910,1,T1,1,100,28.088
1670855249.456917,1263556.000,7942,1,T1,1,100,28.073
1670855249.590037,1263685.000,7959,1,T1,1,100,28.032
1670855249.724190,1263815.000,7976,1,T1,1,100,28.049
1670855249.859374,1263946.000,7995,1,T1,1,100,28.021
1670855249.993526,1264076.000,8030,1,T1,1,100,28.080
1670855250.123551,1264202.000,8046,1,T1,1,100,28.035
1670855250.256671,1264331.000,8063,1,T1,1,100,28.121
1670855250.392888,1264463.000,8079,1,T1,1,100,28.053
1670855250.527040,1264593.000,8111,1,T1,1,100,27.987
1670855250.660161,1264722.000,8128,1,T1,1,100,28.030
1670855250.791217,1264849.000,8147,1,T1,1,100,27.942
1670855250.924338,1264978.000,8178,1,T1,1,100,27.975
1670855251.057458,1265107.000,8196,1,T1,1,100,28.096
1670855251.192642,1265238.000,8212,1,T1,1,100,28.112
1670855251.327827,1265369.000,8229,1,T1,1,100,28.013
1670855251.459915,1265497.000,8264,1,T1,1,100,28.006
1670855251.590972,1265624.000,8280,1,T1,1,100,27.967
1670855251.724092,1265753.000,8298,1,T1,1,100,27.950
1670855251.856181,1265881.000,8316,1,T1,1,100,27.943
1670855251.988269,1266009.000,8348,1,T1,1,100,28.011
1670855252.121390,1266138.000,8365,1,T1,1,100,27.969
1670855252.254510,1266267.000,8381,1,T1,1,100,28.022
1670855252.386599,1266395.000,8413,1,T1,1,100,28.045
1670855252.519719,1266524.000,8430,1,T1,1,100,27.984
1670855252.652839,1266653.000,8446,1,T1,1,100,28.064
1670855252.784928,1266781.000,8466,1,T1,1,100,28.028
1670855252.918048,1266910.000,8497,1,T1,1,100,28.047
1670855253.049105,1267037.000,8517,1,T1,1,100,27.985
1670855253.182225,1267166.000,8534,1,T1,1,100,27.994
1670855253.315346,1267295.000,8550,1,T1,1,100,28.104
1670855253.448466,1267424.000,8582,1,T1,1,100,28.116
1670855253.581587,1267553.000,8599,1,T1,1,100,28.050
1670855253.712643,1267680.000,8616,1,T1,1,100,28.057
1670855253.845764,1267809.000,8649,1,T1,1,100,28.025
1670855253.978884,1267938.000,8666,1,T1,1,100,28.153
1670855254.110973,1268066.000,8683,1,T1,1,100,28.101
1670855254.242029,1268193.000,8705,1,T1,1,100,28.044
1670855254.379277,1268326.000,8737,1,T1,1,100,28.054
1670855254.512398,1268455.000,8756,1,T1,1,100,28.094
1670855254.644486,1268583.000,8773,1,T1,1,100,28.041
1670855254.777607,1268712.000,8792,1,T1,1,100,28.018
1670855254.910727,1268841.000,8823,1,T1,1,100,27.972
1670855255.041784,1268968.000,8841,1,T1,1,100,28.059
1670855255.175936,1269098.000,8857,1,T1,1,100,27.990
1670855255.310089,1269228.000,8874,1,T1,1,100,28.031
1670855255.443209,1269357.000,8906,1,T1,1,100,28.013
1670855255.576329,1269486.000,8922,1,T1,1,100,27.935
1670855255.709450,1269615.000,8940,1,T1,1,100,28.043
1670855255.844634,1269746.000,8973,1,T1,1,100,28.160
1670855255.976723,1269874.000,8989,1,T1,1,100,28.069
1670855256.109843,1270003.000,9010,1,T1,1,100,28.030
1670855256.242964,1270132.000,9026,1,T1,1,100,28.155
1670855256.376084,1270261.000,9058,1,T1,1,100,27.961
1670855256.507141,1270388.000,9075,1,T1,1,100,27.948
1670855256.643357,1270520.000,9091,1,T1,1,100,28.013
1670855256.777509,1270650.000,9109,1,T1,1,100,28.041
1670855256.909598,1270778.000,9142,1,T1,1,100,28.018
1670855257.042718,1270907.000,9159,1,T1,1,100,28.008
1670855257.175839,1271036.000,9176,1,T1,1,100,28.003
1670855257.312055,1271168.000,9208,1,T1,1,100,28.001
1670855257.446207,1271298.000,9224,1,T1,1,100,27.965
1670855257.580360,1271428.000,9241,1,T1,1,100,28.056
1670855257.714512,1271558.000,9260,1,T1,1,100,28.024
1670855257.844537,1271684.000,9294,1,T1,1,100,28.046
1670855257.977657,1271813.000,9311,1,T1,1,100,28.055
1670855258.113873,1271945.000,9328,1,T1,1,100,28.024
1670855258.246994,1272074.000,9359,1,T1,1,100,28.010
1670855258.380114,1272203.000,9377,1,T1,1,100,27.934
1670855258.512203,1272331.000,9393,1,T1,1,100,28.042
1670855258.644291,1272459.000,9410,1,T1,1,100,28.018
1670855258.776380,1272587.000,9444,1,T1,1,100,28.008
1670855258.913628,1272720.000,9460,1,T1,1,100,28.074
1670855259.048812,1272851.000,9478,1,T1,1,100,27.997
1670855259.180901,1272979.000,9495,1,T1,1,100,28.140
1670855259.311957,1273106.000,9529,1,T1,1,100,28.025
1670855259.445078,1273235.000,9551,1,T1,1,100,28.082
1670855259.580262,1273366.000,9567,1,T1,1,100,28.142
1670855259.713383,1273495.000,9585,1,T1,1,100,28.132
1670855259.845471,1273623.000,9618,1,T1,1,100,28.057
1670855259.979624,1273753.000,9634,1,T1,1,100,28.025
1670855260.109648,1273879.000,9652,1,T1,1,100,28.011
1670855260.242769,1274008.000,9668,1,T1,1,100,27.969
1670855260.378985,1274140.000,9700,1,T1,1,100,28.022
1670855260.513137,1274270.000,9717,1,T1,1,100,28.045
1670855260.646258,1274399.000,9733,1,T1,1,100,28.055
1670855260.776282,1274525.000,9770,1,T1,1,100,28.095
1670855260.909403,1274654.000,9787,1,T1,1,100,28.041
1670855261.042523,1274783.000,9804,1,T1,1,100,28.018
1670855261.175644,1274912.000,9821,1,T1,1,100,28.114
1670855261.307732,1275040.000,9853,1,T1,1,100,28.085
1670855261.438789,1275167.000,9869,1,T1,1,100,28.108
1670855261.571909,1275296.000,9886,1,T1,1,100,28.047
1670855261.705029,1275425.000,9902,1,T1,1,100,28.056
1670855261.839182,1275555.000,9936,1,T1,1,100,28.095
1670855261.973334,1275685.000,9953,1,T1,1,100,28.112
1670855262.106455,1275814.000,9970,1,T1,1,100,28.013
1670855262.239575,1275943.000,10004,1,T1,1,100,28.077
1670855262.371664,1276071.000,10022,1,T1,1,100,28.175
1670855262.504784,1276200.000,10038,1,T1,1,100,28.076
1670855262.637905,1276329.000,10055,1,T1,1,100,28.068
1670855262.768961,1276456.000,10089,1,T1,1,100,28.136
1670855262.901050,1276584.000,10105,1,T1,1,100,28.094
1670855263.034170,1276713.000,10123,1,T1,1,100,28.112
1670855263.167290,1276842.000,10139,1,T1,1,100,28.155
1670855263.300411,1276971.000,10171,1,T1,1,100,28.067
1670855263.432499,1277099.000,10188,1,T1,1,100,28.135
1670855263.565620,1277228.000,10204,1,T1,1,100,28.165
1670855263.696676,1277355.000,10221,1,T1,1,100,28.142
1670855263.829797,1277484.000,10258,1,T1,1,100,28.097
1670855263.962917,1277613.000,10274,1,T1,1,100,28.077
1670855264.093974,1277740.000,10292,1,T1,1,100,28.104
1670855264.226063,1277868.000,10308,1,T1,1,100,28.081
1670855264.363311,1278001.000,10340,1,T1,1,100,28.035
1670855264.496431,1278130.000,10357,1,T1,1,100,28.121
1670855264.628520,1278258.000,10373,1,T1,1,100,28.123
1670855264.761640,1278387.000,10396,1,T1,1,100,28.124
1670855264.893728,1278515.000,10415,1,T1,1,100,28.125
1670855265.028913,1278646.000,10447,1,T1,1,100,28.089
1670855265.161001,1278774.000,10463,1,T1,1,100,28.145
1670855265.294122,1278903.000,10483,1,T1,1,100,28.098
1670855265.427242,1279032.000,10500,1,T1,1,100,28.113
1670855265.560363,1279161.000,10531,1,T1,1,100,28.049
1670855265.693483,1279290.000,10549,1,T1,1,100,28.128
1670855265.828667,1279421.000,10567,1,T1,1,100,28.055
1670855265.960756,1279549.000,10584,1,T1,1,100,28.059
1670855266.093876,1279678.000,10616,1,T1,1,100,28.061
1670855266.225965,1279806.000,10632,1,T1,1,100,28.097
1670855266.358053,1279934.000,10650,1,T1,1,100,28.042
1670855266.492206,1280064.000,10681,1,T1,1,100,28.125
1670855266.629454,1280197.000,10697,1,T1,1,100,28.089
1670855266.763606,1280327.000,10717,1,T1,1,100,28.074
1670855266.895695,1280455.000,10736,1,T1,1,100,28.068
1670855267.027783,1280583.000,10768,1,T1,1,100,28.065
1670855267.160904,1280712.000,10785,1,T1,1,100,28.134
1670855267.297120,1280844.000,10801,1,T1,1,100,28.058
1670855267.429209,1280972.000,10833,1,T1,1,100,28.096
1670855267.562329,1281101.000,10850,1,T1,1,100,28.077
1670855267.696481,1281231.000,10867,1,T1,1,100,28.069
1670855267.826506,1281357.000,10886,1,T1,1,100,28.101
1670855267.959626,1281486.000,10918,1,T1,1,100,28.114
1670855268.095843,1281618.000,10934,1,T1,1,100,28.156
1670855268.228963,1281747.000,10951,1,T1,1,100,28.138
1670855268.361052,1281875.000,10967,1,T1,1,100,28.131
1670855268.492108,1282002.000,11002,1,T1,1,100,28.021
1670855268.626261,1282132.000,11019,1,T1,1,100,28.009
1670855268.760413,1282262.000,11038,1,T1,1,100,28.110
1670855268.897661,1282395.000,11069,1,T1,1,100,28.083
1670855269.032845,1282526.000,11087,1,T1,1,100,28.142
1670855269.164934,1282654.000,11103,1,T1,1,100,28.168
1670855269.295991,1282781.000,11120,1,T1,1,100,28.144
1670855269.429111,1282910.000,11152,1,T1,1,100,28.062
1670855269.564296,1283041.000,11168,1,T1,1,100,28.027
1670855269.697416,1283170.000,11186,1,T1,1,100,28.083
1670855269.829504,1283298.000,11222,1,T1,1,100,28.071
1670855269.963657,1283428.000,11244,1,T1,1,100,28.173
1670855270.095745,1283556.000,11261,1,T1,1,100,28.252
1670855270.228866,1283685.000,11277,1,T1,1,100,28.109
1670855270.361986,1283814.000,11295,1,T1,1,100,28.083
1670855270.494075,1283942.000,11326,1,T1,1,100,28.107
1670855270.627195,1284071.000,11342,1,T1,1,100,28.153
1670855270.757220,1284197.000,11362,1,T1,1,100,28.101
1670855270.890340,1284326.000,11378,1,T1,1,100,28.115
1670855271.025524,1284457.000,11410,1,T1,1,100,28.121
1670855271.158645,1284586.000,11427,1,T1,1,100,28.088
1670855271.290733,1284714.000,11443,1,T1,1,100,28.038
1670855271.421790,1284841.000,11475,1,T1,1,100,28.158
1670855271.554910,1284970.000,11495,1,T1,1,100,28.068
1670855271.688031,1285099.000,11512,1,T1,1,100,28.065
1670855271.819088,1285226.000,11531,1,T1,1,100,28.170
1670855271.951176,1285354.000,11563,1,T1,1,100,28.074
1670855272.084296,1285483.000,11579,1,T1,1,100,28.103
1670855272.218449,1285613.000,11596,1,T1,1,100,28.186
1670855272.350537,1285741.000,11612,1,T1,1,100,28.045
1670855272.483658,1285870.000,11644,1,T1,1,100,28.090
1670855272.616778,1285999.000,11661,1,T1,1,100,28.110
1670855272.747835,1286126.000,11680,1,T1,1,100,28.260
1670855272.879923,1286254.000,11711,1,T1,1,100,28.184
1670855273.013044,1286383.000,11732,1,T1,1,100,28.150
1670855273.145132,1286511.000,11748,1,T1,1,100,28.207
1670855273.279284,1286641.000,11765,1,T1,1,100,28.125
1670855273.411373,1286769.000,11797,1,T1,1,100,28.196
1670855273.547589,1286901.000,11813,1,T1,1,100,28.191
1670855273.679678,1287029.000,11831,1,T1,1,100,28.154
1670855273.812798,1287158.000,11864,1,T1,1,100,28.137
1670855273.945919,1287287.000,11881,1,T1,1,100,28.130
1670855274.076975,1287414.000,11898,1,T1,1,100,28.092
1670855274.209064,1287542.000,11914,1,T1,1,100,28.111
1670855274.343216,1287672.000,11946,1,T1,1,100,28.190
1670855274.476336,1287801.000,11963,1,T1,1,100,28.118
1670855274.608425,1287929.000,11982,1,T1,1,100,28.122
1670855274.741545,1288058.000,12002,1,T1,1,100,28.124
1670855274.873634,1288186.000,12033,1,T1,1,100,28.160
1670855275.008818,1288317.000,12050,1,T1,1,100,28.069
1670855275.140907,1288445.000,12067,1,T1,1,100,28.065
1670855275.274027,1288574.000,12104,1,T1,1,100,28.064
1670855275.406116,1288702.000,12120,1,T1,1,100,28.098
1670855275.541300,1288833.000,12137,1,T1,1,100,28.043
1670855275.675452,1288963.000,12154,1,T1,1,100,28.089
1670855275.811669,1289095.000,12187,1,T1,1,100,28.074
1670855275.943757,1289223.000,12204,1,T1,1,100,28.103
1670855276.076878,1289352.000,12224,1,T1,1,100,28.115
1670855276.209998,1289481.000,12241,1,T1,1,100,28.156
1670855276.342087,1289609.000,12273,1,T1,1,100,28.068
1670855276.477271,1289740.000,12289,1,T1,1,100,28.065
1670855276.611423,1289870.000,12306,1,T1,1,100,28.099
1670855276.744544,1289999.000,12340,1,T1,1,100,28.114
1670855276.876632,1290127.000,12356,1,T1,1,100,28.085
1670855277.008721,1290255.000,12374,1,T1,1,100,28.037
1670855277.142873,1290385.000,12390,1,T1,1,100,28.051
1670855277.279089,1290517.000,12422,1,T1,1,100,28.093
1670855277.411178,1290645.000,12439,1,T1,1,100,28.040
1670855277.542235,1290772.000,12455,1,T1,1,100,28.124
1670855277.675355,1290901.000,12475,1,T1,1,100,28.089
1670855277.807443,1291029.000,12509,1,T1,1,100,28.109
1670855277.940564,1291158.000,12525,1,T1,1,100,28.154
1670855278.076780,1291290.000,12543,1,T1,1,100,28.031
1670855278.209901,1291419.000,12574,1,T1,1,100,28.049
1670855278.341989,1291547.000,12591,1,T1,1,100,28.163
1670855278.473046,1291674.000,12608,1,T1,1,100,28.141
1670855278.607198,1291804.000,12624,1,T1,1,100,28.132
1670855278.743414,1291936.000,12658,1,T1,1,100,28.199
1670855278.877567,1292066.000,12675,1,T1,1,100,28.157
1670855279.009655,1292194.000,12692,1,T1,1,100,28.139
1670855279.141744,1292322.000,12726,1,T1,1,100,28.202
1670855279.274864,1292451.000,12743,1,T1,1,100,28.158
1670855279.407985,1292580.000,12760,1,T1,1,100,28.139
1670855279.544201,1292712.000,12777,1,T1,1,100,28.131
1670855279.677321,1292841.000,12811,1,T1,1,100,28.199
1670855279.809410,1292969.000,12827,1,T1,1,100,28.121
1670855279.941498,1293097.000,12844,1,T1,1,100,28.088
1670855280.074619,1293226.000,12861,1,T1,1,100,28.180
1670855280.207739,1293355.000,12892,1,T1,1,100,28.220
1670855280.340860,1293484.000,12910,1,T1,1,100,28.237
1670855280.471916,1293611.000,12926,1,T1,1,100,28.315
1670855280.605037,1293740.000,12948,1,T1,1,100,28.243
1670855280.737125,1293868.000,12985,1,T1,1,100,28.211
1670855280.869214,1293996.000,13001,1,T1,1,100,28.233
1670855281.003366,1294126.000,13019,1,T1,1,100,28.172
1670855281.135455,1294254.000,13035,1,T1,1,100,28.145
1670855281.267543,1294382.000,13067,1,T1,1,100,28.205
1670855281.398600,1294509.000,13084,1,T1,1,100,28.089
1670855281.531720,1294638.000,13100,1,T1,1,100,28.109
1670855281.664840,1294767.000,13117,1,T1,1,100,28.154
1670855281.795897,1294894.000,13151,1,T1,1,100,28.173
1670855281.927986,1295022.000,13167,1,T1,1,100,28.075
1670855282.061106,1295151.000,13185,1,T1,1,100,28.139
1670855282.194227,1295280.000,13217,1,T1,1,100,28.166
1670855282.327347,1295409.000,13236,1,T1,1,100,28.072
1670855282.460467,1295538.000,13253,1,T1,1,100,28.067
1670855282.593588,1295667.000,13269,1,T1,1,100,28.100
1670855282.727740,1295797.000,13303,1,T1,1,100,28.043
1670855282.859829,1295925.000,13320,1,T1,1,100,28.090
1670855282.992949,1296054.000,13337,1,T1,1,100,28.181
1670855283.125038,1296182.000,13354,1,T1,1,100,28.185
1670855283.259190,1296312.000,13386,1,T1,1,100,28.151
1670855283.391279,1296440.000,13402,1,T1,1,100,28.172
1670855283.525431,1296570.000,13419,1,T1,1,100,28.181
1670855283.657519,1296698.000,13456,1,T1,1,100,28.185
1670855283.790640,1296827.000,13472,1,T1,1,100,28.151
1670855283.923760,1296956.000,13489,1,T1,1,100,28.172
1670855284.055849,1297084.000,13506,1,T1,1,100,28.074
1670855284.190001,1297214.000,13523,1,T1,1,100,28.174
1670855284.324154,1297344.000,13555,1,T1,1,100,28.146
1670855284.456242,1297472.000,13571,1,T1,1,100,28.063
1670855284.588331,1297600.000,13588,1,T1,1,100,28.134
1670855284.720419,1297728.000,13622,1,T1,1,100,28.129
1670855284.852508,1297856.000,13638,1,T1,1,100,28.162
1670855284.987692,1297987.000,13656,1,T1,1,100,28.141
1670855285.119780,1298115.000,13672,1,T1,1,100,28.167
1670855285.252901,1298244.000,13707,1,T1,1,100,28.143
1670855285.384989,1298372.000,13724,1,T1,1,100,28.027
1670855285.521206,1298504.000,13740,1,T1,1,100,28.011
1670855285.656390,1298635.000,13757,1,T1,1,100,28.040
1670855285.790026,1298764.500,13796,2,T1,1,100,28.088
1670855285.923663,1298894.000,13796,2,T1,1,100,28.074
1670855286.054719,1299021.000,13828,1,T1,1,100,28.174
1670855286.187840,1299150.000,13844,1,T1,1,100,28.111
1670855286.321992,1299280.000,13862,1,T1,1,100,28.154
1670855286.457176,1299411.000,13878,1,T1,1,100,28.102
