1240172,4078,1,RB,1,100,2022-12-12_16-27-05-140907
1240177,4079,4,EM,1,100,RS,RB,2022-12-12_16-27-05-140907.csv,PS,MN
1240179,4080,3,PI,1,100,1219,1229,1217
1240179,4081,3,PR,1,100,1553,1549,1557
1240179,4082,3,PG,1,100,238,251,256
1240179,4083,3,AX,1,100,-0.962,-0.961,-0.962
1240179,4084,3,AY,1,100,0.108,0.109,0.109
1240179,4085,3,AZ,1,100,-0.241,-0.242,-0.246
1240179,4086,3,GX,1,100,0.061,0.061,0.061
1240179,4087,3,GY,1,100,0.183,0.153,0.183
1240179,4088,3,GZ,1,100,-0.214,-0.183,-0.244
1240179,4089,3,MX,1,100,125,125,124
1240179,4090,3,MY,1,100,-50,-52,-50
1240179,4091,3,MZ,1,100,88,87,86
1240254,4092,8,LM,1,100,LR,1237399.8692316,LM,1237399.8692563,LC,1237399.9005475,LD,Hello,
1240264,4093,4,TX,1,100,LC,1237399.8692316,LM,1237399.8692563
1240267,4094,4,TX,1,100,TL,2022-12-12_16-27-05-412701,LC,1237399.9043671
1240278,4095,1,SF,1,100,0.0000
1240265,4096,3,PI,1,100,1222,1224,1228
1240265,4097,3,PR,1,100,1554,1553,1542
1240265,4098,3,PG,1,100,259,255,249
1240278,4099,2,EA,1,100,0.030320,0.030320
1240278,4100,2,EL,1,100,26463.800781,26464.000000
1240207,4101,1,T1,1,100,27.912
1240221,4102,1,TH,1,100,21.496
1240265,4103,3,AX,1,100,-0.961,-0.961,-0.961
1240265,4104,3,AY,1,100,0.109,0.108,0.108
1240265,4105,3,AZ,1,100,-0.242,-0.242,-0.242
1240265,4106,3,GX,1,100,0.092,0.092,0.061
1240265,4107,3,GY,1,100,0.122,0.092,0.153
1240265,4108,3,GZ,1,100,-0.214,-0.214,-0.244
1240265,4109,3,MX,1,100,126,125,126
1240265,4110,3,MY,1,100,-49,-50,-50
1240265,4111,3,MZ,1,100,86,87,85
1240378,4112,4,EM,1,100,RS,RB,2022-12-12_16-27-05-140907.csv,PS,MN
1240381,4113,3,PI,1,100,1232,1228,1234
1240381,4114,3,PR,1,100,1559,1550,1554
1240381,4115,3,PG,1,100,262,248,245
1240343,4116,1,EA,1,100,0.030320
1240343,4117,1,EL,1,100,26464.000000
1240336,4118,1,T1,1,100,27.926
1240349,4119,1,TH,1,100,21.593
1240381,4120,3,AX,1,100,-0.962,-0.961,-0.962
1240381,4121,3,AY,1,100,0.108,0.111,0.110
1240381,4122,3,AZ,1,100,-0.242,-0.243,-0.242
1240381,4123,3,GX,1,100,0.031,0.061,0.061
1240381,4124,3,GY,1,100,0.153,0.183,0.153
1240381,4125,3,GZ,1,100,-0.214,-0.244,-0.305
1240381,4126,3,MX,1,100,124,125,126
1240381,4127,3,MY,1,100,-49,-50,-49
1240381,4128,3,MZ,1,100,87,88,86
1240459,4129,2,PI,1,100,1241,1234
1240459,4130,2,PR,1,100,1553,1562
1240459,4131,2,PG,1,100,231,243
1240472,4132,2,EA,1,100,0.030320,0.030320
1240472,4133,2,EL,1,100,26464.000000,26464.000000
1240466,4134,1,T1,1,100,27.862
1240478,4135,1,TH,1,100,21.593
1240472,4136,2,AX,1,100,-0.962,-0.960
1240472,4137,2,AY,1,100,0.108,0.107
1240472,4138,2,AZ,1,100,-0.244,-0.243
1240472,4139,2,GX,1,100,0.122,0.061
1240472,4140,2,GY,1,100,0.122,0.153
1240472,4141,2,GZ,1,100,-0.275,-0.214
1240472,4142,2,MX,1,100,125,125
1240472,4143,2,MY,1,100,-51,-49
1240472,4144,2,MZ,1,100,86,87
1240579,4145,4,EM,1,100,RS,RB,2022-12-12_16-27-05-140907.csv,PS,MN
1240575,4146,3,PI,1,100,1222,1230,1222
1240575,4147,3,PR,1,100,1559,1563,1553
1240575,4148,3,PG,1,100,246,246,243
1240536,4149,1,EA,1,100,0.030320
1240536,4150,1,EL,1,100,26464.000000
1240549,4151,2,AX,1,100,-0.963,-0.962
1240549,4152,2,AY,1,100,0.109,0.107
