LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TH
1670855239.756667,1254156.000,6387,1,TH,1,100,21.551
1670855239.891852,1254287.000,6420,1,TH,1,100,21.577
1670855240.023940,1254415.000,6436,1,TH,1,100,21.577
1670855240.154997,1254542.000,6454,1,TH,1,100,21.707
1670855240.288117,1254671.000,6470,1,TH,1,100,21.707
1670855240.423302,1254802.000,6502,1,TH,1,100,21.602
1670855240.557454,1254932.000,6519,1,TH,1,100,21.602
1670855240.693670,1255064.000,6535,1,TH,1,100,21.650
1670855240.826791,1255193.000,6572,1,TH,1,100,21.658
1670855240.956815,1255319.000,6589,1,TH,1,100,21.647
1670855241.089936,1255448.000,6606,1,TH,1,100,21.647
1670855241.225120,1255579.000,6623,1,TH,1,100,21.631
1670855241.359272,1255709.000,6655,1,TH,1,100,21.631
1670855241.492393,1255838.000,6671,1,TH,1,100,21.676
1670855241.624481,1255966.000,6688,1,TH,1,100,21.676
1670855241.757602,1256095.000,6722,1,TH,1,100,21.649
1670855241.889690,1256223.000,6738,1,TH,1,100,21.649
1670855242.022811,1256352.000,6755,1,TH,1,100,21.639
1670855242.156963,1256482.000,6772,1,TH,1,100,21.639
1670855242.289052,1256610.000,6806,1,TH,1,100,21.649
1670855242.420108,1256737.000,6824,1,TH,1,100,21.649
1670855242.553229,1256866.000,6840,1,TH,1,100,21.585
1670855242.687381,1256996.000,6857,1,TH,1,100,21.585
1670855242.819470,1257124.000,6891,1,TH,1,100,21.590
1670855242.952590,1257253.000,6907,1,TH,1,100,21.590
1670855243.083647,1257380.000,6925,1,TH,1,100,21.619
1670855243.215735,1257508.000,6956,1,TH,1,100,21.627
1670855243.348855,1257637.000,6973,1,TH,1,100,21.694
1670855243.481976,1257766.000,6990,1,TH,1,100,21.695
1670855243.613033,1257893.000,7012,1,TH,1,100,21.692
1670855243.746153,1258022.000,7033,1,TH,1,100,21.692
1670855243.880305,1258152.000,7050,1,TH,1,100,21.635
1670855244.013426,1258281.000,7066,1,TH,1,100,21.635
1670855244.145514,1258409.000,7084,1,TH,1,100,21.643
1670855244.278635,1258538.000,7115,1,TH,1,100,21.650
1670855244.411755,1258667.000,7132,1,TH,1,100,21.680
1670855244.542812,1258794.000,7149,1,TH,1,100,21.680
1670855244.675932,1258923.000,7165,1,TH,1,100,21.658
1670855244.809053,1259052.000,7199,1,TH,1,100,21.658
1670855244.942173,1259181.000,7216,1,TH,1,100,21.645
1670855245.073230,1259308.000,7233,1,TH,1,100,21.645
1670855245.208414,1259439.000,7250,1,TH,1,100,21.688
1670855245.342566,1259569.000,7285,1,TH,1,100,21.688
1670855245.474655,1259697.000,7301,1,TH,1,100,21.612
1670855245.607775,1259826.000,7318,1,TH,1,100,21.612
1670855245.740896,1259955.000,7352,1,TH,1,100,21.591
1670855245.871952,1260082.000,7368,1,TH,1,100,21.591
1670855246.005073,1260211.000,7385,1,TH,1,100,21.642
1670855246.138193,1260340.000,7402,1,TH,1,100,21.642
1670855246.271314,1260469.000,7433,1,TH,1,100,21.723
1670855246.403402,1260597.000,7451,1,TH,1,100,21.723
1670855246.535491,1260725.000,7467,1,TH,1,100,21.591
1670855246.670675,1260856.000,7484,1,TH,1,100,21.590
1670855246.803795,1260985.000,7518,1,TH,1,100,21.634
1670855246.936916,1261114.000,7537,1,TH,1,100,21.641
1670855247.070036,1261243.000,7555,1,TH,1,100,21.679
1670855247.202125,1261371.000,7586,1,TH,1,100,21.679
1670855247.334213,1261499.000,7603,1,TH,1,100,21.655
1670855247.470430,1261631.000,7620,1,TH,1,100,21.655
1670855247.604582,1261761.000,7636,1,TH,1,100,21.566
1670855247.736670,1261889.000,7670,1,TH,1,100,21.565
1670855247.869791,1262018.000,7687,1,TH,1,100,21.652
1670855248.000848,1262145.000,7703,1,TH,1,100,21.652
1670855248.137064,1262277.000,7721,1,TH,1,100,21.649
1670855248.270184,1262406.000,7752,1,TH,1,100,21.649
1670855248.405369,1262537.000,7772,1,TH,1,100,21.598
1670855248.538489,1262666.000,7789,1,TH,1,100,21.605
1670855248.669545,1262793.000,7805,1,TH,1,100,21.675
1670855248.802666,1262922.000,7825,1,TH,1,100,21.668
1670855248.938882,1263054.000,7846,1,TH,1,100,21.587
1670855249.073035,1263184.000,7878,1,TH,1,100,21.587
1670855249.206155,1263313.000,7895,1,TH,1,100,21.560
1670855249.339276,1263442.000,7911,1,TH,1,100,21.560
1670855249.470332,1263569.000,7943,1,TH,1,100,21.630
1670855249.603452,1263698.000,7960,1,TH,1,100,21.638
1670855249.738637,1263829.000,7977,1,TH,1,100,21.665
1670855249.873821,1263960.000,7996,1,TH,1,100,21.665
1670855250.005910,1264088.000,8031,1,TH,1,100,21.796
1670855250.136966,1264215.000,8047,1,TH,1,100,21.797
1670855250.270087,1264344.000,8064,1,TH,1,100,21.678
1670855250.406303,1264476.000,8096,1,TH,1,100,21.678
1670855250.540455,1264606.000,8112,1,TH,1,100,21.597
1670855250.673576,1264735.000,8129,1,TH,1,100,21.597
1670855250.805664,1264863.000,8148,1,TH,1,100,21.640
1670855250.937753,1264991.000,8179,1,TH,1,100,21.640
1670855251.070873,1265120.000,8197,1,TH,1,100,21.710
1670855251.206058,1265251.000,8213,1,TH,1,100,21.710
1670855251.340210,1265381.000,8230,1,TH,1,100,21.610
1670855251.473330,1265510.000,8265,1,TH,1,100,21.610
1670855251.604387,1265637.000,8281,1,TH,1,100,21.640
1670855251.737507,1265766.000,8299,1,TH,1,100,21.640
1670855251.869596,1265894.000,8332,1,TH,1,100,21.621
1670855252.002716,1266023.000,8349,1,TH,1,100,21.628
1670855252.135837,1266152.000,8366,1,TH,1,100,21.714
1670855252.266893,1266279.000,8382,1,TH,1,100,21.715
1670855252.400014,1266408.000,8414,1,TH,1,100,21.696
1670855252.533134,1266537.000,8431,1,TH,1,100,21.696
1670855252.665223,1266665.000,8447,1,TH,1,100,21.645
1670855252.798343,1266794.000,8467,1,TH,1,100,21.645
1670855252.932496,1266924.000,8498,1,TH,1,100,21.609
1670855253.063552,1267051.000,8518,1,TH,1,100,21.609
1670855253.195641,1267179.000,8535,1,TH,1,100,21.666
1670855253.328761,1267308.000,8567,1,TH,1,100,21.666
1670855253.461881,1267437.000,8583,1,TH,1,100,21.647
1670855253.592938,1267564.000,8600,1,TH,1,100,21.647
1670855253.726058,1267693.000,8617,1,TH,1,100,21.631
1670855253.859179,1267822.000,8650,1,TH,1,100,21.631
1670855253.992299,1267951.000,8667,1,TH,1,100,21.674
1670855254.124388,1268079.000,8684,1,TH,1,100,21.674
1670855254.256476,1268207.000,8706,1,TH,1,100,21.604
1670855254.392693,1268339.000,8738,1,TH,1,100,21.611
1670855254.524781,1268467.000,8757,1,TH,1,100,21.657
1670855254.657902,1268596.000,8774,1,TH,1,100,21.657
1670855254.791022,1268725.000,8793,1,TH,1,100,21.633
1670855254.923110,1268853.000,8824,1,TH,1,100,21.633
1670855255.055199,1268981.000,8842,1,TH,1,100,21.557
1670855255.190383,1269112.000,8858,1,TH,1,100,21.557
1670855255.324536,1269242.000,8875,1,TH,1,100,21.686
1670855255.456624,1269370.000,8907,1,TH,1,100,21.687
1670855255.589745,1269499.000,8923,1,TH,1,100,21.635
1670855255.721833,1269627.000,8941,1,TH,1,100,21.635
1670855255.857018,1269758.000,8974,1,TH,1,100,21.675
1670855255.990138,1269887.000,8990,1,TH,1,100,21.676
1670855256.123258,1270016.000,9011,1,TH,1,100,21.676
1670855256.257411,1270146.000,9027,1,TH,1,100,21.676
1670855256.389499,1270274.000,9059,1,TH,1,100,21.627
1670855256.521588,1270402.000,9076,1,TH,1,100,21.627
1670855256.656772,1270533.000,9092,1,TH,1,100,21.603
1670855256.789893,1270662.000,9126,1,TH,1,100,21.603
1670855256.923013,1270791.000,9143,1,TH,1,100,21.667
1670855257.056134,1270920.000,9160,1,TH,1,100,21.668
1670855257.189254,1271049.000,9177,1,TH,1,100,21.603
1670855257.325470,1271181.000,9209,1,TH,1,100,21.603
1670855257.460654,1271312.000,9225,1,TH,1,100,21.576
1670855257.594807,1271442.000,9242,1,TH,1,100,21.576
1670855257.726895,1271570.000,9279,1,TH,1,100,21.633
1670855257.857952,1271697.000,9295,1,TH,1,100,21.633
1670855257.991072,1271826.000,9312,1,TH,1,100,21.619
1670855258.127289,1271958.000,9329,1,TH,1,100,21.619
1670855258.260409,1272087.000,9360,1,TH,1,100,21.606
1670855258.393530,1272216.000,9378,1,TH,1,100,21.606
1670855258.526650,1272345.000,9394,1,TH,1,100,21.573
1670855258.657706,1272472.000,9411,1,TH,1,100,21.573
1670855258.790827,1272601.000,9445,1,TH,1,100,21.635
1670855258.927043,1272733.000,9461,1,TH,1,100,21.635
1670855259.061196,1272863.000,9479,1,TH,1,100,21.601
1670855259.193284,1272991.000,9513,1,TH,1,100,21.600
1670855259.325373,1273119.000,9530,1,TH,1,100,21.590
1670855259.458493,1273248.000,9552,1,TH,1,100,21.582
1670855259.594709,1273380.000,9568,1,TH,1,100,21.593
1670855259.727830,1273509.000,9586,1,TH,1,100,21.593
1670855259.859918,1273637.000,9619,1,TH,1,100,21.596
1670855259.992007,1273765.000,9635,1,TH,1,100,21.603
1670855260.123063,1273892.000,9653,1,TH,1,100,21.571
1670855260.256184,1274021.000,9684,1,TH,1,100,21.570
1670855260.392400,1274153.000,9701,1,TH,1,100,21.616
1670855260.526552,1274283.000,9718,1,TH,1,100,21.609
1670855260.659673,1274412.000,9734,1,TH,1,100,21.676
1670855260.790730,1274539.000,9771,1,TH,1,100,21.684
1670855260.922818,1274667.000,9788,1,TH,1,100,21.649
1670855261.055938,1274796.000,9805,1,TH,1,100,21.642
1670855261.189059,1274925.000,9822,1,TH,1,100,21.636
1670855261.319083,1275051.000,9854,1,TH,1,100,21.644
1670855261.452204,1275180.000,9870,1,TH,1,100,21.644
1670855261.585324,1275309.000,9887,1,TH,1,100,21.644
1670855261.717413,1275437.000,9921,1,TH,1,100,21.671
1670855261.853629,1275569.000,9937,1,TH,1,100,21.671
1670855261.987782,1275699.000,9954,1,TH,1,100,21.671
1670855262.120902,1275828.000,9971,1,TH,1,100,21.671
1670855262.251959,1275955.000,10005,1,TH,1,100,21.549
1670855262.385079,1276084.000,10023,1,TH,1,100,21.549
1670855262.518199,1276213.000,10039,1,TH,1,100,21.619
1670855262.650288,1276341.000,10056,1,TH,1,100,21.619
1670855262.782376,1276469.000,10090,1,TH,1,100,21.590
1670855262.915497,1276598.000,10106,1,TH,1,100,21.590
1670855263.047585,1276726.000,10124,1,TH,1,100,21.608
1670855263.180706,1276855.000,10155,1,TH,1,100,21.608
1670855263.313826,1276984.000,10172,1,TH,1,100,21.644
1670855263.445915,1277112.000,10189,1,TH,1,100,21.644
1670855263.576971,1277239.000,10205,1,TH,1,100,21.619
1670855263.710092,1277368.000,10239,1,TH,1,100,21.626
1670855263.843212,1277497.000,10259,1,TH,1,100,21.659
1670855263.975301,1277625.000,10275,1,TH,1,100,21.652
1670855264.108421,1277754.000,10293,1,TH,1,100,21.649
1670855264.240510,1277882.000,10324,1,TH,1,100,21.656
1670855264.376726,1278014.000,10341,1,TH,1,100,21.573
1670855264.508814,1278142.000,10358,1,TH,1,100,21.572
1670855264.641935,1278271.000,10374,1,TH,1,100,21.586
1670855264.775055,1278400.000,10397,1,TH,1,100,21.586
1670855264.907144,1278528.000,10416,1,TH,1,100,21.642
1670855265.042328,1278659.000,10448,1,TH,1,100,21.643
1670855265.175449,1278788.000,10464,1,TH,1,100,21.694
1670855265.307537,1278916.000,10484,1,TH,1,100,21.694
1670855265.440658,1279045.000,10501,1,TH,1,100,21.686
1670855265.573778,1279174.000,10532,1,TH,1,100,21.686
1670855265.705866,1279302.000,10550,1,TH,1,100,21.640
1670855265.841051,1279433.000,10568,1,TH,1,100,21.640
1670855265.974171,1279562.000,10600,1,TH,1,100,21.613
1670855266.107292,1279691.000,10617,1,TH,1,100,21.613
1670855266.239380,1279819.000,10633,1,TH,1,100,21.564
1670855266.372501,1279948.000,10651,1,TH,1,100,21.564
1670855266.506653,1280078.000,10682,1,TH,1,100,21.618
1670855266.642869,1280210.000,10698,1,TH,1,100,21.618
1670855266.775990,1280339.000,10718,1,TH,1,100,21.667
1670855266.908078,1280467.000,10737,1,TH,1,100,21.667
1670855267.041199,1280596.000,10769,1,TH,1,100,21.645
1670855267.174319,1280725.000,10786,1,TH,1,100,21.645
1670855267.310535,1280857.000,10802,1,TH,1,100,21.650
1670855267.443656,1280986.000,10834,1,TH,1,100,21.651
1670855267.576776,1281115.000,10851,1,TH,1,100,21.688
1670855267.708865,1281243.000,10868,1,TH,1,100,21.688
1670855267.839921,1281370.000,10887,1,TH,1,100,21.672
1670855267.973042,1281499.000,10919,1,TH,1,100,21.672
1670855268.109258,1281631.000,10935,1,TH,1,100,21.610
1670855268.242378,1281760.000,10952,1,TH,1,100,21.610
1670855268.374467,1281888.000,10987,1,TH,1,100,21.634
1670855268.505523,1282015.000,11003,1,TH,1,100,21.634
1670855268.640708,1282146.000,11020,1,TH,1,100,21.618
1670855268.774860,1282276.000,11039,1,TH,1,100,21.618
1670855268.911077,1282408.000,11070,1,TH,1,100,21.667
1670855269.045229,1282538.000,11088,1,TH,1,100,21.667
1670855269.177317,1282666.000,11104,1,TH,1,100,21.624
1670855269.309406,1282794.000,11136,1,TH,1,100,21.624
1670855269.442526,1282923.000,11153,1,TH,1,100,21.615
1670855269.578743,1283055.000,11169,1,TH,1,100,21.615
1670855269.711863,1283184.000,11187,1,TH,1,100,21.602
1670855269.843951,1283312.000,11223,1,TH,1,100,21.602
1670855269.976040,1283440.000,11245,1,TH,1,100,21.640
1670855270.109160,1283569.000,11262,1,TH,1,100,21.640
1670855270.242281,1283698.000,11278,1,TH,1,100,21.602
1670855270.374369,1283826.000,11296,1,TH,1,100,21.602
1670855270.507490,1283955.000,11327,1,TH,1,100,21.664
1670855270.640610,1284084.000,11343,1,TH,1,100,21.664
1670855270.770635,1284210.000,11363,1,TH,1,100,21.631
1670855270.904787,1284340.000,11394,1,TH,1,100,21.631
1670855271.038940,1284470.000,11411,1,TH,1,100,21.640
1670855271.172060,1284599.000,11428,1,TH,1,100,21.640
1670855271.302085,1284725.000,11444,1,TH,1,100,21.648
1670855271.435205,1284854.000,11476,1,TH,1,100,21.648
1670855271.568326,1284983.000,11496,1,TH,1,100,21.613
1670855271.700414,1285111.000,11513,1,TH,1,100,21.613
1670855271.833535,1285240.000,11532,1,TH,1,100,21.642
1670855271.965623,1285368.000,11564,1,TH,1,100,21.650
1670855272.097712,1285496.000,11580,1,TH,1,100,21.601
1670855272.230832,1285625.000,11597,1,TH,1,100,21.601
1670855272.363952,1285754.000,11629,1,TH,1,100,21.666
1670855272.497073,1285883.000,11645,1,TH,1,100,21.666
1670855272.629161,1286011.000,11662,1,TH,1,100,21.653
1670855272.761250,1286139.000,11681,1,TH,1,100,21.653
1670855272.894370,1286268.000,11712,1,TH,1,100,21.601
1670855273.026459,1286396.000,11733,1,TH,1,100,21.601
1670855273.159579,1286525.000,11749,1,TH,1,100,21.692
1670855273.292700,1286654.000,11766,1,TH,1,100,21.693
1670855273.424788,1286782.000,11798,1,TH,1,100,21.638
1670855273.559973,1286913.000,11814,1,TH,1,100,21.638
1670855273.693093,1287042.000,11832,1,TH,1,100,21.566
1670855273.826214,1287171.000,11865,1,TH,1,100,21.566
1670855273.958302,1287299.000,11882,1,TH,1,100,21.633
1670855274.091422,1287428.000,11899,1,TH,1,100,21.633
1670855274.223511,1287556.000,11915,1,TH,1,100,21.655
1670855274.355599,1287684.000,11947,1,TH,1,100,21.655
1670855274.488720,1287813.000,11964,1,TH,1,100,21.647
1670855274.621840,1287942.000,11983,1,TH,1,100,21.654
1670855274.754961,1288071.000,12017,1,TH,1,100,21.606
1670855274.887049,1288199.000,12034,1,TH,1,100,21.598
1670855275.022233,1288330.000,12051,1,TH,1,100,21.620
1670855275.155354,1288459.000,12068,1,TH,1,100,21.620
1670855275.287442,1288587.000,12105,1,TH,1,100,21.628
1670855275.420563,1288716.000,12121,1,TH,1,100,21.628
1670855275.554715,1288846.000,12138,1,TH,1,100,21.647
1670855275.688868,1288976.000,12155,1,TH,1,100,21.647
1670855275.824052,1289107.000,12188,1,TH,1,100,21.547
1670855275.957173,1289236.000,12205,1,TH,1,100,21.554
1670855276.090293,1289365.000,12225,1,TH,1,100,21.659
1670855276.223413,1289494.000,12256,1,TH,1,100,21.652
1670855276.356534,1289623.000,12274,1,TH,1,100,21.580
1670855276.491718,1289754.000,12290,1,TH,1,100,21.579
1670855276.623807,1289882.000,12307,1,TH,1,100,21.633
1670855276.756927,1290011.000,12341,1,TH,1,100,21.633
1670855276.889016,1290139.000,12357,1,TH,1,100,21.671
1670855277.022136,1290268.000,12375,1,TH,1,100,21.671
1670855277.156288,1290398.000,12391,1,TH,1,100,21.537
1670855277.292505,1290530.000,12423,1,TH,1,100,21.536
1670855277.425625,1290659.000,12440,1,TH,1,100,21.679
1670855277.555650,1290785.000,12456,1,TH,1,100,21.679
1670855277.688770,1290914.000,12493,1,TH,1,100,21.639
1670855277.820859,1291042.000,12510,1,TH,1,100,21.639
1670855277.953979,1291171.000,12526,1,TH,1,100,21.655
1670855278.090195,1291303.000,12544,1,TH,1,100,21.662
1670855278.223316,1291432.000,12575,1,TH,1,100,21.692
1670855278.355404,1291560.000,12592,1,TH,1,100,21.692
1670855278.486461,1291687.000,12609,1,TH,1,100,21.686
1670855278.621645,1291818.000,12641,1,TH,1,100,21.686
1670855278.757862,1291950.000,12659,1,TH,1,100,21.563
1670855278.889950,1292078.000,12676,1,TH,1,100,21.562
1670855279.022038,1292206.000,12693,1,TH,1,100,21.715
1670855279.155159,1292335.000,12727,1,TH,1,100,21.716
1670855279.288280,1292464.000,12744,1,TH,1,100,21.692
1670855279.421400,1292593.000,12761,1,TH,1,100,21.692
1670855279.558648,1292726.000,12778,1,TH,1,100,21.660
1670855279.691769,1292855.000,12812,1,TH,1,100,21.659
1670855279.822825,1292982.000,12828,1,TH,1,100,21.638
1670855279.954914,1293110.000,12845,1,TH,1,100,21.638
1670855280.088034,1293239.000,12862,1,TH,1,100,21.651
1670855280.221154,1293368.000,12893,1,TH,1,100,21.651
1670855280.353243,1293496.000,12911,1,TH,1,100,21.603
1670855280.485332,1293624.000,12927,1,TH,1,100,21.602
1670855280.618452,1293753.000,12949,1,TH,1,100,21.632
1670855280.750540,1293881.000,12986,1,TH,1,100,21.632
1670855280.883661,1294010.000,13002,1,TH,1,100,21.697
1670855281.016781,1294139.000,13020,1,TH,1,100,21.697
1670855281.147838,1294266.000,13036,1,TH,1,100,21.528
1670855281.278894,1294393.000,13068,1,TH,1,100,21.527
1670855281.412015,1294522.000,13085,1,TH,1,100,21.686
1670855281.545135,1294651.000,13101,1,TH,1,100,21.686
1670855281.677224,1294779.000,13135,1,TH,1,100,21.670
1670855281.810344,1294908.000,13152,1,TH,1,100,21.670
1670855281.942433,1295036.000,13168,1,TH,1,100,21.705
1670855282.074521,1295164.000,13186,1,TH,1,100,21.706
1670855282.207642,1295293.000,13218,1,TH,1,100,21.635
1670855282.340762,1295422.000,13237,1,TH,1,100,21.635
1670855282.472851,1295550.000,13254,1,TH,1,100,21.592
1670855282.607003,1295680.000,13270,1,TH,1,100,21.592
1670855282.741155,1295810.000,13304,1,TH,1,100,21.614
1670855282.874276,1295939.000,13321,1,TH,1,100,21.606
1670855283.006364,1296067.000,13338,1,TH,1,100,21.660
1670855283.139485,1296196.000,13369,1,TH,1,100,21.667
1670855283.272605,1296325.000,13387,1,TH,1,100,21.589
1670855283.403662,1296452.000,13403,1,TH,1,100,21.589
1670855283.537814,1296582.000,13420,1,TH,1,100,21.576
1670855283.670935,1296711.000,13457,1,TH,1,100,21.576
1670855283.804055,1296840.000,13473,1,TH,1,100,21.619
1670855283.936144,1296968.000,13490,1,TH,1,100,21.619
1670855284.070296,1297098.000,13507,1,TH,1,100,21.654
1670855284.204448,1297228.000,13524,1,TH,1,100,21.654
1670855284.336537,1297356.000,13556,1,TH,1,100,21.708
1670855284.469657,1297485.000,13572,1,TH,1,100,21.708
1670855284.600714,1297612.000,13589,1,TH,1,100,21.593
1670855284.733834,1297741.000,13623,1,TH,1,100,21.592
1670855284.865923,1297869.000,13639,1,TH,1,100,21.608
1670855285.001107,1298000.000,13657,1,TH,1,100,21.601
1670855285.134228,1298129.000,13673,1,TH,1,100,21.555
1670855285.266316,1298257.000,13708,1,TH,1,100,21.555
1670855285.399436,1298386.000,13725,1,TH,1,100,21.625
1670855285.534621,1298517.000,13741,1,TH,1,100,21.625
1670855285.668773,1298647.000,13775,1,TH,1,100,21.636
1670855285.802926,1298777.000,13797,2,TH,1,100,21.643
1670855285.937078,1298907.000,13797,2,TH,1,100,21.608
1670855286.068135,1299034.000,13829,1,TH,1,100,21.600
1670855286.201255,1299163.000,13845,1,TH,1,100,21.603
1670855286.336439,1299294.000,13863,1,TH,1,100,21.611
1670855286.471624,1299425.000,13894,1,TH,1,100,21.640
