LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GY
1671015039.329737,52894.000,6740,2,GY,1,100,0.031
1671015039.374127,52937.000,6757,3,GY,1,100,0.244
1671015039.418518,52980.000,6757,3,GY,1,100,0.244
1671015039.462909,53023.000,6757,3,GY,1,100,-0.153
1671015039.502653,53061.500,6774,2,GY,1,100,-0.183
1671015039.542398,53100.000,6774,2,GY,1,100,-0.092
1671015039.581627,53138.000,6793,3,GY,1,100,0.061
1671015039.620856,53176.000,6793,3,GY,1,100,0.244
1671015039.660085,53214.000,6793,3,GY,1,100,-0.397
1671015039.700346,53253.000,6810,2,GY,1,100,-0.488
1671015039.740607,53292.000,6810,2,GY,1,100,0.000
1671015039.780524,53330.667,6825,3,GY,1,100,0.122
1671015039.820441,53369.333,6825,3,GY,1,100,0.122
1671015039.860358,53408.000,6825,3,GY,1,100,0.122
1671015039.900964,53447.333,6842,3,GY,1,100,0.092
1671015039.941569,53486.667,6842,3,GY,1,100,0.183
1671015039.982174,53526.000,6842,3,GY,1,100,0.214
1671015040.021919,53564.500,6859,2,GY,1,100,0.336
1671015040.061664,53603.000,6859,2,GY,1,100,0.488
1671015040.101925,53642.000,6881,3,GY,1,100,0.305
1671015040.142186,53681.000,6881,3,GY,1,100,0.092
1671015040.182447,53720.000,6881,3,GY,1,100,-0.031
1671015040.221676,53758.000,6895,3,GY,1,100,0.336
1671015040.260905,53796.000,6895,3,GY,1,100,0.458
1671015040.300134,53834.000,6895,3,GY,1,100,0.336
1671015040.339879,53872.500,6913,2,GY,1,100,0.305
1671015040.379624,53911.000,6913,2,GY,1,100,0.183
1671015040.424358,53954.333,6929,3,GY,1,100,0.397
1671015040.469093,53997.667,6929,3,GY,1,100,1.099
1671015040.513828,54041.000,6929,3,GY,1,100,0.732
1671015040.553573,54079.500,6949,2,GY,1,100,0.610
1671015040.593318,54118.000,6949,2,GY,1,100,0.336
1671015040.633579,54157.000,6966,3,GY,1,100,0.031
1671015040.673840,54196.000,6966,3,GY,1,100,-0.122
1671015040.714101,54235.000,6966,3,GY,1,100,-0.427
1671015040.753846,54273.500,6981,2,GY,1,100,-0.580
1671015040.793591,54312.000,6981,2,GY,1,100,0.000
1671015040.832476,54349.667,6997,3,GY,1,100,0.366
1671015040.871360,54387.333,6997,3,GY,1,100,0.580
1671015040.910245,54425.000,6997,3,GY,1,100,0.366
1671015040.950162,54463.667,7014,3,GY,1,100,0.275
1671015040.990079,54502.333,7014,3,GY,1,100,0.122
1671015041.029996,54541.000,7014,3,GY,1,100,0.031
1671015041.069741,54579.500,7036,2,GY,1,100,0.061
1671015041.109486,54618.000,7036,2,GY,1,100,0.458
1671015041.149403,54656.667,7053,3,GY,1,100,0.763
1671015041.189320,54695.333,7053,3,GY,1,100,1.587
1671015041.229237,54734.000,7053,3,GY,1,100,1.831
1671015041.269842,54773.333,7067,3,GY,1,100,1.099
