LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TH
1671015057.349180,70349.000,9680,1,TH,1,100,31.524
1671015057.480287,70476.000,9696,1,TH,1,100,31.657
1671015057.616555,70608.000,9715,1,TH,1,100,31.657
1671015057.750759,70738.000,9740,1,TH,1,100,31.538
1671015057.882898,70866.000,9771,1,TH,1,100,31.539
1671015058.016070,70995.000,9789,1,TH,1,100,31.653
1671015058.147177,71122.000,9810,1,TH,1,100,31.653
1671015058.282413,71253.000,9827,1,TH,1,100,31.604
1671015058.415584,71382.000,9859,1,TH,1,100,31.604
1671015058.548756,71511.000,9875,1,TH,1,100,31.577
1671015058.681927,71640.000,9896,1,TH,1,100,31.577
1671015058.812001,71766.000,9927,1,TH,1,100,31.594
1671015058.946205,71896.000,9944,1,TH,1,100,31.594
1671015059.082474,72028.000,9963,1,TH,1,100,31.611
1671015059.215645,72157.000,9984,1,TH,1,100,31.611
1671015059.348817,72286.000,10018,1,TH,1,100,31.555
1671015059.481988,72415.000,10035,1,TH,1,100,31.555
1671015059.613095,72542.000,10051,1,TH,1,100,31.589
1671015059.745234,72670.000,10072,1,TH,1,100,31.589
1671015059.881503,72802.000,10103,1,TH,1,100,31.691
1671015060.015707,72932.000,10120,1,TH,1,100,31.691
1671015060.147846,73060.000,10142,1,TH,1,100,31.584
1671015060.278952,73187.000,10174,1,TH,1,100,31.592
1671015060.412124,73316.000,10190,1,TH,1,100,31.565
1671015060.548392,73448.000,10207,1,TH,1,100,31.565
1671015060.681564,73577.000,10224,1,TH,1,100,31.628
1671015060.816800,73708.000,10258,1,TH,1,100,31.628
1671015060.951004,73838.000,10275,1,TH,1,100,31.633
1671015061.082111,73965.000,10294,1,TH,1,100,31.633
1671015061.215282,74094.000,10328,1,TH,1,100,31.592
1671015061.351551,74226.000,10346,1,TH,1,100,31.592
1671015061.484722,74355.000,10362,1,TH,1,100,31.565
1671015061.616861,74483.000,10379,1,TH,1,100,31.565
1671015061.749000,74611.000,10414,1,TH,1,100,31.609
1671015061.882172,74740.000,10432,1,TH,1,100,31.609
1671015062.014311,74868.000,10450,1,TH,1,100,31.638
1671015062.147482,74997.000,10487,1,TH,1,100,31.645
1671015062.279622,75125.000,10503,1,TH,1,100,31.674
1671015062.411761,75253.000,10520,1,TH,1,100,31.667
1671015062.543900,75381.000,10536,1,TH,1,100,31.664
1671015062.677071,75510.000,10557,1,TH,1,100,31.672
1671015062.813340,75642.000,10588,1,TH,1,100,31.647
1671015062.946511,75771.000,10609,1,TH,1,100,31.640
1671015063.078650,75899.000,10629,1,TH,1,100,31.592
1671015063.211822,76028.000,10665,1,TH,1,100,31.599
1671015063.343961,76156.000,10682,1,TH,1,100,31.642
1671015063.477133,76285.000,10699,1,TH,1,100,31.642
1671015063.610304,76414.000,10715,1,TH,1,100,31.628
1671015063.741411,76541.000,10734,1,TH,1,100,31.628
1671015063.874582,76670.000,10767,1,TH,1,100,31.550
1671015064.007754,76799.000,10784,1,TH,1,100,31.550
1671015064.140925,76928.000,10804,1,TH,1,100,31.708
1671015064.273064,77056.000,10838,1,TH,1,100,31.708
1671015064.406236,77185.000,10854,1,TH,1,100,31.604
1671015064.538375,77313.000,10871,1,TH,1,100,31.604
1671015064.670514,77441.000,10890,1,TH,1,100,31.570
1671015064.803686,77570.000,10924,1,TH,1,100,31.570
1671015064.936857,77699.000,10942,1,TH,1,100,31.633
1671015065.068996,77827.000,10960,1,TH,1,100,31.633
1671015065.201135,77955.000,10980,1,TH,1,100,31.621
1671015065.337404,78087.000,11012,1,TH,1,100,31.621
1671015065.470575,78216.000,11028,1,TH,1,100,31.591
1671015065.602715,78344.000,11048,1,TH,1,100,31.591
1671015065.735886,78473.000,11065,1,TH,1,100,31.596
1671015065.869057,78602.000,11096,1,TH,1,100,31.596
1671015066.000164,78729.000,11116,1,TH,1,100,31.621
1671015066.133336,78858.000,11132,1,TH,1,100,31.621
1671015066.266507,78987.000,11152,1,TH,1,100,31.621
1671015066.399679,79116.000,11184,1,TH,1,100,31.621
1671015066.531818,79244.000,11200,1,TH,1,100,31.657
1671015066.663957,79372.000,11221,1,TH,1,100,31.657
1671015066.800225,79504.000,11237,1,TH,1,100,31.635
1671015066.932365,79632.000,11269,1,TH,1,100,31.635
1671015067.065536,79761.000,11288,1,TH,1,100,31.635
1671015067.198708,79890.000,11307,1,TH,1,100,31.642
1671015067.330847,80018.000,11339,1,TH,1,100,31.594
1671015067.462986,80146.000,11356,1,TH,1,100,31.594
1671015067.599254,80278.000,11372,1,TH,1,100,31.701
1671015067.733458,80408.000,11393,1,TH,1,100,31.700
1671015067.865597,80536.000,11424,1,TH,1,100,31.671
1671015067.998769,80665.000,11441,1,TH,1,100,31.671
1671015068.130908,80793.000,11462,1,TH,1,100,31.679
1671015068.266144,80924.000,11486,1,TH,1,100,31.679
1671015068.399316,81053.000,11518,1,TH,1,100,31.623
1671015068.532487,81182.000,11535,1,TH,1,100,31.623
1671015068.665658,81311.000,11557,1,TH,1,100,31.635
1671015068.795733,81437.000,11588,1,TH,1,100,31.635
1671015068.928905,81566.000,11606,1,TH,1,100,31.717
1671015069.064141,81697.000,11624,1,TH,1,100,31.717
1671015069.197312,81826.000,11646,1,TH,1,100,31.586
1671015069.330483,81955.000,11665,1,TH,1,100,31.586
1671015069.463655,82084.000,11696,1,TH,1,100,31.669
1671015069.595794,82212.000,11713,1,TH,1,100,31.669
1671015069.729998,82342.000,11733,1,TH,1,100,31.577
1671015069.866266,82474.000,11764,1,TH,1,100,31.577
1671015070.000470,82604.000,11782,1,TH,1,100,31.654
1671015070.132609,82732.000,11803,1,TH,1,100,31.654
1671015070.263716,82859.000,11820,1,TH,1,100,31.616
1671015070.396888,82988.000,11852,1,TH,1,100,31.616
1671015070.533156,83120.000,11868,1,TH,1,100,31.681
1671015070.666328,83249.000,11889,1,TH,1,100,31.688
1671015070.799499,83378.000,11920,1,TH,1,100,31.662
1671015070.932671,83507.000,11937,1,TH,1,100,31.662
1671015071.063777,83634.000,11956,1,TH,1,100,31.727
1671015071.196949,83763.000,11975,1,TH,1,100,31.727
1671015071.333217,83895.000,12009,1,TH,1,100,31.649
1671015071.466389,84024.000,12026,1,TH,1,100,31.649
1671015071.598528,84152.000,12042,1,TH,1,100,31.610
1671015071.730667,84280.000,12079,1,TH,1,100,31.611
1671015071.863839,84409.000,12096,1,TH,1,100,31.601
1671015071.998042,84539.000,12113,1,TH,1,100,31.601
1671015072.131214,84668.000,12132,1,TH,1,100,31.664
1671015072.265418,84798.000,12167,1,TH,1,100,31.664
1671015072.397557,84926.000,12183,1,TH,1,100,31.615
1671015072.529696,85054.000,12200,1,TH,1,100,31.615
1671015072.662868,85183.000,12222,1,TH,1,100,31.739
1671015072.799136,85315.000,12253,1,TH,1,100,31.739
1671015072.932307,85444.000,12270,1,TH,1,100,31.674
1671015073.064447,85572.000,12289,1,TH,1,100,31.674
1671015073.197618,85701.000,12311,1,TH,1,100,31.671
1671015073.329757,85829.000,12345,1,TH,1,100,31.671
1671015073.462929,85958.000,12366,1,TH,1,100,31.703
1671015073.596100,86087.000,12383,1,TH,1,100,31.710
1671015073.727207,86214.000,12403,1,TH,1,100,31.748
1671015073.860379,86343.000,12434,1,TH,1,100,31.748
1671015073.991485,86470.000,12454,1,TH,1,100,31.642
1671015074.123624,86598.000,12473,1,TH,1,100,31.642
1671015074.258861,86729.000,12490,1,TH,1,100,31.545
1671015074.392032,86858.000,12522,1,TH,1,100,31.545
1671015074.524171,86986.000,12538,1,TH,1,100,31.603
1671015074.656310,87114.000,12559,1,TH,1,100,31.603
1671015074.789482,87243.000,12575,1,TH,1,100,31.681
1671015074.922653,87372.000,12611,1,TH,1,100,31.688
1671015075.054792,87500.000,12630,1,TH,1,100,31.724
1671015075.186932,87628.000,12646,1,TH,1,100,31.724
1671015075.320103,87757.000,12681,1,TH,1,100,31.680
1671015075.453274,87886.000,12700,1,TH,1,100,31.680
1671015075.585414,88014.000,12716,1,TH,1,100,31.649
1671015075.718585,88143.000,12734,1,TH,1,100,31.649
1671015075.851757,88272.000,12768,1,TH,1,100,31.673
1671015075.982863,88399.000,12787,1,TH,1,100,31.673
1671015076.116035,88528.000,12804,1,TH,1,100,31.637
1671015076.249206,88657.000,12820,1,TH,1,100,31.637
1671015076.381346,88785.000,12854,1,TH,1,100,31.622
1671015076.514517,88914.000,12874,1,TH,1,100,31.622
1671015076.646656,89042.000,12894,1,TH,1,100,31.600
1671015076.782925,89174.000,12911,1,TH,1,100,31.600
1671015076.915064,89302.000,12945,1,TH,1,100,31.726
1671015077.048235,89431.000,12963,1,TH,1,100,31.726
1671015077.181407,89560.000,12983,1,TH,1,100,31.688
1671015077.313546,89688.000,13000,1,TH,1,100,31.688
1671015077.445685,89816.000,13033,1,TH,1,100,31.780
1671015077.578856,89945.000,13050,1,TH,1,100,31.787
1671015077.713060,90075.000,13070,1,TH,1,100,31.644
1671015077.845199,90203.000,13101,1,TH,1,100,31.644
1671015077.978371,90332.000,13121,1,TH,1,100,31.748
1671015078.110510,90460.000,13137,1,TH,1,100,31.748
1671015078.245746,90591.000,13157,1,TH,1,100,31.768
1671015078.378918,90720.000,13189,1,TH,1,100,31.768
1671015078.512089,90849.000,13207,1,TH,1,100,31.663
1671015078.644228,90977.000,13226,1,TH,1,100,31.663
1671015078.776367,91105.000,13249,2,TH,1,100,31.714
1671015078.908507,91233.000,13249,2,TH,1,100,31.714
1671015079.043743,91364.000,13287,1,TH,1,100,31.709
1671015079.176914,91493.000,13304,1,TH,1,100,31.709
1671015079.310086,91622.000,13326,1,TH,1,100,31.734
1671015079.443257,91751.000,13342,1,TH,1,100,31.734
1671015079.575396,91879.000,13377,1,TH,1,100,31.758
1671015079.710632,92010.000,13394,1,TH,1,100,31.765
1671015079.844836,92140.000,13410,1,TH,1,100,31.765
1671015079.979040,92270.000,13430,1,TH,1,100,31.765
1671015080.111179,92398.000,13466,1,TH,1,100,31.714
1671015080.242286,92525.000,13482,1,TH,1,100,31.714
1671015080.375458,92654.000,13500,1,TH,1,100,31.738
1671015080.511726,92786.000,13531,1,TH,1,100,31.738
1671015080.644897,92915.000,13549,1,TH,1,100,31.666
1671015080.778069,93044.000,13568,1,TH,1,100,31.666
1671015080.911240,93173.000,13586,1,TH,1,100,31.649
1671015081.042347,93300.000,13622,1,TH,1,100,31.649
1671015081.175519,93429.000,13640,1,TH,1,100,31.770
1671015081.311787,93561.000,13659,1,TH,1,100,31.770
1671015081.444959,93690.000,13692,1,TH,1,100,31.767
1671015081.577098,93818.000,13710,1,TH,1,100,31.767
1671015081.709237,93946.000,13729,1,TH,1,100,31.700
1671015081.842408,94075.000,13746,1,TH,1,100,31.707
1671015081.978677,94207.000,13782,1,TH,1,100,31.777
1671015082.111848,94336.000,13798,1,TH,1,100,31.777
1671015082.247085,94467.000,13818,1,TH,1,100,31.765
1671015082.379224,94595.000,13837,1,TH,1,100,31.765
1671015082.511363,94723.000,13870,1,TH,1,100,31.677
1671015082.644534,94852.000,13891,1,TH,1,100,31.677
1671015082.780803,94984.000,13907,1,TH,1,100,31.707
1671015082.913974,95113.000,13941,1,TH,1,100,31.707
1671015083.046113,95241.000,13960,1,TH,1,100,31.665
1671015083.178252,95369.000,13976,1,TH,1,100,31.665
1671015083.310392,95497.000,13997,1,TH,1,100,31.830
1671015083.443563,95626.000,14030,1,TH,1,100,31.837
1671015083.576735,95755.000,14046,1,TH,1,100,31.755
1671015083.707841,95882.000,14067,1,TH,1,100,31.755
1671015083.841013,96011.000,14083,1,TH,1,100,31.706
1671015083.972120,96138.000,14101,1,TH,1,100,31.706
1671015084.104259,96266.000,14144,1,TH,1,100,31.743
1671015084.240527,96398.000,14160,1,TH,1,100,31.743
1671015084.374731,96528.000,14178,1,TH,1,100,31.704
1671015084.506870,96656.000,14209,1,TH,1,100,31.704
1671015084.639009,96784.000,14229,1,TH,1,100,31.745
1671015084.772181,96913.000,14246,1,TH,1,100,31.745
1671015084.905352,97042.000,14262,1,TH,1,100,31.711
1671015085.037492,97170.000,14298,1,TH,1,100,31.711
1671015085.169631,97298.000,14315,1,TH,1,100,31.740
1671015085.302802,97427.000,14332,1,TH,1,100,31.740
1671015085.435974,97556.000,14349,1,TH,1,100,31.706
1671015085.568113,97684.000,14386,1,TH,1,100,31.706
1671015085.701284,97813.000,14403,1,TH,1,100,31.772
1671015085.834456,97942.000,14422,1,TH,1,100,31.779
1671015085.965563,98069.000,14441,1,TH,1,100,31.743
1671015086.098734,98198.000,14476,1,TH,1,100,31.743
1671015086.231905,98327.000,14497,1,TH,1,100,31.665
1671015086.364045,98455.000,14513,1,TH,1,100,31.665
1671015086.497216,98584.000,14530,1,TH,1,100,31.818
1671015086.629355,98712.000,14565,1,TH,1,100,31.818
1671015086.765624,98844.000,14581,1,TH,1,100,31.820
1671015086.897763,98972.000,14600,1,TH,1,100,31.820
1671015087.030934,99101.000,14619,1,TH,1,100,31.810
1671015087.164106,99230.000,14651,1,TH,1,100,31.810
1671015087.296245,99358.000,14671,1,TH,1,100,31.772
1671015087.428384,99486.000,14687,1,TH,1,100,31.779
1671015087.561556,99615.000,14704,1,TH,1,100,31.735
1671015087.694727,99744.000,14739,1,TH,1,100,31.735
1671015087.826866,99872.000,14755,1,TH,1,100,31.789
1671015087.960038,100001.000,14775,1,TH,1,100,31.789
1671015088.092177,100129.000,14811,1,TH,1,100,31.803
1671015088.227413,100260.000,14828,1,TH,1,100,31.803
1671015088.360584,100389.000,14845,1,TH,1,100,31.762
1671015088.493756,100518.000,14861,1,TH,1,100,31.762
1671015088.625895,100646.000,14898,1,TH,1,100,31.723
1671015088.758034,100774.000,14915,1,TH,1,100,31.723
1671015088.891206,100903.000,14931,1,TH,1,100,31.781
1671015089.026442,101034.000,14953,1,TH,1,100,31.781
1671015089.159613,101163.000,14987,1,TH,1,100,31.834
1671015089.292785,101292.000,15009,1,TH,1,100,31.834
1671015089.425956,101421.000,15026,1,TH,1,100,31.759
1671015089.558095,101549.000,15042,1,TH,1,100,31.759
1671015089.693331,101680.000,15063,1,TH,1,100,31.742
1671015089.826503,101809.000,15096,1,TH,1,100,31.750
1671015089.959675,101938.000,15113,1,TH,1,100,31.868
1671015090.091814,102066.000,15132,1,TH,1,100,31.868
1671015090.222920,102193.000,15150,1,TH,1,100,31.778
1671015090.355060,102321.000,15187,1,TH,1,100,31.779
1671015090.491328,102453.000,15204,1,TH,1,100,31.815
1671015090.624500,102582.000,15221,1,TH,1,100,31.815
1671015090.757671,102711.000,15257,1,TH,1,100,31.800
1671015090.889810,102839.000,15277,1,TH,1,100,31.800
1671015091.022982,102968.000,15295,1,TH,1,100,31.805
1671015091.156153,103097.000,15312,1,TH,1,100,31.805
1671015091.292422,103229.000,15349,1,TH,1,100,31.793
1671015091.425593,103358.000,15365,1,TH,1,100,31.793
1671015091.557732,103486.000,15382,1,TH,1,100,31.810
1671015091.689871,103614.000,15417,1,TH,1,100,31.810
1671015091.823043,103743.000,15435,1,TH,1,100,31.788
1671015091.959311,103875.000,15453,1,TH,1,100,31.795
1671015092.092483,104004.000,15471,1,TH,1,100,31.747
1671015092.226687,104134.000,15492,1,TH,1,100,31.747
1671015092.358826,104262.000,15508,1,TH,1,100,31.747
1671015092.490965,104390.000,15525,1,TH,1,100,31.747
1671015092.624136,104519.000,15562,1,TH,1,100,31.795
1671015092.760405,104651.000,15578,1,TH,1,100,31.795
1671015092.893576,104780.000,15595,1,TH,1,100,31.832
1671015093.025715,104908.000,15629,1,TH,1,100,31.832
1671015093.156822,105035.000,15645,1,TH,1,100,31.706
1671015093.289994,105164.000,15666,1,TH,1,100,31.706
1671015093.423165,105293.000,15682,1,TH,1,100,31.781
1671015093.556337,105422.000,15716,1,TH,1,100,31.781
1671015093.688476,105550.000,15733,1,TH,1,100,31.851
1671015093.821647,105679.000,15752,1,TH,1,100,31.858
1671015093.952754,105806.000,15772,1,TH,1,100,31.829
1671015094.084893,105934.000,15807,1,TH,1,100,31.829
1671015094.222194,106067.000,15826,1,TH,1,100,31.829
1671015094.356398,106197.000,15844,1,TH,1,100,31.829
1671015094.488537,106325.000,15875,1,TH,1,100,31.747
1671015094.620676,106453.000,15900,1,TH,1,100,31.747
1671015094.753848,106582.000,15917,1,TH,1,100,31.781
1671015094.887019,106711.000,15935,1,TH,1,100,31.781
1671015095.019158,106839.000,15955,1,TH,1,100,31.863
1671015095.151297,106967.000,15989,1,TH,1,100,31.863
1671015095.284469,107096.000,16006,1,TH,1,100,31.829
1671015095.414543,107222.000,16023,1,TH,1,100,31.836
1671015095.547715,107351.000,16056,1,TH,1,100,31.795
1671015095.680886,107480.000,16074,1,TH,1,100,31.795
1671015095.814058,107609.000,16091,1,TH,1,100,31.844
1671015095.945165,107736.000,16108,1,TH,1,100,31.844
1671015096.078336,107865.000,16144,1,TH,1,100,31.841
1671015096.211508,107994.000,16162,1,TH,1,100,31.841
1671015096.343647,108122.000,16180,1,TH,1,100,31.812
1671015096.476818,108251.000,16197,1,TH,1,100,31.812
1671015096.608957,108379.000,16232,1,TH,1,100,31.800
1671015096.744194,108510.000,16248,1,TH,1,100,31.800
1671015096.876333,108638.000,16267,1,TH,1,100,31.860
1671015097.009504,108767.000,16288,1,TH,1,100,31.860
1671015097.142676,108896.000,16322,1,TH,1,100,31.766
1671015097.274815,109024.000,16340,1,TH,1,100,31.766
1671015097.406954,109152.000,16358,1,TH,1,100,31.841
1671015097.540125,109281.000,16392,1,TH,1,100,31.841
1671015097.672265,109409.000,16409,1,TH,1,100,31.829
1671015097.805436,109538.000,16425,1,TH,1,100,31.836
1671015097.938607,109667.000,16448,1,TH,1,100,31.873
1671015098.070747,109795.000,16483,1,TH,1,100,31.873
1671015098.205983,109926.000,16499,1,TH,1,100,31.841
1671015098.339154,110055.000,16518,1,TH,1,100,31.841
1671015098.472326,110184.000,16536,1,TH,1,100,31.846
1671015098.604465,110312.000,16568,1,TH,1,100,31.846
1671015098.737636,110441.000,16588,1,TH,1,100,31.875
1671015098.869776,110569.000,16604,1,TH,1,100,31.875
