LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1671015055.238051,68304.000,9327,3,PI,1,100,146589
1671015055.279344,68344.000,9344,2,PI,1,100,146583
1671015055.320638,68384.000,9344,2,PI,1,100,146577
1671015055.360555,68422.667,9361,3,PI,1,100,146575
1671015055.400472,68461.333,9361,3,PI,1,100,146557
1671015055.440389,68500.000,9361,3,PI,1,100,146547
1671015055.480134,68538.500,9375,2,PI,1,100,146530
1671015055.519879,68577.000,9375,2,PI,1,100,146528
1671015055.559796,68615.667,9392,3,PI,1,100,146519
1671015055.599713,68654.333,9392,3,PI,1,100,146526
1671015055.639630,68693.000,9392,3,PI,1,100,146525
1671015055.679891,68732.000,9410,2,PI,1,100,146544
1671015055.720152,68771.000,9410,2,PI,1,100,146545
1671015055.764543,68814.000,9429,3,PI,1,100,146533
1671015055.808933,68857.000,9429,3,PI,1,100,146497
1671015055.853323,68900.000,9429,3,PI,1,100,146479
1671015055.893241,68938.667,9443,3,PI,1,100,146449
1671015055.933158,68977.333,9443,3,PI,1,100,146498
1671015055.973075,69016.000,9443,3,PI,1,100,146533
1671015056.011787,69053.500,9463,2,PI,1,100,146512
1671015056.050500,69091.000,9463,2,PI,1,100,146562
1671015056.090417,69129.667,9482,3,PI,1,100,146626
1671015056.130334,69168.333,9482,3,PI,1,100,146642
1671015056.170251,69207.000,9482,3,PI,1,100,146593
1671015056.210168,69245.667,9501,3,PI,1,100,146631
1671015056.250085,69284.333,9501,3,PI,1,100,146661
1671015056.290002,69323.000,9501,3,PI,1,100,146692
1671015056.330263,69362.000,9518,2,PI,1,100,146696
1671015056.370524,69401.000,9518,2,PI,1,100,146679
1671015056.410097,69439.333,9533,3,PI,1,100,146718
1671015056.449670,69477.667,9533,3,PI,1,100,146749
1671015056.489243,69516.000,9533,3,PI,1,100,146751
1671015056.528816,69554.333,9550,3,PI,1,100,146783
1671015056.568389,69592.667,9550,3,PI,1,100,146798
1671015056.607962,69631.000,9550,3,PI,1,100,146804
1671015056.647191,69669.000,9570,2,PI,1,100,146809
1671015056.686419,69707.000,9570,2,PI,1,100,146799
1671015056.727713,69747.000,9586,3,PI,1,100,146774
1671015056.769006,69787.000,9586,3,PI,1,100,146771
1671015056.810300,69827.000,9586,3,PI,1,100,146748
1671015056.850045,69865.500,9603,2,PI,1,100,146777
1671015056.889790,69904.000,9603,2,PI,1,100,146763
1671015056.929707,69942.667,9618,3,PI,1,100,146758
1671015056.969624,69981.333,9618,3,PI,1,100,146751
1671015057.009541,70020.000,9618,3,PI,1,100,146763
1671015057.049458,70058.667,9640,3,PI,1,100,146772
1671015057.089375,70097.333,9640,3,PI,1,100,146776
1671015057.129292,70136.000,9640,3,PI,1,100,146785
1671015057.169553,70175.000,9656,2,PI,1,100,146772
1671015057.209814,70214.000,9656,2,PI,1,100,146783
1671015057.249301,70252.250,9674,4,PI,1,100,146758
1671015057.288788,70290.500,9674,4,PI,1,100,146752
1671015057.328275,70328.750,9674,4,PI,1,100,146753
1671015057.367762,70367.000,9674,4,PI,1,100,146746
1671015057.411464,70409.333,9690,3,PI,1,100,146737
1671015057.455167,70451.667,9690,3,PI,1,100,146884
1671015057.498869,70494.000,9690,3,PI,1,100,147905
1671015057.540162,70534.000,9709,2,PI,1,100,149092
1671015057.581456,70574.000,9709,2,PI,1,100,150380
1671015057.621975,70613.250,9734,4,PI,1,100,151584
1671015057.662494,70652.500,9734,4,PI,1,100,151825
1671015057.703013,70691.750,9734,4,PI,1,100,151708
1671015057.743533,70731.000,9734,4,PI,1,100,151268
1671015057.783450,70769.667,9751,3,PI,1,100,150706
1671015057.823367,70808.333,9751,3,PI,1,100,150329
1671015057.863284,70847.000,9751,3,PI,1,100,150196
1671015057.903029,70885.500,9765,2,PI,1,100,150182
1671015057.942774,70924.000,9765,2,PI,1,100,150288
1671015057.982347,70962.333,9783,3,PI,1,100,150365
1671015058.021919,71000.667,9783,3,PI,1,100,150354
1671015058.061492,71039.000,9783,3,PI,1,100,150277
1671015058.101238,71077.500,9804,2,PI,1,100,150162
1671015058.140982,71116.000,9804,2,PI,1,100,150007
1671015058.181588,71155.333,9821,3,PI,1,100,149880
1671015058.222193,71194.667,9821,3,PI,1,100,149827
1671015058.262798,71234.000,9821,3,PI,1,100,149788
1671015058.302715,71272.667,9838,3,PI,1,100,149811
1671015058.342632,71311.333,9838,3,PI,1,100,149739
1671015058.382549,71350.000,9838,3,PI,1,100,149410
1671015058.422294,71388.500,9853,2,PI,1,100,148894
1671015058.462039,71427.000,9853,2,PI,1,100,148719
1671015058.501956,71465.667,9869,3,PI,1,100,148927
1671015058.541873,71504.333,9869,3,PI,1,100,149357
1671015058.581790,71543.000,9869,3,PI,1,100,149173
1671015058.621019,71581.000,9890,3,PI,1,100,148692
1671015058.660248,71619.000,9890,3,PI,1,100,148251
1671015058.699477,71657.000,9890,3,PI,1,100,148074
1671015058.738706,71695.000,9906,2,PI,1,100,148382
1671015058.777934,71733.000,9906,2,PI,1,100,148606
1671015058.817851,71771.667,9922,3,PI,1,100,148475
1671015058.857769,71810.333,9922,3,PI,1,100,148424
1671015058.897686,71849.000,9922,3,PI,1,100,148301
1671015058.938463,71888.500,9938,2,PI,1,100,147645
1671015058.979240,71928.000,9938,2,PI,1,100,147865
1671015059.024663,71972.000,9957,3,PI,1,100,148123
1671015059.070086,72016.000,9957,3,PI,1,100,148128
1671015059.115509,72060.000,9957,3,PI,1,100,147760
1671015059.155770,72099.000,9978,2,PI,1,100,147263
1671015059.196031,72138.000,9978,2,PI,1,100,147462
1671015059.235948,72176.667,9995,3,PI,1,100,147862
1671015059.275865,72215.333,9995,3,PI,1,100,148406
1671015059.315782,72254.000,9995,3,PI,1,100,148825
1671015059.355527,72292.500,10012,2,PI,1,100,148667
1671015059.395272,72331.000,10012,2,PI,1,100,148373
1671015059.434845,72369.333,10029,3,PI,1,100,147671
1671015059.474418,72407.667,10029,3,PI,1,100,148298
1671015059.513991,72446.000,10029,3,PI,1,100,148127
1671015059.553220,72484.000,10045,3,PI,1,100,148226
1671015059.592448,72522.000,10045,3,PI,1,100,148674
1671015059.631677,72560.000,10045,3,PI,1,100,148909
1671015059.671938,72599.000,10066,2,PI,1,100,149434
1671015059.712199,72638.000,10066,2,PI,1,100,149941
1671015059.752460,72677.000,10082,3,PI,1,100,149702
1671015059.792722,72716.000,10082,3,PI,1,100,149843
1671015059.832983,72755.000,10082,3,PI,1,100,150497
1671015059.873760,72794.500,10097,2,PI,1,100,151001
1671015059.914537,72834.000,10097,2,PI,1,100,150939
1671015059.954454,72872.667,10114,3,PI,1,100,151064
1671015059.994371,72911.333,10114,3,PI,1,100,151129
1671015060.034289,72950.000,10114,3,PI,1,100,151252
1671015060.073861,72988.333,10136,3,PI,1,100,151455
1671015060.113434,73026.667,10136,3,PI,1,100,151606
1671015060.153007,73065.000,10136,3,PI,1,100,151810
1671015060.192236,73103.000,10152,2,PI,1,100,151563
1671015060.231465,73141.000,10152,2,PI,1,100,150662
1671015060.271382,73179.667,10168,3,PI,1,100,149903
1671015060.311299,73218.333,10168,3,PI,1,100,149834
1671015060.351216,73257.000,10168,3,PI,1,100,149890
1671015060.391477,73296.000,10184,2,PI,1,100,150150
1671015060.431738,73335.000,10184,2,PI,1,100,149928
1671015060.472688,73374.667,10201,3,PI,1,100,150079
1671015060.513637,73414.333,10201,3,PI,1,100,151272
1671015060.554586,73454.000,10201,3,PI,1,100,151152
1671015060.594847,73493.000,10218,3,PI,1,100,151535
1671015060.635109,73532.000,10218,3,PI,1,100,151789
1671015060.675370,73571.000,10218,3,PI,1,100,152071
1671015060.722857,73617.000,10238,2,PI,1,100,151974
1671015060.770345,73663.000,10238,2,PI,1,100,152142
1671015060.810090,73701.500,10252,2,PI,1,100,152539
1671015060.849835,73740.000,10252,2,PI,1,100,152412
1671015060.889752,73778.667,10269,3,PI,1,100,152560
1671015060.929669,73817.333,10269,3,PI,1,100,152960
1671015060.969586,73856.000,10269,3,PI,1,100,152961
1671015061.008815,73894.000,10288,3,PI,1,100,152848
1671015061.048043,73932.000,10288,3,PI,1,100,152592
1671015061.087272,73970.000,10288,3,PI,1,100,152136
1671015061.127533,74009.000,10308,2,PI,1,100,151769
1671015061.167795,74048.000,10308,2,PI,1,100,151147
1671015061.208400,74087.333,10323,3,PI,1,100,151857
1671015061.249005,74126.667,10323,3,PI,1,100,152007
1671015061.289610,74166.000,10323,3,PI,1,100,151835
1671015061.330388,74205.500,10340,2,PI,1,100,151477
1671015061.371165,74245.000,10340,2,PI,1,100,151457
1671015061.411082,74283.667,10356,3,PI,1,100,152018
1671015061.450999,74322.333,10356,3,PI,1,100,152547
1671015061.490916,74361.000,10356,3,PI,1,100,152894
1671015061.530833,74399.667,10373,3,PI,1,100,153014
1671015061.570750,74438.333,10373,3,PI,1,100,153104
1671015061.610667,74477.000,10373,3,PI,1,100,153099
1671015061.649380,74514.500,10393,2,PI,1,100,152757
1671015061.688092,74552.000,10393,2,PI,1,100,152397
1671015061.728009,74590.667,10408,3,PI,1,100,153327
1671015061.767926,74629.333,10408,3,PI,1,100,153070
1671015061.807843,74668.000,10408,3,PI,1,100,152883
1671015061.848105,74707.000,10426,3,PI,1,100,152890
1671015061.888366,74746.000,10426,3,PI,1,100,153364
1671015061.928627,74785.000,10426,3,PI,1,100,153811
1671015061.968888,74824.000,10444,2,PI,1,100,154136
1671015062.009149,74863.000,10444,2,PI,1,100,154139
1671015062.048722,74901.333,10462,3,PI,1,100,153871
1671015062.088295,74939.667,10462,3,PI,1,100,153539
1671015062.127868,74978.000,10462,3,PI,1,100,153133
1671015062.167441,75016.333,10481,3,PI,1,100,152617
1671015062.207014,75054.667,10481,3,PI,1,100,152506
1671015062.246587,75093.000,10481,3,PI,1,100,152697
1671015062.292526,75137.500,10498,2,PI,1,100,153307
1671015062.338465,75182.000,10498,2,PI,1,100,153148
1671015062.378038,75220.333,10514,3,PI,1,100,153133
1671015062.417611,75258.667,10514,3,PI,1,100,153108
1671015062.457184,75297.000,10514,3,PI,1,100,153521
1671015062.496757,75335.333,10530,3,PI,1,100,153818
1671015062.536330,75373.667,10530,3,PI,1,100,154048
1671015062.575902,75412.000,10530,3,PI,1,100,153784
1671015062.616163,75451.000,10551,2,PI,1,100,153326
1671015062.656425,75490.000,10551,2,PI,1,100,152821
1671015062.697374,75529.667,10567,3,PI,1,100,152726
1671015062.738323,75569.333,10567,3,PI,1,100,153192
1671015062.779273,75609.000,10567,3,PI,1,100,153811
1671015062.819534,75648.000,10582,2,PI,1,100,153679
1671015062.859795,75687.000,10582,2,PI,1,100,153740
1671015062.900056,75726.000,10603,3,PI,1,100,153794
1671015062.940317,75765.000,10603,3,PI,1,100,154081
1671015062.980578,75804.000,10603,3,PI,1,100,154158
1671015063.019463,75841.667,10623,3,PI,1,100,154088
1671015063.058348,75879.333,10623,3,PI,1,100,153901
1671015063.097233,75917.000,10623,3,PI,1,100,153517
1671015063.137494,75956.000,10644,2,PI,1,100,153257
1671015063.177755,75995.000,10644,2,PI,1,100,153413
1671015063.217672,76033.667,10660,3,PI,1,100,153640
1671015063.257589,76072.333,10660,3,PI,1,100,153995
1671015063.297506,76111.000,10660,3,PI,1,100,153750
1671015063.337251,76149.500,10676,2,PI,1,100,153714
1671015063.376996,76188.000,10676,2,PI,1,100,153696
1671015063.416913,76226.667,10693,3,PI,1,100,153620
1671015063.456830,76265.333,10693,3,PI,1,100,153658
1671015063.496747,76304.000,10693,3,PI,1,100,153643
1671015063.536664,76342.667,10709,3,PI,1,100,153452
1671015063.576581,76381.333,10709,3,PI,1,100,153320
1671015063.616498,76420.000,10709,3,PI,1,100,153035
1671015063.656071,76458.333,10728,3,PI,1,100,152835
1671015063.695644,76496.667,10728,3,PI,1,100,152848
1671015063.735217,76535.000,10728,3,PI,1,100,152832
1671015063.774962,76573.500,10746,2,PI,1,100,152807
1671015063.814707,76612.000,10746,2,PI,1,100,152794
1671015063.854624,76650.667,10761,3,PI,1,100,152764
1671015063.894541,76689.333,10761,3,PI,1,100,152735
1671015063.934458,76728.000,10761,3,PI,1,100,152670
1671015063.980397,76772.500,10778,2,PI,1,100,152645
1671015064.026336,76817.000,10778,2,PI,1,100,152624
1671015064.066253,76855.667,10798,3,PI,1,100,152639
1671015064.106170,76894.333,10798,3,PI,1,100,152630
1671015064.146087,76933.000,10798,3,PI,1,100,152589
1671015064.186348,76972.000,10816,3,PI,1,100,152563
1671015064.226609,77011.000,10816,3,PI,1,100,152522
1671015064.266870,77050.000,10816,3,PI,1,100,152508
1671015064.306615,77088.500,10833,2,PI,1,100,152532
1671015064.346360,77127.000,10833,2,PI,1,100,152541
1671015064.386277,77165.667,10848,3,PI,1,100,152559
1671015064.426194,77204.333,10848,3,PI,1,100,152558
1671015064.466111,77243.000,10848,3,PI,1,100,152564
1671015064.504824,77280.500,10865,2,PI,1,100,152582
1671015064.543537,77318.000,10865,2,PI,1,100,152559
1671015064.583798,77357.000,10884,3,PI,1,100,152500
1671015064.624059,77396.000,10884,3,PI,1,100,152505
1671015064.664320,77435.000,10884,3,PI,1,100,152590
1671015064.704237,77473.667,10904,3,PI,1,100,152685
1671015064.744154,77512.333,10904,3,PI,1,100,152716
1671015064.784071,77551.000,10904,3,PI,1,100,152701
1671015064.823816,77589.500,10918,2,PI,1,100,152673
1671015064.863561,77628.000,10918,2,PI,1,100,152662
1671015064.903478,77666.667,10936,3,PI,1,100,152661
1671015064.943395,77705.333,10936,3,PI,1,100,152638
1671015064.983312,77744.000,10936,3,PI,1,100,152620
1671015065.023229,77782.667,10954,3,PI,1,100,152605
1671015065.063146,77821.333,10954,3,PI,1,100,152610
1671015065.103063,77860.000,10954,3,PI,1,100,152604
1671015065.142292,77898.000,10974,2,PI,1,100,152611
1671015065.181521,77936.000,10974,2,PI,1,100,152612
1671015065.222126,77975.333,10990,3,PI,1,100,152599
1671015065.262732,78014.667,10990,3,PI,1,100,152569
1671015065.303337,78054.000,10990,3,PI,1,100,152576
1671015065.343082,78092.500,11006,2,PI,1,100,152583
1671015065.382827,78131.000,11006,2,PI,1,100,152583
1671015065.422744,78169.667,11022,3,PI,1,100,152578
1671015065.462661,78208.333,11022,3,PI,1,100,152575
1671015065.502578,78247.000,11022,3,PI,1,100,152570
1671015065.546968,78290.000,11042,3,PI,1,100,152576
1671015065.591359,78333.000,11042,3,PI,1,100,152579
1671015065.635749,78376.000,11042,3,PI,1,100,152580
1671015065.676010,78415.000,11059,2,PI,1,100,152572
1671015065.716272,78454.000,11059,2,PI,1,100,152568
1671015065.756189,78492.667,11076,3,PI,1,100,152549
1671015065.796106,78531.333,11076,3,PI,1,100,152551
1671015065.836023,78570.000,11076,3,PI,1,100,152541
1671015065.875940,78608.667,11090,3,PI,1,100,152514
1671015065.915857,78647.333,11090,3,PI,1,100,152512
1671015065.955774,78686.000,11090,3,PI,1,100,152515
1671015065.994486,78723.500,11110,2,PI,1,100,152522
1671015066.033199,78761.000,11110,2,PI,1,100,152513
1671015066.073116,78799.667,11126,3,PI,1,100,152505
1671015066.113033,78838.333,11126,3,PI,1,100,152524
1671015066.152950,78877.000,11126,3,PI,1,100,152520
1671015066.193211,78916.000,11146,2,PI,1,100,152500
1671015066.233472,78955.000,11146,2,PI,1,100,152510
1671015066.273390,78993.667,11163,3,PI,1,100,152515
1671015066.313307,79032.333,11163,3,PI,1,100,152536
1671015066.353224,79071.000,11163,3,PI,1,100,152523
1671015066.392797,79109.333,11178,3,PI,1,100,152535
1671015066.432369,79147.667,11178,3,PI,1,100,152520
1671015066.471942,79186.000,11178,3,PI,1,100,152511
1671015066.511687,79224.500,11194,2,PI,1,100,152510
1671015066.551432,79263.000,11194,2,PI,1,100,152518
1671015066.590661,79301.000,11215,3,PI,1,100,152483
1671015066.629890,79339.000,11215,3,PI,1,100,152502
1671015066.669119,79377.000,11215,3,PI,1,100,152501
1671015066.710412,79417.000,11231,3,PI,1,100,152502
1671015066.751706,79457.000,11231,3,PI,1,100,152495
1671015066.792999,79497.000,11231,3,PI,1,100,152493
1671015066.832744,79535.500,11248,2,PI,1,100,152496
1671015066.872489,79574.000,11248,2,PI,1,100,152514
1671015066.912406,79612.667,11263,3,PI,1,100,152511
1671015066.952323,79651.333,11263,3,PI,1,100,152505
1671015066.992240,79690.000,11263,3,PI,1,100,152503
1671015067.031985,79728.500,11282,2,PI,1,100,152511
1671015067.071730,79767.000,11282,2,PI,1,100,152511
1671015067.111991,79806.000,11301,3,PI,1,100,152502
1671015067.152252,79845.000,11301,3,PI,1,100,152515
1671015067.192513,79884.000,11301,3,PI,1,100,152507
1671015067.238969,79929.000,11318,2,PI,1,100,152508
1671015067.285424,79974.000,11318,2,PI,1,100,152498
1671015067.325341,80012.667,11333,3,PI,1,100,152521
1671015067.365258,80051.333,11333,3,PI,1,100,152519
1671015067.405175,80090.000,11333,3,PI,1,100,152499
1671015067.444404,80128.000,11350,3,PI,1,100,152502
1671015067.483633,80166.000,11350,3,PI,1,100,152498
1671015067.522861,80204.000,11350,3,PI,1,100,152486
1671015067.563639,80243.500,11366,2,PI,1,100,152482
1671015067.604416,80283.000,11366,2,PI,1,100,152475
1671015067.645021,80322.333,11387,3,PI,1,100,152483
1671015067.685627,80361.667,11387,3,PI,1,100,152481
1671015067.726232,80401.000,11387,3,PI,1,100,152484
1671015067.765977,80439.500,11403,2,PI,1,100,152475
1671015067.805722,80478.000,11403,2,PI,1,100,152475
1671015067.845639,80516.667,11418,3,PI,1,100,152481
1671015067.885556,80555.333,11418,3,PI,1,100,152486
1671015067.925473,80594.000,11418,3,PI,1,100,152474
1671015067.965046,80632.333,11435,3,PI,1,100,152471
1671015068.004619,80670.667,11435,3,PI,1,100,152466
1671015068.044192,80709.000,11435,3,PI,1,100,152474
1671015068.083936,80747.500,11456,2,PI,1,100,152472
1671015068.123682,80786.000,11456,2,PI,1,100,152468
1671015068.164631,80825.667,11480,3,PI,1,100,152451
1671015068.205580,80865.333,11480,3,PI,1,100,152467
1671015068.246530,80905.000,11480,3,PI,1,100,152467
1671015068.286447,80943.667,11498,3,PI,1,100,152462
1671015068.326364,80982.333,11498,3,PI,1,100,152461
1671015068.366281,81021.000,11498,3,PI,1,100,152472
1671015068.406026,81059.500,11512,2,PI,1,100,152468
1671015068.445771,81098.000,11512,2,PI,1,100,152472
1671015068.485688,81136.667,11529,3,PI,1,100,152467
1671015068.525605,81175.333,11529,3,PI,1,100,152473
1671015068.565522,81214.000,11529,3,PI,1,100,152450
1671015068.604751,81252.000,11551,3,PI,1,100,152435
1671015068.643979,81290.000,11551,3,PI,1,100,152446
1671015068.683208,81328.000,11551,3,PI,1,100,152440
1671015068.722437,81366.000,11568,2,PI,1,100,152435
1671015068.761666,81404.000,11568,2,PI,1,100,152445
1671015068.801411,81442.500,11583,2,PI,1,100,152444
1671015068.841156,81481.000,11583,2,PI,1,100,152429
1671015068.885546,81524.000,11600,3,PI,1,100,152431
1671015068.929937,81567.000,11600,3,PI,1,100,152436
1671015068.974327,81610.000,11600,3,PI,1,100,152435
1671015069.015277,81649.667,11618,3,PI,1,100,152426
1671015069.056226,81689.333,11618,3,PI,1,100,152445
1671015069.097175,81729.000,11618,3,PI,1,100,152448
1671015069.137092,81767.667,11640,3,PI,1,100,152439
1671015069.177009,81806.333,11640,3,PI,1,100,152440
1671015069.216927,81845.000,11640,3,PI,1,100,152458
1671015069.257188,81884.000,11659,2,PI,1,100,152446
1671015069.297449,81923.000,11659,2,PI,1,100,152456
1671015069.337366,81961.667,11676,3,PI,1,100,152453
1671015069.377283,82000.333,11676,3,PI,1,100,152460
1671015069.417200,82039.000,11676,3,PI,1,100,152460
1671015069.456429,82077.000,11690,3,PI,1,100,152461
1671015069.495657,82115.000,11690,3,PI,1,100,152463
1671015069.534886,82153.000,11690,3,PI,1,100,152475
1671015069.575147,82192.000,11707,2,PI,1,100,152494
1671015069.615409,82231.000,11707,2,PI,1,100,152515
1671015069.655326,82269.667,11727,3,PI,1,100,152558
1671015069.695243,82308.333,11727,3,PI,1,100,152596
1671015069.735160,82347.000,11727,3,PI,1,100,152608
1671015069.776453,82387.000,11744,2,PI,1,100,152601
1671015069.817747,82427.000,11744,2,PI,1,100,152601
1671015069.858352,82466.333,11758,3,PI,1,100,152632
1671015069.898957,82505.667,11758,3,PI,1,100,152671
1671015069.939562,82545.000,11758,3,PI,1,100,152701
1671015069.979307,82583.500,11776,2,PI,1,100,152784
1671015070.019052,82622.000,11776,2,PI,1,100,152831
1671015070.058625,82660.333,11797,3,PI,1,100,152873
1671015070.098198,82698.667,11797,3,PI,1,100,152902
1671015070.137771,82737.000,11797,3,PI,1,100,152926
1671015070.177344,82775.333,11814,3,PI,1,100,152936
1671015070.216917,82813.667,11814,3,PI,1,100,152962
1671015070.256490,82852.000,11814,3,PI,1,100,152968
1671015070.296235,82890.500,11831,2,PI,1,100,152979
1671015070.335980,82929.000,11831,2,PI,1,100,152956
1671015070.376585,82968.333,11846,3,PI,1,100,152904
1671015070.417190,83007.667,11846,3,PI,1,100,152813
1671015070.457796,83047.000,11846,3,PI,1,100,152572
1671015070.505283,83093.000,11862,2,PI,1,100,152310
1671015070.552771,83139.000,11862,2,PI,1,100,152036
1671015070.592688,83177.667,11883,3,PI,1,100,151724
1671015070.632605,83216.333,11883,3,PI,1,100,151564
1671015070.672522,83255.000,11883,3,PI,1,100,151481
1671015070.712783,83294.000,11899,2,PI,1,100,151465
1671015070.753044,83333.000,11899,2,PI,1,100,151526
1671015070.792617,83371.333,11915,3,PI,1,100,151778
1671015070.832190,83409.667,11915,3,PI,1,100,152039
1671015070.871763,83448.000,11915,3,PI,1,100,152346
1671015070.911336,83486.333,11931,3,PI,1,100,152639
1671015070.950909,83524.667,11931,3,PI,1,100,152734
1671015070.990481,83563.000,11931,3,PI,1,100,152737
1671015071.029710,83601.000,11950,2,PI,1,100,152799
1671015071.068939,83639.000,11950,2,PI,1,100,152788
1671015071.109200,83678.000,11969,3,PI,1,100,152769
1671015071.149461,83717.000,11969,3,PI,1,100,152753
1671015071.189723,83756.000,11969,3,PI,1,100,152775
1671015071.230500,83795.500,11988,2,PI,1,100,152806
1671015071.271277,83835.000,11988,2,PI,1,100,152889
1671015071.311882,83874.333,12003,3,PI,1,100,152939
1671015071.352488,83913.667,12003,3,PI,1,100,152957
1671015071.393093,83953.000,12003,3,PI,1,100,152907
1671015071.433010,83991.667,12020,3,PI,1,100,152819
1671015071.472927,84030.333,12020,3,PI,1,100,152724
1671015071.512844,84069.000,12020,3,PI,1,100,152641
1671015071.552589,84107.500,12036,2,PI,1,100,152573
1671015071.592334,84146.000,12036,2,PI,1,100,152489
1671015071.631563,84184.000,12059,3,PI,1,100,152451
1671015071.670792,84222.000,12059,3,PI,1,100,152391
1671015071.710020,84260.000,12059,3,PI,1,100,152382
1671015071.749938,84298.667,12074,3,PI,1,100,152363
1671015071.789855,84337.333,12074,3,PI,1,100,152327
1671015071.829772,84376.000,12074,3,PI,1,100,152273
1671015071.870549,84415.500,12090,2,PI,1,100,152241
1671015071.911326,84455.000,12090,2,PI,1,100,152202
1671015071.951243,84493.667,12107,3,PI,1,100,152184
1671015071.991160,84532.333,12107,3,PI,1,100,152134
1671015072.031077,84571.000,12107,3,PI,1,100,152108
1671015072.071338,84610.000,12126,2,PI,1,100,152111
1671015072.111599,84649.000,12126,2,PI,1,100,152167
1671015072.155990,84692.000,12145,3,PI,1,100,152181
1671015072.200381,84735.000,12145,3,PI,1,100,152188
1671015072.244771,84778.000,12145,3,PI,1,100,152211
1671015072.284516,84816.500,12161,2,PI,1,100,152228
1671015072.324261,84855.000,12161,2,PI,1,100,152176
1671015072.363834,84893.333,12177,3,PI,1,100,152192
1671015072.403407,84931.667,12177,3,PI,1,100,152195
1671015072.442980,84970.000,12177,3,PI,1,100,152155
1671015072.482725,85008.500,12194,2,PI,1,100,152115
1671015072.522470,85047.000,12194,2,PI,1,100,152109
1671015072.562387,85085.667,12216,3,PI,1,100,152064
1671015072.602304,85124.333,12216,3,PI,1,100,151934
1671015072.642221,85163.000,12216,3,PI,1,100,151772
1671015072.683170,85202.667,12233,3,PI,1,100,151783
1671015072.724119,85242.333,12233,3,PI,1,100,151852
1671015072.765069,85282.000,12233,3,PI,1,100,151956
1671015072.805330,85321.000,12247,2,PI,1,100,152033
1671015072.845591,85360.000,12247,2,PI,1,100,152014
1671015072.885508,85398.667,12264,3,PI,1,100,151891
1671015072.925425,85437.333,12264,3,PI,1,100,151879
1671015072.965342,85476.000,12264,3,PI,1,100,151952
1671015073.004571,85514.000,12283,3,PI,1,100,152060
1671015073.043800,85552.000,12283,3,PI,1,100,152187
1671015073.083029,85590.000,12283,3,PI,1,100,152230
1671015073.122946,85628.667,12305,3,PI,1,100,152256
1671015073.162863,85667.333,12305,3,PI,1,100,152293
1671015073.202780,85706.000,12305,3,PI,1,100,152259
1671015073.243041,85745.000,12321,2,PI,1,100,152286
1671015073.283302,85784.000,12321,2,PI,1,100,152323
1671015073.323219,85822.667,12339,3,PI,1,100,152367
1671015073.363136,85861.333,12339,3,PI,1,100,152383
1671015073.403053,85900.000,12339,3,PI,1,100,152381
1671015073.442970,85938.667,12360,3,PI,1,100,152404
1671015073.482887,85977.333,12360,3,PI,1,100,152414
1671015073.522804,86016.000,12360,3,PI,1,100,152457
1671015073.562549,86054.500,12377,2,PI,1,100,152490
1671015073.602294,86093.000,12377,2,PI,1,100,152498
1671015073.641867,86131.333,12397,3,PI,1,100,152475
1671015073.681440,86169.667,12397,3,PI,1,100,152437
1671015073.721013,86208.000,12397,3,PI,1,100,152348
1671015073.760930,86246.667,12414,3,PI,1,100,152306
1671015073.800847,86285.333,12414,3,PI,1,100,152392
1671015073.840764,86324.000,12414,3,PI,1,100,152336
1671015073.886187,86368.000,12429,2,PI,1,100,152273
1671015073.931610,86412.000,12429,2,PI,1,100,152237
1671015073.971183,86450.333,12448,3,PI,1,100,152190
1671015074.010756,86488.667,12448,3,PI,1,100,152123
1671015074.050328,86527.000,12448,3,PI,1,100,152108
1671015074.090073,86565.500,12467,2,PI,1,100,152120
1671015074.129818,86604.000,12467,2,PI,1,100,152131
1671015074.170768,86643.667,12484,3,PI,1,100,152149
1671015074.211717,86683.333,12484,3,PI,1,100,152095
1671015074.252666,86723.000,12484,3,PI,1,100,151948
1671015074.292583,86761.667,12501,3,PI,1,100,151698
1671015074.332500,86800.333,12501,3,PI,1,100,151485
1671015074.372418,86839.000,12501,3,PI,1,100,151577
1671015074.412163,86877.500,12516,2,PI,1,100,151598
1671015074.451908,86916.000,12516,2,PI,1,100,151575
1671015074.491136,86954.000,12532,3,PI,1,100,151701
1671015074.530365,86992.000,12532,3,PI,1,100,151914
1671015074.569594,87030.000,12532,3,PI,1,100,152177
1671015074.609855,87069.000,12553,2,PI,1,100,152498
1671015074.650116,87108.000,12553,2,PI,1,100,152724
1671015074.690033,87146.667,12569,3,PI,1,100,152755
1671015074.729950,87185.333,12569,3,PI,1,100,152599
1671015074.769867,87224.000,12569,3,PI,1,100,152448
1671015074.809784,87262.667,12590,3,PI,1,100,152397
1671015074.849701,87301.333,12590,3,PI,1,100,152412
1671015074.889618,87340.000,12590,3,PI,1,100,152525
1671015074.929363,87378.500,12605,2,PI,1,100,152441
1671015074.969108,87417.000,12605,2,PI,1,100,152288
1671015075.009025,87455.667,12624,3,PI,1,100,152253
1671015075.048943,87494.333,12624,3,PI,1,100,152259
1671015075.088860,87533.000,12624,3,PI,1,100,152245
1671015075.128088,87571.000,12640,3,PI,1,100,152203
1671015075.167317,87609.000,12640,3,PI,1,100,152093
1671015075.206546,87647.000,12640,3,PI,1,100,151927
