LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PR
1671015055.238051,68304.000,9328,3,PR,1,100,147071
1671015055.279344,68344.000,9345,2,PR,1,100,147075
1671015055.320638,68384.000,9345,2,PR,1,100,147063
1671015055.360555,68422.667,9362,3,PR,1,100,147069
1671015055.400472,68461.333,9362,3,PR,1,100,147057
1671015055.440389,68500.000,9362,3,PR,1,100,147048
1671015055.480134,68538.500,9376,2,PR,1,100,147030
1671015055.519879,68577.000,9376,2,PR,1,100,147029
1671015055.559796,68615.667,9393,3,PR,1,100,147009
1671015055.599713,68654.333,9393,3,PR,1,100,147030
1671015055.639630,68693.000,9393,3,PR,1,100,147015
1671015055.679891,68732.000,9411,2,PR,1,100,147028
1671015055.720152,68771.000,9411,2,PR,1,100,146989
1671015055.764543,68814.000,9430,3,PR,1,100,147013
1671015055.808933,68857.000,9430,3,PR,1,100,146976
1671015055.853323,68900.000,9430,3,PR,1,100,146948
1671015055.893241,68938.667,9444,3,PR,1,100,146874
1671015055.933158,68977.333,9444,3,PR,1,100,146951
1671015055.973075,69016.000,9444,3,PR,1,100,147009
1671015056.011787,69053.500,9464,2,PR,1,100,146935
1671015056.050500,69091.000,9464,2,PR,1,100,146988
1671015056.090417,69129.667,9483,3,PR,1,100,147064
1671015056.130334,69168.333,9483,3,PR,1,100,147095
1671015056.170251,69207.000,9483,3,PR,1,100,146982
1671015056.210168,69245.667,9502,3,PR,1,100,147025
1671015056.250085,69284.333,9502,3,PR,1,100,147041
1671015056.290002,69323.000,9502,3,PR,1,100,147080
1671015056.330263,69362.000,9519,2,PR,1,100,147081
1671015056.370524,69401.000,9519,2,PR,1,100,147044
1671015056.410097,69439.333,9534,3,PR,1,100,147072
1671015056.449670,69477.667,9534,3,PR,1,100,147062
1671015056.489243,69516.000,9534,3,PR,1,100,147071
1671015056.528816,69554.333,9551,3,PR,1,100,147032
1671015056.568389,69592.667,9551,3,PR,1,100,147029
1671015056.607962,69631.000,9551,3,PR,1,100,147007
1671015056.647191,69669.000,9571,2,PR,1,100,147009
1671015056.686419,69707.000,9571,2,PR,1,100,146979
1671015056.727713,69747.000,9587,3,PR,1,100,146946
1671015056.769006,69787.000,9587,3,PR,1,100,146946
1671015056.810300,69827.000,9587,3,PR,1,100,146961
1671015056.850045,69865.500,9604,2,PR,1,100,146997
1671015056.889790,69904.000,9604,2,PR,1,100,146988
1671015056.929707,69942.667,9619,3,PR,1,100,146992
1671015056.969624,69981.333,9619,3,PR,1,100,147018
1671015057.009541,70020.000,9619,3,PR,1,100,147041
1671015057.049458,70058.667,9641,3,PR,1,100,147049
1671015057.089375,70097.333,9641,3,PR,1,100,147094
1671015057.129292,70136.000,9641,3,PR,1,100,147101
1671015057.169553,70175.000,9657,2,PR,1,100,147085
1671015057.209814,70214.000,9657,2,PR,1,100,147134
1671015057.249301,70252.250,9675,4,PR,1,100,147149
1671015057.288788,70290.500,9675,4,PR,1,100,147156
1671015057.328275,70328.750,9675,4,PR,1,100,147155
1671015057.367762,70367.000,9675,4,PR,1,100,147146
1671015057.411464,70409.333,9691,3,PR,1,100,147184
1671015057.455167,70451.667,9691,3,PR,1,100,147292
1671015057.498869,70494.000,9691,3,PR,1,100,148517
1671015057.540162,70534.000,9710,2,PR,1,100,149813
1671015057.581456,70574.000,9710,2,PR,1,100,151181
1671015057.621975,70613.250,9735,4,PR,1,100,151850
1671015057.662494,70652.500,9735,4,PR,1,100,152109
1671015057.703013,70691.750,9735,4,PR,1,100,152304
1671015057.743533,70731.000,9735,4,PR,1,100,152309
1671015057.783450,70769.667,9752,3,PR,1,100,152222
1671015057.823367,70808.333,9752,3,PR,1,100,152078
1671015057.863284,70847.000,9752,3,PR,1,100,151970
1671015057.903029,70885.500,9766,2,PR,1,100,151901
1671015057.942774,70924.000,9766,2,PR,1,100,151880
1671015057.982347,70962.333,9784,3,PR,1,100,151854
1671015058.021919,71000.667,9784,3,PR,1,100,151837
1671015058.061492,71039.000,9784,3,PR,1,100,151815
1671015058.101238,71077.500,9805,2,PR,1,100,151779
1671015058.140982,71116.000,9805,2,PR,1,100,151761
1671015058.181588,71155.333,9822,3,PR,1,100,151738
1671015058.222193,71194.667,9822,3,PR,1,100,151741
1671015058.262798,71234.000,9822,3,PR,1,100,151776
1671015058.302715,71272.667,9839,3,PR,1,100,151830
1671015058.342632,71311.333,9839,3,PR,1,100,151800
1671015058.382549,71350.000,9839,3,PR,1,100,151660
1671015058.422294,71388.500,9854,2,PR,1,100,151397
1671015058.462039,71427.000,9854,2,PR,1,100,151142
1671015058.501956,71465.667,9870,3,PR,1,100,151164
1671015058.541873,71504.333,9870,3,PR,1,100,151547
1671015058.581790,71543.000,9870,3,PR,1,100,151596
1671015058.621019,71581.000,9891,3,PR,1,100,151339
1671015058.660248,71619.000,9891,3,PR,1,100,150964
1671015058.699477,71657.000,9891,3,PR,1,100,150590
1671015058.738706,71695.000,9907,2,PR,1,100,150737
1671015058.777934,71733.000,9907,2,PR,1,100,150974
1671015058.817851,71771.667,9923,3,PR,1,100,150977
1671015058.857769,71810.333,9923,3,PR,1,100,150914
1671015058.897686,71849.000,9923,3,PR,1,100,150782
1671015058.938463,71888.500,9939,2,PR,1,100,150447
1671015058.979240,71928.000,9939,2,PR,1,100,150625
1671015059.024663,71972.000,9958,3,PR,1,100,150687
1671015059.070086,72016.000,9958,3,PR,1,100,150601
1671015059.115509,72060.000,9958,3,PR,1,100,150553
1671015059.155770,72099.000,9979,2,PR,1,100,150625
1671015059.196031,72138.000,9979,2,PR,1,100,150872
1671015059.235948,72176.667,9996,3,PR,1,100,150740
1671015059.275865,72215.333,9996,3,PR,1,100,151074
1671015059.315782,72254.000,9996,3,PR,1,100,151717
1671015059.355527,72292.500,10013,2,PR,1,100,151695
1671015059.395272,72331.000,10013,2,PR,1,100,151533
1671015059.434845,72369.333,10030,3,PR,1,100,150692
1671015059.474418,72407.667,10030,3,PR,1,100,150811
1671015059.513991,72446.000,10030,3,PR,1,100,150477
1671015059.553220,72484.000,10046,3,PR,1,100,150582
1671015059.592448,72522.000,10046,3,PR,1,100,151188
1671015059.631677,72560.000,10046,3,PR,1,100,151357
1671015059.671938,72599.000,10067,2,PR,1,100,151875
1671015059.712199,72638.000,10067,2,PR,1,100,152242
1671015059.752460,72677.000,10083,3,PR,1,100,152038
1671015059.792722,72716.000,10083,3,PR,1,100,152220
1671015059.832983,72755.000,10083,3,PR,1,100,152386
1671015059.873760,72794.500,10098,2,PR,1,100,152344
1671015059.914537,72834.000,10098,2,PR,1,100,152272
1671015059.954454,72872.667,10115,3,PR,1,100,152361
1671015059.994371,72911.333,10115,3,PR,1,100,152479
1671015060.034289,72950.000,10115,3,PR,1,100,152675
1671015060.073861,72988.333,10137,3,PR,1,100,152894
1671015060.113434,73026.667,10137,3,PR,1,100,152938
1671015060.153007,73065.000,10137,3,PR,1,100,152865
1671015060.192236,73103.000,10153,2,PR,1,100,152468
1671015060.231465,73141.000,10153,2,PR,1,100,151545
1671015060.271382,73179.667,10169,3,PR,1,100,150831
1671015060.311299,73218.333,10169,3,PR,1,100,150651
1671015060.351216,73257.000,10169,3,PR,1,100,150944
1671015060.391477,73296.000,10185,2,PR,1,100,151723
1671015060.431738,73335.000,10185,2,PR,1,100,152309
1671015060.472688,73374.667,10202,3,PR,1,100,152710
1671015060.513637,73414.333,10202,3,PR,1,100,152760
1671015060.554586,73454.000,10202,3,PR,1,100,152469
1671015060.594847,73493.000,10219,3,PR,1,100,152549
1671015060.635109,73532.000,10219,3,PR,1,100,152821
1671015060.675370,73571.000,10219,3,PR,1,100,153107
1671015060.722857,73617.000,10239,2,PR,1,100,153326
1671015060.770345,73663.000,10239,2,PR,1,100,153620
1671015060.810090,73701.500,10253,2,PR,1,100,153903
1671015060.849835,73740.000,10253,2,PR,1,100,153906
1671015060.889752,73778.667,10270,3,PR,1,100,153919
1671015060.929669,73817.333,10270,3,PR,1,100,154035
1671015060.969586,73856.000,10270,3,PR,1,100,153993
1671015061.008815,73894.000,10289,3,PR,1,100,153816
1671015061.048043,73932.000,10289,3,PR,1,100,153547
1671015061.087272,73970.000,10289,3,PR,1,100,153050
1671015061.127533,74009.000,10309,2,PR,1,100,152972
1671015061.167795,74048.000,10309,2,PR,1,100,153321
1671015061.208400,74087.333,10324,3,PR,1,100,153369
1671015061.249005,74126.667,10324,3,PR,1,100,153172
1671015061.289610,74166.000,10324,3,PR,1,100,153157
1671015061.330388,74205.500,10341,2,PR,1,100,153158
1671015061.371165,74245.000,10341,2,PR,1,100,153403
1671015061.411082,74283.667,10357,3,PR,1,100,153773
1671015061.450999,74322.333,10357,3,PR,1,100,153988
1671015061.490916,74361.000,10357,3,PR,1,100,153965
1671015061.530833,74399.667,10374,3,PR,1,100,153748
1671015061.570750,74438.333,10374,3,PR,1,100,153553
1671015061.610667,74477.000,10374,3,PR,1,100,153188
1671015061.649380,74514.500,10394,2,PR,1,100,152790
1671015061.688092,74552.000,10394,2,PR,1,100,153313
1671015061.728009,74590.667,10409,3,PR,1,100,153501
1671015061.767926,74629.333,10409,3,PR,1,100,153217
1671015061.807843,74668.000,10409,3,PR,1,100,153297
1671015061.848105,74707.000,10427,3,PR,1,100,153705
1671015061.888366,74746.000,10427,3,PR,1,100,154109
1671015061.928627,74785.000,10427,3,PR,1,100,154294
1671015061.968888,74824.000,10445,2,PR,1,100,154157
1671015062.009149,74863.000,10445,2,PR,1,100,153694
1671015062.048722,74901.333,10463,3,PR,1,100,153192
1671015062.088295,74939.667,10463,3,PR,1,100,152765
1671015062.127868,74978.000,10463,3,PR,1,100,152264
1671015062.167441,75016.333,10482,3,PR,1,100,151760
1671015062.207014,75054.667,10482,3,PR,1,100,152041
1671015062.246587,75093.000,10482,3,PR,1,100,153211
1671015062.292526,75137.500,10499,2,PR,1,100,153519
1671015062.338465,75182.000,10499,2,PR,1,100,153324
1671015062.378038,75220.333,10515,3,PR,1,100,153447
1671015062.417611,75258.667,10515,3,PR,1,100,153722
1671015062.457184,75297.000,10515,3,PR,1,100,154132
1671015062.496757,75335.333,10531,3,PR,1,100,154259
1671015062.536330,75373.667,10531,3,PR,1,100,153969
1671015062.575902,75412.000,10531,3,PR,1,100,153465
1671015062.616163,75451.000,10552,2,PR,1,100,152778
1671015062.656425,75490.000,10552,2,PR,1,100,152260
1671015062.697374,75529.667,10568,3,PR,1,100,152517
1671015062.738323,75569.333,10568,3,PR,1,100,153361
1671015062.779273,75609.000,10568,3,PR,1,100,153606
1671015062.819534,75648.000,10583,2,PR,1,100,153664
1671015062.859795,75687.000,10583,2,PR,1,100,153844
1671015062.900056,75726.000,10604,3,PR,1,100,154064
1671015062.940317,75765.000,10604,3,PR,1,100,154297
1671015062.980578,75804.000,10604,3,PR,1,100,154102
1671015063.019463,75841.667,10624,3,PR,1,100,153580
1671015063.058348,75879.333,10624,3,PR,1,100,153031
1671015063.097233,75917.000,10624,3,PR,1,100,152505
1671015063.137494,75956.000,10645,2,PR,1,100,152203
1671015063.177755,75995.000,10645,2,PR,1,100,152901
1671015063.217672,76033.667,10661,3,PR,1,100,153610
1671015063.257589,76072.333,10661,3,PR,1,100,153641
1671015063.297506,76111.000,10661,3,PR,1,100,153973
1671015063.337251,76149.500,10677,2,PR,1,100,154081
1671015063.376996,76188.000,10677,2,PR,1,100,154236
1671015063.416913,76226.667,10694,3,PR,1,100,154327
1671015063.456830,76265.333,10694,3,PR,1,100,154377
1671015063.496747,76304.000,10694,3,PR,1,100,154325
1671015063.536664,76342.667,10710,3,PR,1,100,154145
1671015063.576581,76381.333,10710,3,PR,1,100,153917
1671015063.616498,76420.000,10710,3,PR,1,100,153663
1671015063.656071,76458.333,10729,3,PR,1,100,153443
1671015063.695644,76496.667,10729,3,PR,1,100,153279
1671015063.735217,76535.000,10729,3,PR,1,100,153182
1671015063.774962,76573.500,10747,2,PR,1,100,153121
1671015063.814707,76612.000,10747,2,PR,1,100,153083
1671015063.854624,76650.667,10762,3,PR,1,100,153040
1671015063.894541,76689.333,10762,3,PR,1,100,153013
1671015063.934458,76728.000,10762,3,PR,1,100,152955
1671015063.980397,76772.500,10779,2,PR,1,100,152924
1671015064.026336,76817.000,10779,2,PR,1,100,152877
1671015064.066253,76855.667,10799,3,PR,1,100,152831
1671015064.106170,76894.333,10799,3,PR,1,100,152802
1671015064.146087,76933.000,10799,3,PR,1,100,152782
1671015064.186348,76972.000,10817,3,PR,1,100,152743
1671015064.226609,77011.000,10817,3,PR,1,100,152710
1671015064.266870,77050.000,10817,3,PR,1,100,152675
1671015064.306615,77088.500,10834,2,PR,1,100,152670
1671015064.346360,77127.000,10834,2,PR,1,100,152659
1671015064.386277,77165.667,10849,3,PR,1,100,152648
1671015064.426194,77204.333,10849,3,PR,1,100,152624
1671015064.466111,77243.000,10849,3,PR,1,100,152591
1671015064.504824,77280.500,10866,2,PR,1,100,152575
1671015064.543537,77318.000,10866,2,PR,1,100,152540
1671015064.583798,77357.000,10885,3,PR,1,100,152445
1671015064.624059,77396.000,10885,3,PR,1,100,152397
1671015064.664320,77435.000,10885,3,PR,1,100,152394
1671015064.704237,77473.667,10905,3,PR,1,100,152429
1671015064.744154,77512.333,10905,3,PR,1,100,152409
1671015064.784071,77551.000,10905,3,PR,1,100,152364
1671015064.823816,77589.500,10919,2,PR,1,100,152333
1671015064.863561,77628.000,10919,2,PR,1,100,152310
1671015064.903478,77666.667,10937,3,PR,1,100,152311
1671015064.943395,77705.333,10937,3,PR,1,100,152284
1671015064.983312,77744.000,10937,3,PR,1,100,152262
1671015065.023229,77782.667,10955,3,PR,1,100,152241
1671015065.063146,77821.333,10955,3,PR,1,100,152245
1671015065.103063,77860.000,10955,3,PR,1,100,152228
1671015065.142292,77898.000,10975,2,PR,1,100,152239
1671015065.181521,77936.000,10975,2,PR,1,100,152235
1671015065.222126,77975.333,10991,3,PR,1,100,152225
1671015065.262732,78014.667,10991,3,PR,1,100,152208
1671015065.303337,78054.000,10991,3,PR,1,100,152224
1671015065.343082,78092.500,11007,2,PR,1,100,152200
1671015065.382827,78131.000,11007,2,PR,1,100,152198
1671015065.422744,78169.667,11023,3,PR,1,100,152198
1671015065.462661,78208.333,11023,3,PR,1,100,152197
1671015065.502578,78247.000,11023,3,PR,1,100,152203
1671015065.546968,78290.000,11043,3,PR,1,100,152194
1671015065.591359,78333.000,11043,3,PR,1,100,152191
1671015065.635749,78376.000,11043,3,PR,1,100,152206
1671015065.676010,78415.000,11060,2,PR,1,100,152191
1671015065.716272,78454.000,11060,2,PR,1,100,152190
1671015065.756189,78492.667,11077,3,PR,1,100,152191
1671015065.796106,78531.333,11077,3,PR,1,100,152194
1671015065.836023,78570.000,11077,3,PR,1,100,152199
1671015065.875940,78608.667,11091,3,PR,1,100,152212
1671015065.915857,78647.333,11091,3,PR,1,100,152210
1671015065.955774,78686.000,11091,3,PR,1,100,152204
1671015065.994486,78723.500,11111,2,PR,1,100,152210
1671015066.033199,78761.000,11111,2,PR,1,100,152215
1671015066.073116,78799.667,11127,3,PR,1,100,152212
1671015066.113033,78838.333,11127,3,PR,1,100,152207
1671015066.152950,78877.000,11127,3,PR,1,100,152198
1671015066.193211,78916.000,11147,2,PR,1,100,152196
1671015066.233472,78955.000,11147,2,PR,1,100,152199
1671015066.273390,78993.667,11164,3,PR,1,100,152193
1671015066.313307,79032.333,11164,3,PR,1,100,152198
1671015066.353224,79071.000,11164,3,PR,1,100,152202
1671015066.392797,79109.333,11179,3,PR,1,100,152204
1671015066.432369,79147.667,11179,3,PR,1,100,152206
1671015066.471942,79186.000,11179,3,PR,1,100,152198
1671015066.511687,79224.500,11195,2,PR,1,100,152200
1671015066.551432,79263.000,11195,2,PR,1,100,152200
1671015066.590661,79301.000,11216,3,PR,1,100,152185
1671015066.629890,79339.000,11216,3,PR,1,100,152188
1671015066.669119,79377.000,11216,3,PR,1,100,152183
1671015066.710412,79417.000,11232,3,PR,1,100,152182
1671015066.751706,79457.000,11232,3,PR,1,100,152172
1671015066.792999,79497.000,11232,3,PR,1,100,152179
1671015066.832744,79535.500,11249,2,PR,1,100,152175
1671015066.872489,79574.000,11249,2,PR,1,100,152169
1671015066.912406,79612.667,11264,3,PR,1,100,152170
1671015066.952323,79651.333,11264,3,PR,1,100,152185
1671015066.992240,79690.000,11264,3,PR,1,100,152174
1671015067.031985,79728.500,11283,2,PR,1,100,152182
1671015067.071730,79767.000,11283,2,PR,1,100,152185
1671015067.111991,79806.000,11302,3,PR,1,100,152193
1671015067.152252,79845.000,11302,3,PR,1,100,152189
1671015067.192513,79884.000,11302,3,PR,1,100,152186
1671015067.238969,79929.000,11319,2,PR,1,100,152186
1671015067.285424,79974.000,11319,2,PR,1,100,152195
1671015067.325341,80012.667,11334,3,PR,1,100,152200
1671015067.365258,80051.333,11334,3,PR,1,100,152212
1671015067.405175,80090.000,11334,3,PR,1,100,152190
1671015067.444404,80128.000,11351,3,PR,1,100,152198
1671015067.483633,80166.000,11351,3,PR,1,100,152201
1671015067.522861,80204.000,11351,3,PR,1,100,152184
1671015067.563639,80243.500,11367,2,PR,1,100,152195
1671015067.604416,80283.000,11367,2,PR,1,100,152187
1671015067.645021,80322.333,11388,3,PR,1,100,152196
1671015067.685627,80361.667,11388,3,PR,1,100,152197
1671015067.726232,80401.000,11388,3,PR,1,100,152192
1671015067.765977,80439.500,11404,2,PR,1,100,152194
1671015067.805722,80478.000,11404,2,PR,1,100,152196
1671015067.845639,80516.667,11419,3,PR,1,100,152201
1671015067.885556,80555.333,11419,3,PR,1,100,152203
1671015067.925473,80594.000,11419,3,PR,1,100,152188
1671015067.965046,80632.333,11436,3,PR,1,100,152206
1671015068.004619,80670.667,11436,3,PR,1,100,152197
1671015068.044192,80709.000,11436,3,PR,1,100,152204
1671015068.083936,80747.500,11457,2,PR,1,100,152192
1671015068.123682,80786.000,11457,2,PR,1,100,152209
1671015068.164631,80825.667,11481,3,PR,1,100,152201
1671015068.205580,80865.333,11481,3,PR,1,100,152200
1671015068.246530,80905.000,11481,3,PR,1,100,152200
1671015068.286447,80943.667,11499,3,PR,1,100,152219
1671015068.326364,80982.333,11499,3,PR,1,100,152206
1671015068.366281,81021.000,11499,3,PR,1,100,152223
1671015068.406026,81059.500,11513,2,PR,1,100,152218
1671015068.445771,81098.000,11513,2,PR,1,100,152221
1671015068.485688,81136.667,11530,3,PR,1,100,152223
1671015068.525605,81175.333,11530,3,PR,1,100,152225
1671015068.565522,81214.000,11530,3,PR,1,100,152212
1671015068.604751,81252.000,11552,3,PR,1,100,152228
1671015068.643979,81290.000,11552,3,PR,1,100,152226
1671015068.683208,81328.000,11552,3,PR,1,100,152222
1671015068.722437,81366.000,11569,2,PR,1,100,152227
1671015068.761666,81404.000,11569,2,PR,1,100,152228
1671015068.801411,81442.500,11584,2,PR,1,100,152231
1671015068.841156,81481.000,11584,2,PR,1,100,152219
1671015068.885546,81524.000,11601,3,PR,1,100,152219
1671015068.929937,81567.000,11601,3,PR,1,100,152222
1671015068.974327,81610.000,11601,3,PR,1,100,152224
1671015069.015277,81649.667,11619,3,PR,1,100,152237
1671015069.056226,81689.333,11619,3,PR,1,100,152245
1671015069.097175,81729.000,11619,3,PR,1,100,152237
1671015069.137092,81767.667,11641,3,PR,1,100,152244
1671015069.177009,81806.333,11641,3,PR,1,100,152244
1671015069.216927,81845.000,11641,3,PR,1,100,152246
1671015069.257188,81884.000,11660,2,PR,1,100,152251
1671015069.297449,81923.000,11660,2,PR,1,100,152261
1671015069.337366,81961.667,11677,3,PR,1,100,152256
1671015069.377283,82000.333,11677,3,PR,1,100,152272
1671015069.417200,82039.000,11677,3,PR,1,100,152264
1671015069.456429,82077.000,11691,3,PR,1,100,152283
1671015069.495657,82115.000,11691,3,PR,1,100,152281
1671015069.534886,82153.000,11691,3,PR,1,100,152276
1671015069.575147,82192.000,11708,2,PR,1,100,152271
1671015069.615409,82231.000,11708,2,PR,1,100,152269
1671015069.655326,82269.667,11728,3,PR,1,100,152229
1671015069.695243,82308.333,11728,3,PR,1,100,152215
1671015069.735160,82347.000,11728,3,PR,1,100,152178
1671015069.776453,82387.000,11745,2,PR,1,100,152173
1671015069.817747,82427.000,11745,2,PR,1,100,152146
1671015069.858352,82466.333,11759,3,PR,1,100,152128
1671015069.898957,82505.667,11759,3,PR,1,100,152116
1671015069.939562,82545.000,11759,3,PR,1,100,152118
1671015069.979307,82583.500,11777,2,PR,1,100,152063
1671015070.019052,82622.000,11777,2,PR,1,100,152022
1671015070.058625,82660.333,11798,3,PR,1,100,151942
1671015070.098198,82698.667,11798,3,PR,1,100,151908
1671015070.137771,82737.000,11798,3,PR,1,100,151893
1671015070.177344,82775.333,11815,3,PR,1,100,151882
1671015070.216917,82813.667,11815,3,PR,1,100,151894
1671015070.256490,82852.000,11815,3,PR,1,100,151914
1671015070.296235,82890.500,11832,2,PR,1,100,151934
1671015070.335980,82929.000,11832,2,PR,1,100,151936
1671015070.376585,82968.333,11847,3,PR,1,100,151962
1671015070.417190,83007.667,11847,3,PR,1,100,152015
1671015070.457796,83047.000,11847,3,PR,1,100,152137
1671015070.505283,83093.000,11863,2,PR,1,100,152104
1671015070.552771,83139.000,11863,2,PR,1,100,152079
1671015070.592688,83177.667,11884,3,PR,1,100,152071
1671015070.632605,83216.333,11884,3,PR,1,100,152014
1671015070.672522,83255.000,11884,3,PR,1,100,152013
1671015070.712783,83294.000,11900,2,PR,1,100,152005
1671015070.753044,83333.000,11900,2,PR,1,100,151984
1671015070.792617,83371.333,11916,3,PR,1,100,151949
1671015070.832190,83409.667,11916,3,PR,1,100,151965
1671015070.871763,83448.000,11916,3,PR,1,100,151859
1671015070.911336,83486.333,11932,3,PR,1,100,151651
1671015070.950909,83524.667,11932,3,PR,1,100,151500
1671015070.990481,83563.000,11932,3,PR,1,100,151223
1671015071.029710,83601.000,11951,2,PR,1,100,151097
1671015071.068939,83639.000,11951,2,PR,1,100,150972
1671015071.109200,83678.000,11970,3,PR,1,100,150853
1671015071.149461,83717.000,11970,3,PR,1,100,150950
1671015071.189723,83756.000,11970,3,PR,1,100,151082
1671015071.230500,83795.500,11989,2,PR,1,100,151162
1671015071.271277,83835.000,11989,2,PR,1,100,151213
1671015071.311882,83874.333,12004,3,PR,1,100,151259
1671015071.352488,83913.667,12004,3,PR,1,100,151413
1671015071.393093,83953.000,12004,3,PR,1,100,151430
1671015071.433010,83991.667,12021,3,PR,1,100,151448
1671015071.472927,84030.333,12021,3,PR,1,100,151505
1671015071.512844,84069.000,12021,3,PR,1,100,151611
1671015071.552589,84107.500,12037,2,PR,1,100,151786
1671015071.592334,84146.000,12037,2,PR,1,100,151947
1671015071.631563,84184.000,12060,3,PR,1,100,151953
1671015071.670792,84222.000,12060,3,PR,1,100,151983
1671015071.710020,84260.000,12060,3,PR,1,100,152020
1671015071.749938,84298.667,12075,3,PR,1,100,152085
1671015071.789855,84337.333,12075,3,PR,1,100,152139
1671015071.829772,84376.000,12075,3,PR,1,100,152178
1671015071.870549,84415.500,12091,2,PR,1,100,152250
1671015071.911326,84455.000,12091,2,PR,1,100,152303
1671015071.951243,84493.667,12108,3,PR,1,100,152336
1671015071.991160,84532.333,12108,3,PR,1,100,152384
1671015072.031077,84571.000,12108,3,PR,1,100,152417
1671015072.071338,84610.000,12127,2,PR,1,100,152411
1671015072.111599,84649.000,12127,2,PR,1,100,152375
1671015072.155990,84692.000,12146,3,PR,1,100,152343
1671015072.200381,84735.000,12146,3,PR,1,100,152339
1671015072.244771,84778.000,12146,3,PR,1,100,152322
1671015072.284516,84816.500,12162,2,PR,1,100,152361
1671015072.324261,84855.000,12162,2,PR,1,100,152464
1671015072.363834,84893.333,12178,3,PR,1,100,152510
1671015072.403407,84931.667,12178,3,PR,1,100,152548
1671015072.442980,84970.000,12178,3,PR,1,100,152625
1671015072.482725,85008.500,12195,2,PR,1,100,152702
1671015072.522470,85047.000,12195,2,PR,1,100,152780
1671015072.562387,85085.667,12217,3,PR,1,100,152852
1671015072.602304,85124.333,12217,3,PR,1,100,152959
1671015072.642221,85163.000,12217,3,PR,1,100,153078
1671015072.683170,85202.667,12234,3,PR,1,100,153124
1671015072.724119,85242.333,12234,3,PR,1,100,153120
1671015072.765069,85282.000,12234,3,PR,1,100,153109
1671015072.805330,85321.000,12248,2,PR,1,100,153104
1671015072.845591,85360.000,12248,2,PR,1,100,153162
1671015072.885508,85398.667,12265,3,PR,1,100,153245
1671015072.925425,85437.333,12265,3,PR,1,100,153304
1671015072.965342,85476.000,12265,3,PR,1,100,153323
1671015073.004571,85514.000,12284,3,PR,1,100,153335
1671015073.043800,85552.000,12284,3,PR,1,100,153338
1671015073.083029,85590.000,12284,3,PR,1,100,153356
1671015073.122946,85628.667,12306,3,PR,1,100,153356
1671015073.162863,85667.333,12306,3,PR,1,100,153374
1671015073.202780,85706.000,12306,3,PR,1,100,153420
1671015073.243041,85745.000,12322,2,PR,1,100,153436
1671015073.283302,85784.000,12322,2,PR,1,100,153428
1671015073.323219,85822.667,12340,3,PR,1,100,153439
1671015073.363136,85861.333,12340,3,PR,1,100,153446
1671015073.403053,85900.000,12340,3,PR,1,100,153454
1671015073.442970,85938.667,12361,3,PR,1,100,153455
1671015073.482887,85977.333,12361,3,PR,1,100,153472
1671015073.522804,86016.000,12361,3,PR,1,100,153461
1671015073.562549,86054.500,12378,2,PR,1,100,153484
1671015073.602294,86093.000,12378,2,PR,1,100,153496
1671015073.641867,86131.333,12398,3,PR,1,100,153522
1671015073.681440,86169.667,12398,3,PR,1,100,153576
1671015073.721013,86208.000,12398,3,PR,1,100,153637
1671015073.760930,86246.667,12415,3,PR,1,100,153663
1671015073.800847,86285.333,12415,3,PR,1,100,153530
1671015073.840764,86324.000,12415,3,PR,1,100,153489
1671015073.886187,86368.000,12430,2,PR,1,100,153497
1671015073.931610,86412.000,12430,2,PR,1,100,153476
1671015073.971183,86450.333,12449,3,PR,1,100,153461
1671015074.010756,86488.667,12449,3,PR,1,100,153428
1671015074.050328,86527.000,12449,3,PR,1,100,153409
1671015074.090073,86565.500,12468,2,PR,1,100,153417
1671015074.129818,86604.000,12468,2,PR,1,100,153395
1671015074.170768,86643.667,12485,3,PR,1,100,153299
1671015074.211717,86683.333,12485,3,PR,1,100,153161
1671015074.252666,86723.000,12485,3,PR,1,100,152923
1671015074.292583,86761.667,12502,3,PR,1,100,152582
1671015074.332500,86800.333,12502,3,PR,1,100,152272
1671015074.372418,86839.000,12502,3,PR,1,100,152172
1671015074.412163,86877.500,12517,2,PR,1,100,152105
1671015074.451908,86916.000,12517,2,PR,1,100,152017
1671015074.491136,86954.000,12533,3,PR,1,100,152057
1671015074.530365,86992.000,12533,3,PR,1,100,152131
1671015074.569594,87030.000,12533,3,PR,1,100,152244
1671015074.609855,87069.000,12554,2,PR,1,100,152380
1671015074.650116,87108.000,12554,2,PR,1,100,152511
1671015074.690033,87146.667,12570,3,PR,1,100,152586
1671015074.729950,87185.333,12570,3,PR,1,100,152565
1671015074.769867,87224.000,12570,3,PR,1,100,152530
1671015074.809784,87262.667,12591,3,PR,1,100,152517
1671015074.849701,87301.333,12591,3,PR,1,100,152547
1671015074.889618,87340.000,12591,3,PR,1,100,152613
1671015074.929363,87378.500,12606,2,PR,1,100,152595
1671015074.969108,87417.000,12606,2,PR,1,100,152564
1671015075.009025,87455.667,12625,3,PR,1,100,152569
1671015075.048943,87494.333,12625,3,PR,1,100,152594
1671015075.088860,87533.000,12625,3,PR,1,100,152614
1671015075.128088,87571.000,12641,3,PR,1,100,152612
1671015075.167317,87609.000,12641,3,PR,1,100,152553
1671015075.206546,87647.000,12641,3,PR,1,100,152496
