LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AY
1671015053.832352,66942.333,9109,3,AY,1,100,-0.914
1671015053.872269,66981.000,9109,3,AY,1,100,-0.977
1671015053.912014,67019.500,9124,2,AY,1,100,-0.792
1671015053.951759,67058.000,9124,2,AY,1,100,-0.908
1671015053.996149,67101.000,9143,3,AY,1,100,-0.884
1671015054.040540,67144.000,9143,3,AY,1,100,-0.879
1671015054.084930,67187.000,9143,3,AY,1,100,-0.922
1671015054.124503,67225.333,9161,3,AY,1,100,-0.879
1671015054.164076,67263.667,9161,3,AY,1,100,-0.903
1671015054.203649,67302.000,9161,3,AY,1,100,-0.949
1671015054.243910,67341.000,9179,2,AY,1,100,-0.912
1671015054.284171,67380.000,9179,2,AY,1,100,-0.905
1671015054.324088,67418.667,9196,3,AY,1,100,-0.903
1671015054.364005,67457.333,9196,3,AY,1,100,-0.883
1671015054.403922,67496.000,9196,3,AY,1,100,-0.906
1671015054.443667,67534.500,9211,2,AY,1,100,-0.905
1671015054.483412,67573.000,9211,2,AY,1,100,-0.920
1671015054.522641,67611.000,9228,3,AY,1,100,-0.906
1671015054.561870,67649.000,9228,3,AY,1,100,-0.907
1671015054.601099,67687.000,9228,3,AY,1,100,-0.907
1671015054.641016,67725.667,9248,3,AY,1,100,-0.899
1671015054.680933,67764.333,9248,3,AY,1,100,-0.900
1671015054.720850,67803.000,9248,3,AY,1,100,-0.902
1671015054.761111,67842.000,9265,2,AY,1,100,-0.911
1671015054.801372,67881.000,9265,2,AY,1,100,-0.906
1671015054.841289,67919.667,9279,3,AY,1,100,-0.906
1671015054.881206,67958.333,9279,3,AY,1,100,-0.906
1671015054.921123,67997.000,9279,3,AY,1,100,-0.903
1671015054.961040,68035.667,9297,3,AY,1,100,-0.896
1671015055.000957,68074.333,9297,3,AY,1,100,-0.894
1671015055.040874,68113.000,9297,3,AY,1,100,-0.913
1671015055.087329,68158.000,9315,2,AY,1,100,-0.910
1671015055.133785,68203.000,9315,2,AY,1,100,-0.910
1671015055.173013,68241.000,9335,2,AY,1,100,-0.901
1671015055.212242,68279.000,9335,2,AY,1,100,-0.907
1671015055.253192,68318.667,9352,3,AY,1,100,-0.901
1671015055.294141,68358.333,9352,3,AY,1,100,-0.912
1671015055.335090,68398.000,9352,3,AY,1,100,-0.907
1671015055.374319,68436.000,9367,2,AY,1,100,-0.905
1671015055.413548,68474.000,9367,2,AY,1,100,-0.905
1671015055.453465,68512.667,9383,3,AY,1,100,-0.900
1671015055.493382,68551.333,9383,3,AY,1,100,-0.908
1671015055.533299,68590.000,9383,3,AY,1,100,-0.911
1671015055.573216,68628.667,9400,3,AY,1,100,-0.895
1671015055.613133,68667.333,9400,3,AY,1,100,-0.918
1671015055.653050,68706.000,9400,3,AY,1,100,-0.896
1671015055.693311,68745.000,9418,2,AY,1,100,-0.926
1671015055.733572,68784.000,9418,2,AY,1,100,-0.905
1671015055.773489,68822.667,9435,3,AY,1,100,-0.914
1671015055.813406,68861.333,9435,3,AY,1,100,-0.875
1671015055.853323,68900.000,9435,3,AY,1,100,-0.900
1671015055.893241,68938.667,9451,3,AY,1,100,-0.950
1671015055.933158,68977.333,9451,3,AY,1,100,-0.892
1671015055.973075,69016.000,9451,3,AY,1,100,-0.862
1671015056.012303,69054.000,9471,3,AY,1,100,-0.915
1671015056.051532,69092.000,9471,3,AY,1,100,-0.967
1671015056.090761,69130.000,9471,3,AY,1,100,-0.874
1671015056.130506,69168.500,9490,2,AY,1,100,-0.885
1671015056.170251,69207.000,9490,2,AY,1,100,-0.931
1671015056.217222,69252.500,9509,2,AY,1,100,-0.916
1671015056.264194,69298.000,9509,2,AY,1,100,-0.914
1671015056.304111,69336.667,9524,3,AY,1,100,-0.883
1671015056.344028,69375.333,9524,3,AY,1,100,-0.908
1671015056.383945,69414.000,9524,3,AY,1,100,-0.917
1671015056.423518,69452.333,9541,3,AY,1,100,-0.933
1671015056.463091,69490.667,9541,3,AY,1,100,-0.903
1671015056.502664,69529.000,9541,3,AY,1,100,-0.908
1671015056.542408,69567.500,9558,2,AY,1,100,-0.901
1671015056.582154,69606.000,9558,2,AY,1,100,-0.897
1671015056.621727,69644.333,9578,3,AY,1,100,-0.903
1671015056.661299,69682.667,9578,3,AY,1,100,-0.872
1671015056.700872,69721.000,9578,3,AY,1,100,-0.899
1671015056.741477,69760.333,9594,3,AY,1,100,-0.887
1671015056.782083,69799.667,9594,3,AY,1,100,-0.906
1671015056.822688,69839.000,9594,3,AY,1,100,-0.893
1671015056.862949,69878.000,9609,2,AY,1,100,-0.887
1671015056.903210,69917.000,9609,2,AY,1,100,-0.902
1671015056.943127,69955.667,9626,3,AY,1,100,-0.895
1671015056.983044,69994.333,9626,3,AY,1,100,-0.891
1671015057.022961,70033.000,9626,3,AY,1,100,-0.898
1671015057.062706,70071.500,9648,2,AY,1,100,-0.894
1671015057.102451,70110.000,9648,2,AY,1,100,-0.868
1671015057.142368,70148.667,9664,3,AY,1,100,-0.904
1671015057.182286,70187.333,9664,3,AY,1,100,-0.889
1671015057.222203,70226.000,9664,3,AY,1,100,-0.882
1671015057.265561,70268.000,9682,4,AY,1,100,-0.877
1671015057.308919,70310.000,9682,4,AY,1,100,-0.879
1671015057.352277,70352.000,9682,4,AY,1,100,-0.879
1671015057.395635,70394.000,9682,4,AY,1,100,-0.862
1671015057.434864,70432.000,9698,3,AY,1,100,-0.896
1671015057.474093,70470.000,9698,3,AY,1,100,-0.938
1671015057.513321,70508.000,9698,3,AY,1,100,-0.609
1671015057.554615,70548.000,9717,2,AY,1,100,-1.084
1671015057.595908,70588.000,9717,2,AY,1,100,-0.927
1671015057.635911,70626.750,9742,4,AY,1,100,-0.833
1671015057.675915,70665.500,9742,4,AY,1,100,-0.835
1671015057.715918,70704.250,9742,4,AY,1,100,-0.738
1671015057.755921,70743.000,9742,4,AY,1,100,-0.782
1671015057.796182,70782.000,9757,2,AY,1,100,-0.852
1671015057.836443,70821.000,9757,2,AY,1,100,-0.853
1671015057.876360,70859.667,9773,3,AY,1,100,-0.897
1671015057.916277,70898.333,9773,3,AY,1,100,-0.874
1671015057.956194,70937.000,9773,3,AY,1,100,-0.850
1671015057.995767,70975.333,9791,3,AY,1,100,-0.875
1671015058.035340,71013.667,9791,3,AY,1,100,-0.871
1671015058.074913,71052.000,9791,3,AY,1,100,-0.856
1671015058.114142,71090.000,9812,2,AY,1,100,-0.839
1671015058.153370,71128.000,9812,2,AY,1,100,-0.867
1671015058.194320,71167.667,9829,3,AY,1,100,-0.849
1671015058.235269,71207.333,9829,3,AY,1,100,-0.882
1671015058.276219,71247.000,9829,3,AY,1,100,-1.036
1671015058.315964,71285.500,9844,2,AY,1,100,-0.971
1671015058.355709,71324.000,9844,2,AY,1,100,-0.615
1671015058.400099,71367.000,9861,3,AY,1,100,-0.708
1671015058.444489,71410.000,9861,3,AY,1,100,-0.981
1671015058.488880,71453.000,9861,3,AY,1,100,-1.139
1671015058.528625,71491.500,9877,2,AY,1,100,-1.023
1671015058.568370,71530.000,9877,2,AY,1,100,-0.874
1671015058.607943,71568.333,9898,3,AY,1,100,-0.626
1671015058.647516,71606.667,9898,3,AY,1,100,-0.609
1671015058.687089,71645.000,9898,3,AY,1,100,-1.081
1671015058.726317,71683.000,9913,2,AY,1,100,-1.030
1671015058.765546,71721.000,9913,2,AY,1,100,-0.932
1671015058.805463,71759.667,9929,3,AY,1,100,-0.941
1671015058.845380,71798.333,9929,3,AY,1,100,-0.802
1671015058.885298,71837.000,9929,3,AY,1,100,-0.743
1671015058.925903,71876.333,9946,3,AY,1,100,-1.126
1671015058.966508,71915.667,9946,3,AY,1,100,-0.736
1671015059.007113,71955.000,9946,3,AY,1,100,-1.031
1671015059.047890,71994.500,9965,2,AY,1,100,-0.811
1671015059.088668,72034.000,9965,2,AY,1,100,-0.888
1671015059.128929,72073.000,9986,3,AY,1,100,-1.038
1671015059.169190,72112.000,9986,3,AY,1,100,-0.827
1671015059.209451,72151.000,9986,3,AY,1,100,-1.026
1671015059.249196,72189.500,10001,2,AY,1,100,-0.945
1671015059.288941,72228.000,10001,2,AY,1,100,-0.825
1671015059.328858,72266.667,10020,3,AY,1,100,-1.053
1671015059.368775,72305.333,10020,3,AY,1,100,-0.805
1671015059.408692,72344.000,10020,3,AY,1,100,-1.225
1671015059.448265,72382.333,10037,3,AY,1,100,-0.495
1671015059.487838,72420.667,10037,3,AY,1,100,-0.834
1671015059.527411,72459.000,10037,3,AY,1,100,-0.940
1671015059.573350,72503.500,10053,2,AY,1,100,-0.612
1671015059.619289,72548.000,10053,2,AY,1,100,-0.946
1671015059.659550,72587.000,10074,3,AY,1,100,-0.922
1671015059.699811,72626.000,10074,3,AY,1,100,-0.738
1671015059.740072,72665.000,10074,3,AY,1,100,-0.822
1671015059.779818,72703.500,10088,2,AY,1,100,-0.945
1671015059.819562,72742.000,10088,2,AY,1,100,-0.832
1671015059.860168,72781.333,10105,3,AY,1,100,-0.702
1671015059.900773,72820.667,10105,3,AY,1,100,-0.786
1671015059.941378,72860.000,10105,3,AY,1,100,-0.776
1671015059.981123,72898.500,10122,2,AY,1,100,-0.809
1671015060.020868,72937.000,10122,2,AY,1,100,-0.852
1671015060.061129,72976.000,10144,3,AY,1,100,-0.812
1671015060.101390,73015.000,10144,3,AY,1,100,-0.731
1671015060.141652,73054.000,10144,3,AY,1,100,-0.787
1671015060.180880,73092.000,10158,3,AY,1,100,-0.877
1671015060.220109,73130.000,10158,3,AY,1,100,-0.733
1671015060.259338,73168.000,10158,3,AY,1,100,-0.894
1671015060.299083,73206.500,10176,2,AY,1,100,-0.782
1671015060.338828,73245.000,10176,2,AY,1,100,-0.796
1671015060.379089,73284.000,10192,3,AY,1,100,-0.764
1671015060.419350,73323.000,10192,3,AY,1,100,-0.704
1671015060.459611,73362.000,10192,3,AY,1,100,-1.491
1671015060.500905,73402.000,10209,2,AY,1,100,-0.542
1671015060.542198,73442.000,10209,2,AY,1,100,-0.728
1671015060.582115,73480.667,10226,3,AY,1,100,-0.628
1671015060.622032,73519.333,10226,3,AY,1,100,-0.787
1671015060.661949,73558.000,10226,3,AY,1,100,-0.802
1671015060.709437,73604.000,10244,2,AY,1,100,-0.794
1671015060.756924,73650.000,10244,2,AY,1,100,-0.837
1671015060.796841,73688.667,10260,3,AY,1,100,-0.709
1671015060.836759,73727.333,10260,3,AY,1,100,-0.785
1671015060.876676,73766.000,10260,3,AY,1,100,-0.728
1671015060.916593,73804.667,10277,3,AY,1,100,-0.729
1671015060.956510,73843.333,10277,3,AY,1,100,-0.811
1671015060.996427,73882.000,10277,3,AY,1,100,-0.750
1671015061.036172,73920.500,10296,2,AY,1,100,-0.775
1671015061.075917,73959.000,10296,2,AY,1,100,-0.686
1671015061.115834,73997.667,10315,3,AY,1,100,-0.683
1671015061.155751,74036.333,10315,3,AY,1,100,-1.053
1671015061.195668,74075.000,10315,3,AY,1,100,-0.339
1671015061.235929,74114.000,10330,2,AY,1,100,-0.938
1671015061.276190,74153.000,10330,2,AY,1,100,-0.599
1671015061.316795,74192.333,10348,3,AY,1,100,-0.699
1671015061.357400,74231.667,10348,3,AY,1,100,-0.825
1671015061.398006,74271.000,10348,3,AY,1,100,-0.816
1671015061.437923,74309.667,10364,3,AY,1,100,-0.760
1671015061.477840,74348.333,10364,3,AY,1,100,-0.788
1671015061.517757,74387.000,10364,3,AY,1,100,-0.797
1671015061.558018,74426.000,10381,2,AY,1,100,-0.724
1671015061.598279,74465.000,10381,2,AY,1,100,-0.694
1671015061.637508,74503.000,10399,3,AY,1,100,-0.736
1671015061.676737,74541.000,10399,3,AY,1,100,-1.378
1671015061.715966,74579.000,10399,3,AY,1,100,-0.450
1671015061.755711,74617.500,10416,2,AY,1,100,-0.847
1671015061.795455,74656.000,10416,2,AY,1,100,-0.703
1671015061.839846,74699.000,10434,3,AY,1,100,-0.713
1671015061.884237,74742.000,10434,3,AY,1,100,-0.704
1671015061.928627,74785.000,10434,3,AY,1,100,-0.775
1671015061.968888,74824.000,10452,2,AY,1,100,-0.711
1671015062.009149,74863.000,10452,2,AY,1,100,-0.755
1671015062.048722,74901.333,10469,3,AY,1,100,-0.766
1671015062.088295,74939.667,10469,3,AY,1,100,-0.760
1671015062.127868,74978.000,10469,3,AY,1,100,-0.703
1671015062.167441,75016.333,10489,3,AY,1,100,-0.673
1671015062.207014,75054.667,10489,3,AY,1,100,-0.736
1671015062.246587,75093.000,10489,3,AY,1,100,-1.103
1671015062.286160,75131.333,10505,3,AY,1,100,-0.512
1671015062.325733,75169.667,10505,3,AY,1,100,-0.703
1671015062.365306,75208.000,10505,3,AY,1,100,-0.686
1671015062.405051,75246.500,10522,2,AY,1,100,-0.709
1671015062.444796,75285.000,10522,2,AY,1,100,-0.674
1671015062.484368,75323.333,10538,3,AY,1,100,-0.804
1671015062.523941,75361.667,10538,3,AY,1,100,-0.753
1671015062.563514,75400.000,10538,3,AY,1,100,-0.757
1671015062.603431,75438.667,10559,3,AY,1,100,-0.717
1671015062.643348,75477.333,10559,3,AY,1,100,-0.704
1671015062.683265,75516.000,10559,3,AY,1,100,-0.780
1671015062.724559,75556.000,10573,2,AY,1,100,-1.093
1671015062.765852,75596.000,10573,2,AY,1,100,-0.522
1671015062.806113,75635.000,10590,3,AY,1,100,-0.604
1671015062.846375,75674.000,10590,3,AY,1,100,-0.742
1671015062.886636,75713.000,10590,3,AY,1,100,-0.765
1671015062.933607,75758.500,10611,2,AY,1,100,-0.773
1671015062.980578,75804.000,10611,2,AY,1,100,-0.733
1671015063.019463,75841.667,10631,3,AY,1,100,-0.771
1671015063.058348,75879.333,10631,3,AY,1,100,-0.732
1671015063.097233,75917.000,10631,3,AY,1,100,-0.710
1671015063.137494,75956.000,10651,2,AY,1,100,-0.576
1671015063.177755,75995.000,10651,2,AY,1,100,-0.976
1671015063.217672,76033.667,10667,3,AY,1,100,-0.503
1671015063.257589,76072.333,10667,3,AY,1,100,-0.782
1671015063.297506,76111.000,10667,3,AY,1,100,-0.698
1671015063.337423,76149.667,10684,3,AY,1,100,-0.592
1671015063.377340,76188.333,10684,3,AY,1,100,-0.768
1671015063.417257,76227.000,10684,3,AY,1,100,-0.777
1671015063.457002,76265.500,10701,2,AY,1,100,-0.654
1671015063.496747,76304.000,10701,2,AY,1,100,-0.795
1671015063.536664,76342.667,10717,3,AY,1,100,-0.790
1671015063.576581,76381.333,10717,3,AY,1,100,-0.660
1671015063.616498,76420.000,10717,3,AY,1,100,-0.755
1671015063.656071,76458.333,10736,3,AY,1,100,-0.773
1671015063.695644,76496.667,10736,3,AY,1,100,-0.714
1671015063.735217,76535.000,10736,3,AY,1,100,-0.744
1671015063.774962,76573.500,10752,2,AY,1,100,-0.754
1671015063.814707,76612.000,10752,2,AY,1,100,-0.739
1671015063.854624,76650.667,10769,3,AY,1,100,-0.741
1671015063.894541,76689.333,10769,3,AY,1,100,-0.772
1671015063.934458,76728.000,10769,3,AY,1,100,-0.723
1671015063.974375,76766.667,10786,3,AY,1,100,-0.722
1671015064.014292,76805.333,10786,3,AY,1,100,-0.761
1671015064.054209,76844.000,10786,3,AY,1,100,-0.746
1671015064.100148,76888.500,10806,2,AY,1,100,-0.744
1671015064.146087,76933.000,10806,2,AY,1,100,-0.748
1671015064.186348,76972.000,10823,3,AY,1,100,-0.762
1671015064.226609,77011.000,10823,3,AY,1,100,-0.755
1671015064.266870,77050.000,10823,3,AY,1,100,-0.742
1671015064.306615,77088.500,10840,2,AY,1,100,-0.760
1671015064.346360,77127.000,10840,2,AY,1,100,-0.750
1671015064.386277,77165.667,10856,3,AY,1,100,-0.756
1671015064.426194,77204.333,10856,3,AY,1,100,-0.746
1671015064.466111,77243.000,10856,3,AY,1,100,-0.753
1671015064.505340,77281.000,10873,3,AY,1,100,-0.752
1671015064.544569,77319.000,10873,3,AY,1,100,-0.771
1671015064.583798,77357.000,10873,3,AY,1,100,-0.755
1671015064.624059,77396.000,10892,2,AY,1,100,-0.744
1671015064.664320,77435.000,10892,2,AY,1,100,-0.729
1671015064.704237,77473.667,10910,3,AY,1,100,-0.761
1671015064.744154,77512.333,10910,3,AY,1,100,-0.739
1671015064.784071,77551.000,10910,3,AY,1,100,-0.761
1671015064.823816,77589.500,10926,2,AY,1,100,-0.736
1671015064.863561,77628.000,10926,2,AY,1,100,-0.750
1671015064.903478,77666.667,10944,3,AY,1,100,-0.762
1671015064.943395,77705.333,10944,3,AY,1,100,-0.733
1671015064.983312,77744.000,10944,3,AY,1,100,-0.742
1671015065.023229,77782.667,10962,3,AY,1,100,-0.742
1671015065.063146,77821.333,10962,3,AY,1,100,-0.745
1671015065.103063,77860.000,10962,3,AY,1,100,-0.760
1671015065.142292,77898.000,10982,2,AY,1,100,-0.747
1671015065.181521,77936.000,10982,2,AY,1,100,-0.758
1671015065.229008,77982.000,10996,2,AY,1,100,-0.744
1671015065.276496,78028.000,10996,2,AY,1,100,-0.750
1671015065.316413,78066.667,11014,3,AY,1,100,-0.757
1671015065.356330,78105.333,11014,3,AY,1,100,-0.748
1671015065.396247,78144.000,11014,3,AY,1,100,-0.755
1671015065.436164,78182.667,11030,3,AY,1,100,-0.739
1671015065.476081,78221.333,11030,3,AY,1,100,-0.754
1671015065.515998,78260.000,11030,3,AY,1,100,-0.748
1671015065.555915,78298.667,11050,3,AY,1,100,-0.744
1671015065.595832,78337.333,11050,3,AY,1,100,-0.755
1671015065.635749,78376.000,11050,3,AY,1,100,-0.749
1671015065.675666,78414.667,11067,3,AY,1,100,-0.747
1671015065.715583,78453.333,11067,3,AY,1,100,-0.753
1671015065.755500,78492.000,11067,3,AY,1,100,-0.747
1671015065.795762,78531.000,11082,2,AY,1,100,-0.761
1671015065.836023,78570.000,11082,2,AY,1,100,-0.751
1671015065.875940,78608.667,11098,3,AY,1,100,-0.755
1671015065.915857,78647.333,11098,3,AY,1,100,-0.751
1671015065.955774,78686.000,11098,3,AY,1,100,-0.761
1671015065.994486,78723.500,11118,2,AY,1,100,-0.746
1671015066.033199,78761.000,11118,2,AY,1,100,-0.750
1671015066.073116,78799.667,11134,3,AY,1,100,-0.745
1671015066.113033,78838.333,11134,3,AY,1,100,-0.753
1671015066.152950,78877.000,11134,3,AY,1,100,-0.745
1671015066.192867,78915.667,11154,3,AY,1,100,-0.750
1671015066.232784,78954.333,11154,3,AY,1,100,-0.750
1671015066.272701,78993.000,11154,3,AY,1,100,-0.754
1671015066.319673,79038.500,11169,2,AY,1,100,-0.754
1671015066.366644,79084.000,11169,2,AY,1,100,-0.740
1671015066.406217,79122.333,11186,3,AY,1,100,-0.751
1671015066.445790,79160.667,11186,3,AY,1,100,-0.758
1671015066.485363,79199.000,11186,3,AY,1,100,-0.747
1671015066.525108,79237.500,11202,2,AY,1,100,-0.741
1671015066.564853,79276.000,11202,2,AY,1,100,-0.751
1671015066.604425,79314.333,11223,3,AY,1,100,-0.762
1671015066.643998,79352.667,11223,3,AY,1,100,-0.748
1671015066.683571,79391.000,11223,3,AY,1,100,-0.754
1671015066.724177,79430.333,11239,3,AY,1,100,-0.750
1671015066.764782,79469.667,11239,3,AY,1,100,-0.754
1671015066.805387,79509.000,11239,3,AY,1,100,-0.746
1671015066.845648,79548.000,11254,2,AY,1,100,-0.755
1671015066.885909,79587.000,11254,2,AY,1,100,-0.752
1671015066.925827,79625.667,11271,3,AY,1,100,-0.751
1671015066.965744,79664.333,11271,3,AY,1,100,-0.762
1671015067.005661,79703.000,11271,3,AY,1,100,-0.737
1671015067.045406,79741.500,11290,2,AY,1,100,-0.750
1671015067.085150,79780.000,11290,2,AY,1,100,-0.748
1671015067.125067,79818.667,11309,3,AY,1,100,-0.751
1671015067.164984,79857.333,11309,3,AY,1,100,-0.755
1671015067.204902,79896.000,11309,3,AY,1,100,-0.748
1671015067.245163,79935.000,11324,2,AY,1,100,-0.752
1671015067.285424,79974.000,11324,2,AY,1,100,-0.750
1671015067.325341,80012.667,11341,3,AY,1,100,-0.751
1671015067.365258,80051.333,11341,3,AY,1,100,-0.752
1671015067.405175,80090.000,11341,3,AY,1,100,-0.752
1671015067.450598,80134.000,11358,2,AY,1,100,-0.758
1671015067.496021,80178.000,11358,2,AY,1,100,-0.748
1671015067.536970,80217.667,11374,3,AY,1,100,-0.753
1671015067.577919,80257.333,11374,3,AY,1,100,-0.748
1671015067.618869,80297.000,11374,3,AY,1,100,-0.760
1671015067.658786,80335.667,11395,3,AY,1,100,-0.751
1671015067.698703,80374.333,11395,3,AY,1,100,-0.750
1671015067.738620,80413.000,11395,3,AY,1,100,-0.757
1671015067.778881,80452.000,11409,2,AY,1,100,-0.754
1671015067.819142,80491.000,11409,2,AY,1,100,-0.755
1671015067.859059,80529.667,11426,3,AY,1,100,-0.746
1671015067.898976,80568.333,11426,3,AY,1,100,-0.748
1671015067.938893,80607.000,11426,3,AY,1,100,-0.752
1671015067.978638,80645.500,11443,2,AY,1,100,-0.757
1671015068.018383,80684.000,11443,2,AY,1,100,-0.754
1671015068.057956,80722.333,11464,3,AY,1,100,-0.742
1671015068.097529,80760.667,11464,3,AY,1,100,-0.759
1671015068.137102,80799.000,11464,3,AY,1,100,-0.751
1671015068.178051,80838.667,11488,3,AY,1,100,-0.755
1671015068.219001,80878.333,11488,3,AY,1,100,-0.748
1671015068.259950,80918.000,11488,3,AY,1,100,-0.756
1671015068.299695,80956.500,11504,2,AY,1,100,-0.756
1671015068.339440,80995.000,11504,2,AY,1,100,-0.743
1671015068.379357,81033.667,11520,3,AY,1,100,-0.755
1671015068.419274,81072.333,11520,3,AY,1,100,-0.759
1671015068.459191,81111.000,11520,3,AY,1,100,-0.750
1671015068.498936,81149.500,11537,2,AY,1,100,-0.750
1671015068.538681,81188.000,11537,2,AY,1,100,-0.752
1671015068.582727,81230.667,11559,3,AY,1,100,-0.752
1671015068.626774,81273.333,11559,3,AY,1,100,-0.756
1671015068.670820,81316.000,11559,3,AY,1,100,-0.747
1671015068.710049,81354.000,11575,2,AY,1,100,-0.757
1671015068.749278,81392.000,11575,2,AY,1,100,-0.757
1671015068.789195,81430.667,11590,3,AY,1,100,-0.751
1671015068.829112,81469.333,11590,3,AY,1,100,-0.752
1671015068.869029,81508.000,11590,3,AY,1,100,-0.760
1671015068.908946,81546.667,11608,3,AY,1,100,-0.753
1671015068.948863,81585.333,11608,3,AY,1,100,-0.745
1671015068.988780,81624.000,11608,3,AY,1,100,-0.751
1671015069.029557,81663.500,11626,2,AY,1,100,-0.753
1671015069.070335,81703.000,11626,2,AY,1,100,-0.750
1671015069.110596,81742.000,11648,3,AY,1,100,-0.752
1671015069.150857,81781.000,11648,3,AY,1,100,-0.752
1671015069.191118,81820.000,11648,3,AY,1,100,-0.747
1671015069.231035,81858.667,11667,3,AY,1,100,-0.755
1671015069.270952,81897.333,11667,3,AY,1,100,-0.748
1671015069.310869,81936.000,11667,3,AY,1,100,-0.749
1671015069.350786,81974.667,11682,3,AY,1,100,-0.746
1671015069.390703,82013.333,11682,3,AY,1,100,-0.750
1671015069.430620,82052.000,11682,3,AY,1,100,-0.751
1671015069.469849,82090.000,11698,2,AY,1,100,-0.738
1671015069.509078,82128.000,11698,2,AY,1,100,-0.755
1671015069.549339,82167.000,11715,3,AY,1,100,-0.750
1671015069.589600,82206.000,11715,3,AY,1,100,-0.760
1671015069.629861,82245.000,11715,3,AY,1,100,-0.734
1671015069.677349,82291.000,11735,2,AY,1,100,-0.742
1671015069.724836,82337.000,11735,2,AY,1,100,-0.722
1671015069.765097,82376.000,11750,3,AY,1,100,-0.732
1671015069.805359,82415.000,11750,3,AY,1,100,-0.746
1671015069.845620,82454.000,11750,3,AY,1,100,-0.724
1671015069.885881,82493.000,11766,2,AY,1,100,-0.724
1671015069.926142,82532.000,11766,2,AY,1,100,-0.740
1671015069.966059,82570.667,11784,3,AY,1,100,-0.727
1671015070.005976,82609.333,11784,3,AY,1,100,-0.710
1671015070.045893,82648.000,11784,3,AY,1,100,-0.673
1671015070.085466,82686.333,11805,3,AY,1,100,-0.698
1671015070.125039,82724.667,11805,3,AY,1,100,-0.692
1671015070.164612,82763.000,11805,3,AY,1,100,-0.696
1671015070.204357,82801.500,11822,2,AY,1,100,-0.701
1671015070.244102,82840.000,11822,2,AY,1,100,-0.691
1671015070.284019,82878.667,11837,3,AY,1,100,-0.700
1671015070.323936,82917.333,11837,3,AY,1,100,-0.717
1671015070.363853,82956.000,11837,3,AY,1,100,-0.695
1671015070.404114,82995.000,11854,2,AY,1,100,-0.655
1671015070.444375,83034.000,11854,2,AY,1,100,-0.767
1671015070.484980,83073.333,11870,3,AY,1,100,-0.738
1671015070.525586,83112.667,11870,3,AY,1,100,-0.710
1671015070.566191,83152.000,11870,3,AY,1,100,-0.792
1671015070.606108,83190.667,11891,3,AY,1,100,-0.777
1671015070.646025,83229.333,11891,3,AY,1,100,-0.790
1671015070.685942,83268.000,11891,3,AY,1,100,-0.780
1671015070.726203,83307.000,11906,2,AY,1,100,-0.835
1671015070.766464,83346.000,11906,2,AY,1,100,-0.717
1671015070.812403,83390.500,11922,2,AY,1,100,-0.723
1671015070.858342,83435.000,11922,2,AY,1,100,-0.699
1671015070.898259,83473.667,11939,3,AY,1,100,-0.596
1671015070.938176,83512.333,11939,3,AY,1,100,-0.675
1671015070.978093,83551.000,11939,3,AY,1,100,-0.599
1671015071.017666,83589.333,11958,3,AY,1,100,-0.630
1671015071.057239,83627.667,11958,3,AY,1,100,-0.639
1671015071.096812,83666.000,11958,3,AY,1,100,-0.618
1671015071.137073,83705.000,11977,2,AY,1,100,-0.611
1671015071.177335,83744.000,11977,2,AY,1,100,-0.639
1671015071.217940,83783.333,11994,3,AY,1,100,-0.684
1671015071.258545,83822.667,11994,3,AY,1,100,-0.646
1671015071.299150,83862.000,11994,3,AY,1,100,-0.609
1671015071.339411,83901.000,12011,2,AY,1,100,-0.691
1671015071.379673,83940.000,12011,2,AY,1,100,-0.696
1671015071.419590,83978.667,12028,3,AY,1,100,-0.642
1671015071.459507,84017.333,12028,3,AY,1,100,-0.632
1671015071.499424,84056.000,12028,3,AY,1,100,-0.583
1671015071.538996,84094.333,12044,3,AY,1,100,-0.616
1671015071.578569,84132.667,12044,3,AY,1,100,-0.688
1671015071.618142,84171.000,12044,3,AY,1,100,-0.671
1671015071.657887,84209.500,12066,2,AY,1,100,-0.678
1671015071.697632,84248.000,12066,2,AY,1,100,-0.643
1671015071.737549,84286.667,12081,3,AY,1,100,-0.652
1671015071.777466,84325.333,12081,3,AY,1,100,-0.645
1671015071.817384,84364.000,12081,3,AY,1,100,-0.658
1671015071.857645,84403.000,12098,2,AY,1,100,-0.679
1671015071.897906,84442.000,12098,2,AY,1,100,-0.684
1671015071.942296,84485.000,12115,3,AY,1,100,-0.668
1671015071.986687,84528.000,12115,3,AY,1,100,-0.664
1671015072.031077,84571.000,12115,3,AY,1,100,-0.686
1671015072.071338,84610.000,12134,2,AY,1,100,-0.669
1671015072.111599,84649.000,12134,2,AY,1,100,-0.677
1671015072.151516,84687.667,12151,3,AY,1,100,-0.668
1671015072.191434,84726.333,12151,3,AY,1,100,-0.681
1671015072.231351,84765.000,12151,3,AY,1,100,-0.683
1671015072.271268,84803.667,12169,3,AY,1,100,-0.677
1671015072.311185,84842.333,12169,3,AY,1,100,-0.693
1671015072.351102,84881.000,12169,3,AY,1,100,-0.681
1671015072.390847,84919.500,12185,2,AY,1,100,-0.679
1671015072.430592,84958.000,12185,2,AY,1,100,-0.682
1671015072.470165,84996.333,12202,3,AY,1,100,-0.693
1671015072.509737,85034.667,12202,3,AY,1,100,-0.683
1671015072.549310,85073.000,12202,3,AY,1,100,-0.675
