LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EM
1671015037.520824,51141.750,6450,4,EM,1,100,RS
1671015037.577345,51196.500,6450,4,EM,1,100,RB
1671015037.633865,51251.250,6450,4,EM,1,100,2022-12-14_12-50-35-171609.csv
1671015037.690386,51306.000,6450,4,EM,1,100,PS
1671015037.742261,51356.250,6486,4,EM,1,100,RS
1671015037.794136,51406.500,6486,4,EM,1,100,RB
1671015037.846011,51456.750,6486,4,EM,1,100,2022-12-14_12-50-35-171609.csv
1671015037.897886,51507.000,6486,4,EM,1,100,PS
1671015037.949760,51557.250,6517,4,EM,1,100,RS
1671015038.001635,51607.500,6517,4,EM,1,100,RB
1671015038.053510,51657.750,6517,4,EM,1,100,2022-12-14_12-50-35-171609.csv
1671015038.105385,51708.000,6517,4,EM,1,100,PS
1671015038.157260,51758.250,6556,4,EM,1,100,RS
1671015038.209135,51808.500,6556,4,EM,1,100,RB
1671015038.261010,51858.750,6556,4,EM,1,100,2022-12-14_12-50-35-171609.csv
1671015038.312885,51909.000,6556,4,EM,1,100,PS
1671015038.364760,51959.250,6588,4,EM,1,100,RS
1671015038.416635,52009.500,6588,4,EM,1,100,RB
1671015038.468510,52059.750,6588,4,EM,1,100,2022-12-14_12-50-35-171609.csv
1671015038.520385,52110.000,6588,4,EM,1,100,PS
1671015038.572260,52160.250,6624,4,EM,1,100,RS
1671015038.624135,52210.500,6624,4,EM,1,100,RB
1671015038.676010,52260.750,6624,4,EM,1,100,2022-12-14_12-50-35-171609.csv
1671015038.727885,52311.000,6624,4,EM,1,100,PS
1671015038.779759,52361.250,6657,4,EM,1,100,RS
1671015038.831634,52411.500,6657,4,EM,1,100,RB
1671015038.883509,52461.750,6657,4,EM,1,100,2022-12-14_12-50-35-171609.csv
1671015038.935384,52512.000,6657,4,EM,1,100,PS
1671015038.987259,52562.250,6694,4,EM,1,100,RS
1671015039.039134,52612.500,6694,4,EM,1,100,RB
1671015039.091009,52662.750,6694,4,EM,1,100,2022-12-14_12-50-35-171609.csv
1671015039.142884,52713.000,6694,4,EM,1,100,PS
1671015039.194759,52763.250,6730,4,EM,1,100,RS
1671015039.246634,52813.500,6730,4,EM,1,100,RB
1671015039.298509,52863.750,6730,4,EM,1,100,2022-12-14_12-50-35-171609.csv
1671015039.350384,52914.000,6730,4,EM,1,100,PS
1671015039.402259,52964.250,6762,4,EM,1,100,RS
1671015039.454134,53014.500,6762,4,EM,1,100,RB
1671015039.506009,53064.750,6762,4,EM,1,100,2022-12-14_12-50-35-171609.csv
1671015039.557884,53115.000,6762,4,EM,1,100,PS
1671015039.609758,53165.250,6798,4,EM,1,100,RS
1671015039.661633,53215.500,6798,4,EM,1,100,RB
1671015039.713508,53265.750,6798,4,EM,1,100,2022-12-14_12-50-35-171609.csv
1671015039.765383,53316.000,6798,4,EM,1,100,PS
1671015039.817258,53366.250,6830,4,EM,1,100,RS
1671015039.869133,53416.500,6830,4,EM,1,100,RB
1671015039.921008,53466.750,6830,4,EM,1,100,2022-12-14_12-50-35-171609.csv
1671015039.972883,53517.000,6830,4,EM,1,100,PS
1671015040.024758,53567.250,6869,4,EM,1,100,RS
1671015040.076633,53617.500,6869,4,EM,1,100,RB
1671015040.128508,53667.750,6869,4,EM,1,100,2022-12-14_12-50-35-171609.csv
1671015040.180383,53718.000,6869,4,EM,1,100,PS
1671015040.232258,53768.250,6900,4,EM,1,100,RS
1671015040.284132,53818.500,6900,4,EM,1,100,RB
1671015040.336008,53868.750,6900,4,EM,1,100,2022-12-14_12-50-35-171609.csv
1671015040.387882,53919.000,6900,4,EM,1,100,PS
1671015040.439757,53969.250,6934,4,EM,1,100,RS
1671015040.491632,54019.500,6934,4,EM,1,100,RB
1671015040.543507,54069.750,6934,4,EM,1,100,2022-12-14_12-50-35-171609.csv
1671015040.595382,54120.000,6934,4,EM,1,100,PS
1671015040.647257,54170.250,6971,4,EM,1,100,RS
1671015040.699132,54220.500,6971,4,EM,1,100,RB
1671015040.751007,54270.750,6971,4,EM,1,100,2022-12-14_12-50-35-171609.csv
1671015040.802882,54321.000,6971,4,EM,1,100,PS
1671015040.854757,54371.250,7002,4,EM,1,100,RS
1671015040.906632,54421.500,7002,4,EM,1,100,RB
1671015040.958507,54471.750,7002,4,EM,1,100,2022-12-14_12-50-35-171609.csv
1671015041.010382,54522.000,7002,4,EM,1,100,PS
1671015041.062257,54572.250,7041,4,EM,1,100,RS
1671015041.114131,54622.500,7041,4,EM,1,100,RB
1671015041.166007,54672.750,7041,4,EM,1,100,2022-12-14_12-50-35-171609.csv
1671015041.217881,54723.000,7041,4,EM,1,100,PS
1671015041.269756,54773.250,7072,4,EM,1,100,RS
1671015041.321631,54823.500,7072,4,EM,1,100,RB
1671015041.373506,54873.750,7072,4,EM,1,100,2022-12-14_12-50-35-171609.csv
1671015041.425381,54924.000,7072,4,EM,1,100,PS
1671015041.477256,54974.250,7109,4,EM,1,100,RS
1671015041.529131,55024.500,7109,4,EM,1,100,RB
1671015041.581006,55074.750,7109,4,EM,1,100,2022-12-14_12-50-35-171609.csv
1671015041.632881,55125.000,7109,4,EM,1,100,PS
1671015041.694563,55184.750,7146,4,EM,1,100,RS
1671015041.756245,55244.500,7146,4,EM,1,100,RB
1671015041.817927,55304.250,7146,4,EM,1,100,2022-12-14_12-50-35-171609.csv
1671015041.879609,55364.000,7146,4,EM,1,100,PS
1671015041.937162,55419.750,7180,4,EM,1,100,RS
1671015041.994715,55475.500,7180,4,EM,1,100,RB
1671015042.052268,55531.250,7180,4,EM,1,100,2022-12-14_12-50-35-171609.csv
1671015042.109821,55587.000,7180,4,EM,1,100,PS
1671015042.161438,55637.000,7218,4,EM,1,100,RS
1671015042.213054,55687.000,7218,4,EM,1,100,RB
1671015042.264671,55737.000,7218,4,EM,1,100,2022-12-14_12-50-35-171609.csv
1671015042.316288,55787.000,7218,4,EM,1,100,PS
1671015042.368163,55837.250,7250,4,EM,1,100,RS
1671015042.420038,55887.500,7250,4,EM,1,100,RB
1671015042.471913,55937.750,7250,4,EM,1,100,2022-12-14_12-50-35-171609.csv
1671015042.523788,55988.000,7250,4,EM,1,100,PS
1671015042.575663,56038.250,7286,4,EM,1,100,RS
1671015042.627538,56088.500,7286,4,EM,1,100,RB
1671015042.679413,56138.750,7286,4,EM,1,100,2022-12-14_12-50-35-171609.csv
1671015042.731287,56189.000,7286,4,EM,1,100,PS
1671015042.783162,56239.250,7320,4,EM,1,100,RS
1671015042.835037,56289.500,7320,4,EM,1,100,RB
1671015042.886912,56339.750,7320,4,EM,1,100,2022-12-14_12-50-35-171609.csv
1671015042.938787,56390.000,7320,4,EM,1,100,PS
1671015042.990662,56440.250,7354,4,EM,1,100,RS
1671015043.042537,56490.500,7354,4,EM,1,100,RB
1671015043.094412,56540.750,7354,4,EM,1,100,2022-12-14_12-50-35-171609.csv
1671015043.146287,56591.000,7354,4,EM,1,100,PS
1671015043.198162,56641.250,7390,4,EM,1,100,RS
1671015043.250037,56691.500,7390,4,EM,1,100,RB
1671015043.301912,56741.750,7390,4,EM,1,100,2022-12-14_12-50-35-171609.csv
1671015043.353787,56792.000,7390,4,EM,1,100,PS
1671015043.405662,56842.250,7422,4,EM,1,100,RS
1671015043.457537,56892.500,7422,4,EM,1,100,RB
1671015043.509412,56942.750,7422,4,EM,1,100,2022-12-14_12-50-35-171609.csv
1671015043.561286,56993.000,7422,4,EM,1,100,PS
1671015043.613420,57043.500,7458,4,EM,1,100,RS
1671015043.665553,57094.000,7458,4,EM,1,100,RB
1671015043.717685,57144.500,7458,4,EM,1,100,2022-12-14_12-50-35-171609.csv
1671015043.769819,57195.000,7458,4,EM,1,100,PS
1671015043.821693,57245.250,7490,4,EM,1,100,RS
1671015043.873569,57295.500,7490,4,EM,1,100,RB
1671015043.925443,57345.750,7490,4,EM,1,100,2022-12-14_12-50-35-171609.csv
1671015043.977318,57396.000,7490,4,EM,1,100,PS
1671015044.029193,57446.250,7529,4,EM,1,100,RS
1671015044.081068,57496.500,7529,4,EM,1,100,RB
1671015044.132943,57546.750,7529,4,EM,1,100,2022-12-14_12-50-35-171609.csv
1671015044.184818,57597.000,7529,4,EM,1,100,PS
1671015044.236693,57647.250,7561,4,EM,1,100,RS
1671015044.288568,57697.500,7561,4,EM,1,100,RB
1671015044.340443,57747.750,7561,4,EM,1,100,2022-12-14_12-50-35-171609.csv
1671015044.392318,57798.000,7561,4,EM,1,100,PS
1671015044.444193,57848.250,7594,4,EM,1,100,RS
1671015044.496068,57898.500,7594,4,EM,1,100,RB
1671015044.547943,57948.750,7594,4,EM,1,100,2022-12-14_12-50-35-171609.csv
1671015044.599818,57999.000,7594,4,EM,1,100,PS
1671015044.651692,58049.250,7631,4,EM,1,100,RS
1671015044.703568,58099.500,7631,4,EM,1,100,RB
1671015044.755442,58149.750,7631,4,EM,1,100,2022-12-14_12-50-35-171609.csv
1671015044.807317,58200.000,7631,4,EM,1,100,PS
1671015044.862031,58253.000,7662,4,EM,1,100,RS
1671015044.916745,58306.000,7662,4,EM,1,100,RB
1671015044.971459,58359.000,7662,4,EM,1,100,2022-12-14_12-50-35-171609.csv
1671015045.026173,58412.000,7662,4,EM,1,100,PS
1671015045.077790,58462.000,7701,4,EM,1,100,RS
1671015045.129406,58512.000,7701,4,EM,1,100,RB
1671015045.181023,58562.000,7701,4,EM,1,100,2022-12-14_12-50-35-171609.csv
1671015045.232640,58612.000,7701,4,EM,1,100,PS
1671015045.284515,58662.250,7735,4,EM,1,100,RS
1671015045.336390,58712.500,7735,4,EM,1,100,RB
1671015045.388265,58762.750,7735,4,EM,1,100,2022-12-14_12-50-35-171609.csv
1671015045.440140,58813.000,7735,4,EM,1,100,PS
1671015045.497951,58869.000,7769,4,EM,1,100,RS
1671015045.555762,58925.000,7769,4,EM,1,100,RB
1671015045.613573,58981.000,7769,4,EM,1,100,2022-12-14_12-50-35-171609.csv
1671015045.671383,59037.000,7769,4,EM,1,100,PS
1671015045.723000,59087.000,7803,4,EM,1,100,RS
1671015045.774617,59137.000,7803,4,EM,1,100,RB
1671015045.826234,59187.000,7803,4,EM,1,100,2022-12-14_12-50-35-171609.csv
1671015045.877851,59237.000,7803,4,EM,1,100,PS
1671015045.929726,59287.250,7836,4,EM,1,100,RS
1671015045.981601,59337.500,7836,4,EM,1,100,RB
1671015046.033476,59387.750,7836,4,EM,1,100,2022-12-14_12-50-35-171609.csv
1671015046.085351,59438.000,7836,4,EM,1,100,PS
1671015046.137225,59488.250,7873,4,EM,1,100,RS
1671015046.189101,59538.500,7873,4,EM,1,100,RB
1671015046.240975,59588.750,7873,4,EM,1,100,2022-12-14_12-50-35-171609.csv
1671015046.292850,59639.000,7873,4,EM,1,100,PS
1671015046.344725,59689.250,7906,4,EM,1,100,RS
1671015046.396600,59739.500,7906,4,EM,1,100,RB
1671015046.448475,59789.750,7906,4,EM,1,100,2022-12-14_12-50-35-171609.csv
1671015046.500350,59840.000,7906,4,EM,1,100,PS
1671015046.556096,59894.000,7941,4,EM,1,100,RS
1671015046.611842,59948.000,7941,4,EM,1,100,RB
1671015046.667589,60002.000,7941,4,EM,1,100,2022-12-14_12-50-35-171609.csv
1671015046.723335,60056.000,7941,4,EM,1,100,PS
1671015046.775210,60106.250,7975,4,EM,1,100,RS
1671015046.827085,60156.500,7975,4,EM,1,100,RB
1671015046.878960,60206.750,7975,4,EM,1,100,2022-12-14_12-50-35-171609.csv
1671015046.930835,60257.000,7975,4,EM,1,100,PS
1671015047.010583,60334.250,8015,4,EM,1,100,RS
1671015047.090331,60411.500,8015,4,EM,1,100,RB
1671015047.170079,60488.750,8015,4,EM,1,100,2022-12-14_12-50-35-171609.csv
1671015047.249827,60566.000,8015,4,EM,1,100,PS
1671015047.301702,60616.250,8051,4,EM,1,100,RS
1671015047.353577,60666.500,8051,4,EM,1,100,RB
1671015047.405452,60716.750,8051,4,EM,1,100,2022-12-14_12-50-35-171609.csv
1671015047.457326,60767.000,8051,4,EM,1,100,PS
1671015047.509201,60817.250,8082,4,EM,1,100,RS
1671015047.561076,60867.500,8082,4,EM,1,100,RB
1671015047.612951,60917.750,8082,4,EM,1,100,2022-12-14_12-50-35-171609.csv
1671015047.664826,60968.000,8082,4,EM,1,100,PS
1671015047.716701,61018.250,8119,4,EM,1,100,RS
1671015047.768576,61068.500,8119,4,EM,1,100,RB
1671015047.820451,61118.750,8119,4,EM,1,100,2022-12-14_12-50-35-171609.csv
1671015047.872326,61169.000,8119,4,EM,1,100,PS
1671015047.924201,61219.250,8154,4,EM,1,100,RS
1671015047.976076,61269.500,8154,4,EM,1,100,RB
1671015048.027951,61319.750,8154,4,EM,1,100,2022-12-14_12-50-35-171609.csv
1671015048.079826,61370.000,8154,4,EM,1,100,PS
1671015048.131701,61420.250,8191,4,EM,1,100,RS
1671015048.183576,61470.500,8191,4,EM,1,100,RB
1671015048.235451,61520.750,8191,4,EM,1,100,2022-12-14_12-50-35-171609.csv
1671015048.287325,61571.000,8191,4,EM,1,100,PS
1671015048.339200,61621.250,8225,4,EM,1,100,RS
1671015048.391075,61671.500,8225,4,EM,1,100,RB
1671015048.442950,61721.750,8225,4,EM,1,100,2022-12-14_12-50-35-171609.csv
1671015048.494825,61772.000,8225,4,EM,1,100,PS
1671015048.546700,61822.250,8259,4,EM,1,100,RS
1671015048.598575,61872.500,8259,4,EM,1,100,RB
1671015048.650450,61922.750,8259,4,EM,1,100,2022-12-14_12-50-35-171609.csv
1671015048.702325,61973.000,8259,4,EM,1,100,PS
1671015048.754200,62023.250,8293,4,EM,1,100,RS
1671015048.806075,62073.500,8293,4,EM,1,100,RB
1671015048.857950,62123.750,8293,4,EM,1,100,2022-12-14_12-50-35-171609.csv
1671015048.909825,62174.000,8293,4,EM,1,100,PS
1671015048.961699,62224.250,8327,4,EM,1,100,RS
1671015049.013575,62274.500,8327,4,EM,1,100,RB
1671015049.065449,62324.750,8327,4,EM,1,100,2022-12-14_12-50-35-171609.csv
1671015049.117324,62375.000,8327,4,EM,1,100,PS
1671015049.169199,62425.250,8363,4,EM,1,100,RS
1671015049.221074,62475.500,8363,4,EM,1,100,RB
1671015049.272949,62525.750,8363,4,EM,1,100,2022-12-14_12-50-35-171609.csv
1671015049.324824,62576.000,8363,4,EM,1,100,PS
1671015049.377731,62627.250,8395,4,EM,1,100,RS
1671015049.430639,62678.500,8395,4,EM,1,100,RB
1671015049.483546,62729.750,8395,4,EM,1,100,2022-12-14_12-50-35-171609.csv
1671015049.536453,62781.000,8395,4,EM,1,100,PS
1671015049.588328,62831.250,8431,4,EM,1,100,RS
1671015049.640203,62881.500,8431,4,EM,1,100,RB
1671015049.692078,62931.750,8431,4,EM,1,100,2022-12-14_12-50-35-171609.csv
1671015049.743953,62982.000,8431,4,EM,1,100,PS
1671015049.795828,63032.250,8464,4,EM,1,100,RS
1671015049.847703,63082.500,8464,4,EM,1,100,RB
1671015049.899578,63132.750,8464,4,EM,1,100,2022-12-14_12-50-35-171609.csv
1671015049.951453,63183.000,8464,4,EM,1,100,PS
1671015050.007457,63237.250,8502,4,EM,1,100,RS
1671015050.063461,63291.500,8502,4,EM,1,100,RB
1671015050.119466,63345.750,8502,4,EM,1,100,2022-12-14_12-50-35-171609.csv
1671015050.175470,63400.000,8502,4,EM,1,100,PS
1671015050.227345,63450.250,8535,4,EM,1,100,RS
1671015050.279220,63500.500,8535,4,EM,1,100,RB
1671015050.331095,63550.750,8535,4,EM,1,100,2022-12-14_12-50-35-171609.csv
1671015050.382970,63601.000,8535,4,EM,1,100,PS
1671015050.434844,63651.250,8569,4,EM,1,100,RS
1671015050.486719,63701.500,8569,4,EM,1,100,RB
1671015050.538594,63751.750,8569,4,EM,1,100,2022-12-14_12-50-35-171609.csv
1671015050.590469,63802.000,8569,4,EM,1,100,PS
1671015050.642344,63852.250,8606,4,EM,1,100,RS
1671015050.694219,63902.500,8606,4,EM,1,100,RB
1671015050.746094,63952.750,8606,4,EM,1,100,2022-12-14_12-50-35-171609.csv
1671015050.797969,64003.000,8606,4,EM,1,100,PS
1671015050.849844,64053.250,8637,4,EM,1,100,RS
1671015050.901719,64103.500,8637,4,EM,1,100,RB
1671015050.953594,64153.750,8637,4,EM,1,100,2022-12-14_12-50-35-171609.csv
1671015051.005469,64204.000,8637,4,EM,1,100,PS
1671015051.057344,64254.250,8673,4,EM,1,100,RS
1671015051.109219,64304.500,8673,4,EM,1,100,RB
1671015051.161094,64354.750,8673,4,EM,1,100,2022-12-14_12-50-35-171609.csv
1671015051.212969,64405.000,8673,4,EM,1,100,PS
1671015051.264843,64455.250,8707,4,EM,1,100,RS
1671015051.316719,64505.500,8707,4,EM,1,100,RB
1671015051.368593,64555.750,8707,4,EM,1,100,2022-12-14_12-50-35-171609.csv
1671015051.420468,64606.000,8707,4,EM,1,100,PS
1671015051.472343,64656.250,8741,4,EM,1,100,RS
1671015051.524218,64706.500,8741,4,EM,1,100,RB
1671015051.576093,64756.750,8741,4,EM,1,100,2022-12-14_12-50-35-171609.csv
1671015051.627968,64807.000,8741,4,EM,1,100,PS
1671015051.679843,64857.250,8778,4,EM,1,100,RS
1671015051.731718,64907.500,8778,4,EM,1,100,RB
1671015051.783593,64957.750,8778,4,EM,1,100,2022-12-14_12-50-35-171609.csv
1671015051.835468,65008.000,8778,4,EM,1,100,PS
1671015051.887343,65058.250,8809,4,EM,1,100,RS
1671015051.939218,65108.500,8809,4,EM,1,100,RB
1671015051.991093,65158.750,8809,4,EM,1,100,2022-12-14_12-50-35-171609.csv
1671015052.042968,65209.000,8809,4,EM,1,100,PS
1671015052.096133,65260.500,8848,4,EM,1,100,RS
1671015052.149298,65312.000,8848,4,EM,1,100,RB
1671015052.202464,65363.500,8848,4,EM,1,100,2022-12-14_12-50-35-171609.csv
1671015052.255629,65415.000,8848,4,EM,1,100,PS
1671015052.313440,65471.000,8872,4,EM,1,100,RS
1671015052.371251,65527.000,8872,4,EM,1,100,RB
1671015052.429062,65583.000,8872,4,EM,1,100,2022-12-14_12-50-35-171609.csv
1671015052.486872,65639.000,8872,4,EM,1,100,PS
1671015052.539263,65689.750,8907,4,EM,1,100,RS
1671015052.591655,65740.500,8907,4,EM,1,100,RB
1671015052.644046,65791.250,8907,4,EM,1,100,2022-12-14_12-50-35-171609.csv
1671015052.696437,65842.000,8907,4,EM,1,100,PS
1671015052.748312,65892.250,8941,4,EM,1,100,RS
1671015052.800187,65942.500,8941,4,EM,1,100,RB
1671015052.852062,65992.750,8941,4,EM,1,100,2022-12-14_12-50-35-171609.csv
1671015052.903937,66043.000,8941,4,EM,1,100,PS
1671015052.955812,66093.250,8976,4,EM,1,100,RS
1671015053.007687,66143.500,8976,4,EM,1,100,RB
1671015053.059561,66193.750,8976,4,EM,1,100,2022-12-14_12-50-35-171609.csv
1671015053.111436,66244.000,8976,4,EM,1,100,PS
1671015053.163311,66294.250,9011,4,EM,1,100,RS
1671015053.215186,66344.500,9011,4,EM,1,100,RB
1671015053.267061,66394.750,9011,4,EM,1,100,2022-12-14_12-50-35-171609.csv
1671015053.318936,66445.000,9011,4,EM,1,100,PS
1671015053.370811,66495.250,9047,4,EM,1,100,RS
1671015053.422686,66545.500,9047,4,EM,1,100,RB
1671015053.474561,66595.750,9047,4,EM,1,100,2022-12-14_12-50-35-171609.csv
1671015053.526436,66646.000,9047,4,EM,1,100,PS
1671015053.578569,66696.500,9083,4,EM,1,100,RS
1671015053.630702,66747.000,9083,4,EM,1,100,RB
1671015053.682835,66797.500,9083,4,EM,1,100,2022-12-14_12-50-35-171609.csv
1671015053.734968,66848.000,9083,4,EM,1,100,PS
1671015053.786843,66898.250,9117,4,EM,1,100,RS
1671015053.838718,66948.500,9117,4,EM,1,100,RB
1671015053.890593,66998.750,9117,4,EM,1,100,2022-12-14_12-50-35-171609.csv
1671015053.942468,67049.000,9117,4,EM,1,100,PS
1671015054.002601,67107.250,9152,4,EM,1,100,RS
1671015054.062735,67165.500,9152,4,EM,1,100,RB
1671015054.122869,67223.750,9152,4,EM,1,100,2022-12-14_12-50-35-171609.csv
1671015054.183002,67282.000,9152,4,EM,1,100,PS
1671015054.234877,67332.250,9187,4,EM,1,100,RS
1671015054.286752,67382.500,9187,4,EM,1,100,RB
1671015054.338627,67432.750,9187,4,EM,1,100,2022-12-14_12-50-35-171609.csv
1671015054.390502,67483.000,9187,4,EM,1,100,PS
1671015054.442377,67533.250,9219,4,EM,1,100,RS
1671015054.494252,67583.500,9219,4,EM,1,100,RB
1671015054.546127,67633.750,9219,4,EM,1,100,2022-12-14_12-50-35-171609.csv
1671015054.598002,67684.000,9219,4,EM,1,100,PS
1671015054.649877,67734.250,9256,4,EM,1,100,RS
1671015054.701752,67784.500,9256,4,EM,1,100,RB
1671015054.753627,67834.750,9256,4,EM,1,100,2022-12-14_12-50-35-171609.csv
1671015054.805501,67885.000,9256,4,EM,1,100,PS
1671015054.857376,67935.250,9287,4,EM,1,100,RS
1671015054.909251,67985.500,9287,4,EM,1,100,RB
1671015054.961126,68035.750,9287,4,EM,1,100,2022-12-14_12-50-35-171609.csv
1671015055.013001,68086.000,9287,4,EM,1,100,PS
1671015055.065908,68137.250,9326,4,EM,1,100,RS
1671015055.118816,68188.500,9326,4,EM,1,100,RB
1671015055.171723,68239.750,9326,4,EM,1,100,2022-12-14_12-50-35-171609.csv
1671015055.224630,68291.000,9326,4,EM,1,100,PS
1671015055.276505,68341.250,9360,4,EM,1,100,RS
1671015055.328380,68391.500,9360,4,EM,1,100,RB
1671015055.380255,68441.750,9360,4,EM,1,100,2022-12-14_12-50-35-171609.csv
1671015055.432130,68492.000,9360,4,EM,1,100,PS
1671015055.484005,68542.250,9391,4,EM,1,100,RS
1671015055.535880,68592.500,9391,4,EM,1,100,RB
1671015055.587755,68642.750,9391,4,EM,1,100,2022-12-14_12-50-35-171609.csv
1671015055.639630,68693.000,9391,4,EM,1,100,PS
1671015055.691505,68743.250,9428,4,EM,1,100,RS
1671015055.743380,68793.500,9428,4,EM,1,100,RB
1671015055.795255,68843.750,9428,4,EM,1,100,2022-12-14_12-50-35-171609.csv
1671015055.847130,68894.000,9428,4,EM,1,100,PS
1671015055.899004,68944.250,9461,4,EM,1,100,RS
1671015055.950879,68994.500,9461,4,EM,1,100,RB
1671015056.002754,69044.750,9461,4,EM,1,100,2022-12-14_12-50-35-171609.csv
1671015056.054629,69095.000,9461,4,EM,1,100,PS
1671015056.106504,69145.250,9498,4,EM,1,100,RS
1671015056.158379,69195.500,9498,4,EM,1,100,RB
1671015056.210254,69245.750,9498,4,EM,1,100,2022-12-14_12-50-35-171609.csv
1671015056.262129,69296.000,9498,4,EM,1,100,PS
1671015056.314004,69346.250,9532,4,EM,1,100,RS
1671015056.365879,69396.500,9532,4,EM,1,100,RB
1671015056.417754,69446.750,9532,4,EM,1,100,2022-12-14_12-50-35-171609.csv
1671015056.469629,69497.000,9532,4,EM,1,100,PS
1671015056.521504,69547.250,9566,4,EM,1,100,RS
1671015056.573379,69597.500,9566,4,EM,1,100,RB
1671015056.625254,69647.750,9566,4,EM,1,100,2022-12-14_12-50-35-171609.csv
1671015056.677129,69698.000,9566,4,EM,1,100,PS
1671015056.729003,69748.250,9602,4,EM,1,100,RS
1671015056.780878,69798.500,9602,4,EM,1,100,RB
1671015056.832753,69848.750,9602,4,EM,1,100,2022-12-14_12-50-35-171609.csv
1671015056.884628,69899.000,9602,4,EM,1,100,PS
1671015056.946826,69959.250,9639,4,EM,1,100,RS
1671015057.009025,70019.500,9639,4,EM,1,100,RB
1671015057.071223,70079.750,9639,4,EM,1,100,2022-12-14_12-50-35-171609.csv
1671015057.133421,70140.000,9639,4,EM,1,100,PS
1671015057.200782,70205.250,9672,4,EM,1,100,RS
1671015057.268142,70270.500,9672,4,EM,1,100,RB
1671015057.335501,70335.750,9672,4,EM,1,100,2022-12-14_12-50-35-171609.csv
1671015057.402861,70401.000,9672,4,EM,1,100,PS
1671015057.454736,70451.250,9706,4,EM,1,100,RS
1671015057.506611,70501.500,9706,4,EM,1,100,RB
1671015057.558486,70551.750,9706,4,EM,1,100,2022-12-14_12-50-35-171609.csv
1671015057.610361,70602.000,9706,4,EM,1,100,PS
1671015057.671011,70660.750,9750,4,EM,1,100,RS
1671015057.731661,70719.500,9750,4,EM,1,100,RB
1671015057.792310,70778.250,9750,4,EM,1,100,2022-12-14_12-50-35-171609.csv
1671015057.852960,70837.000,9750,4,EM,1,100,PS
1671015057.904835,70887.250,9781,4,EM,1,100,RS
1671015057.956710,70937.500,9781,4,EM,1,100,RB
1671015058.008585,70987.750,9781,4,EM,1,100,2022-12-14_12-50-35-171609.csv
1671015058.060460,71038.000,9781,4,EM,1,100,PS
1671015058.112335,71088.250,9820,4,EM,1,100,RS
1671015058.164210,71138.500,9820,4,EM,1,100,RB
