LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SF
1671015078.037214,90389.000,13114,1,SF,1,100,17.5340
1671015078.305622,90649.000,13167,1,SF,1,100,17.3312
1671015078.639066,90972.000,13219,1,SF,1,100,19.2130
1671015078.968382,91291.000,13261,1,SF,1,100,21.0730
1671015079.302859,91615.000,13319,1,SF,1,100,22.9114
1671015079.636304,91938.000,13370,1,SF,1,100,22.6464
1671015079.971814,92263.000,13423,1,SF,1,100,24.4667
1671015080.368231,92647.000,13493,1,SF,1,100,24.1836
1671015080.704773,92973.000,13542,1,SF,1,100,23.9039
1671015080.969051,93229.000,13597,1,SF,1,100,25.7096
1671015081.304561,93554.000,13652,1,SF,1,100,27.4945
1671015081.635941,93875.000,13703,1,SF,1,100,29.2587
1671015082.037520,94264.000,13773,1,SF,1,100,28.9202
1671015082.373030,94589.000,13828,1,SF,1,100,30.6679
1671015082.637308,94845.000,13884,1,SF,1,100,34.4776
1671015082.973850,95171.000,13934,1,SF,1,100,36.1610
1671015083.304198,95491.000,13990,1,SF,1,100,35.7427
1671015083.701647,95876.000,14060,1,SF,1,100,37.4115
1671015083.965926,96132.000,14094,1,SF,1,100,36.9787
1671015084.367505,96521.000,14171,1,SF,1,100,38.6332
1671015084.698885,96842.000,14222,1,SF,1,100,38.1863
1671015084.964195,97099.000,14273,1,SF,1,100,37.7446
1671015085.296608,97421.000,14325,1,SF,1,100,39.3902
1671015085.627988,97742.000,14379,1,SF,1,100,41.0168
1671015085.960401,98064.000,14434,1,SF,1,100,42.6245
1671015086.290749,98384.000,14490,1,SF,1,100,44.2137
1671015086.690263,98771.000,14559,1,SF,1,100,43.7022
1671015087.023708,99094.000,14612,1,SF,1,100,45.2789
1671015087.291083,99353.000,14664,1,SF,1,100,44.7551
1671015087.619366,99671.000,14714,1,SF,1,100,44.2374
1671015087.952811,99994.000,14768,1,SF,1,100,45.8079
1671015088.287288,100318.000,14821,1,SF,1,100,45.2780
1671015088.683706,100702.000,14889,1,SF,1,100,44.7542
1671015089.019215,101027.000,14944,1,SF,1,100,46.3188
1671015089.352660,101350.000,15002,1,SF,1,100,47.8652
1671015089.687138,101674.000,15056,1,SF,1,100,47.3115
1671015089.952448,101931.000,15106,1,SF,1,100,48.8464
1671015090.282796,102251.000,15164,1,SF,1,100,50.3636
1671015090.618305,102576.000,15214,1,SF,1,100,51.8633
1671015090.948653,102896.000,15270,1,SF,1,100,55.4278
1671015091.352297,103287.000,15342,1,SF,1,100,56.8689
1671015091.616575,103543.000,15392,1,SF,1,100,56.2110
1671015091.953117,103869.000,15446,1,SF,1,100,57.6430
1671015092.285530,104191.000,15485,1,SF,1,100,56.9762
1671015092.685044,104578.000,15555,1,SF,1,100,58.3993
1671015092.953452,104838.000,15605,1,SF,1,100,57.7238
1671015093.283800,105158.000,15659,1,SF,1,100,57.0560
1671015093.615180,105479.000,15709,1,SF,1,100,58.4783
1671015093.946560,105800.000,15765,1,SF,1,100,59.8840
1671015094.349172,106190.000,15837,1,SF,1,100,61.2735
1671015094.680552,106511.000,15893,1,SF,1,100,60.5647
1671015095.013997,106834.000,15948,1,SF,1,100,61.9464
1671015095.278275,107090.000,15999,1,SF,1,100,61.2298
1671015095.607590,107409.000,16050,1,SF,1,100,60.5215
1671015095.940003,107731.000,16101,1,SF,1,100,59.8213
1671015096.270351,108051.000,16155,1,SF,1,100,59.1293
1671015096.668833,108437.000,16225,1,SF,1,100,60.5276
1671015097.002278,108760.000,16279,1,SF,1,100,61.9096
1671015097.269653,109019.000,16333,1,SF,1,100,63.2757
1671015097.597936,109337.000,16386,1,SF,1,100,66.7082
1671015097.931381,109660.000,16441,1,SF,1,100,68.0188
1671015098.332960,110049.000,16511,1,SF,1,100,69.3142
1671015098.663308,110369.000,16561,1,SF,1,100,68.5124
1671015098.929651,110627.000,16615,1,SF,1,100,67.7198
1671015099.264128,110951.000,16670,1,SF,1,100,69.0187
1671015099.597573,111274.000,16720,1,SF,1,100,68.2203
1671015099.997087,111661.000,16782,1,SF,1,100,71.5956
1671015100.326403,111980.000,16839,1,SF,1,100,72.8496
1671015100.595843,112241.000,16890,1,SF,1,100,74.0891
1671015100.926191,112561.000,16945,1,SF,1,100,75.3143
1671015101.265830,112890.000,17001,1,SF,1,100,76.5253
1671015101.597210,113211.000,17049,1,SF,1,100,75.6401
1671015101.998789,113600.000,17123,1,SF,1,100,78.9296
1671015102.332234,113923.000,17177,1,SF,1,100,78.0165
1671015102.596512,114179.000,17227,1,SF,1,100,79.1963
1671015102.933054,114505.000,17281,1,SF,1,100,80.3624
1671015103.263402,114825.000,17334,1,SF,1,100,79.4327
1671015103.667046,115216.000,17401,1,SF,1,100,78.5139
1671015103.996361,115535.000,17457,1,SF,1,100,79.6879
1671015104.332903,115861.000,17512,1,SF,1,100,80.8483
1671015104.597181,116117.000,17561,1,SF,1,100,79.9130
1671015104.928561,116438.000,17618,1,SF,1,100,83.1531
1671015105.323946,116821.000,17677,1,SF,1,100,82.1912
1671015105.592354,117081.000,17729,1,SF,1,100,83.3226
1671015105.989804,117466.000,17783,1,SF,1,100,82.3587
1671015106.255115,117723.000,17838,1,SF,1,100,83.4883
1671015106.586495,118044.000,17887,1,SF,1,100,82.5225
1671015106.918907,118366.000,17938,1,SF,1,100,81.5678
1671015107.317389,118752.000,18008,1,SF,1,100,82.7065
1671015107.648770,119073.000,18061,1,SF,1,100,81.7497
1671015107.914080,119330.000,18114,1,SF,1,100,82.8863
1671015108.248557,119654.000,18172,1,SF,1,100,84.0097
1671015108.582002,119977.000,18222,1,SF,1,100,85.1202
1671015108.911318,120296.000,18276,1,SF,1,100,86.2177
1671015109.244763,120619.000,18331,1,SF,1,100,85.2204
1671015109.646342,121008.000,18398,1,SF,1,100,86.3168
1671015109.977722,121329.000,18454,1,SF,1,100,87.4005
1671015110.242000,121585.000,18507,1,SF,1,100,86.3895
1671015110.576477,121909.000,18563,1,SF,1,100,87.4724
1671015110.906825,122229.000,18616,1,SF,1,100,88.5427
1671015111.311501,122621.000,18688,1,SF,1,100,89.6007
1671015111.642882,122942.000,18741,1,SF,1,100,90.6464
1671015111.912322,123203.000,18794,1,SF,1,100,91.6801
1671015112.243702,123524.000,18850,1,SF,1,100,92.7018
1671015112.575082,123845.000,18900,1,SF,1,100,91.6294
1671015112.977693,124235.000,18972,1,SF,1,100,92.6517
1671015113.241971,124491.000,19010,1,SF,1,100,93.6621
1671015113.647680,124884.000,19075,1,SF,1,100,92.5786
1671015113.976995,125203.000,19131,1,SF,1,100,93.5899
1671015114.246436,125464.000,19184,1,SF,1,100,92.5073
1671015114.577816,125785.000,19235,1,SF,1,100,93.5194
1671015114.909196,126106.000,19286,1,SF,1,100,92.4376
1671015115.305613,126490.000,19357,1,SF,1,100,91.3682
1671015115.642155,126816.000,19409,1,SF,1,100,92.3935
1671015115.974568,127138.000,19469,1,SF,1,100,93.4070
1671015116.308012,127461.000,19523,1,SF,1,100,92.3264
1671015116.571259,127716.000,19573,1,SF,1,100,93.3407
1671015116.901606,128036.000,19627,1,SF,1,100,92.2609
1671015117.235051,128359.000,19682,1,SF,1,100,93.2759
1671015117.563334,128677.000,19733,1,SF,1,100,94.2791
1671015117.962849,129064.000,19805,1,SF,1,100,95.2707
1671015118.298358,129389.000,19858,1,SF,1,100,94.1686
1671015118.564701,129647.000,19909,1,SF,1,100,95.1615
1671015118.894017,129966.000,19962,1,SF,1,100,96.1429
1671015119.226429,130288.000,20020,1,SF,1,100,97.1130
1671015119.628009,130677.000,20085,1,SF,1,100,95.9896
1671015119.959389,130998.000,20138,1,SF,1,100,94.8792
1671015120.225732,131256.000,20194,1,SF,1,100,95.8638
1671015120.560209,131580.000,20242,1,SF,1,100,94.7549
1671015120.890557,131900.000,20296,1,SF,1,100,95.7410
1671015121.293168,132290.000,20356,1,SF,1,100,94.6335
1671015121.624548,132611.000,20409,1,SF,1,100,97.7032
1671015121.956961,132933.000,20463,1,SF,1,100,96.5730
1671015122.223304,133191.000,20518,1,SF,1,100,97.5381
1671015122.555716,133513.000,20567,1,SF,1,100,96.4098
1671015122.892258,133839.000,20618,1,SF,1,100,95.2945
1671015123.290740,134225.000,20689,1,SF,1,100,94.1921
1671015123.625217,134549.000,20743,1,SF,1,100,97.2670
1671015123.889496,134805.000,20794,1,SF,1,100,96.1418
1671015124.225005,135130.000,20851,1,SF,1,100,97.1119
1671015124.555353,135450.000,20900,1,SF,1,100,95.9885
1671015124.887766,135772.000,20952,1,SF,1,100,94.8781
1671015125.287280,136159.000,21023,1,SF,1,100,93.7805
1671015125.623822,136485.000,21074,1,SF,1,100,94.7779
1671015125.891197,136744.000,21126,1,SF,1,100,93.6815
1671015126.221545,137064.000,21183,1,SF,1,100,94.6801
1671015126.552925,137385.000,21239,1,SF,1,100,93.5848
1671015126.949343,137769.000,21293,1,SF,1,100,92.5022
1671015127.281755,138091.000,21347,1,SF,1,100,93.5144
1671015127.613135,138412.000,21397,1,SF,1,100,92.4326
1671015127.878446,138669.000,21451,1,SF,1,100,93.4456
1671015128.211891,138992.000,21508,1,SF,1,100,96.5291
1671015128.545336,139315.000,21559,1,SF,1,100,95.4125
1671015128.874651,139634.000,21610,1,SF,1,100,94.3087
1671015129.274166,140021.000,21683,1,SF,1,100,95.3000
1671015129.608643,140345.000,21737,1,SF,1,100,98.3621
1671015129.873954,140602.000,21788,1,SF,1,100,97.2242
1671015130.205334,140923.000,21846,1,SF,1,100,98.1818
1671015130.540843,141248.000,21896,1,SF,1,100,99.1282
1671015130.871191,141568.000,21948,1,SF,1,100,97.9815
1671015131.273803,141958.000,22020,1,SF,1,100,98.9303
1671015131.605183,142279.000,22077,1,SF,1,100,99.8681
1671015131.937595,142601.000,22134,1,SF,1,100,100.7951
1671015132.270008,142923.000,22188,1,SF,1,100,101.7114
1671015132.607582,143250.000,22239,1,SF,1,100,102.6170
1671015132.875990,143510.000,22292,1,SF,1,100,101.4299
1671015133.206337,143830.000,22346,1,SF,1,100,100.2566
1671015133.541847,144155.000,22396,1,SF,1,100,101.1791
1671015133.938264,144539.000,22467,1,SF,1,100,100.0086
1671015134.274806,144865.000,22522,1,SF,1,100,100.9340
1671015134.538052,145120.000,22570,1,SF,1,100,99.7663
1671015134.874594,145446.000,22626,1,SF,1,100,100.6945
1671015135.211136,145772.000,22681,1,SF,1,100,101.6119
1671015135.542516,146093.000,22733,1,SF,1,100,102.5187
1671015135.876993,146417.000,22787,1,SF,1,100,103.4150
1671015136.276508,146804.000,22857,1,SF,1,100,102.2187
1671015136.605823,147123.000,22908,1,SF,1,100,103.1185
1671015136.936171,147443.000,22965,1,SF,1,100,101.9256
1671015137.205611,147704.000,23003,1,SF,1,100,102.8288
1671015137.602029,148088.000,23071,1,SF,1,100,101.6392
1671015137.932376,148408.000,23128,1,SF,1,100,104.6280
1671015138.198720,148666.000,23182,1,SF,1,100,103.4176
1671015138.532164,148989.000,23230,1,SF,1,100,102.2213
1671015138.861480,149308.000,23284,1,SF,1,100,103.1210
1671015139.259962,149694.000,23357,1,SF,1,100,104.0104
1671015139.595471,150019.000,23408,1,SF,1,100,104.8894
1671015139.860782,150276.000,23460,1,SF,1,100,103.6761
1671015140.192162,150597.000,23517,1,SF,1,100,104.5590
1671015140.524575,150919.000,23568,1,SF,1,100,105.4317
1671015140.854923,151239.000,23622,1,SF,1,100,106.2943
1671015141.191464,151565.000,23677,1,SF,1,100,105.0647
1671015141.523877,151887.000,23727,1,SF,1,100,105.9315
1671015141.923391,152274.000,23799,1,SF,1,100,106.7884
1671015142.189734,152532.000,23848,1,SF,1,100,107.6353
1671015142.525244,152857.000,23898,1,SF,1,100,106.3901
1671015142.859721,153181.000,23954,1,SF,1,100,107.2417
1671015143.256139,153565.000,24025,1,SF,1,100,106.0011
1671015143.589583,153888.000,24076,1,SF,1,100,106.8571
1671015143.854894,154145.000,24130,1,SF,1,100,107.7032
