LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PR
1670854080.404331,130861.000,19618,3,PR,1,100,1590
1670854080.444242,130899.667,19635,3,PR,1,100,1579
1670854080.484152,130938.333,19635,3,PR,1,100,1581
1670854080.524063,130977.000,19635,3,PR,1,100,1572
1670854080.563285,131015.000,19654,2,PR,1,100,1574
1670854080.602508,131053.000,19654,2,PR,1,100,1575
1670854080.643107,131092.333,19671,3,PR,1,100,1573
1670854080.683705,131131.667,19671,3,PR,1,100,1586
1670854080.724304,131171.000,19671,3,PR,1,100,1589
1670854080.764215,131209.667,19685,3,PR,1,100,1585
1670854080.804125,131248.333,19685,3,PR,1,100,1578
1670854080.844036,131287.000,19685,3,PR,1,100,1595
1670854080.883775,131325.500,19703,2,PR,1,100,1584
1670854080.923513,131364.000,19703,2,PR,1,100,1580
1670854080.963424,131402.667,19719,3,PR,1,100,1574
1670854081.003334,131441.333,19719,3,PR,1,100,1582
1670854081.043245,131480.000,19719,3,PR,1,100,1576
1670854081.083500,131519.000,19736,2,PR,1,100,1577
1670854081.123754,131558.000,19736,2,PR,1,100,1576
1670854081.163183,131596.200,19758,5,PR,1,100,1573
1670854081.202612,131634.400,19758,5,PR,1,100,1581
1670854081.242041,131672.600,19758,5,PR,1,100,1590
1670854081.281470,131710.800,19758,5,PR,1,100,1590
1670854081.320899,131749.000,19758,5,PR,1,100,1589
1670854081.361154,131788.000,19775,2,PR,1,100,1595
1670854081.401408,131827.000,19775,2,PR,1,100,1587
1670854081.442179,131866.500,19791,2,PR,1,100,1575
1670854081.482950,131906.000,19791,2,PR,1,100,1566
1670854081.528021,131949.667,19809,3,PR,1,100,1586
1670854081.573093,131993.333,19809,3,PR,1,100,1569
1670854081.618164,132037.000,19809,3,PR,1,100,1578
1670854081.658075,132075.667,19825,3,PR,1,100,1580
1670854081.697985,132114.333,19825,3,PR,1,100,1585
1670854081.737896,132153.000,19825,3,PR,1,100,1588
1670854081.778151,132192.000,19842,2,PR,1,100,1587
1670854081.818405,132231.000,19842,2,PR,1,100,1593
1670854081.857972,132269.333,19859,3,PR,1,100,1586
1670854081.897539,132307.667,19859,3,PR,1,100,1580
1670854081.937105,132346.000,19859,3,PR,1,100,1577
1670854081.976328,132384.000,19876,3,PR,1,100,1580
1670854082.015550,132422.000,19876,3,PR,1,100,1568
1670854082.054773,132460.000,19876,3,PR,1,100,1580
1670854082.095027,132499.000,19890,2,PR,1,100,1579
1670854082.135282,132538.000,19890,2,PR,1,100,1581
1670854082.175881,132577.333,19908,3,PR,1,100,1587
1670854082.216480,132616.667,19908,3,PR,1,100,1585
1670854082.257078,132656.000,19908,3,PR,1,100,1579
1670854082.297333,132695.000,19924,2,PR,1,100,1578
1670854082.337588,132734.000,19924,2,PR,1,100,1597
1670854082.377842,132773.000,19941,3,PR,1,100,1591
1670854082.418097,132812.000,19941,3,PR,1,100,1574
1670854082.458352,132851.000,19941,3,PR,1,100,1571
1670854082.498262,132889.667,19956,3,PR,1,100,1579
1670854082.538173,132928.333,19956,3,PR,1,100,1570
1670854082.578084,132967.000,19956,3,PR,1,100,1577
1670854082.617306,133005.000,19975,2,PR,1,100,1574
1670854082.656528,133043.000,19975,2,PR,1,100,1585
1670854082.696095,133081.333,19991,3,PR,1,100,1583
1670854082.735662,133119.667,19991,3,PR,1,100,1589
1670854082.775228,133158.000,19991,3,PR,1,100,1589
1670854082.815483,133197.000,20009,2,PR,1,100,1591
1670854082.855737,133236.000,20009,2,PR,1,100,1588
1670854082.895992,133275.000,20025,3,PR,1,100,1575
1670854082.936247,133314.000,20025,3,PR,1,100,1567
1670854082.976501,133353.000,20025,3,PR,1,100,1561
1670854083.016756,133392.000,20040,3,PR,1,100,1586
1670854083.057011,133431.000,20040,3,PR,1,100,1576
1670854083.097265,133470.000,20040,3,PR,1,100,1581
1670854083.137004,133508.500,20056,2,PR,1,100,1576
1670854083.176743,133547.000,20056,2,PR,1,100,1594
1670854083.215965,133585.000,20074,3,PR,1,100,1592
1670854083.255188,133623.000,20074,3,PR,1,100,1582
1670854083.294410,133661.000,20074,3,PR,1,100,1584
1670854083.341374,133706.500,20090,2,PR,1,100,1581
1670854083.388338,133752.000,20090,2,PR,1,100,1588
1670854083.427560,133790.000,20106,3,PR,1,100,1573
1670854083.466783,133828.000,20106,3,PR,1,100,1582
1670854083.506005,133866.000,20106,3,PR,1,100,1573
1670854083.545228,133904.000,20124,2,PR,1,100,1582
1670854083.584450,133942.000,20124,2,PR,1,100,1579
1670854083.624361,133980.667,20141,3,PR,1,100,1580
1670854083.664272,134019.333,20141,3,PR,1,100,1587
1670854083.704182,134058.000,20141,3,PR,1,100,1589
1670854083.745125,134097.667,20157,3,PR,1,100,1587
1670854083.786068,134137.333,20157,3,PR,1,100,1580
1670854083.827010,134177.000,20157,3,PR,1,100,1598
1670854083.867781,134216.500,20175,2,PR,1,100,1586
1670854083.908552,134256.000,20175,2,PR,1,100,1580
1670854083.948463,134294.667,20189,3,PR,1,100,1572
1670854083.988373,134333.333,20189,3,PR,1,100,1577
1670854084.028284,134372.000,20189,3,PR,1,100,1573
1670854084.066990,134409.500,20206,2,PR,1,100,1579
1670854084.105697,134447.000,20206,2,PR,1,100,1575
1670854084.144919,134485.000,20223,3,PR,1,100,1586
1670854084.184142,134523.000,20223,3,PR,1,100,1592
1670854084.223364,134561.000,20223,3,PR,1,100,1598
1670854084.263963,134600.333,20240,3,PR,1,100,1591
1670854084.304562,134639.667,20240,3,PR,1,100,1587
1670854084.345160,134679.000,20240,3,PR,1,100,1587
1670854084.385931,134718.500,20256,2,PR,1,100,1578
1670854084.426702,134758.000,20256,2,PR,1,100,1574
1670854084.467301,134797.333,20272,3,PR,1,100,1570
1670854084.507900,134836.667,20272,3,PR,1,100,1581
1670854084.548498,134876.000,20272,3,PR,1,100,1575
1670854084.588237,134914.500,20290,2,PR,1,100,1580
1670854084.627975,134953.000,20290,2,PR,1,100,1582
1670854084.667886,134991.667,20307,3,PR,1,100,1583
1670854084.707797,135030.333,20307,3,PR,1,100,1589
1670854084.747707,135069.000,20307,3,PR,1,100,1581
1670854084.787274,135107.333,20323,3,PR,1,100,1584
1670854084.826840,135145.667,20323,3,PR,1,100,1582
1670854084.866407,135184.000,20323,3,PR,1,100,1589
1670854084.906145,135222.500,20340,2,PR,1,100,1570
1670854084.945884,135261.000,20340,2,PR,1,100,1573
1670854084.985795,135299.667,20355,3,PR,1,100,1572
1670854085.025705,135338.333,20355,3,PR,1,100,1573
1670854085.065616,135377.000,20355,3,PR,1,100,1571
1670854085.105182,135415.333,20372,3,PR,1,100,1583
1670854085.144749,135453.667,20372,3,PR,1,100,1591
1670854085.184316,135492.000,20372,3,PR,1,100,1580
1670854085.231796,135538.000,20389,2,PR,1,100,1604
1670854085.279275,135584.000,20389,2,PR,1,100,1594
1670854085.319530,135623.000,20406,2,PR,1,100,1599
1670854085.359785,135662.000,20406,2,PR,1,100,1573
1670854085.399695,135700.667,20420,3,PR,1,100,1579
1670854085.439606,135739.333,20420,3,PR,1,100,1572
1670854085.479517,135778.000,20420,3,PR,1,100,1575
1670854085.518739,135816.000,20438,3,PR,1,100,1581
1670854085.557961,135854.000,20438,3,PR,1,100,1578
1670854085.597184,135892.000,20438,3,PR,1,100,1582
1670854085.636923,135930.500,20456,2,PR,1,100,1582
1670854085.676661,135969.000,20456,2,PR,1,100,1597
1670854085.716916,136008.000,20473,3,PR,1,100,1586
1670854085.757170,136047.000,20473,3,PR,1,100,1595
1670854085.797425,136086.000,20473,3,PR,1,100,1584
1670854085.837680,136125.000,20490,2,PR,1,100,1582
1670854085.877934,136164.000,20490,2,PR,1,100,1575
1670854085.917845,136202.667,20505,3,PR,1,100,1575
1670854085.957756,136241.333,20505,3,PR,1,100,1571
1670854085.997666,136280.000,20505,3,PR,1,100,1575
1670854086.037577,136318.667,20521,3,PR,1,100,1580
1670854086.077488,136357.333,20521,3,PR,1,100,1587
1670854086.117398,136396.000,20521,3,PR,1,100,1585
1670854086.156277,136433.667,20539,3,PR,1,100,1576
1670854086.195155,136471.333,20539,3,PR,1,100,1589
1670854086.234034,136509.000,20539,3,PR,1,100,1585
1670854086.274288,136548.000,20555,2,PR,1,100,1583
1670854086.314543,136587.000,20555,2,PR,1,100,1572
1670854086.354454,136625.667,20571,3,PR,1,100,1584
1670854086.394364,136664.333,20571,3,PR,1,100,1569
1670854086.434275,136703.000,20571,3,PR,1,100,1582
1670854086.474013,136741.500,20592,2,PR,1,100,1575
1670854086.513752,136780.000,20592,2,PR,1,100,1578
1670854086.553663,136818.667,20611,3,PR,1,100,1580
1670854086.593573,136857.333,20611,3,PR,1,100,1581
1670854086.633484,136896.000,20611,3,PR,1,100,1587
1670854086.673394,136934.667,20627,3,PR,1,100,1581
1670854086.713305,136973.333,20627,3,PR,1,100,1598
1670854086.753216,137012.000,20627,3,PR,1,100,1586
1670854086.792438,137050.000,20644,2,PR,1,100,1584
1670854086.831661,137088.000,20644,2,PR,1,100,1567
1670854086.871571,137126.667,20659,3,PR,1,100,1571
1670854086.911482,137165.333,20659,3,PR,1,100,1571
1670854086.951393,137204.000,20659,3,PR,1,100,1575
1670854086.991131,137242.500,20676,2,PR,1,100,1576
1670854087.030870,137281.000,20676,2,PR,1,100,1588
1670854087.075253,137324.000,20692,3,PR,1,100,1585
1670854087.119637,137367.000,20692,3,PR,1,100,1593
1670854087.164020,137410.000,20692,3,PR,1,100,1597
1670854087.204274,137449.000,20710,2,PR,1,100,1591
1670854087.244529,137488.000,20710,2,PR,1,100,1581
1670854087.284440,137526.667,20726,3,PR,1,100,1571
1670854087.324350,137565.333,20726,3,PR,1,100,1580
1670854087.364261,137604.000,20726,3,PR,1,100,1570
1670854087.403828,137642.333,20741,3,PR,1,100,1570
1670854087.443394,137680.667,20741,3,PR,1,100,1577
1670854087.482961,137719.000,20741,3,PR,1,100,1578
1670854087.522699,137757.500,20758,2,PR,1,100,1586
1670854087.562438,137796.000,20758,2,PR,1,100,1591
1670854087.601660,137834.000,20777,3,PR,1,100,1581
1670854087.640883,137872.000,20777,3,PR,1,100,1586
1670854087.680105,137910.000,20777,3,PR,1,100,1587
1670854087.720360,137949.000,20793,3,PR,1,100,1585
1670854087.760615,137988.000,20793,3,PR,1,100,1582
1670854087.800869,138027.000,20793,3,PR,1,100,1570
1670854087.840608,138065.500,20810,2,PR,1,100,1584
1670854087.880347,138104.000,20810,2,PR,1,100,1579
1670854087.920257,138142.667,20825,3,PR,1,100,1585
1670854087.960168,138181.333,20825,3,PR,1,100,1584
1670854088.000078,138220.000,20825,3,PR,1,100,1592
1670854088.039817,138258.500,20842,2,PR,1,100,1591
1670854088.079556,138297.000,20842,2,PR,1,100,1590
1670854088.119810,138336.000,20859,3,PR,1,100,1593
1670854088.160065,138375.000,20859,3,PR,1,100,1583
1670854088.200320,138414.000,20859,3,PR,1,100,1588
1670854088.239542,138452.000,20876,3,PR,1,100,1583
1670854088.278765,138490.000,20876,3,PR,1,100,1578
1670854088.317987,138528.000,20876,3,PR,1,100,1565
1670854088.358758,138567.500,20890,2,PR,1,100,1573
1670854088.399529,138607.000,20890,2,PR,1,100,1571
1670854088.439439,138645.667,20907,3,PR,1,100,1578
1670854088.479350,138684.333,20907,3,PR,1,100,1577
1670854088.519261,138723.000,20907,3,PR,1,100,1601
1670854088.559515,138762.000,20926,2,PR,1,100,1584
1670854088.599770,138801.000,20926,2,PR,1,100,1592
1670854088.639680,138839.667,20943,3,PR,1,100,1583
1670854088.679591,138878.333,20943,3,PR,1,100,1580
1670854088.719502,138917.000,20943,3,PR,1,100,1575
1670854088.759412,138955.667,20959,3,PR,1,100,1572
1670854088.799323,138994.333,20959,3,PR,1,100,1570
1670854088.839234,139033.000,20959,3,PR,1,100,1563
1670854088.885681,139078.000,20975,2,PR,1,100,1588
1670854088.932129,139123.000,20975,2,PR,1,100,1578
1670854088.972040,139161.667,20991,3,PR,1,100,1586
1670854089.011950,139200.333,20991,3,PR,1,100,1584
1670854089.051861,139239.000,20991,3,PR,1,100,1592
1670854089.091083,139277.000,21008,2,PR,1,100,1593
1670854089.130306,139315.000,21008,2,PR,1,100,1586
1670854089.170217,139353.667,21025,3,PR,1,100,1586
1670854089.210127,139392.333,21025,3,PR,1,100,1584
1670854089.250038,139431.000,21025,3,PR,1,100,1575
1670854089.290292,139470.000,21041,2,PR,1,100,1567
1670854089.330547,139509.000,21041,2,PR,1,100,1583
1670854089.370458,139547.667,21056,3,PR,1,100,1573
1670854089.410368,139586.333,21056,3,PR,1,100,1582
1670854089.450279,139625.000,21056,3,PR,1,100,1582
1670854089.489846,139663.333,21074,3,PR,1,100,1587
1670854089.529412,139701.667,21074,3,PR,1,100,1592
1670854089.568979,139740.000,21074,3,PR,1,100,1594
1670854089.609233,139779.000,21092,2,PR,1,100,1585
1670854089.649488,139818.000,21092,2,PR,1,100,1576
1670854089.688710,139856.000,21109,3,PR,1,100,1589
1670854089.727933,139894.000,21109,3,PR,1,100,1569
1670854089.767155,139932.000,21109,3,PR,1,100,1574
1670854089.807926,139971.500,21124,2,PR,1,100,1566
1670854089.848697,140011.000,21124,2,PR,1,100,1580
1670854089.888952,140050.000,21141,3,PR,1,100,1583
1670854089.929206,140089.000,21141,3,PR,1,100,1584
1670854089.969461,140128.000,21141,3,PR,1,100,1581
1670854090.009372,140166.667,21157,3,PR,1,100,1582
1670854090.049282,140205.333,21157,3,PR,1,100,1586
