LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EL
1670854088.932129,139123.000,20978,2,EL,1,100,26465.400391
1670854088.998188,139187.000,20994,1,EL,1,100,26465.400391
1670854089.064247,139251.000,21011,2,EL,1,100,26465.000000
1670854089.130306,139315.000,21011,2,EL,1,100,26465.000000
1670854089.196365,139379.000,21028,1,EL,1,100,26465.000000
1670854089.263456,139444.000,21044,2,EL,1,100,26465.000000
1670854089.330547,139509.000,21044,2,EL,1,100,26465.000000
1670854089.397122,139573.500,21059,2,EL,1,100,26465.000000
1670854089.463697,139638.000,21059,2,EL,1,100,26465.000000
1670854089.530788,139703.000,21077,1,EL,1,100,26465.000000
1670854089.596847,139767.000,21095,2,EL,1,100,26465.000000
1670854089.662906,139831.000,21095,2,EL,1,100,26465.000000
1670854089.726901,139893.000,21112,1,EL,1,100,26465.000000
1670854089.795024,139959.000,21127,2,EL,1,100,26465.000000
1670854089.863147,140025.000,21127,2,EL,1,100,26465.000000
1670854089.930238,140090.000,21144,1,EL,1,100,26465.000000
1670854089.996814,140154.500,21160,2,EL,1,100,26465.000000
1670854090.063389,140219.000,21160,2,EL,1,100,26465.000000
