LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PG
1670854079.554510,130037.667,19487,3,PG,1,100,262
1670854079.594077,130076.000,19487,3,PG,1,100,261
1670854079.634331,130115.000,19506,2,PG,1,100,262
1670854079.674586,130154.000,19506,2,PG,1,100,265
1670854079.721034,130199.000,19522,2,PG,1,100,248
1670854079.767481,130244.000,19522,2,PG,1,100,249
1670854079.807392,130282.667,19538,3,PG,1,100,244
1670854079.847303,130321.333,19538,3,PG,1,100,247
1670854079.887213,130360.000,19538,3,PG,1,100,246
1670854079.926436,130398.000,19554,3,PG,1,100,252
1670854079.965658,130436.000,19554,3,PG,1,100,272
1670854080.004881,130474.000,19554,3,PG,1,100,263
1670854080.045135,130513.000,19571,2,PG,1,100,263
1670854080.085390,130552.000,19571,2,PG,1,100,263
1670854080.125301,130590.667,19588,3,PG,1,100,266
1670854080.165211,130629.333,19588,3,PG,1,100,261
1670854080.205122,130668.000,19588,3,PG,1,100,249
1670854080.244861,130706.500,19605,2,PG,1,100,244
1670854080.284599,130745.000,19605,2,PG,1,100,248
1670854080.324510,130783.667,19619,3,PG,1,100,242
1670854080.364420,130822.333,19619,3,PG,1,100,247
1670854080.404331,130861.000,19619,3,PG,1,100,249
1670854080.444242,130899.667,19636,3,PG,1,100,253
1670854080.484152,130938.333,19636,3,PG,1,100,262
1670854080.524063,130977.000,19636,3,PG,1,100,261
1670854080.563285,131015.000,19655,2,PG,1,100,258
1670854080.602508,131053.000,19655,2,PG,1,100,255
1670854080.643107,131092.333,19672,3,PG,1,100,272
1670854080.683705,131131.667,19672,3,PG,1,100,254
1670854080.724304,131171.000,19672,3,PG,1,100,251
1670854080.764215,131209.667,19686,3,PG,1,100,242
1670854080.804125,131248.333,19686,3,PG,1,100,247
1670854080.844036,131287.000,19686,3,PG,1,100,243
1670854080.883775,131325.500,19704,2,PG,1,100,248
1670854080.923513,131364.000,19704,2,PG,1,100,253
1670854080.963424,131402.667,19720,3,PG,1,100,264
1670854081.003334,131441.333,19720,3,PG,1,100,261
1670854081.043245,131480.000,19720,3,PG,1,100,275
1670854081.083500,131519.000,19737,2,PG,1,100,259
1670854081.123754,131558.000,19737,2,PG,1,100,258
1670854081.163183,131596.200,19759,5,PG,1,100,255
1670854081.202612,131634.400,19759,5,PG,1,100,248
1670854081.242041,131672.600,19759,5,PG,1,100,248
1670854081.281470,131710.800,19759,5,PG,1,100,248
1670854081.320899,131749.000,19759,5,PG,1,100,268
1670854081.361154,131788.000,19776,2,PG,1,100,253
1670854081.401408,131827.000,19776,2,PG,1,100,260
1670854081.442179,131866.500,19792,2,PG,1,100,258
1670854081.482950,131906.000,19792,2,PG,1,100,272
1670854081.528021,131949.667,19810,3,PG,1,100,262
1670854081.573093,131993.333,19810,3,PG,1,100,259
1670854081.618164,132037.000,19810,3,PG,1,100,261
1670854081.658075,132075.667,19826,3,PG,1,100,253
1670854081.697985,132114.333,19826,3,PG,1,100,252
1670854081.737896,132153.000,19826,3,PG,1,100,240
1670854081.778151,132192.000,19843,2,PG,1,100,257
1670854081.818405,132231.000,19843,2,PG,1,100,242
1670854081.857972,132269.333,19860,3,PG,1,100,248
1670854081.897539,132307.667,19860,3,PG,1,100,247
1670854081.937105,132346.000,19860,3,PG,1,100,261
1670854081.976328,132384.000,19877,3,PG,1,100,265
1670854082.015550,132422.000,19877,3,PG,1,100,269
1670854082.054773,132460.000,19877,3,PG,1,100,260
1670854082.095027,132499.000,19891,2,PG,1,100,254
1670854082.135282,132538.000,19891,2,PG,1,100,261
1670854082.175881,132577.333,19909,3,PG,1,100,249
1670854082.216480,132616.667,19909,3,PG,1,100,245
1670854082.257078,132656.000,19909,3,PG,1,100,242
1670854082.297333,132695.000,19925,2,PG,1,100,247
1670854082.337588,132734.000,19925,2,PG,1,100,249
1670854082.377842,132773.000,19942,3,PG,1,100,258
1670854082.418097,132812.000,19942,3,PG,1,100,252
1670854082.458352,132851.000,19942,3,PG,1,100,257
1670854082.498262,132889.667,19957,3,PG,1,100,264
1670854082.538173,132928.333,19957,3,PG,1,100,264
1670854082.578084,132967.000,19957,3,PG,1,100,260
1670854082.617306,133005.000,19976,2,PG,1,100,249
1670854082.656528,133043.000,19976,2,PG,1,100,247
1670854082.696095,133081.333,19992,3,PG,1,100,244
1670854082.735662,133119.667,19992,3,PG,1,100,243
1670854082.775228,133158.000,19992,3,PG,1,100,241
1670854082.815483,133197.000,20010,2,PG,1,100,256
1670854082.855737,133236.000,20010,2,PG,1,100,254
1670854082.895992,133275.000,20026,3,PG,1,100,260
1670854082.936247,133314.000,20026,3,PG,1,100,259
1670854082.976501,133353.000,20026,3,PG,1,100,266
1670854083.016756,133392.000,20041,3,PG,1,100,270
1670854083.057011,133431.000,20041,3,PG,1,100,263
1670854083.097265,133470.000,20041,3,PG,1,100,256
1670854083.137004,133508.500,20057,2,PG,1,100,242
1670854083.176743,133547.000,20057,2,PG,1,100,256
1670854083.215965,133585.000,20075,3,PG,1,100,241
1670854083.255188,133623.000,20075,3,PG,1,100,247
1670854083.294410,133661.000,20075,3,PG,1,100,244
1670854083.341374,133706.500,20091,2,PG,1,100,259
1670854083.388338,133752.000,20091,2,PG,1,100,259
1670854083.427560,133790.000,20107,3,PG,1,100,263
1670854083.466783,133828.000,20107,3,PG,1,100,263
1670854083.506005,133866.000,20107,3,PG,1,100,267
1670854083.545228,133904.000,20125,2,PG,1,100,261
1670854083.584450,133942.000,20125,2,PG,1,100,251
1670854083.624361,133980.667,20142,3,PG,1,100,273
1670854083.664272,134019.333,20142,3,PG,1,100,249
1670854083.704182,134058.000,20142,3,PG,1,100,248
1670854083.745125,134097.667,20158,3,PG,1,100,245
1670854083.786068,134137.333,20158,3,PG,1,100,257
1670854083.827010,134177.000,20158,3,PG,1,100,254
1670854083.867781,134216.500,20176,2,PG,1,100,261
1670854083.908552,134256.000,20176,2,PG,1,100,259
1670854083.948463,134294.667,20190,3,PG,1,100,256
1670854083.988373,134333.333,20190,3,PG,1,100,266
1670854084.028284,134372.000,20190,3,PG,1,100,270
1670854084.066990,134409.500,20207,2,PG,1,100,259
1670854084.105697,134447.000,20207,2,PG,1,100,246
1670854084.144919,134485.000,20224,3,PG,1,100,251
1670854084.184142,134523.000,20224,3,PG,1,100,250
1670854084.223364,134561.000,20224,3,PG,1,100,250
1670854084.263963,134600.333,20241,3,PG,1,100,246
1670854084.304562,134639.667,20241,3,PG,1,100,258
1670854084.345160,134679.000,20241,3,PG,1,100,255
1670854084.385931,134718.500,20257,2,PG,1,100,263
1670854084.426702,134758.000,20257,2,PG,1,100,262
1670854084.467301,134797.333,20273,3,PG,1,100,261
1670854084.507900,134836.667,20273,3,PG,1,100,266
1670854084.548498,134876.000,20273,3,PG,1,100,255
1670854084.588237,134914.500,20291,2,PG,1,100,247
1670854084.627975,134953.000,20291,2,PG,1,100,242
1670854084.667886,134991.667,20308,3,PG,1,100,252
1670854084.707797,135030.333,20308,3,PG,1,100,244
1670854084.747707,135069.000,20308,3,PG,1,100,250
1670854084.787274,135107.333,20324,3,PG,1,100,247
1670854084.826840,135145.667,20324,3,PG,1,100,263
1670854084.866407,135184.000,20324,3,PG,1,100,269
1670854084.906145,135222.500,20341,2,PG,1,100,265
1670854084.945884,135261.000,20341,2,PG,1,100,261
1670854084.985795,135299.667,20356,3,PG,1,100,254
1670854085.025705,135338.333,20356,3,PG,1,100,259
1670854085.065616,135377.000,20356,3,PG,1,100,256
1670854085.105182,135415.333,20373,3,PG,1,100,247
1670854085.144749,135453.667,20373,3,PG,1,100,246
1670854085.184316,135492.000,20373,3,PG,1,100,257
1670854085.231796,135538.000,20390,2,PG,1,100,253
1670854085.279275,135584.000,20390,2,PG,1,100,250
1670854085.319530,135623.000,20407,2,PG,1,100,262
1670854085.359785,135662.000,20407,2,PG,1,100,260
1670854085.399695,135700.667,20421,3,PG,1,100,256
1670854085.439606,135739.333,20421,3,PG,1,100,248
1670854085.479517,135778.000,20421,3,PG,1,100,279
1670854085.518739,135816.000,20439,3,PG,1,100,257
1670854085.557961,135854.000,20439,3,PG,1,100,258
1670854085.597184,135892.000,20439,3,PG,1,100,247
1670854085.636923,135930.500,20457,2,PG,1,100,249
1670854085.676661,135969.000,20457,2,PG,1,100,247
1670854085.716916,136008.000,20474,3,PG,1,100,250
1670854085.757170,136047.000,20474,3,PG,1,100,250
1670854085.797425,136086.000,20474,3,PG,1,100,249
1670854085.837680,136125.000,20491,2,PG,1,100,259
1670854085.877934,136164.000,20491,2,PG,1,100,270
1670854085.917845,136202.667,20506,3,PG,1,100,263
1670854085.957756,136241.333,20506,3,PG,1,100,261
1670854085.997666,136280.000,20506,3,PG,1,100,261
1670854086.037577,136318.667,20522,3,PG,1,100,253
1670854086.077488,136357.333,20522,3,PG,1,100,241
1670854086.117398,136396.000,20522,3,PG,1,100,235
1670854086.156277,136433.667,20540,3,PG,1,100,254
1670854086.195155,136471.333,20540,3,PG,1,100,243
1670854086.234034,136509.000,20540,3,PG,1,100,257
1670854086.274288,136548.000,20556,2,PG,1,100,254
1670854086.314543,136587.000,20556,2,PG,1,100,266
1670854086.354454,136625.667,20572,3,PG,1,100,262
1670854086.394364,136664.333,20572,3,PG,1,100,261
1670854086.434275,136703.000,20572,3,PG,1,100,262
1670854086.474013,136741.500,20593,2,PG,1,100,249
1670854086.513752,136780.000,20593,2,PG,1,100,258
1670854086.553663,136818.667,20612,3,PG,1,100,251
1670854086.593573,136857.333,20612,3,PG,1,100,248
1670854086.633484,136896.000,20612,3,PG,1,100,247
1670854086.673394,136934.667,20628,3,PG,1,100,250
1670854086.713305,136973.333,20628,3,PG,1,100,248
1670854086.753216,137012.000,20628,3,PG,1,100,261
1670854086.792438,137050.000,20645,2,PG,1,100,261
1670854086.831661,137088.000,20645,2,PG,1,100,264
1670854086.871571,137126.667,20660,3,PG,1,100,266
1670854086.911482,137165.333,20660,3,PG,1,100,268
1670854086.951393,137204.000,20660,3,PG,1,100,258
1670854086.991131,137242.500,20677,2,PG,1,100,253
1670854087.030870,137281.000,20677,2,PG,1,100,252
1670854087.075253,137324.000,20693,3,PG,1,100,246
1670854087.119637,137367.000,20693,3,PG,1,100,250
1670854087.164020,137410.000,20693,3,PG,1,100,250
1670854087.204274,137449.000,20711,2,PG,1,100,250
1670854087.244529,137488.000,20711,2,PG,1,100,251
1670854087.284440,137526.667,20727,3,PG,1,100,253
1670854087.324350,137565.333,20727,3,PG,1,100,257
1670854087.364261,137604.000,20727,3,PG,1,100,271
1670854087.403828,137642.333,20742,3,PG,1,100,268
1670854087.443394,137680.667,20742,3,PG,1,100,263
1670854087.482961,137719.000,20742,3,PG,1,100,254
1670854087.522699,137757.500,20759,2,PG,1,100,248
1670854087.562438,137796.000,20759,2,PG,1,100,243
1670854087.601660,137834.000,20778,3,PG,1,100,243
1670854087.640883,137872.000,20778,3,PG,1,100,260
1670854087.680105,137910.000,20778,3,PG,1,100,249
1670854087.720360,137949.000,20794,3,PG,1,100,260
1670854087.760615,137988.000,20794,3,PG,1,100,262
1670854087.800869,138027.000,20794,3,PG,1,100,265
1670854087.840608,138065.500,20811,2,PG,1,100,261
1670854087.880347,138104.000,20811,2,PG,1,100,265
1670854087.920257,138142.667,20826,3,PG,1,100,255
1670854087.960168,138181.333,20826,3,PG,1,100,244
1670854088.000078,138220.000,20826,3,PG,1,100,259
1670854088.039817,138258.500,20843,2,PG,1,100,248
1670854088.079556,138297.000,20843,2,PG,1,100,249
1670854088.119810,138336.000,20860,3,PG,1,100,248
1670854088.160065,138375.000,20860,3,PG,1,100,253
1670854088.200320,138414.000,20860,3,PG,1,100,259
1670854088.239542,138452.000,20877,3,PG,1,100,261
1670854088.278765,138490.000,20877,3,PG,1,100,252
1670854088.317987,138528.000,20877,3,PG,1,100,262
1670854088.358758,138567.500,20891,2,PG,1,100,254
1670854088.399529,138607.000,20891,2,PG,1,100,265
1670854088.439439,138645.667,20908,3,PG,1,100,248
1670854088.479350,138684.333,20908,3,PG,1,100,252
1670854088.519261,138723.000,20908,3,PG,1,100,250
1670854088.559515,138762.000,20927,2,PG,1,100,249
1670854088.599770,138801.000,20927,2,PG,1,100,244
1670854088.639680,138839.667,20944,3,PG,1,100,238
1670854088.679591,138878.333,20944,3,PG,1,100,267
1670854088.719502,138917.000,20944,3,PG,1,100,259
1670854088.759412,138955.667,20960,3,PG,1,100,262
1670854088.799323,138994.333,20960,3,PG,1,100,265
1670854088.839234,139033.000,20960,3,PG,1,100,256
1670854088.885681,139078.000,20976,2,PG,1,100,255
1670854088.932129,139123.000,20976,2,PG,1,100,255
1670854088.972040,139161.667,20992,3,PG,1,100,252
1670854089.011950,139200.333,20992,3,PG,1,100,247
1670854089.051861,139239.000,20992,3,PG,1,100,250
1670854089.091083,139277.000,21009,2,PG,1,100,249
1670854089.130306,139315.000,21009,2,PG,1,100,263
1670854089.170217,139353.667,21026,3,PG,1,100,253
1670854089.210127,139392.333,21026,3,PG,1,100,267
1670854089.250038,139431.000,21026,3,PG,1,100,259
1670854089.290292,139470.000,21042,2,PG,1,100,265
1670854089.330547,139509.000,21042,2,PG,1,100,262
1670854089.370458,139547.667,21057,3,PG,1,100,256
1670854089.410368,139586.333,21057,3,PG,1,100,247
1670854089.450279,139625.000,21057,3,PG,1,100,241
1670854089.489846,139663.333,21075,3,PG,1,100,256
1670854089.529412,139701.667,21075,3,PG,1,100,249
1670854089.568979,139740.000,21075,3,PG,1,100,249
1670854089.609233,139779.000,21093,2,PG,1,100,252
1670854089.649488,139818.000,21093,2,PG,1,100,265
1670854089.688710,139856.000,21110,3,PG,1,100,262
1670854089.727933,139894.000,21110,3,PG,1,100,260
1670854089.767155,139932.000,21110,3,PG,1,100,261
1670854089.807926,139971.500,21125,2,PG,1,100,260
1670854089.848697,140011.000,21125,2,PG,1,100,255
1670854089.888952,140050.000,21142,3,PG,1,100,252
1670854089.929206,140089.000,21142,3,PG,1,100,242
1670854089.969461,140128.000,21142,3,PG,1,100,244
1670854090.009372,140166.667,21158,3,PG,1,100,249
1670854090.049282,140205.333,21158,3,PG,1,100,246
1670854090.089193,140244.000,21158,3,PG,1,100,254
1670854090.129447,140283.000,21176,2,PG,1,100,252
1670854090.169702,140322.000,21176,2,PG,1,100,274
1670854090.209613,140360.667,21192,3,PG,1,100,253
1670854090.249523,140399.333,21192,3,PG,1,100,270
1670854090.289434,140438.000,21192,3,PG,1,100,261
1670854090.328312,140475.667,21207,3,PG,1,100,255
1670854090.367191,140513.333,21207,3,PG,1,100,251
1670854090.406069,140551.000,21207,3,PG,1,100,245
1670854090.445808,140589.500,21223,2,PG,1,100,239
1670854090.485547,140628.000,21223,2,PG,1,100,241
1670854090.525801,140667.000,21243,3,PG,1,100,264
1670854090.566056,140706.000,21243,3,PG,1,100,253
1670854090.606311,140745.000,21243,3,PG,1,100,262
1670854090.647597,140785.000,21259,2,PG,1,100,261
1670854090.688884,140825.000,21259,2,PG,1,100,265
1670854090.733268,140868.000,21274,3,PG,1,100,265
1670854090.777651,140911.000,21274,3,PG,1,100,259
1670854090.822034,140954.000,21274,3,PG,1,100,257
1670854090.861773,140992.500,21291,2,PG,1,100,249
1670854090.901511,141031.000,21291,2,PG,1,100,242
