LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T1
1670854104.025568,153746.000,23371,1,T1,1,100,24.128
1670854104.158718,153875.000,23388,1,T1,1,100,24.091
1670854104.290836,154003.000,23405,1,T1,1,100,24.110
1670854104.425018,154133.000,23437,1,T1,1,100,24.154
1670854104.557136,154261.000,23455,1,T1,1,100,24.173
1670854104.689254,154389.000,23472,1,T1,1,100,24.252
1670854104.822404,154518.000,23504,1,T1,1,100,24.145
1670854104.955554,154647.000,23520,1,T1,1,100,24.133
1670854105.086640,154774.000,23537,1,T1,1,100,24.235
1670854105.218757,154902.000,23554,1,T1,1,100,24.173
1670854105.351907,155031.000,23585,1,T1,1,100,24.181
1670854105.485058,155160.000,23603,1,T1,1,100,24.256
1670854105.618208,155289.000,23621,1,T1,1,100,24.252
1670854105.751358,155418.000,23638,1,T1,1,100,24.251
1670854105.884508,155547.000,23670,1,T1,1,100,24.215
1670854106.015594,155674.000,23686,1,T1,1,100,24.164
1670854106.148744,155803.000,23704,1,T1,1,100,24.177
1670854106.280862,155931.000,23720,1,T1,1,100,24.219
1670854106.414012,156060.000,23752,1,T1,1,100,24.307
1670854106.545097,156187.000,23771,1,T1,1,100,24.204
1670854106.681344,156319.000,23787,1,T1,1,100,24.159
1670854106.815526,156449.000,23804,1,T1,1,100,24.175
1670854106.947644,156577.000,23836,1,T1,1,100,24.076
1670854107.080794,156706.000,23852,1,T1,1,100,24.068
1670854107.211880,156833.000,23870,1,T1,1,100,24.136
1670854107.346062,156963.000,23901,1,T1,1,100,24.236
1670854107.477148,157090.000,23918,1,T1,1,100,24.209
1670854107.611330,157220.000,23942,1,T1,1,100,24.126
1670854107.745512,157350.000,23960,1,T1,1,100,24.161
1670854107.877630,157478.000,23976,1,T1,1,100,24.176
1670854108.009748,157606.000,23993,1,T1,1,100,24.147
1670854108.144963,157737.000,24009,1,T1,1,100,24.170
1670854108.278113,157866.000,24041,1,T1,1,100,24.215
1670854108.411263,157995.000,24058,1,T1,1,100,24.235
1670854108.543381,158123.000,24077,1,T1,1,100,24.314
1670854108.674466,158250.000,24108,1,T1,1,100,24.101
1670854108.806584,158378.000,24126,1,T1,1,100,24.114
1670854108.942831,158510.000,24142,1,T1,1,100,24.156
1670854109.078045,158641.000,24159,1,T1,1,100,24.209
1670854109.210163,158769.000,24191,1,T1,1,100,24.232
1670854109.343313,158898.000,24207,1,T1,1,100,24.207
1670854109.475431,159026.000,24225,1,T1,1,100,24.302
1670854109.609613,159156.000,24258,1,T1,1,100,24.237
1670854109.742764,159285.000,24274,1,T1,1,100,24.174
1670854109.876946,159415.000,24292,1,T1,1,100,24.252
1670854110.011128,159545.000,24308,1,T1,1,100,24.180
1670854110.141182,159671.000,24340,1,T1,1,100,24.184
1670854110.274332,159800.000,24357,1,T1,1,100,24.257
1670854110.409546,159931.000,24373,1,T1,1,100,24.218
1670854110.543728,160061.000,24391,1,T1,1,100,24.271
1670854110.676878,160190.000,24424,1,T1,1,100,24.330
1670854110.806932,160316.000,24441,1,T1,1,100,24.320
1670854110.940082,160445.000,24458,1,T1,1,100,24.245
1670854111.073232,160574.000,24490,1,T1,1,100,24.319
1670854111.207414,160704.000,24506,1,T1,1,100,24.351
1670854111.342629,160835.000,24523,1,T1,1,100,24.329
1670854111.474747,160963.000,24540,1,T1,1,100,24.284
1670854111.605833,161090.000,24573,1,T1,1,100,24.300
1670854111.738983,161219.000,24590,1,T1,1,100,24.307
1670854111.873165,161349.000,24607,1,T1,1,100,24.310
1670854112.007347,161479.000,24638,1,T1,1,100,24.276
1670854112.140497,161608.000,24656,1,T1,1,100,24.226
1670854112.273647,161737.000,24672,1,T1,1,100,24.240
1670854112.405765,161865.000,24689,1,T1,1,100,24.316
1670854112.538915,161994.000,24723,1,T1,1,100,24.279
1670854112.672065,162123.000,24739,1,T1,1,100,24.227
1670854112.804183,162251.000,24757,1,T1,1,100,24.275
1670854112.936301,162379.000,24778,1,T1,1,100,24.296
1670854113.067387,162506.000,24810,1,T1,1,100,24.306
1670854113.199505,162634.000,24827,1,T1,1,100,24.239
1670854113.333687,162764.000,24843,1,T1,1,100,24.245
1670854113.466837,162893.000,24861,1,T1,1,100,24.212
1670854113.599987,163022.000,24894,1,T1,1,100,24.163
1670854113.731073,163149.000,24910,1,T1,1,100,24.248
1670854113.864223,163278.000,24928,1,T1,1,100,24.214
1670854113.997373,163407.000,24944,1,T1,1,100,24.270
1670854114.128459,163534.000,24976,1,T1,1,100,24.259
1670854114.260577,163662.000,24993,1,T1,1,100,24.254
1670854114.394759,163792.000,25009,1,T1,1,100,24.287
1670854114.528941,163922.000,25043,1,T1,1,100,24.337
1670854114.661059,164050.000,25060,1,T1,1,100,24.252
1670854114.794209,164179.000,25077,1,T1,1,100,24.145
1670854114.927359,164308.000,25094,1,T1,1,100,24.169
1670854115.058445,164435.000,25126,1,T1,1,100,24.179
1670854115.190563,164563.000,25142,1,T1,1,100,24.219
1670854115.323713,164692.000,25159,1,T1,1,100,24.272
1670854115.455831,164820.000,25175,1,T1,1,100,24.295
1670854115.590013,164950.000,25209,1,T1,1,100,24.270
1670854115.723163,165079.000,25226,1,T1,1,100,24.258
1670854115.858378,165210.000,25243,1,T1,1,100,24.289
1670854115.991528,165339.000,25274,1,T1,1,100,24.231
1670854116.124678,165468.000,25292,1,T1,1,100,24.277
1670854116.257828,165597.000,25308,1,T1,1,100,24.368
1670854116.389946,165725.000,25325,1,T1,1,100,24.301
1670854116.524128,165855.000,25359,1,T1,1,100,24.308
1670854116.658310,165985.000,25375,1,T1,1,100,24.275
1670854116.791460,166114.000,25393,1,T1,1,100,24.332
1670854116.923578,166242.000,25424,1,T1,1,100,24.321
1670854117.056728,166371.000,25440,1,T1,1,100,24.316
1670854117.187814,166498.000,25458,1,T1,1,100,24.350
1670854117.324061,166630.000,25474,1,T1,1,100,24.399
1670854117.456178,166758.000,25508,1,T1,1,100,24.386
1670854117.589329,166887.000,25525,1,T1,1,100,24.415
1670854117.722479,167016.000,25541,1,T1,1,100,24.357
1670854117.854597,167144.000,25559,1,T1,1,100,24.332
1670854117.987747,167273.000,25590,1,T1,1,100,24.356
1670854118.122445,167403.500,25613,2,T1,1,100,24.367
1670854118.257143,167534.000,25613,2,T1,1,100,24.371
1670854118.390293,167663.000,25645,1,T1,1,100,24.444
1670854118.522411,167791.000,25663,1,T1,1,100,24.405
1670854118.653497,167918.000,25680,1,T1,1,100,24.317
1670854118.789744,168050.000,25697,1,T1,1,100,24.350
1670854118.923926,168180.000,25728,1,T1,1,100,24.258
1670854119.059140,168311.000,25745,1,T1,1,100,24.253
1670854119.191258,168439.000,25762,1,T1,1,100,24.287
1670854119.323376,168567.000,25779,1,T1,1,100,24.372
1670854119.456526,168696.000,25813,1,T1,1,100,24.338
1670854119.590708,168826.000,25829,1,T1,1,100,24.253
1670854119.723859,168955.000,25846,1,T1,1,100,24.287
1670854119.855976,169083.000,25878,1,T1,1,100,24.230
1670854119.988094,169211.000,25894,1,T1,1,100,24.242
1670854120.121244,169340.000,25912,1,T1,1,100,24.282
1670854120.254395,169469.000,25928,1,T1,1,100,24.228
1670854120.389609,169600.000,25960,1,T1,1,100,24.241
1670854120.523791,169730.000,25979,1,T1,1,100,24.317
1670854120.656941,169859.000,25995,1,T1,1,100,24.385
1670854120.786995,169985.000,26027,1,T1,1,100,24.379
1670854120.920145,170114.000,26044,1,T1,1,100,24.341
1670854121.057424,170247.000,26060,1,T1,1,100,24.396
1670854121.191606,170377.000,26078,1,T1,1,100,24.384
1670854121.323724,170505.000,26109,1,T1,1,100,24.379
1670854121.454809,170632.000,26126,1,T1,1,100,24.377
1670854121.587960,170761.000,26145,1,T1,1,100,24.376
1670854121.721110,170890.000,26161,1,T1,1,100,24.340
1670854121.852196,171017.000,26193,1,T1,1,100,24.395
1670854121.984313,171145.000,26210,1,T1,1,100,24.348
1670854122.117463,171274.000,26227,1,T1,1,100,24.328
1670854122.248549,171401.000,26258,1,T1,1,100,24.355
1670854122.381699,171530.000,26276,1,T1,1,100,24.402
1670854122.514849,171659.000,26294,1,T1,1,100,24.351
1670854122.647999,171788.000,26311,1,T1,1,100,24.400
1670854122.779085,171915.000,26343,1,T1,1,100,24.492
1670854122.911203,172043.000,26359,1,T1,1,100,24.390
1670854123.044353,172172.000,26376,1,T1,1,100,24.382
1670854123.176471,172300.000,26393,1,T1,1,100,24.413
1670854123.310653,172430.000,26424,1,T1,1,100,24.427
1670854123.442771,172558.000,26447,1,T1,1,100,24.362
1670854123.576953,172688.000,26465,1,T1,1,100,24.369
1670854123.709071,172816.000,26482,1,T1,1,100,24.373
1670854123.842221,172945.000,26514,1,T1,1,100,24.338
1670854123.975371,173074.000,26530,1,T1,1,100,24.430
1670854124.106457,173201.000,26548,1,T1,1,100,24.470
1670854124.238575,173329.000,26579,1,T1,1,100,24.345
1670854124.372757,173459.000,26595,1,T1,1,100,24.504
1670854124.504875,173587.000,26615,1,T1,1,100,24.466
1670854124.638025,173716.000,26631,1,T1,1,100,24.414
1670854124.771175,173845.000,26663,1,T1,1,100,24.463
1670854124.903293,173973.000,26680,1,T1,1,100,24.449
1670854125.038508,174104.000,26696,1,T1,1,100,24.442
1670854125.170626,174232.000,26714,1,T1,1,100,24.510
1670854125.303776,174361.000,26745,1,T1,1,100,24.505
1670854125.435894,174489.000,26762,1,T1,1,100,24.396
1670854125.570076,174619.000,26781,1,T1,1,100,24.490
1670854125.704258,174749.000,26813,1,T1,1,100,24.425
1670854125.837408,174878.000,26829,1,T1,1,100,24.432
1670854125.970558,175007.000,26846,1,T1,1,100,24.400
1670854126.103708,175136.000,26863,1,T1,1,100,24.492
1670854126.235826,175264.000,26894,1,T1,1,100,24.426
1670854126.367944,175392.000,26911,1,T1,1,100,24.361
1670854126.503159,175523.000,26930,1,T1,1,100,24.405
1670854126.637341,175653.000,26961,1,T1,1,100,24.459
1670854126.769459,175781.000,26979,1,T1,1,100,24.411
1670854126.902609,175910.000,26995,1,T1,1,100,24.355
1670854127.033695,176037.000,27012,1,T1,1,100,24.437
1670854127.166845,176166.000,27029,1,T1,1,100,24.437
1670854127.303091,176298.000,27060,1,T1,1,100,24.402
1670854127.435209,176426.000,27078,1,T1,1,100,24.422
1670854127.568359,176555.000,27096,1,T1,1,100,24.431
1670854127.701509,176684.000,27128,1,T1,1,100,24.399
1670854127.834659,176813.000,27145,1,T1,1,100,24.385
1670854127.969874,176944.000,27161,1,T1,1,100,24.450
1670854128.103024,177073.000,27179,1,T1,1,100,24.372
1670854128.236174,177202.000,27210,1,T1,1,100,24.445
1670854128.368292,177330.000,27226,1,T1,1,100,24.476
1670854128.499377,177457.000,27246,1,T1,1,100,24.383
1670854128.632528,177586.000,27282,1,T1,1,100,24.379
1670854128.768774,177718.000,27299,1,T1,1,100,24.447
1670854128.902956,177848.000,27316,1,T1,1,100,24.406
1670854129.034042,177975.000,27332,1,T1,1,100,24.459
1670854129.166160,178103.000,27350,1,T1,1,100,24.518
1670854129.299310,178232.000,27381,1,T1,1,100,24.330
1670854129.432460,178361.000,27398,1,T1,1,100,24.391
1670854129.566643,178491.000,27417,1,T1,1,100,24.382
1670854129.699793,178620.000,27433,1,T1,1,100,24.520
1670854129.831911,178748.000,27465,1,T1,1,100,24.473
1670854129.964028,178876.000,27482,1,T1,1,100,24.453
1670854130.098211,179006.000,27499,1,T1,1,100,24.551
1670854130.234457,179138.000,27516,1,T1,1,100,24.486
1670854130.367607,179267.000,27548,1,T1,1,100,24.494
1670854130.498693,179394.000,27566,1,T1,1,100,24.533
1670854130.631843,179523.000,27583,1,T1,1,100,24.443
1670854130.763961,179651.000,27599,1,T1,1,100,24.440
1670854130.896079,179779.000,27631,1,T1,1,100,24.510
1670854131.030261,179909.000,27648,1,T1,1,100,24.433
1670854131.162379,180037.000,27665,1,T1,1,100,24.507
1670854131.293465,180164.000,27696,1,T1,1,100,24.503
1670854131.425583,180292.000,27714,1,T1,1,100,24.501
1670854131.558733,180421.000,27732,1,T1,1,100,24.394
1670854131.691883,180550.000,27749,1,T1,1,100,24.490
1670854131.822969,180677.000,27781,1,T1,1,100,24.531
1670854131.955086,180805.000,27797,1,T1,1,100,24.478
1670854132.088237,180934.000,27815,1,T1,1,100,24.526
1670854132.221387,181063.000,27831,1,T1,1,100,24.582
1670854132.354537,181192.000,27863,1,T1,1,100,24.465
1670854132.487687,181321.000,27882,1,T1,1,100,24.449
1670854132.618773,181448.000,27898,1,T1,1,100,24.549
1670854132.753987,181579.000,27930,1,T1,1,100,24.486
1670854132.887137,181708.000,27947,1,T1,1,100,24.529
1670854133.020287,181837.000,27963,1,T1,1,100,24.619
1670854133.152405,181965.000,27981,1,T1,1,100,24.552
1670854133.286587,182095.000,28012,1,T1,1,100,24.487
1670854133.418705,182223.000,28029,1,T1,1,100,24.459
1670854133.550823,182351.000,28048,1,T1,1,100,24.589
1670854133.683973,182480.000,28064,1,T1,1,100,24.538
