LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EM
1670854077.919637,128453.750,19236,4,EM,1,100,2022-12-12_16-07-50-264437.csv
1670854077.971503,128504.000,19236,4,EM,1,100,PS
1670854078.023370,128554.250,19269,4,EM,1,100,RS
1670854078.075237,128604.500,19269,4,EM,1,100,RB
1670854078.127103,128654.750,19269,4,EM,1,100,2022-12-12_16-07-50-264437.csv
1670854078.178970,128705.000,19269,4,EM,1,100,PS
1670854078.230837,128755.250,19301,4,EM,1,100,RS
1670854078.282703,128805.500,19301,4,EM,1,100,RB
1670854078.334570,128855.750,19301,4,EM,1,100,2022-12-12_16-07-50-264437.csv
1670854078.386436,128906.000,19301,4,EM,1,100,PS
1670854078.438303,128956.250,19336,4,EM,1,100,RS
1670854078.490170,129006.500,19336,4,EM,1,100,RB
1670854078.542036,129056.750,19336,4,EM,1,100,2022-12-12_16-07-50-264437.csv
1670854078.593903,129107.000,19336,4,EM,1,100,PS
1670854078.645769,129157.250,19369,4,EM,1,100,RS
1670854078.697636,129207.500,19369,4,EM,1,100,RB
1670854078.749503,129257.750,19369,4,EM,1,100,2022-12-12_16-07-50-264437.csv
1670854078.801369,129308.000,19369,4,EM,1,100,PS
1670854078.854268,129359.250,19402,4,EM,1,100,RS
1670854078.907167,129410.500,19402,4,EM,1,100,RB
1670854078.960066,129461.750,19402,4,EM,1,100,2022-12-12_16-07-50-264437.csv
1670854079.012964,129513.000,19402,4,EM,1,100,PS
1670854079.065089,129563.500,19435,4,EM,1,100,RS
1670854079.117213,129614.000,19435,4,EM,1,100,RB
1670854079.169338,129664.500,19435,4,EM,1,100,2022-12-12_16-07-50-264437.csv
1670854079.221463,129715.000,19435,4,EM,1,100,PS
1670854079.278748,129770.500,19467,4,EM,1,100,RS
1670854079.336034,129826.000,19467,4,EM,1,100,RB
1670854079.393319,129881.500,19467,4,EM,1,100,2022-12-12_16-07-50-264437.csv
1670854079.450605,129937.000,19467,4,EM,1,100,PS
1670854079.502471,129987.250,19503,4,EM,1,100,RS
1670854079.554338,130037.500,19503,4,EM,1,100,RB
1670854079.606205,130087.750,19503,4,EM,1,100,2022-12-12_16-07-50-264437.csv
1670854079.658071,130138.000,19503,4,EM,1,100,PS
1670854079.709938,130188.250,19534,4,EM,1,100,RS
1670854079.761804,130238.500,19534,4,EM,1,100,RB
1670854079.813671,130288.750,19534,4,EM,1,100,2022-12-12_16-07-50-264437.csv
1670854079.865538,130339.000,19534,4,EM,1,100,PS
1670854079.917404,130389.250,19568,4,EM,1,100,RS
1670854079.969271,130439.500,19568,4,EM,1,100,RB
1670854080.021137,130489.750,19568,4,EM,1,100,2022-12-12_16-07-50-264437.csv
1670854080.073004,130540.000,19568,4,EM,1,100,PS
1670854080.124871,130590.250,19602,4,EM,1,100,RS
1670854080.176737,130640.500,19602,4,EM,1,100,RB
1670854080.228604,130690.750,19602,4,EM,1,100,2022-12-12_16-07-50-264437.csv
1670854080.280470,130741.000,19602,4,EM,1,100,PS
1670854080.332337,130791.250,19633,4,EM,1,100,RS
1670854080.384204,130841.500,19633,4,EM,1,100,RB
1670854080.436070,130891.750,19633,4,EM,1,100,2022-12-12_16-07-50-264437.csv
1670854080.487937,130942.000,19633,4,EM,1,100,PS
1670854080.539804,130992.250,19669,4,EM,1,100,RS
1670854080.591670,131042.500,19669,4,EM,1,100,RB
1670854080.643537,131092.750,19669,4,EM,1,100,2022-12-12_16-07-50-264437.csv
1670854080.695403,131143.000,19669,4,EM,1,100,PS
1670854080.747270,131193.250,19700,4,EM,1,100,RS
1670854080.799136,131243.500,19700,4,EM,1,100,RB
1670854080.851003,131293.750,19700,4,EM,1,100,2022-12-12_16-07-50-264437.csv
1670854080.902870,131344.000,19700,4,EM,1,100,PS
1670854080.957833,131397.250,19734,4,EM,1,100,RS
1670854081.012796,131450.500,19734,4,EM,1,100,RB
1670854081.067759,131503.750,19734,4,EM,1,100,2022-12-12_16-07-50-264437.csv
1670854081.122722,131557.000,19734,4,EM,1,100,PS
1670854081.189555,131621.750,19773,4,EM,1,100,RS
1670854081.256388,131686.500,19773,4,EM,1,100,RB
1670854081.323221,131751.250,19773,4,EM,1,100,2022-12-12_16-07-50-264437.csv
1670854081.390054,131816.000,19773,4,EM,1,100,PS
1670854081.441921,131866.250,19806,4,EM,1,100,RS
1670854081.493788,131916.500,19806,4,EM,1,100,RB
1670854081.545654,131966.750,19806,4,EM,1,100,2022-12-12_16-07-50-264437.csv
1670854081.597521,132017.000,19806,4,EM,1,100,PS
1670854081.649387,132067.250,19840,4,EM,1,100,RS
1670854081.701254,132117.500,19840,4,EM,1,100,RB
1670854081.753121,132167.750,19840,4,EM,1,100,2022-12-12_16-07-50-264437.csv
1670854081.804987,132218.000,19840,4,EM,1,100,PS
1670854081.856854,132268.250,19874,4,EM,1,100,RS
1670854081.908720,132318.500,19874,4,EM,1,100,RB
1670854081.960587,132368.750,19874,4,EM,1,100,2022-12-12_16-07-50-264437.csv
1670854082.012454,132419.000,19874,4,EM,1,100,PS
1670854082.064320,132469.250,19905,4,EM,1,100,RS
1670854082.116187,132519.500,19905,4,EM,1,100,RB
1670854082.168053,132569.750,19905,4,EM,1,100,2022-12-12_16-07-50-264437.csv
1670854082.219920,132620.000,19905,4,EM,1,100,PS
1670854082.271787,132670.250,19939,4,EM,1,100,RS
1670854082.323653,132720.500,19939,4,EM,1,100,RB
1670854082.375520,132770.750,19939,4,EM,1,100,2022-12-12_16-07-50-264437.csv
1670854082.427387,132821.000,19939,4,EM,1,100,PS
1670854082.479769,132871.750,19973,4,EM,1,100,RS
1670854082.532152,132922.500,19973,4,EM,1,100,RB
1670854082.584534,132973.250,19973,4,EM,1,100,2022-12-12_16-07-50-264437.csv
1670854082.636917,133024.000,19973,4,EM,1,100,PS
1670854082.688784,133074.250,20006,4,EM,1,100,RS
1670854082.740650,133124.500,20006,4,EM,1,100,RB
1670854082.792517,133174.750,20006,4,EM,1,100,2022-12-12_16-07-50-264437.csv
1670854082.844383,133225.000,20006,4,EM,1,100,PS
1670854082.896250,133275.250,20038,4,EM,1,100,RS
1670854082.948117,133325.500,20038,4,EM,1,100,RB
1670854082.999983,133375.750,20038,4,EM,1,100,2022-12-12_16-07-50-264437.csv
1670854083.051850,133426.000,20038,4,EM,1,100,PS
1670854083.103717,133476.250,20071,4,EM,1,100,RS
1670854083.155583,133526.500,20071,4,EM,1,100,RB
1670854083.207450,133576.750,20071,4,EM,1,100,2022-12-12_16-07-50-264437.csv
1670854083.259316,133627.000,20071,4,EM,1,100,PS
1670854083.311183,133677.250,20104,4,EM,1,100,RS
1670854083.363050,133727.500,20104,4,EM,1,100,RB
1670854083.414916,133777.750,20104,4,EM,1,100,2022-12-12_16-07-50-264437.csv
1670854083.466783,133828.000,20104,4,EM,1,100,PS
1670854083.519166,133878.750,20139,4,EM,1,100,RS
1670854083.571548,133929.500,20139,4,EM,1,100,RB
1670854083.623931,133980.250,20139,4,EM,1,100,2022-12-12_16-07-50-264437.csv
1670854083.676314,134031.000,20139,4,EM,1,100,PS
1670854083.728180,134081.250,20172,4,EM,1,100,RS
1670854083.780047,134131.500,20172,4,EM,1,100,RB
1670854083.831913,134181.750,20172,4,EM,1,100,2022-12-12_16-07-50-264437.csv
1670854083.883780,134232.000,20172,4,EM,1,100,PS
1670854083.935647,134282.250,20204,4,EM,1,100,RS
1670854083.987513,134332.500,20204,4,EM,1,100,RB
1670854084.039380,134382.750,20204,4,EM,1,100,2022-12-12_16-07-50-264437.csv
1670854084.091246,134433.000,20204,4,EM,1,100,PS
1670854084.143113,134483.250,20238,4,EM,1,100,RS
1670854084.194979,134533.500,20238,4,EM,1,100,RB
1670854084.246846,134583.750,20238,4,EM,1,100,2022-12-12_16-07-50-264437.csv
1670854084.298713,134634.000,20238,4,EM,1,100,PS
1670854084.352128,134685.750,20269,4,EM,1,100,RS
1670854084.405542,134737.500,20269,4,EM,1,100,RB
1670854084.458957,134789.250,20269,4,EM,1,100,2022-12-12_16-07-50-264437.csv
1670854084.512372,134841.000,20269,4,EM,1,100,PS
1670854084.564239,134891.250,20305,4,EM,1,100,RS
1670854084.616105,134941.500,20305,4,EM,1,100,RB
1670854084.667972,134991.750,20305,4,EM,1,100,2022-12-12_16-07-50-264437.csv
1670854084.719839,135042.000,20305,4,EM,1,100,PS
1670854084.771705,135092.250,20337,4,EM,1,100,RS
1670854084.823572,135142.500,20337,4,EM,1,100,RB
1670854084.875438,135192.750,20337,4,EM,1,100,2022-12-12_16-07-50-264437.csv
1670854084.927305,135243.000,20337,4,EM,1,100,PS
1670854084.984332,135298.250,20370,4,EM,1,100,RS
1670854085.041360,135353.500,20370,4,EM,1,100,RB
1670854085.098387,135408.750,20370,4,EM,1,100,2022-12-12_16-07-50-264437.csv
1670854085.155415,135464.000,20370,4,EM,1,100,PS
1670854085.207281,135514.250,20404,4,EM,1,100,RS
1670854085.259148,135564.500,20404,4,EM,1,100,RB
1670854085.311015,135614.750,20404,4,EM,1,100,2022-12-12_16-07-50-264437.csv
1670854085.362881,135665.000,20404,4,EM,1,100,PS
1670854085.414748,135715.250,20435,4,EM,1,100,RS
1670854085.466614,135765.500,20435,4,EM,1,100,RB
1670854085.518481,135815.750,20435,4,EM,1,100,2022-12-12_16-07-50-264437.csv
1670854085.570348,135866.000,20435,4,EM,1,100,PS
1670854085.622214,135916.250,20471,4,EM,1,100,RS
1670854085.674081,135966.500,20471,4,EM,1,100,RB
1670854085.725947,136016.750,20471,4,EM,1,100,2022-12-12_16-07-50-264437.csv
1670854085.777814,136067.000,20471,4,EM,1,100,PS
1670854085.829681,136117.250,20503,4,EM,1,100,RS
1670854085.881547,136167.500,20503,4,EM,1,100,RB
1670854085.933414,136217.750,20503,4,EM,1,100,2022-12-12_16-07-50-264437.csv
1670854085.985280,136268.000,20503,4,EM,1,100,PS
1670854086.037147,136318.250,20536,4,EM,1,100,RS
1670854086.089014,136368.500,20536,4,EM,1,100,RB
1670854086.140880,136418.750,20536,4,EM,1,100,2022-12-12_16-07-50-264437.csv
1670854086.192747,136469.000,20536,4,EM,1,100,PS
1670854086.244613,136519.250,20569,4,EM,1,100,RS
1670854086.296480,136569.500,20569,4,EM,1,100,RB
