LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GY
1670854082.883606,133263.000,20019,3,GY,1,100,0.122
1670854082.923345,133301.500,20033,2,GY,1,100,0.122
1670854082.963083,133340.000,20033,2,GY,1,100,0.122
1670854083.003338,133379.000,20050,3,GY,1,100,0.153
1670854083.043593,133418.000,20050,3,GY,1,100,0.122
1670854083.083847,133457.000,20050,3,GY,1,100,0.122
1670854083.123758,133495.667,20066,3,GY,1,100,0.183
1670854083.163669,133534.333,20066,3,GY,1,100,0.153
1670854083.203579,133573.000,20066,3,GY,1,100,0.122
1670854083.243318,133611.500,20084,2,GY,1,100,0.122
1670854083.283056,133650.000,20084,2,GY,1,100,0.122
1670854083.322623,133688.333,20099,3,GY,1,100,0.153
1670854083.362190,133726.667,20099,3,GY,1,100,0.153
1670854083.401756,133765.000,20099,3,GY,1,100,0.183
1670854083.440979,133803.000,20115,2,GY,1,100,0.153
1670854083.480201,133841.000,20115,2,GY,1,100,0.122
1670854083.524240,133883.667,20134,3,GY,1,100,0.122
1670854083.568280,133926.333,20134,3,GY,1,100,0.122
1670854083.612319,133969.000,20134,3,GY,1,100,0.122
1670854083.652230,134007.667,20151,3,GY,1,100,0.122
1670854083.692140,134046.333,20151,3,GY,1,100,0.122
1670854083.732051,134085.000,20151,3,GY,1,100,0.153
1670854083.773338,134125.000,20167,2,GY,1,100,0.092
1670854083.814625,134165.000,20167,2,GY,1,100,0.153
1670854083.854879,134204.000,20183,3,GY,1,100,0.153
1670854083.895134,134243.000,20183,3,GY,1,100,0.153
1670854083.935389,134282.000,20183,3,GY,1,100,0.153
1670854083.975127,134320.500,20199,2,GY,1,100,0.183
1670854084.014866,134359.000,20199,2,GY,1,100,0.153
1670854084.054088,134397.000,20216,3,GY,1,100,0.122
1670854084.093311,134435.000,20216,3,GY,1,100,0.122
1670854084.132533,134473.000,20216,3,GY,1,100,0.092
1670854084.172100,134511.333,20233,3,GY,1,100,0.153
1670854084.211666,134549.667,20233,3,GY,1,100,0.122
1670854084.251233,134588.000,20233,3,GY,1,100,0.122
1670854084.291487,134627.000,20250,2,GY,1,100,0.122
1670854084.331742,134666.000,20250,2,GY,1,100,0.183
1670854084.372685,134705.667,20264,3,GY,1,100,0.122
1670854084.413628,134745.333,20264,3,GY,1,100,0.153
1670854084.454571,134785.000,20264,3,GY,1,100,0.153
1670854084.494825,134824.000,20282,2,GY,1,100,0.061
1670854084.535080,134863.000,20282,2,GY,1,100,0.122
1670854084.574991,134901.667,20300,3,GY,1,100,0.153
1670854084.614901,134940.333,20300,3,GY,1,100,0.092
1670854084.654812,134979.000,20300,3,GY,1,100,0.122
1670854084.701259,135024.000,20317,2,GY,1,100,0.122
1670854084.747707,135069.000,20317,2,GY,1,100,0.122
1670854084.787274,135107.333,20332,3,GY,1,100,0.122
1670854084.826840,135145.667,20332,3,GY,1,100,0.153
1670854084.866407,135184.000,20332,3,GY,1,100,0.122
1670854084.906145,135222.500,20349,2,GY,1,100,0.092
1670854084.945884,135261.000,20349,2,GY,1,100,0.092
1670854084.985795,135299.667,20365,3,GY,1,100,0.092
1670854085.025705,135338.333,20365,3,GY,1,100,0.122
1670854085.065616,135377.000,20365,3,GY,1,100,0.092
1670854085.105182,135415.333,20382,3,GY,1,100,0.092
1670854085.144749,135453.667,20382,3,GY,1,100,0.061
1670854085.184316,135492.000,20382,3,GY,1,100,0.092
1670854085.225086,135531.500,20399,2,GY,1,100,0.061
1670854085.265857,135571.000,20399,2,GY,1,100,0.092
1670854085.306112,135610.000,20414,3,GY,1,100,0.061
1670854085.346366,135649.000,20414,3,GY,1,100,0.061
1670854085.386621,135688.000,20414,3,GY,1,100,0.122
1670854085.426360,135726.500,20430,2,GY,1,100,0.122
1670854085.466098,135765.000,20430,2,GY,1,100,0.122
1670854085.505665,135803.333,20448,3,GY,1,100,0.122
1670854085.545231,135841.667,20448,3,GY,1,100,0.153
1670854085.584798,135880.000,20448,3,GY,1,100,0.122
1670854085.624365,135918.333,20466,3,GY,1,100,0.153
1670854085.663931,135956.667,20466,3,GY,1,100,0.153
1670854085.703498,135995.000,20466,3,GY,1,100,0.122
1670854085.743752,136034.000,20483,2,GY,1,100,0.122
1670854085.784007,136073.000,20483,2,GY,1,100,0.153
1670854085.830971,136118.500,20498,2,GY,1,100,0.153
1670854085.877934,136164.000,20498,2,GY,1,100,0.153
1670854085.917845,136202.667,20515,3,GY,1,100,0.153
1670854085.957756,136241.333,20515,3,GY,1,100,0.153
1670854085.997666,136280.000,20515,3,GY,1,100,0.214
1670854086.037577,136318.667,20531,3,GY,1,100,0.183
1670854086.077488,136357.333,20531,3,GY,1,100,0.183
1670854086.117398,136396.000,20531,3,GY,1,100,0.244
1670854086.156277,136433.667,20549,3,GY,1,100,0.214
1670854086.195155,136471.333,20549,3,GY,1,100,0.214
1670854086.234034,136509.000,20549,3,GY,1,100,0.183
1670854086.274288,136548.000,20564,2,GY,1,100,0.153
1670854086.314543,136587.000,20564,2,GY,1,100,0.183
1670854086.354454,136625.667,20580,3,GY,1,100,0.122
1670854086.394364,136664.333,20580,3,GY,1,100,0.092
1670854086.434275,136703.000,20580,3,GY,1,100,0.092
1670854086.474185,136741.667,20602,3,GY,1,100,0.153
1670854086.514096,136780.333,20602,3,GY,1,100,0.153
1670854086.554007,136819.000,20602,3,GY,1,100,0.122
1670854086.593745,136857.500,20621,2,GY,1,100,0.153
1670854086.633484,136896.000,20621,2,GY,1,100,0.122
1670854086.673394,136934.667,20637,3,GY,1,100,0.122
1670854086.713305,136973.333,20637,3,GY,1,100,0.092
1670854086.753216,137012.000,20637,3,GY,1,100,0.092
1670854086.792438,137050.000,20652,2,GY,1,100,0.122
1670854086.831661,137088.000,20652,2,GY,1,100,0.122
1670854086.871571,137126.667,20669,3,GY,1,100,0.153
1670854086.911482,137165.333,20669,3,GY,1,100,0.153
1670854086.951393,137204.000,20669,3,GY,1,100,0.153
1670854086.997840,137249.000,20686,2,GY,1,100,0.122
1670854087.044288,137294.000,20686,2,GY,1,100,0.153
1670854087.084198,137332.667,20702,3,GY,1,100,0.122
1670854087.124109,137371.333,20702,3,GY,1,100,0.122
1670854087.164020,137410.000,20702,3,GY,1,100,0.122
1670854087.203930,137448.667,20720,3,GY,1,100,0.153
1670854087.243841,137487.333,20720,3,GY,1,100,0.122
1670854087.283752,137526.000,20720,3,GY,1,100,0.092
1670854087.324006,137565.000,20734,2,GY,1,100,0.122
1670854087.364261,137604.000,20734,2,GY,1,100,0.122
1670854087.403828,137642.333,20751,3,GY,1,100,0.122
1670854087.443394,137680.667,20751,3,GY,1,100,0.153
1670854087.482961,137719.000,20751,3,GY,1,100,0.122
1670854087.522699,137757.500,20768,2,GY,1,100,0.092
1670854087.562438,137796.000,20768,2,GY,1,100,0.153
1670854087.601660,137834.000,20787,3,GY,1,100,0.153
1670854087.640883,137872.000,20787,3,GY,1,100,0.153
1670854087.680105,137910.000,20787,3,GY,1,100,0.153
1670854087.720360,137949.000,20802,3,GY,1,100,0.183
1670854087.760615,137988.000,20802,3,GY,1,100,0.183
1670854087.800869,138027.000,20802,3,GY,1,100,0.122
1670854087.840608,138065.500,20819,2,GY,1,100,0.122
1670854087.880347,138104.000,20819,2,GY,1,100,0.122
1670854087.920257,138142.667,20835,3,GY,1,100,0.122
1670854087.960168,138181.333,20835,3,GY,1,100,0.122
1670854088.000078,138220.000,20835,3,GY,1,100,0.153
1670854088.039817,138258.500,20852,2,GY,1,100,0.122
1670854088.079556,138297.000,20852,2,GY,1,100,0.153
1670854088.123939,138340.000,20869,3,GY,1,100,0.122
1670854088.168322,138383.000,20869,3,GY,1,100,0.153
1670854088.212706,138426.000,20869,3,GY,1,100,0.153
1670854088.251928,138464.000,20884,2,GY,1,100,0.122
1670854088.291151,138502.000,20884,2,GY,1,100,0.122
1670854088.332093,138541.667,20900,3,GY,1,100,0.122
1670854088.373036,138581.333,20900,3,GY,1,100,0.153
1670854088.413979,138621.000,20900,3,GY,1,100,0.183
1670854088.453546,138659.333,20917,3,GY,1,100,0.122
1670854088.493112,138697.667,20917,3,GY,1,100,0.122
1670854088.532679,138736.000,20917,3,GY,1,100,0.153
1670854088.572417,138774.500,20936,2,GY,1,100,0.122
1670854088.612156,138813.000,20936,2,GY,1,100,0.122
1670854088.652411,138852.000,20953,3,GY,1,100,0.122
1670854088.692665,138891.000,20953,3,GY,1,100,0.061
1670854088.732920,138930.000,20953,3,GY,1,100,0.122
1670854088.772659,138968.500,20967,2,GY,1,100,0.122
1670854088.812397,139007.000,20967,2,GY,1,100,0.122
1670854088.852308,139045.667,20985,3,GY,1,100,0.122
1670854088.892218,139084.333,20985,3,GY,1,100,0.153
1670854088.932129,139123.000,20985,3,GY,1,100,0.153
1670854088.972040,139161.667,21001,3,GY,1,100,0.153
1670854089.011950,139200.333,21001,3,GY,1,100,0.153
1670854089.051861,139239.000,21001,3,GY,1,100,0.122
1670854089.091083,139277.000,21018,2,GY,1,100,0.153
1670854089.130306,139315.000,21018,2,GY,1,100,0.153
1670854089.170044,139353.500,21034,2,GY,1,100,0.092
1670854089.209783,139392.000,21034,2,GY,1,100,0.092
1670854089.254510,139435.333,21050,3,GY,1,100,0.122
1670854089.299238,139478.667,21050,3,GY,1,100,0.183
1670854089.343965,139522.000,21050,3,GY,1,100,0.153
1670854089.383876,139560.667,21066,3,GY,1,100,0.183
1670854089.423786,139599.333,21066,3,GY,1,100,0.122
1670854089.463697,139638.000,21066,3,GY,1,100,0.122
1670854089.502920,139676.000,21084,2,GY,1,100,0.122
1670854089.542142,139714.000,21084,2,GY,1,100,0.122
