LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EM
1671000923.903765,32855.000,1509,4,EM,1,100,RS
1671000923.956356,32907.000,1509,4,EM,1,100,RB
1671000924.008946,32959.000,1509,4,EM,1,100,2022-12-14_08-55-09-834278.csv
1671000924.061537,33011.000,1509,4,EM,1,100,PS
1671000924.112358,33061.250,1525,4,EM,1,100,RS
1671000924.163179,33111.500,1525,4,EM,1,100,RB
1671000924.213999,33161.750,1525,4,EM,1,100,2022-12-14_08-55-09-834278.csv
1671000924.264820,33212.000,1525,4,EM,1,100,PS
1671000924.315641,33262.250,1539,4,EM,1,100,RS
1671000924.366462,33312.500,1539,4,EM,1,100,RB
1671000924.417282,33362.750,1539,4,EM,1,100,2022-12-14_08-55-09-834278.csv
1671000924.468103,33413.000,1539,4,EM,1,100,PS
1671000924.518924,33463.250,1554,4,EM,1,100,RS
1671000924.569745,33513.500,1554,4,EM,1,100,RB
1671000924.620565,33563.750,1554,4,EM,1,100,2022-12-14_08-55-09-834278.csv
1671000924.671386,33614.000,1554,4,EM,1,100,PS
1671000924.722207,33664.250,1570,4,EM,1,100,RS
1671000924.773027,33714.500,1570,4,EM,1,100,RB
1671000924.823848,33764.750,1570,4,EM,1,100,2022-12-14_08-55-09-834278.csv
1671000924.874669,33815.000,1570,4,EM,1,100,PS
1671000924.925490,33865.250,1586,4,EM,1,100,RS
1671000924.976310,33915.500,1586,4,EM,1,100,RB
1671000925.027131,33965.750,1586,4,EM,1,100,2022-12-14_08-55-09-834278.csv
1671000925.077952,34016.000,1586,4,EM,1,100,PS
1671000925.128772,34066.250,1599,4,EM,1,100,RS
1671000925.179593,34116.500,1599,4,EM,1,100,RB
1671000925.230414,34166.750,1599,4,EM,1,100,2022-12-14_08-55-09-834278.csv
1671000925.281235,34217.000,1599,4,EM,1,100,PS
1671000925.332056,34267.250,1615,4,EM,1,100,RS
1671000925.382876,34317.500,1615,4,EM,1,100,RB
1671000925.433697,34367.750,1615,4,EM,1,100,2022-12-14_08-55-09-834278.csv
1671000925.484518,34418.000,1615,4,EM,1,100,PS
1671000925.537614,34470.500,1635,4,EM,1,100,RS
1671000925.590710,34523.000,1635,4,EM,1,100,RB
1671000925.643807,34575.500,1635,4,EM,1,100,2022-12-14_08-55-09-834278.csv
1671000925.696903,34628.000,1635,4,EM,1,100,PS
1671000925.747724,34678.250,1651,4,EM,1,100,RS
1671000925.798544,34728.500,1651,4,EM,1,100,RB
1671000925.849365,34778.750,1651,4,EM,1,100,2022-12-14_08-55-09-834278.csv
1671000925.900186,34829.000,1651,4,EM,1,100,PS
1671000925.951007,34879.250,1665,4,EM,1,100,RS
1671000926.001827,34929.500,1665,4,EM,1,100,RB
1671000926.052648,34979.750,1665,4,EM,1,100,2022-12-14_08-55-09-834278.csv
1671000926.103469,35030.000,1665,4,EM,1,100,PS
1671000926.161875,35087.750,1683,4,EM,1,100,RS
1671000926.220281,35145.500,1683,4,EM,1,100,RB
1671000926.278687,35203.250,1683,4,EM,1,100,2022-12-14_08-55-09-834278.csv
1671000926.337092,35261.000,1683,4,EM,1,100,PS
1671000926.387913,35311.250,1697,4,EM,1,100,RS
1671000926.438734,35361.500,1697,4,EM,1,100,RB
1671000926.489555,35411.750,1697,4,EM,1,100,2022-12-14_08-55-09-834278.csv
1671000926.540375,35462.000,1697,4,EM,1,100,PS
1671000926.591196,35512.250,1714,4,EM,1,100,RS
1671000926.642017,35562.500,1714,4,EM,1,100,RB
1671000926.692838,35612.750,1714,4,EM,1,100,2022-12-14_08-55-09-834278.csv
1671000926.743658,35663.000,1714,4,EM,1,100,PS
1671000926.794479,35713.250,1729,4,EM,1,100,RS
1671000926.845300,35763.500,1729,4,EM,1,100,RB
1671000926.896121,35813.750,1729,4,EM,1,100,2022-12-14_08-55-09-834278.csv
1671000926.946941,35864.000,1729,4,EM,1,100,PS
1671000926.997762,35914.250,1744,4,EM,1,100,RS
1671000927.048583,35964.500,1744,4,EM,1,100,RB
1671000927.099404,36014.750,1744,4,EM,1,100,2022-12-14_08-55-09-834278.csv
1671000927.150224,36065.000,1744,4,EM,1,100,PS
1671000927.201045,36115.250,1759,4,EM,1,100,RS
1671000927.251866,36165.500,1759,4,EM,1,100,RB
1671000927.302686,36215.750,1759,4,EM,1,100,2022-12-14_08-55-09-834278.csv
1671000927.353507,36266.000,1759,4,EM,1,100,PS
1671000927.404328,36316.250,1773,4,EM,1,100,RS
1671000927.455149,36366.500,1773,4,EM,1,100,RB
1671000927.505970,36416.750,1773,4,EM,1,100,2022-12-14_08-55-09-834278.csv
1671000927.556790,36467.000,1773,4,EM,1,100,PS
1671000927.607611,36517.250,1791,4,EM,1,100,RS
1671000927.658432,36567.500,1791,4,EM,1,100,RB
1671000927.709252,36617.750,1791,4,EM,1,100,2022-12-14_08-55-09-834278.csv
1671000927.760073,36668.000,1791,4,EM,1,100,PS
1671000927.810894,36718.250,1804,4,EM,1,100,RS
1671000927.861715,36768.500,1804,4,EM,1,100,RB
1671000927.912535,36818.750,1804,4,EM,1,100,2022-12-14_08-55-09-834278.csv
1671000927.963356,36869.000,1804,4,EM,1,100,PS
1671000928.014177,36919.250,1820,4,EM,1,100,RS
1671000928.064997,36969.500,1820,4,EM,1,100,RB
1671000928.115818,37019.750,1820,4,EM,1,100,2022-12-14_08-55-09-834278.csv
1671000928.166639,37070.000,1820,4,EM,1,100,PS
1671000928.217460,37120.250,1833,4,EM,1,100,RS
1671000928.268281,37170.500,1833,4,EM,1,100,RB
1671000928.319101,37220.750,1833,4,EM,1,100,2022-12-14_08-55-09-834278.csv
1671000928.369922,37271.000,1833,4,EM,1,100,PS
1671000928.420743,37321.250,1849,4,EM,1,100,RS
1671000928.471563,37371.500,1849,4,EM,1,100,RB
1671000928.522384,37421.750,1849,4,EM,1,100,2022-12-14_08-55-09-834278.csv
1671000928.573205,37472.000,1849,4,EM,1,100,PS
1671000928.624026,37522.250,1865,4,EM,1,100,RS
1671000928.674846,37572.500,1865,4,EM,1,100,RB
1671000928.725667,37622.750,1865,4,EM,1,100,2022-12-14_08-55-09-834278.csv
1671000928.776488,37673.000,1865,4,EM,1,100,PS
1671000928.827309,37723.250,1880,4,EM,1,100,RS
1671000928.878129,37773.500,1880,4,EM,1,100,RB
1671000928.928950,37823.750,1880,4,EM,1,100,2022-12-14_08-55-09-834278.csv
1671000928.979771,37874.000,1880,4,EM,1,100,PS
1671000929.030591,37924.250,1894,4,EM,1,100,RS
1671000929.081412,37974.500,1894,4,EM,1,100,RB
1671000929.132233,38024.750,1894,4,EM,1,100,2022-12-14_08-55-09-834278.csv
1671000929.183054,38075.000,1894,4,EM,1,100,PS
1671000929.233875,38125.250,1909,4,EM,1,100,RS
1671000929.284695,38175.500,1909,4,EM,1,100,RB
1671000929.335516,38225.750,1909,4,EM,1,100,2022-12-14_08-55-09-834278.csv
1671000929.386337,38276.000,1909,4,EM,1,100,PS
1671000929.437157,38326.250,1923,4,EM,1,100,RS
1671000929.487978,38376.500,1923,4,EM,1,100,RB
1671000929.538799,38426.750,1923,4,EM,1,100,2022-12-14_08-55-09-834278.csv
1671000929.589620,38477.000,1923,4,EM,1,100,PS
1671000929.640440,38527.250,1941,4,EM,1,100,RS
1671000929.691261,38577.500,1941,4,EM,1,100,RB
1671000929.742082,38627.750,1941,4,EM,1,100,2022-12-14_08-55-09-834278.csv
1671000929.792903,38678.000,1941,4,EM,1,100,PS
1671000929.843723,38728.250,1956,4,EM,1,100,RS
1671000929.894544,38778.500,1956,4,EM,1,100,RB
1671000929.945365,38828.750,1956,4,EM,1,100,2022-12-14_08-55-09-834278.csv
1671000929.996186,38879.000,1956,4,EM,1,100,PS
1671000930.047006,38929.250,1970,4,EM,1,100,RS
1671000930.097827,38979.500,1970,4,EM,1,100,RB
1671000930.148648,39029.750,1970,4,EM,1,100,2022-12-14_08-55-09-834278.csv
1671000930.199468,39080.000,1970,4,EM,1,100,PS
1671000930.250289,39130.250,1986,4,EM,1,100,RS
1671000930.301110,39180.500,1986,4,EM,1,100,RB
1671000930.351931,39230.750,1986,4,EM,1,100,2022-12-14_08-55-09-834278.csv
1671000930.402751,39281.000,1986,4,EM,1,100,PS
1671000930.453572,39331.250,1999,4,EM,1,100,RS
1671000930.504393,39381.500,1999,4,EM,1,100,RB
