LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1671000915.167655,24217.000,848,3,PI,1,100,129782
1671000915.207857,24256.750,862,4,PI,1,100,129791
1671000915.248058,24296.500,862,4,PI,1,100,129779
1671000915.288260,24336.250,862,4,PI,1,100,129779
1671000915.328461,24376.000,862,4,PI,1,100,129777
1671000915.368241,24415.333,870,3,PI,1,100,129773
1671000915.408021,24454.667,870,3,PI,1,100,129781
1671000915.447801,24494.000,870,3,PI,1,100,129766
1671000915.487244,24533.000,877,2,PI,1,100,129775
1671000915.526687,24572.000,877,2,PI,1,100,129782
1671000915.566805,24611.667,885,3,PI,1,100,129780
1671000915.606922,24651.333,885,3,PI,1,100,129765
1671000915.647039,24691.000,885,3,PI,1,100,129779
1671000915.687156,24730.667,893,3,PI,1,100,129786
1671000915.727273,24770.333,893,3,PI,1,100,129770
1671000915.767390,24810.000,893,3,PI,1,100,129771
1671000915.807339,24849.500,901,2,PI,1,100,129783
1671000915.847288,24889.000,901,2,PI,1,100,129786
1671000915.894316,24935.500,908,2,PI,1,100,129766
1671000915.941344,24982.000,908,2,PI,1,100,129776
1671000915.981461,25021.667,917,3,PI,1,100,129782
1671000916.021579,25061.333,917,3,PI,1,100,129776
1671000916.061696,25101.000,917,3,PI,1,100,129787
1671000916.101644,25140.500,922,2,PI,1,100,129789
1671000916.141593,25180.000,922,2,PI,1,100,129783
1671000916.181710,25219.667,930,3,PI,1,100,129774
1671000916.221828,25259.333,930,3,PI,1,100,129780
1671000916.261945,25299.000,930,3,PI,1,100,129771
1671000916.301050,25337.667,938,3,PI,1,100,129773
1671000916.340156,25376.333,938,3,PI,1,100,129782
1671000916.379262,25415.000,938,3,PI,1,100,129777
1671000916.419716,25455.000,946,2,PI,1,100,129769
1671000916.460171,25495.000,946,2,PI,1,100,129779
1671000916.499951,25534.333,953,3,PI,1,100,129782
1671000916.539731,25573.667,953,3,PI,1,100,129769
1671000916.579511,25613.000,953,3,PI,1,100,129771
1671000916.619460,25652.500,960,2,PI,1,100,129779
1671000916.659408,25692.000,960,2,PI,1,100,129774
1671000916.699526,25731.667,969,3,PI,1,100,129778
1671000916.739643,25771.333,969,3,PI,1,100,129775
1671000916.779760,25811.000,969,3,PI,1,100,129781
1671000916.820214,25851.000,977,2,PI,1,100,129769
1671000916.860668,25891.000,977,2,PI,1,100,129773
1671000916.899774,25929.667,984,3,PI,1,100,129777
1671000916.938880,25968.333,984,3,PI,1,100,129777
1671000916.977986,26007.000,984,3,PI,1,100,129769
1671000917.018103,26046.667,991,3,PI,1,100,129771
1671000917.058220,26086.333,991,3,PI,1,100,129772
1671000917.098338,26126.000,991,3,PI,1,100,129767
1671000917.138286,26165.500,998,2,PI,1,100,129770
1671000917.178235,26205.000,998,2,PI,1,100,129770
1671000917.218352,26244.667,1006,3,PI,1,100,129777
1671000917.258469,26284.333,1006,3,PI,1,100,129782
1671000917.298587,26324.000,1006,3,PI,1,100,129773
1671000917.339041,26364.000,1014,2,PI,1,100,129774
1671000917.379495,26404.000,1014,2,PI,1,100,129772
1671000917.419612,26443.667,1020,3,PI,1,100,129782
1671000917.459729,26483.333,1020,3,PI,1,100,129765
1671000917.499847,26523.000,1020,3,PI,1,100,129761
1671000917.538278,26561.000,1027,2,PI,1,100,129779
1671000917.576710,26599.000,1027,2,PI,1,100,129785
1671000917.621210,26643.000,1036,3,PI,1,100,129767
1671000917.665709,26687.000,1036,3,PI,1,100,129775
1671000917.710209,26731.000,1036,3,PI,1,100,129779
1671000917.749652,26770.000,1045,2,PI,1,100,129767
1671000917.789095,26809.000,1045,2,PI,1,100,129779
1671000917.828875,26848.333,1053,3,PI,1,100,129778
1671000917.868655,26887.667,1053,3,PI,1,100,129772
1671000917.908435,26927.000,1053,3,PI,1,100,129770
1671000917.948384,26966.500,1059,2,PI,1,100,129775
1671000917.988333,27006.000,1059,2,PI,1,100,129768
1671000918.028450,27045.667,1067,3,PI,1,100,129772
1671000918.068567,27085.333,1067,3,PI,1,100,129762
1671000918.108684,27125.000,1067,3,PI,1,100,129772
1671000918.149138,27165.000,1074,2,PI,1,100,129764
1671000918.189593,27205.000,1074,2,PI,1,100,129775
1671000918.229710,27244.667,1082,3,PI,1,100,129766
1671000918.269827,27284.333,1082,3,PI,1,100,129776
1671000918.309944,27324.000,1082,3,PI,1,100,129764
1671000918.349387,27363.000,1088,3,PI,1,100,129781
1671000918.388830,27402.000,1088,3,PI,1,100,129765
1671000918.428273,27441.000,1088,3,PI,1,100,129776
1671000918.468222,27480.500,1096,2,PI,1,100,129771
1671000918.508171,27520.000,1096,2,PI,1,100,129770
1671000918.547951,27559.333,1103,3,PI,1,100,129765
1671000918.587731,27598.667,1103,3,PI,1,100,129762
1671000918.627511,27638.000,1103,3,PI,1,100,129770
1671000918.667965,27678.000,1112,2,PI,1,100,129782
1671000918.708420,27718.000,1112,2,PI,1,100,129774
1671000918.748537,27757.667,1119,3,PI,1,100,129772
1671000918.788654,27797.333,1119,3,PI,1,100,129777
1671000918.828771,27837.000,1119,3,PI,1,100,129766
1671000918.868720,27876.500,1127,2,PI,1,100,129779
1671000918.908668,27916.000,1127,2,PI,1,100,129776
1671000918.948111,27955.000,1135,3,PI,1,100,129770
1671000918.987554,27994.000,1135,3,PI,1,100,129778
1671000919.026997,28033.000,1135,3,PI,1,100,129769
1671000919.067114,28072.667,1143,3,PI,1,100,129766
1671000919.107232,28112.333,1143,3,PI,1,100,129775
1671000919.147349,28152.000,1143,3,PI,1,100,129773
1671000919.187298,28191.500,1150,2,PI,1,100,129764
1671000919.227246,28231.000,1150,2,PI,1,100,129758
1671000919.271746,28275.000,1157,3,PI,1,100,129770
1671000919.316246,28319.000,1157,3,PI,1,100,129779
1671000919.360745,28363.000,1157,3,PI,1,100,129760
1671000919.400694,28402.500,1164,2,PI,1,100,129769
1671000919.440643,28442.000,1164,2,PI,1,100,129766
1671000919.480760,28481.667,1172,3,PI,1,100,129766
1671000919.520877,28521.333,1172,3,PI,1,100,129767
1671000919.560994,28561.000,1172,3,PI,1,100,129770
1671000919.601449,28601.000,1179,2,PI,1,100,129772
1671000919.641903,28641.000,1179,2,PI,1,100,129767
1671000919.682020,28680.667,1188,3,PI,1,100,129778
1671000919.722137,28720.333,1188,3,PI,1,100,129768
1671000919.762254,28760.000,1188,3,PI,1,100,129764
1671000919.801192,28798.500,1195,2,PI,1,100,129769
1671000919.840129,28837.000,1195,2,PI,1,100,129774
1671000919.879572,28876.000,1203,3,PI,1,100,129761
1671000919.919015,28915.000,1203,3,PI,1,100,129768
1671000919.958458,28954.000,1203,3,PI,1,100,129769
1671000919.998912,28994.000,1211,2,PI,1,100,129775
1671000920.039366,29034.000,1211,2,PI,1,100,129759
1671000920.079484,29073.667,1218,3,PI,1,100,129770
1671000920.119601,29113.333,1218,3,PI,1,100,129773
1671000920.159718,29153.000,1218,3,PI,1,100,129764
1671000920.199835,29192.667,1224,3,PI,1,100,129774
1671000920.239953,29232.333,1224,3,PI,1,100,129766
1671000920.280070,29272.000,1224,3,PI,1,100,129762
1671000920.320018,29311.500,1233,2,PI,1,100,129768
1671000920.359967,29351.000,1233,2,PI,1,100,129761
1671000920.399747,29390.333,1245,3,PI,1,100,129763
1671000920.439527,29429.667,1245,3,PI,1,100,129765
1671000920.479307,29469.000,1245,3,PI,1,100,129766
1671000920.518750,29508.000,1253,2,PI,1,100,129765
1671000920.558193,29547.000,1253,2,PI,1,100,129756
1671000920.598310,29586.667,1259,3,PI,1,100,129758
1671000920.638427,29626.333,1259,3,PI,1,100,129778
1671000920.678545,29666.000,1259,3,PI,1,100,129753
1671000920.718493,29705.500,1269,2,PI,1,100,129772
1671000920.758442,29745.000,1269,2,PI,1,100,129765
1671000920.798896,29785.000,1276,3,PI,1,100,129771
1671000920.839351,29825.000,1276,3,PI,1,100,129770
1671000920.879805,29865.000,1276,3,PI,1,100,129775
1671000920.919248,29904.000,1284,2,PI,1,100,129764
1671000920.958691,29943.000,1284,2,PI,1,100,129768
1671000921.003191,29987.000,1290,3,PI,1,100,129765
1671000921.047690,30031.000,1290,3,PI,1,100,129768
1671000921.092190,30075.000,1290,3,PI,1,100,129766
1671000921.132139,30114.500,1298,2,PI,1,100,129770
1671000921.172087,30154.000,1298,2,PI,1,100,129771
1671000921.211868,30193.333,1305,3,PI,1,100,129764
1671000921.251648,30232.667,1305,3,PI,1,100,129770
1671000921.291428,30272.000,1305,3,PI,1,100,129762
1671000921.330871,30311.000,1314,2,PI,1,100,129753
1671000921.370314,30350.000,1314,2,PI,1,100,129755
1671000921.410431,30389.667,1320,3,PI,1,100,129775
1671000921.450548,30429.333,1320,3,PI,1,100,129766
1671000921.490665,30469.000,1320,3,PI,1,100,129773
1671000921.530782,30508.667,1327,3,PI,1,100,129763
1671000921.570899,30548.333,1327,3,PI,1,100,129766
1671000921.611017,30588.000,1327,3,PI,1,100,129764
1671000921.650965,30627.500,1335,2,PI,1,100,129765
1671000921.690914,30667.000,1335,2,PI,1,100,129764
1671000921.731368,30707.000,1345,3,PI,1,100,129773
1671000921.771823,30747.000,1345,3,PI,1,100,129759
1671000921.812277,30787.000,1345,3,PI,1,100,129770
1671000921.851720,30826.000,1352,2,PI,1,100,129766
1671000921.891163,30865.000,1352,2,PI,1,100,129773
1671000921.930269,30903.667,1359,3,PI,1,100,129769
1671000921.969375,30942.333,1359,3,PI,1,100,129769
1671000922.008481,30981.000,1359,3,PI,1,100,129756
1671000922.048429,31020.500,1366,2,PI,1,100,129773
1671000922.088378,31060.000,1366,2,PI,1,100,129760
1671000922.128832,31100.000,1374,3,PI,1,100,129762
1671000922.169286,31140.000,1374,3,PI,1,100,129753
1671000922.209741,31180.000,1374,3,PI,1,100,129767
1671000922.249689,31219.500,1381,2,PI,1,100,129767
1671000922.289638,31259.000,1381,2,PI,1,100,129761
1671000922.329755,31298.667,1388,3,PI,1,100,129761
1671000922.369872,31338.333,1388,3,PI,1,100,129780
1671000922.409990,31378.000,1388,3,PI,1,100,129759
1671000922.449770,31417.333,1395,3,PI,1,100,129763
1671000922.489550,31456.667,1395,3,PI,1,100,129756
1671000922.529330,31496.000,1395,3,PI,1,100,129766
1671000922.568773,31535.000,1403,2,PI,1,100,129767
1671000922.608216,31574.000,1403,2,PI,1,100,129756
1671000922.648333,31613.667,1411,3,PI,1,100,129745
1671000922.688450,31653.333,1411,3,PI,1,100,129772
1671000922.728567,31693.000,1411,3,PI,1,100,129765
1671000922.774584,31738.500,1419,2,PI,1,100,129759
1671000922.820601,31784.000,1419,2,PI,1,100,129754
1671000922.860549,31823.500,1426,2,PI,1,100,129772
1671000922.900498,31863.000,1426,2,PI,1,100,129764
1671000922.940615,31902.667,1435,3,PI,1,100,129766
1671000922.980733,31942.333,1435,3,PI,1,100,129762
1671000923.020850,31982.000,1435,3,PI,1,100,129767
1671000923.061304,32022.000,1442,3,PI,1,100,129760
1671000923.101758,32062.000,1442,3,PI,1,100,129757
1671000923.142213,32102.000,1442,3,PI,1,100,129764
1671000923.181656,32141.000,1450,2,PI,1,100,129768
1671000923.221099,32180.000,1450,2,PI,1,100,129760
1671000923.261216,32219.667,1456,3,PI,1,100,129758
1671000923.301333,32259.333,1456,3,PI,1,100,129762
1671000923.341450,32299.000,1456,3,PI,1,100,129761
1671000923.380388,32337.500,1464,2,PI,1,100,129760
1671000923.419325,32376.000,1464,2,PI,1,100,129759
1671000923.459526,32415.750,1471,4,PI,1,100,129757
1671000923.499728,32455.500,1471,4,PI,1,100,129767
1671000923.539929,32495.250,1471,4,PI,1,100,129762
1671000923.580131,32535.000,1471,4,PI,1,100,129759
1671000923.620585,32575.000,1480,2,PI,1,100,129756
1671000923.661039,32615.000,1480,2,PI,1,100,129765
1671000923.701157,32654.667,1489,3,PI,1,100,129753
1671000923.741274,32694.333,1489,3,PI,1,100,129750
1671000923.781391,32734.000,1489,3,PI,1,100,129756
1671000923.821508,32773.667,1495,3,PI,1,100,129760
1671000923.861625,32813.333,1495,3,PI,1,100,129756
1671000923.901742,32853.000,1495,3,PI,1,100,129754
1671000923.941185,32892.000,1502,2,PI,1,100,129761
1671000923.980628,32931.000,1502,2,PI,1,100,129757
1671000924.020072,32970.000,1511,3,PI,1,100,129751
1671000924.059514,33009.000,1511,3,PI,1,100,129759
1671000924.098957,33048.000,1511,3,PI,1,100,129764
1671000924.139412,33088.000,1518,2,PI,1,100,129758
1671000924.179866,33128.000,1518,2,PI,1,100,129768
1671000924.219646,33167.333,1526,3,PI,1,100,129755
1671000924.259426,33206.667,1526,3,PI,1,100,129757
1671000924.299206,33246.000,1526,3,PI,1,100,129761
1671000924.339155,33285.500,1532,2,PI,1,100,129752
1671000924.379103,33325.000,1532,2,PI,1,100,129749
1671000924.423603,33369.000,1540,3,PI,1,100,129763
1671000924.468103,33413.000,1540,3,PI,1,100,129764
1671000924.512603,33457.000,1540,3,PI,1,100,129768
1671000924.553057,33497.000,1547,2,PI,1,100,129757
1671000924.593511,33537.000,1547,2,PI,1,100,129762
1671000924.633629,33576.667,1556,3,PI,1,100,129755
1671000924.673746,33616.333,1556,3,PI,1,100,129763
1671000924.713863,33656.000,1556,3,PI,1,100,129762
1671000924.753812,33695.500,1563,2,PI,1,100,129765
1671000924.793760,33735.000,1563,2,PI,1,100,129751
1671000924.832866,33773.667,1571,3,PI,1,100,129764
1671000924.871972,33812.333,1571,3,PI,1,100,129760
1671000924.911078,33851.000,1571,3,PI,1,100,129766
1671000924.951532,33891.000,1579,2,PI,1,100,129759
1671000924.991987,33931.000,1579,2,PI,1,100,129766
1671000925.032104,33970.667,1587,3,PI,1,100,129762
1671000925.072221,34010.333,1587,3,PI,1,100,129757
1671000925.112338,34050.000,1587,3,PI,1,100,129761
1671000925.152287,34089.500,1592,2,PI,1,100,129761
1671000925.192235,34129.000,1592,2,PI,1,100,129755
1671000925.232015,34168.333,1600,3,PI,1,100,129764
1671000925.271796,34207.667,1600,3,PI,1,100,129762
1671000925.311575,34247.000,1600,3,PI,1,100,129767
1671000925.351356,34286.333,1608,3,PI,1,100,129765
1671000925.391136,34325.667,1608,3,PI,1,100,129761
1671000925.430916,34365.000,1608,3,PI,1,100,129758
1671000925.470359,34404.000,1616,2,PI,1,100,129764
1671000925.509802,34443.000,1616,2,PI,1,100,129753
1671000925.549919,34482.667,1627,3,PI,1,100,129761
1671000925.590036,34522.333,1627,3,PI,1,100,129764
1671000925.630153,34562.000,1627,3,PI,1,100,129759
1671000925.670102,34601.500,1637,2,PI,1,100,129759
1671000925.710051,34641.000,1637,2,PI,1,100,129758
1671000925.750168,34680.667,1644,3,PI,1,100,129746
1671000925.790285,34720.333,1644,3,PI,1,100,129762
1671000925.830402,34760.000,1644,3,PI,1,100,129763
1671000925.870857,34800.000,1652,2,PI,1,100,129749
1671000925.911311,34840.000,1652,2,PI,1,100,129759
1671000925.951428,34879.667,1660,3,PI,1,100,129756
1671000925.991545,34919.333,1660,3,PI,1,100,129754
1671000926.031662,34959.000,1660,3,PI,1,100,129760
1671000926.070768,34997.667,1666,3,PI,1,100,129751
1671000926.109874,35036.333,1666,3,PI,1,100,129745
1671000926.148980,35075.000,1666,3,PI,1,100,129755
1671000926.196008,35121.500,1673,2,PI,1,100,129758
1671000926.243036,35168.000,1673,2,PI,1,100,129761
1671000926.282479,35207.000,1685,2,PI,1,100,129755
1671000926.321922,35246.000,1685,2,PI,1,100,129763
1671000926.361702,35285.333,1692,3,PI,1,100,129759
1671000926.401482,35324.667,1692,3,PI,1,100,129767
1671000926.441262,35364.000,1692,3,PI,1,100,129763
1671000926.480705,35403.000,1698,2,PI,1,100,129758
1671000926.520148,35442.000,1698,2,PI,1,100,129754
1671000926.560266,35481.667,1705,3,PI,1,100,129767
1671000926.600383,35521.333,1705,3,PI,1,100,129755
1671000926.640500,35561.000,1705,3,PI,1,100,129764
1671000926.680617,35600.667,1716,3,PI,1,100,129753
1671000926.720734,35640.333,1716,3,PI,1,100,129768
1671000926.760851,35680.000,1716,3,PI,1,100,129768
1671000926.801306,35720.000,1723,2,PI,1,100,129752
1671000926.841760,35760.000,1723,2,PI,1,100,129752
1671000926.880866,35798.667,1730,3,PI,1,100,129755
1671000926.919972,35837.333,1730,3,PI,1,100,129747
1671000926.959078,35876.000,1730,3,PI,1,100,129754
1671000926.999026,35915.500,1737,2,PI,1,100,129759
1671000927.038975,35955.000,1737,2,PI,1,100,129765
1671000927.079092,35994.667,1745,3,PI,1,100,129750
1671000927.119209,36034.333,1745,3,PI,1,100,129757
1671000927.159327,36074.000,1745,3,PI,1,100,129750
1671000927.199781,36114.000,1752,2,PI,1,100,129757
1671000927.240235,36154.000,1752,2,PI,1,100,129746
1671000927.280352,36193.667,1761,3,PI,1,100,129762
1671000927.320470,36233.333,1761,3,PI,1,100,129757
1671000927.360587,36273.000,1761,3,PI,1,100,129762
1671000927.400535,36312.500,1766,2,PI,1,100,129759
1671000927.440484,36352.000,1766,2,PI,1,100,129757
1671000927.479590,36390.667,1774,3,PI,1,100,129745
1671000927.518696,36429.333,1774,3,PI,1,100,129755
1671000927.557801,36468.000,1774,3,PI,1,100,129753
1671000927.597582,36507.333,1782,3,PI,1,100,129752
1671000927.637362,36546.667,1782,3,PI,1,100,129758
1671000927.677142,36586.000,1782,3,PI,1,100,129766
1671000927.717596,36626.000,1792,2,PI,1,100,129753
1671000927.758050,36666.000,1792,2,PI,1,100,129760
1671000927.798168,36705.667,1797,3,PI,1,100,129758
1671000927.838285,36745.333,1797,3,PI,1,100,129757
1671000927.878402,36785.000,1797,3,PI,1,100,129757
1671000927.924924,36831.000,1805,2,PI,1,100,129758
1671000927.971447,36877.000,1805,2,PI,1,100,129758
1671000928.011564,36916.667,1813,3,PI,1,100,129760
1671000928.051681,36956.333,1813,3,PI,1,100,129763
1671000928.091799,36996.000,1813,3,PI,1,100,129749
1671000928.132253,37036.000,1821,2,PI,1,100,129756
1671000928.172707,37076.000,1821,2,PI,1,100,129755
1671000928.212824,37115.667,1827,3,PI,1,100,129755
1671000928.252942,37155.333,1827,3,PI,1,100,129748
1671000928.293059,37195.000,1827,3,PI,1,100,129759
1671000928.332502,37234.000,1835,2,PI,1,100,129760
1671000928.371945,37273.000,1835,2,PI,1,100,129763
1671000928.411725,37312.333,1842,3,PI,1,100,129748
1671000928.451505,37351.667,1842,3,PI,1,100,129759
1671000928.491285,37391.000,1842,3,PI,1,100,129756
1671000928.531739,37431.000,1850,2,PI,1,100,129751
1671000928.572194,37471.000,1850,2,PI,1,100,129756
1671000928.611974,37510.333,1858,3,PI,1,100,129768
1671000928.651754,37549.667,1858,3,PI,1,100,129758
1671000928.691534,37589.000,1858,3,PI,1,100,129759
1671000928.731483,37628.500,1866,2,PI,1,100,129748
1671000928.771431,37668.000,1866,2,PI,1,100,129760
1671000928.811548,37707.667,1873,3,PI,1,100,129749
1671000928.851665,37747.333,1873,3,PI,1,100,129749
1671000928.891783,37787.000,1873,3,PI,1,100,129749
1671000928.931226,37826.000,1882,3,PI,1,100,129754
1671000928.970669,37865.000,1882,3,PI,1,100,129746
1671000929.010112,37904.000,1882,3,PI,1,100,129756
1671000929.050060,37943.500,1889,2,PI,1,100,129748
1671000929.090009,37983.000,1889,2,PI,1,100,129751
1671000929.130126,38022.667,1895,3,PI,1,100,129751
1671000929.170243,38062.333,1895,3,PI,1,100,129753
1671000929.210361,38102.000,1895,3,PI,1,100,129744
1671000929.250309,38141.500,1902,2,PI,1,100,129760
1671000929.290258,38181.000,1902,2,PI,1,100,129750
1671000929.330375,38220.667,1911,3,PI,1,100,129746
1671000929.370492,38260.333,1911,3,PI,1,100,129750
1671000929.410609,38300.000,1911,3,PI,1,100,129757
1671000929.451064,38340.000,1918,2,PI,1,100,129749
1671000929.491518,38380.000,1918,2,PI,1,100,129758
1671000929.531298,38419.333,1924,3,PI,1,100,129747
1671000929.571078,38458.667,1924,3,PI,1,100,129760
1671000929.610858,38498.000,1924,3,PI,1,100,129752
1671000929.657381,38544.000,1932,2,PI,1,100,129756
1671000929.703903,38590.000,1932,2,PI,1,100,129747
1671000929.743346,38629.000,1942,3,PI,1,100,129750
1671000929.782789,38668.000,1942,3,PI,1,100,129749
1671000929.822232,38707.000,1942,3,PI,1,100,129756
1671000929.861675,38746.000,1949,2,PI,1,100,129752
1671000929.901118,38785.000,1949,2,PI,1,100,129748
1671000929.941235,38824.667,1958,3,PI,1,100,129749
1671000929.981352,38864.333,1958,3,PI,1,100,129752
1671000930.021470,38904.000,1958,3,PI,1,100,129747
