LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T1
637360.064181,637360.064158,1673971856.865670,3568721.000,59616,1,T1,1,100,28.324
637360.196278,637360.196255,1673971856.997763,3568849.000,59632,1,T1,1,100,28.246
637360.329407,637360.329384,1673971857.130888,3568978.000,59652,1,T1,1,100,28.284
637360.460471,637360.460449,1673971857.261950,3569105.000,59684,1,T1,1,100,28.371
637360.593600,637360.593578,1673971857.395075,3569234.000,59700,1,T1,1,100,28.409
637360.727761,637360.727739,1673971857.529232,3569364.000,59718,1,T1,1,100,28.390
637360.861922,637360.861900,1673971857.663389,3569494.000,59752,1,T1,1,100,28.346
637360.996083,637360.996061,1673971857.797546,3569624.000,59769,1,T1,1,100,28.291
637361.126116,637361.126094,1673971857.927576,3569750.000,59788,1,T1,1,100,28.339
637361.259245,637361.259223,1673971858.060701,3569879.000,59804,1,T1,1,100,28.395
637361.395470,637361.395448,1673971858.196922,3570011.000,59839,1,T1,1,100,28.348
637361.528599,637361.528577,1673971858.330047,3570140.000,59856,1,T1,1,100,28.399
637361.660696,637361.660674,1673971858.462140,3570268.000,59873,1,T1,1,100,28.385
637361.792793,637361.792771,1673971858.594234,3570396.000,59890,1,T1,1,100,28.344
637361.925922,637361.925900,1673971858.727359,3570525.000,59925,1,T1,1,100,28.326
637362.058019,637362.057997,1673971858.859452,3570653.000,59943,1,T1,1,100,28.318
637362.195276,637362.195254,1673971858.996705,3570786.000,59960,1,T1,1,100,28.421
637362.329437,637362.329415,1673971859.130862,3570916.000,59995,1,T1,1,100,28.360
637362.461534,637362.461512,1673971859.262955,3571044.000,60011,1,T1,1,100,28.368
637362.592599,637362.592577,1673971859.394017,3571171.000,60028,1,T1,1,100,28.372
637362.725728,637362.725706,1673971859.527142,3571300.000,60045,1,T1,1,100,28.374
637362.858857,637362.858835,1673971859.660267,3571429.000,60064,1,T1,1,100,28.374
637362.989922,637362.989900,1673971859.791328,3571556.000,60099,1,T1,1,100,28.375
637363.122019,637363.121996,1673971859.923421,3571684.000,60115,1,T1,1,100,28.304
637363.256180,637363.256157,1673971860.057578,3571814.000,60135,1,T1,1,100,28.344
637363.388277,637363.388254,1673971860.189672,3571942.000,60152,1,T1,1,100,28.397
637363.521406,637363.521383,1673971860.322797,3572071.000,60183,1,T1,1,100,28.349
637363.654535,637363.654512,1673971860.455922,3572200.000,60201,1,T1,1,100,28.328
637363.786115,637363.786093,1673971860.587499,3572327.500,60226,2,T1,1,100,28.426
637363.917696,637363.917674,1673971860.719076,3572455.000,60226,2,T1,1,100,28.397
637364.049793,637364.049771,1673971860.851170,3572583.000,60260,1,T1,1,100,28.384
637364.182922,637364.182900,1673971860.984295,3572712.000,60276,1,T1,1,100,28.415
637364.316051,637364.316029,1673971861.117420,3572841.000,60297,1,T1,1,100,28.428
637364.449180,637364.449158,1673971861.250545,3572970.000,60313,1,T1,1,100,28.398
637364.581277,637364.581255,1673971861.382638,3573098.000,60345,1,T1,1,100,28.349
637364.713374,637364.713352,1673971861.514731,3573226.000,60362,1,T1,1,100,28.364
637364.846503,637364.846481,1673971861.647857,3573355.000,60381,1,T1,1,100,28.335
637364.979632,637364.979610,1673971861.780982,3573484.000,60399,1,T1,1,100,28.287
