LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,LR,LM,LC,LD,
637392.833513,637392.833490,1673971889.634071,3600474,64875,8,LM,1,100,637392.7627602,637392.7627758,637392.7724387,sync_event,
637393.285532,637393.285509,1673971890.086077,3600912,64945,8,LM,1,100,637393.2633800,637393.2633956,637393.2725666,sync_event,
637393.892353,637393.892330,1673971890.692880,3601500,65046,8,LM,1,100,637393.7642107,637393.7642263,637393.8377923,sync_event,
637394.401132,637394.401110,1673971891.201646,3601993,65134,8,LM,1,100,637394.2653813,637394.2653968,637394.2892361,sync_event,
637394.815999,637394.815977,1673971891.616501,3602395,65202,8,LM,1,100,637394.7659704,637394.7660111,637394.7896044,sync_event,
637395.336131,637395.336108,1673971892.136618,3602899,65289,8,LM,1,100,637395.2661310,637395.2661717,637395.2893541,sync_event,
637395.825302,637395.825280,1673971892.625775,3603373,65365,8,LM,1,100,637395.7661737,637395.7662144,637395.7893395,sync_event,
637396.348530,637396.348508,1673971893.148988,3603880,65453,8,LM,1,100,637396.2663929,637396.2664336,637396.2894145,sync_event,
637396.808806,637396.808783,1673971893.609251,3604326,65521,8,LM,1,100,637396.7668666,637396.7668850,637396.7893076,sync_event,
637397.320681,637397.320659,1673971894.121112,3604822,71,8,LM,1,100,637397.2668082,637397.2668267,637397.2734638,sync_event,
637397.872805,637397.872783,1673971894.673220,3605357,157,8,LM,1,100,637397.7678672,637397.7678856,637397.8062271,sync_event,
637398.370233,637398.370210,1673971895.170633,3605839,244,8,LM,1,100,637398.2680805,637398.2680989,637398.2891674,sync_event,
637398.892429,637398.892406,1673971895.692814,3606345,329,8,LM,1,100,637398.7687085,637398.7687377,637398.7894239,sync_event,
637399.305232,637399.305209,1673971896.105606,3606745,399,8,LM,1,100,637399.2687925,637399.2688217,637399.2893207,sync_event,
637399.930628,637399.930605,1673971896.730984,3607351,501,8,LM,1,100,637399.7698274,637399.7698566,637399.7892769,sync_event,
637400.346527,637400.346504,1673971897.146872,3607754,572,8,LM,1,100,637400.2701464,637400.2701756,637400.2891657,sync_event,
637400.839827,637400.839804,1673971897.640157,3608232,645,8,LM,1,100,637400.7702779,637400.7702880,637400.7892852,sync_event,
637401.342414,637401.342391,1673971898.142730,3608719,733,8,LM,1,100,637401.2704860,637401.2704961,637401.2891628,sync_event,
637401.799594,637401.799571,1673971898.599897,3609162,801,8,LM,1,100,637401.7710334,637401.7710435,637401.7723856,sync_event,
637402.430150,637402.430127,1673971899.230435,3609773,904,8,LM,1,100,637402.2710456,637402.2710557,637402.3418973,sync_event,
637403.074123,637403.074100,1673971899.874390,3610397,1008,8,LM,1,100,637402.7710699,637402.7710856,637402.7892121,sync_event,
637403.302196,637403.302174,1673971900.102457,3610618,1044,8,LM,1,100,637403.2714720,637403.2714877,637403.2893225,sync_event,
637403.799624,637403.799601,1673971900.599870,3611100,1130,8,LM,1,100,637403.7719401,637403.7719558,637403.7892760,sync_event,
637404.318724,637404.318701,1673971901.118955,3611603,1217,8,LM,1,100,637404.2725884,637404.2726041,637404.2892948,sync_event,
637404.827503,637404.827481,1673971901.627720,3612096,1300,8,LM,1,100,637404.7728728,637404.7728735,637404.7893034,sync_event,
637405.300163,637405.300140,1673971902.100366,3612554,1372,8,LM,1,100,637405.2738226,637405.2738233,637405.2892996,sync_event,
637405.849191,637405.849168,1673971902.649379,3613086,1458,8,LM,1,100,637405.7743313,637405.7743320,637405.7898113,sync_event,
637406.367259,637406.367236,1673971903.167432,3613588,1550,8,LM,1,100,637406.2751426,637406.2751433,637406.3053597,sync_event,
637406.870878,637406.870855,1673971903.671037,3614076,1634,8,LM,1,100,637406.7752842,637406.7753030,637406.7890786,sync_event,
637407.319801,637407.319778,1673971904.119947,3614511,1705,8,LM,1,100,637407.2761949,637407.2762137,637407.2891595,sync_event,
637407.808973,637407.808950,1673971904.609105,3614985,1790,8,LM,1,100,637407.7770034,637407.7770222,637407.7891868,sync_event,
637408.427145,637408.427122,1673971905.227260,3615584,1893,8,LM,1,100,637408.2779300,637408.2779488,637408.2890523,sync_event,
637408.853364,637408.853342,1673971905.653467,3615997,1962,8,LM,1,100,637408.7781484,637408.7781580,637408.7895195,sync_event,
637409.319832,637409.319809,1673971906.119921,3616449,2032,8,LM,1,100,637409.2783308,637409.2783404,637409.2890970,sync_event,
637409.836868,637409.836845,1673971906.636942,3616950,2118,8,LM,1,100,637409.7784991,637409.7785086,637409.7891899,sync_event,
637410.362159,637410.362136,1673971907.162219,3617459,2205,8,LM,1,100,637410.2791968,637410.2792063,637410.2891698,sync_event,
637410.862683,637410.862660,1673971907.662728,3617944,2289,8,LM,1,100,637410.7800442,637410.7800447,637410.8373658,sync_event,
637411.335342,637411.335319,1673971908.135374,3618402,2364,8,LM,1,100,637411.2802105,637411.2802109,637411.2898208,sync_event,
637411.880242,637411.880219,1673971908.680259,3618930,2450,8,LM,1,100,637411.7805294,637411.7805298,637411.7891408,sync_event,
637412.308525,637412.308502,1673971909.108530,3619345,2520,8,LM,1,100,637412.2815249,637412.2815253,637412.2892690,sync_event,
637412.803889,637412.803866,1673971909.603879,3619825,2605,8,LM,1,100,637412.7816772,637412.7817018,637412.7892814,sync_event,
637413.327117,637413.327094,1673971910.127092,3620332,2693,8,LM,1,100,637413.2823201,637413.2823447,637413.2893747,sync_event,
637413.840024,637413.840001,1673971910.639985,3620829,2777,8,LM,1,100,637413.7832974,637413.7833220,637413.7891795,sync_event,
637414.386988,637414.386965,1673971911.186934,3621359,2865,8,LM,1,100,637414.2833347,637414.2833593,637414.2900222,sync_event,
637414.896800,637414.896777,1673971911.696731,3621853,2949,8,LM,1,100,637414.7837758,637414.7837833,637414.8056618,sync_event,
637415.421060,637415.421037,1673971912.220976,3622361,3037,8,LM,1,100,637415.2851001,637415.2851076,637415.2890489,sync_event,
637416.055744,637416.055721,1673971912.855642,3622976,3141,8,LM,1,100,637415.7854308,637415.7854383,637415.7892451,sync_event,
637416.347802,637416.347779,1673971913.147692,3623259,3192,8,LM,1,100,637416.2857734,637416.2857809,637416.2891909,sync_event,
637416.806014,637416.805991,1673971913.605890,3623703,3265,8,LM,1,100,637416.7861184,637416.7861439,637416.7892066,sync_event,
637417.318921,637417.318898,1673971914.118783,3624200,3353,8,LM,1,100,637417.2861219,637417.2861473,637417.2893338,sync_event,
637417.826669,637417.826646,1673971914.626517,3624692,3437,8,LM,1,100,637417.7866896,637417.7867150,637417.7893215,sync_event,
637418.339577,637418.339554,1673971915.139410,3625189,3525,8,LM,1,100,637418.2870954,637418.2871209,637418.2894257,sync_event,
637418.871061,637418.871038,1673971915.670878,3625704,3609,8,LM,1,100,637418.7880323,637418.7880326,637418.8078920,sync_event,
637419.423185,637419.423162,1673971916.222987,3626239,3697,8,LM,1,100,637419.2888549,637419.2888552,637419.3550003,sync_event,
637419.818444,637419.818420,1673971916.618234,3626622,3765,8,LM,1,100,637419.7888399,637419.7888402,637419.8056738,sync_event,
637420.381920,637420.381896,1673971917.181695,3627168,3853,8,LM,1,100,637420.2893172,637420.2893175,637420.3066284,sync_event,
637420.816395,637420.816372,1673971917.616157,3627589,3921,8,LM,1,100,637420.7894127,637420.7894138,637420.8068148,sync_event,
637421.312790,637421.312767,1673971918.112539,3628070,4008,8,LM,1,100,637421.2894532,637421.2894544,637421.3061878,sync_event,
637421.941283,637421.941260,1673971918.741013,3628679,4098,8,LM,1,100,637421.7903778,637421.7903789,637421.8057706,sync_event,
637422.344798,637422.344775,1673971919.144517,3629070,4169,8,LM,1,100,637422.2904408,637422.2904419,637422.3057476,sync_event,
637422.815393,637422.815370,1673971919.615099,3629526,4237,8,LM,1,100,637422.7904841,637422.7904999,637422.8069322,sync_event,
637423.366485,637423.366462,1673971920.166175,3630060,4325,8,LM,1,100,637423.2913059,637423.2913217,637423.3288165,sync_event,
637423.859785,637423.859761,1673971920.659461,3630538,4409,8,LM,1,100,637423.7918366,637423.7918524,637423.8058017,sync_event,
637424.373724,637424.373701,1673971921.173386,3631036,4496,8,LM,1,100,637424.2923903,637424.2924061,637424.3056962,sync_event,
637424.815424,637424.815400,1673971921.615072,3631464,4565,8,LM,1,100,637424.7932744,637424.7932803,637424.8056681,sync_event,
637425.315947,637425.315924,1673971922.115582,3631949,4652,8,LM,1,100,637425.2934950,637425.2935008,637425.3057430,sync_event,
637425.947536,637425.947513,1673971922.747152,3632561,4756,8,LM,1,100,637425.7937177,637425.7937236,637425.8128712,sync_event,
637426.367563,637426.367540,1673971923.167167,3632968,4824,8,LM,1,100,637426.2950741,637426.2950800,637426.3054791,sync_event,
637426.894919,637426.894895,1673971923.694508,3633479,4908,8,LM,1,100,637426.7952464,637426.7952565,637426.8054693,sync_event,
637427.365514,637427.365491,1673971924.165090,3633935,4984,8,LM,1,100,637427.2956615,637427.2956716,637427.3057127,sync_event,
637427.881518,637427.881494,1673971924.681079,3634435,5069,8,LM,1,100,637427.7964182,637427.7964283,637427.8581045,sync_event,
637428.326313,637428.326290,1673971925.125862,3634866,5142,8,LM,1,100,637428.2968046,637428.2968147,637428.3148816,sync_event,
637428.909397,637428.909374,1673971925.708930,3635431,5243,8,LM,1,100,637428.7972721,637428.7972676,637428.8057907,sync_event,
637429.341808,637429.341785,1673971926.141328,3635850,5314,8,LM,1,100,637429.2974245,637429.2974200,637429.3104052,sync_event,
637429.847492,637429.847469,1673971926.646998,3636340,5397,8,LM,1,100,637429.7977678,637429.7977633,637429.8058236,sync_event,
637430.312927,637430.312904,1673971927.112420,3636791,5470,8,LM,1,100,637430.2983184,637430.2983139,637430.3056776,sync_event,
637430.821707,637430.821684,1673971927.621185,3637284,5554,8,LM,1,100,637430.7990317,637430.7990515,637430.8064517,sync_event,
637431.340807,637431.340783,1673971928.140270,3637787,5641,8,LM,1,100,637431.2997193,637431.2997391,637431.3067890,sync_event,
637431.864034,637431.864011,1673971928.663483,3638294,5724,8,LM,1,100,637431.8006378,637431.8006576,637431.8221301,sync_event,
637432.365590,637432.365567,1673971929.165024,3638780,5811,8,LM,1,100,637432.3011993,637432.3012191,637432.3055659,sync_event,
637432.896042,637432.896019,1673971929.695461,3639294,5903,8,LM,1,100,637432.8018654,637432.8018716,637432.8064750,sync_event,
637433.312973,637433.312950,1673971930.112380,3639698,5973,8,LM,1,100,637433.3024363,637433.3024425,637433.3055454,sync_event,
637433.893993,637433.893970,1673971930.693384,3640261,6057,8,LM,1,100,637433.8027429,637433.8027491,637433.8057791,sync_event,
637434.321244,637434.321221,1673971931.120623,3640675,6130,8,LM,1,100,637434.3033962,637434.3034024,637434.3054847,sync_event,
637435.134466,637435.134443,1673971931.933821,3641463,6265,8,LM,1,100,637434.8040212,637434.8040384,637434.8389670,sync_event,
637435.350156,637435.350132,1673971932.149505,3641672,6302,8,LM,1,100,637435.3050818,637435.3050990,637435.3389629,sync_event,
637435.869255,637435.869232,1673971932.668590,3642175,6385,8,LM,1,100,637435.8053439,637435.8053611,637435.8083500,sync_event,
637436.384227,637436.384204,1673971933.183547,3642674,6471,8,LM,1,100,637436.3052892,637436.3053064,637436.3533396,sync_event,
637436.890943,637436.890919,1673971933.690248,3643165,6558,8,LM,1,100,637436.8061640,637436.8061737,637436.8389319,sync_event,
637437.351218,637437.351195,1673971934.150510,3643611,6627,8,LM,1,100,637437.3066465,637437.3066563,637437.3389799,sync_event,
637437.893022,637437.892998,1673971934.692299,3644136,6719,8,LM,1,100,637437.8077114,637437.8077211,637437.8391756,sync_event,
637438.400769,637438.400746,1673971935.200032,3644628,6805,8,LM,1,100,637438.3082831,637438.3082929,637438.3389324,sync_event,
637438.915741,637438.915718,1673971935.714989,3645127,6891,8,LM,1,100,637438.8084412,637438.8084820,637438.8388578,sync_event,
637439.346088,637439.346065,1673971936.145324,3645544,6962,8,LM,1,100,637439.3088298,637439.3088706,637439.3388776,sync_event,
637439.846612,637439.846589,1673971936.645833,3646029,7045,8,LM,1,100,637439.8090013,637439.8090421,637439.8405605,sync_event,
637440.371904,637440.371880,1673971937.171110,3646538,7131,8,LM,1,100,637440.3096330,637440.3096738,637440.3233891,sync_event,
637440.910612,637440.910588,1673971937.709803,3647060,7218,8,LM,1,100,637440.8100299,637440.8100474,637440.8889267,sync_event,
637441.350247,637441.350223,1673971938.149426,3647486,7287,8,LM,1,100,637441.3104696,637441.3104871,637441.3389802,sync_event,
637441.850770,637441.850747,1673971938.649935,3647971,7373,8,LM,1,100,637441.8113582,637441.8113757,637441.8389326,sync_event,
637442.393606,637442.393583,1673971939.192755,3648497,7459,8,LM,1,100,637442.3120728,637442.3120903,637442.3389935,sync_event,
637443.134588,637443.134564,1673971939.933716,3649215,7568,8,LM,1,100,637442.8120092,637442.8120358,637442.8388600,sync_event,
637443.353373,637443.353350,1673971940.152495,3649427,7604,8,LM,1,100,637443.3122433,637443.3122699,637443.3387777,sync_event,
637443.870409,637443.870385,1673971940.669516,3649928,7690,8,LM,1,100,637443.8130997,637443.8131263,637443.8395615,sync_event,
637444.372997,637444.372973,1673971941.172089,3650415,7775,8,LM,1,100,637444.3137523,637444.3137789,637444.3232852,sync_event,
637444.898288,637444.898265,1673971941.697366,3650924,7862,8,LM,1,100,637444.8149372,637444.8149671,637444.8546205,sync_event,
637445.407068,637445.407045,1673971942.206131,3651417,7947,8,LM,1,100,637445.3154414,637445.3154713,637445.3387274,sync_event,
637445.938552,637445.938528,1673971942.737600,3651932,8035,8,LM,1,100,637445.8160863,637445.8161162,637445.8390149,sync_event,
637446.394699,637446.394676,1673971943.193734,3652374,8103,8,LM,1,100,637446.3168191,637446.3168490,637446.3390607,sync_event,
637447.117104,637447.117081,1673971943.916119,3653074,8224,8,LM,1,100,637446.8169466,637446.8169660,637446.8389739,sync_event,
637447.415355,637447.415331,1673971944.214361,3653363,8275,8,LM,1,100,637447.3178079,637447.3178273,637447.3410995,sync_event,
637447.860150,637447.860126,1673971944.659143,3653794,8343,8,LM,1,100,637447.8181018,637447.8181212,637447.8391223,sync_event,
637448.363769,637448.363746,1673971945.162749,3654282,8421,8,LM,1,100,637448.3181017,637448.3181211,637448.3389437,sync_event,
637448.882869,637448.882846,1673971945.681834,3654785,8508,8,LM,1,100,637448.8182653,637448.8182927,637448.8222954,sync_event,
637449.496914,637449.496890,1673971946.295861,3655380,8610,8,LM,1,100,637449.3185938,637449.3186212,637449.3908298,sync_event,
637449.906620,637449.906597,1673971946.705556,3655777,8681,8,LM,1,100,637449.8191123,637449.8191397,637449.8394536,sync_event,
637450.417464,637450.417441,1673971947.216385,3656272,8765,8,LM,1,100,637450.3195025,637450.3195299,637450.3396039,sync_event,
637450.895284,637450.895260,1673971947.694191,3656735,8834,8,LM,1,100,637450.8196366,637450.8196351,637450.8389279,sync_event,
637451.388583,637451.388560,1673971948.187477,3657213,8921,8,LM,1,100,637451.3197433,637451.3197417,637451.3388974,sync_event,
637451.846794,637451.846771,1673971948.645675,3657657,8989,8,LM,1,100,637451.8201993,637451.8201977,637451.8390693,sync_event,
637452.356606,637452.356583,1673971949.155472,3658151,9077,8,LM,1,100,637452.3207563,637452.3207548,637452.3391354,sync_event,
637452.869514,637452.869490,1673971949.668365,3658648,9163,8,LM,1,100,637452.8210626,637452.8210766,637452.8231695,sync_event,
637453.506262,637453.506239,1673971950.305096,3659265,9265,8,LM,1,100,637453.3210763,637453.3210903,637453.3532122,sync_event,
637453.871593,637453.871569,1673971950.670416,3659619,9324,8,LM,1,100,637453.8218269,637453.8218409,637453.8397154,sync_event,
637454.377277,637454.377253,1673971951.176085,3660109,9410,8,LM,1,100,637454.3227282,637454.3227422,637454.3394304,sync_event,
637454.888120,637454.888097,1673971951.686914,3660604,9479,8,LM,1,100,637454.8232636,637454.8232796,637454.8393528,sync_event,
637455.380388,637455.380364,1673971952.179168,3661081,9567,8,LM,1,100,637455.3240172,637455.3240332,637455.3387749,sync_event,
637455.913936,637455.913912,1673971952.712701,3661598,9654,8,LM,1,100,637455.8253155,637455.8253315,637455.8387510,sync_event,
637456.346347,637456.346323,1673971953.145099,3662017,9722,8,LM,1,100,637456.3261821,637456.3261981,637456.3387330,sync_event,
637456.855127,637456.855103,1673971953.653865,3662510,9807,8,LM,1,100,637456.8260353,637456.8260740,637456.8387133,sync_event,
637457.378354,637457.378331,1673971954.177078,3663017,9894,8,LM,1,100,637457.3266720,637457.3267107,637457.3396001,sync_event,
637457.916030,637457.916007,1673971954.714738,3663538,9982,8,LM,1,100,637457.8276441,637457.8276828,637457.8915316,sync_event,
637458.361857,637458.361834,1673971955.160553,3663970,10050,8,LM,1,100,637458.3280219,637458.3280606,637458.3388761,sync_event,
637458.892309,637458.892286,1673971955.690989,3664484,10141,8,LM,1,100,637458.8285917,637458.8286077,637458.8394015,sync_event,
637459.387673,637459.387649,1673971956.186339,3664964,10227,8,LM,1,100,637459.3290456,637459.3290616,637459.3394213,sync_event,
637459.911933,637459.911909,1673971956.710584,3665472,10314,8,LM,1,100,637459.8292339,637459.8292499,637459.8392321,sync_event,
637460.428968,637460.428945,1673971957.227605,3665973,10399,8,LM,1,100,637460.3292084,637460.3292244,637460.3387760,sync_event,
637460.949100,637460.949076,1673971957.747722,3666477,10486,8,LM,1,100,637460.8293037,637460.8293178,637460.8388024,sync_event,
637461.471296,637461.471272,1673971958.269903,3666983,10571,8,LM,1,100,637461.3302780,637461.3302921,637461.3396366,sync_event,
637461.904739,637461.904715,1673971958.703333,3667403,10642,8,LM,1,100,637461.8305595,637461.8305736,637461.8555918,sync_event,
637462.406295,637462.406271,1673971959.204875,3667889,10726,8,LM,1,100,637462.3305321,637462.3305462,637462.3386643,sync_event,
637462.876890,637462.876866,1673971959.675457,3668345,10795,8,LM,1,100,637462.8311170,637462.8311179,637462.8387453,sync_event,
637463.377414,637463.377390,1673971960.175966,3668830,10882,8,LM,1,100,637463.3316361,637463.3316370,637463.3394023,sync_event,
637463.907865,637463.907842,1673971960.706403,3669344,10969,8,LM,1,100,637463.8326633,637463.8326642,637463.8395798,sync_event,
637464.424901,637464.424877,1673971961.223424,3669845,11059,8,LM,1,100,637464.3331841,637464.3331850,637464.3392930,sync_event,
637464.854216,637464.854192,1673971961.652727,3670261,11127,8,LM,1,100,637464.8339937,637464.8339965,637464.8392347,sync_event,
637465.465165,637465.465141,1673971962.263658,3670853,11231,8,LM,1,100,637465.3349753,637465.3349781,637465.3388542,sync_event,
637465.897576,637465.897552,1673971962.696057,3671272,11302,8,LM,1,100,637465.8352509,637465.8352537,637465.8387481,sync_event,
637466.516780,637466.516756,1673971963.315244,3671872,11403,8,LM,1,100,637466.3353511,637466.3353539,637466.3883733,sync_event,
637466.864567,637466.864543,1673971963.663020,3672209,11455,8,LM,1,100,637466.8355398,637466.8355425,637466.8388873,sync_event,
637467.372314,637467.372291,1673971964.170753,3672701,11542,8,LM,1,100,637467.3359226,637467.3359253,637467.3387678,sync_event,
637467.883158,637467.883134,1673971964.681583,3673196,11629,8,LM,1,100,637467.8361076,637467.8361103,637467.8395353,sync_event,
637468.404322,637468.404298,1673971965.202732,3673701,11714,8,LM,1,100,637468.3369089,637468.3369116,637468.3396076,sync_event,
637468.914134,637468.914110,1673971965.712529,3674195,11801,8,LM,1,100,637468.8376261,637468.8376603,637468.8726657,sync_event,
637469.469354,637469.469330,1673971966.267733,3674733,11891,8,LM,1,100,637469.3383107,637469.3383449,637469.3720176,sync_event,
637469.883189,637469.883165,1673971966.681556,3675134,11961,8,LM,1,100,637469.8392433,637469.8392775,637469.8722507,sync_event,
637470.516841,637470.516817,1673971967.315191,3675748,12063,8,LM,1,100,637470.3398802,637470.3399144,637470.3534533,sync_event,
637471.023557,637471.023533,1673971967.821892,3676239,12150,8,LM,1,100,637470.8402669,637470.8402887,637470.9199032,sync_event,
637471.481768,637471.481744,1673971968.280090,3676683,12219,8,LM,1,100,637471.3410487,637471.3410705,637471.3719483,sync_event,
637471.890443,637471.890419,1673971968.688754,3677079,12290,8,LM,1,100,637471.8414313,637471.8414531,637471.8720248,sync_event,
637472.405415,637472.405391,1673971969.203711,3677578,12374,8,LM,1,100,637472.3420391,637472.3420609,637472.3720237,sync_event,
637472.921418,637472.921394,1673971969.719700,3678078,12461,8,LM,1,100,637472.8424131,637472.8424198,637472.8727293,sync_event,
637473.440518,637473.440494,1673971970.238785,3678581,12546,8,LM,1,100,637473.3433497,637473.3433564,637473.3725836,sync_event,
637473.959618,637473.959594,1673971970.757870,3679084,12633,8,LM,1,100,637473.8436531,637473.8436598,637473.8720216,sync_event,
637474.388933,637474.388909,1673971971.187173,3679500,12701,8,LM,1,100,637474.3442657,637474.3442724,637474.3565711,sync_event,
637474.978209,637474.978185,1673971971.776432,3680071,12794,8,LM,1,100,637474.8453331,637474.8453573,637474.8877429,sync_event,
637475.384820,637475.384796,1673971972.183032,3680465,12862,8,LM,1,100,637475.3456849,637475.3457091,637475.3719920,sync_event,
637475.890504,637475.890480,1673971972.688701,3680955,12949,8,LM,1,100,637475.8460171,637475.8460413,637475.8720713,sync_event,
637476.406508,637476.406484,1673971973.204690,3681455,13034,8,LM,1,100,637476.3470538,637476.3470780,637476.3719470,sync_event,
637476.928703,637476.928679,1673971973.726871,3681961,13121,8,LM,1,100,637476.8475805,637476.8475844,637476.8728167,sync_event,
637477.440579,637477.440555,1673971974.238732,3682457,13206,8,LM,1,100,637477.3476908,637477.3476947,637477.3727929,sync_event,
637478.165048,637478.165024,1673971974.963181,3683159,13325,8,LM,1,100,637477.8484471,637477.8484510,637477.8724214,sync_event,
637478.490131,637478.490107,1673971975.288254,3683474,13378,8,LM,1,100,637478.3486882,637478.3486921,637478.3719292,sync_event,
637478.921510,637478.921486,1673971975.719620,3683892,13449,8,LM,1,100,637478.8495785,637478.8495899,637478.8536452,sync_event,
637479.486018,637479.485994,1673971976.284112,3684439,13534,8,LM,1,100,637479.3504940,637479.3505054,637479.4209214,sync_event,
637479.882309,637479.882285,1673971976.680392,3684823,13605,8,LM,1,100,637479.8508430,637479.8508544,637479.8722241,sync_event,
637480.402440,637480.402416,1673971977.200509,3685327,13694,8,LM,1,100,637480.3517668,637480.3517782,637480.3717646,sync_event,
637480.922572,637480.922548,1673971977.720626,3685831,13781,8,LM,1,100,637480.8519185,637480.8519225,637480.8720942,sync_event,
637481.440640,637481.440616,1673971978.238679,3686333,13866,8,LM,1,100,637481.3519889,637481.3519929,637481.3719758,sync_event,
637481.962836,637481.962812,1673971978.760860,3686839,13953,8,LM,1,100,637481.8524156,637481.8524196,637481.8721710,sync_event,
637482.392151,637482.392127,1673971979.190163,3687255,14021,8,LM,1,100,637482.3527666,637482.3527706,637482.3719308,sync_event,
637482.915378,637482.915354,1673971979.713376,3687762,14109,8,LM,1,100,637482.8528276,637482.8528349,637482.8555517,sync_event,
637483.477823,637483.477798,1673971980.275804,3688307,14194,8,LM,1,100,637483.3531821,637483.3531894,637483.4059241,sync_event,
637483.873081,637483.873057,1673971980.671052,3688690,14265,8,LM,1,100,637483.8541088,637483.8541161,637483.8556064,sync_event,
637484.405597,637484.405573,1673971981.203552,3689206,14349,8,LM,1,100,637484.3549262,637484.3549335,637484.3927165,sync_event,
637485.007258,637485.007233,1673971981.805195,3689789,14453,8,LM,1,100,637484.8551898,637484.8552236,637484.8886436,sync_event,
637485.407676,637485.407652,1673971982.205603,3690177,14510,8,LM,1,100,637485.3552994,637485.3553332,637485.3886784,sync_event,
637485.911296,637485.911272,1673971982.709208,3690665,14596,8,LM,1,100,637485.8561977,637485.8562315,637485.8887544,sync_event,
637486.421108,637486.421084,1673971983.219005,3691159,14679,8,LM,1,100,637486.3569991,637486.3570329,637486.3887298,sync_event,
637486.928855,637486.928831,1673971983.726738,3691651,14767,8,LM,1,100,637486.8578484,637486.8578646,637486.8889572,sync_event,
637487.478915,637487.478891,1673971984.276783,3692184,14851,8,LM,1,100,637487.3580299,637487.3580461,637487.3735171,sync_event,
637488.003175,637488.003151,1673971984.801028,3692692,14939,8,LM,1,100,637487.8587609,637487.8587771,637487.9382140,sync_event,
637488.502667,637488.502643,1673971985.300505,3693176,15024,8,LM,1,100,637488.3593855,637488.3594017,637488.3886558,sync_event,
637489.134255,637489.134231,1673971985.932076,3693788,15111,8,LM,1,100,637488.8602892,637488.8602813,637488.8887588,sync_event,
637489.422185,637489.422161,1673971986.219998,3694067,15164,8,LM,1,100,637489.3605196,637489.3605117,637489.3887844,sync_event,
637489.948509,637489.948485,1673971986.746306,3694577,15252,8,LM,1,100,637489.8606260,637489.8606181,637489.8886266,sync_event,
637490.400528,637490.400504,1673971987.198313,3695015,15320,8,LM,1,100,637490.3612061,637490.3612224,637490.3933133,sync_event,
637490.936140,637490.936116,1673971987.733910,3695534,15413,8,LM,1,100,637490.8619797,637490.8619960,637490.8885536,sync_event,
637491.444920,637491.444896,1673971988.242675,3696027,15497,8,LM,1,100,637491.3628973,637491.3629136,637491.3888338,sync_event,
637491.983628,637491.983604,1673971988.781367,3696549,15584,8,LM,1,100,637491.8634001,637491.8634164,637491.9058976,sync_event,
637492.500664,637492.500639,1673971989.298388,3697050,15669,8,LM,1,100,637492.3647765,637492.3647796,637492.3883558,sync_event,
637492.903147,637492.903122,1673971989.700860,3697440,15740,8,LM,1,100,637492.8652462,637492.8652493,637492.8886491,sync_event,
637493.523383,637493.523359,1673971990.321079,3698041,15842,8,LM,1,100,637493.3661662,637493.3661693,637493.3887848,sync_event,
637493.955794,637493.955770,1673971990.753478,3698460,15912,8,LM,1,100,637493.8667324,637493.8667355,637493.8885746,sync_event,
637494.415037,637494.415013,1673971991.212708,3698905,15980,8,LM,1,100,637494.3674729,637494.3674879,637494.3884196,sync_event,
637494.924849,637494.924825,1673971991.722505,3699399,16067,8,LM,1,100,637494.8686458,637494.8686608,637494.8917981,sync_event,
637495.444981,637495.444957,1673971992.242622,3699903,16152,8,LM,1,100,637495.3688631,637495.3688781,637495.3886338,sync_event,
637496.152938,637496.152914,1673971992.950559,3700589,16261,8,LM,1,100,637495.8691294,637495.8691444,637495.8738082,sync_event,
637496.475956,637496.475932,1673971993.273568,3700902,16315,8,LM,1,100,637496.3695731,637496.3695564,637496.4418954,sync_event,
637496.898047,637496.898023,1673971993.695647,3701311,16386,8,LM,1,100,637496.8695862,637496.8695695,637496.8885649,sync_event,
637497.402699,637497.402675,1673971994.200284,3701800,16470,8,LM,1,100,637497.3702276,637497.3702109,637497.3886703,sync_event,
637497.912511,637497.912486,1673971994.710082,3702294,16559,8,LM,1,100,637497.8703282,637497.8703115,637497.8887359,sync_event,
637498.431610,637498.431586,1673971995.229167,3702797,16644,8,LM,1,100,637498.3708069,637498.3708296,637498.3885745,sync_event,
637498.955870,637498.955846,1673971995.753411,3703305,16731,8,LM,1,100,637498.8715359,637498.8715587,637498.8886419,sync_event,
637499.462586,637499.462561,1673971996.260113,3703796,16814,8,LM,1,100,637499.3719667,637499.3719894,637499.3885727,sync_event,
637499.913573,637499.913549,1673971996.711087,3704233,16887,8,LM,1,100,637499.8722014,637499.8722241,637499.8892818,sync_event,
637500.476017,637500.475993,1673971997.273515,3704778,16971,8,LM,1,100,637500.3727233,637500.3727312,637500.4026188,sync_event,
637500.909460,637500.909436,1673971997.706946,3705198,17043,8,LM,1,100,637500.8732455,637500.8732534,637500.8886616,sync_event,
637501.409984,637501.409959,1673971998.207455,3705683,17117,8,LM,1,100,637501.3739430,637501.3739508,637501.3886017,sync_event,
637501.909475,637501.909451,1673971998.706933,3706167,17205,8,LM,1,100,637501.8752578,637501.8752656,637501.8886480,sync_event,
637502.528680,637502.528656,1673971999.326120,3706767,17305,8,LM,1,100,637502.3753053,637502.3753198,637502.3885792,sync_event,
