LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EM
637335.343474,637335.343453,1673971832.145667,3544767.000,55623,4,EM,1,100,PS
637335.395333,637335.395311,1673971832.197523,3544817.250,55657,4,EM,1,100,RS
637335.447191,637335.447169,1673971832.249380,3544867.500,55657,4,EM,1,100,RB
637335.499049,637335.499028,1673971832.301237,3544917.750,55657,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637335.550908,637335.550886,1673971832.353094,3544968.000,55657,4,EM,1,100,PS
637335.602766,637335.602744,1673971832.404951,3545018.250,55688,4,EM,1,100,RS
637335.654625,637335.654603,1673971832.456808,3545068.500,55688,4,EM,1,100,RB
637335.706483,637335.706461,1673971832.508665,3545118.750,55688,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637335.758341,637335.758320,1673971832.560522,3545169.000,55688,4,EM,1,100,PS
637335.810200,637335.810178,1673971832.612379,3545219.250,55725,4,EM,1,100,RS
637335.862058,637335.862036,1673971832.664236,3545269.500,55725,4,EM,1,100,RB
637335.913916,637335.913895,1673971832.716093,3545319.750,55725,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637335.965775,637335.965753,1673971832.767949,3545370.000,55725,4,EM,1,100,PS
637336.017633,637336.017611,1673971832.819806,3545420.250,55759,4,EM,1,100,RS
637336.069492,637336.069470,1673971832.871663,3545470.500,55759,4,EM,1,100,RB
637336.121350,637336.121328,1673971832.923520,3545520.750,55759,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637336.173208,637336.173187,1673971832.975377,3545571.000,55759,4,EM,1,100,PS
637336.225067,637336.225045,1673971833.027234,3545621.250,55795,4,EM,1,100,RS
637336.276925,637336.276903,1673971833.079091,3545671.500,55795,4,EM,1,100,RB
637336.328783,637336.328762,1673971833.130948,3545721.750,55795,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637336.380642,637336.380620,1673971833.182805,3545772.000,55795,4,EM,1,100,PS
637336.432500,637336.432478,1673971833.234662,3545822.250,55828,4,EM,1,100,RS
637336.484359,637336.484337,1673971833.286518,3545872.500,55828,4,EM,1,100,RB
637336.536217,637336.536195,1673971833.338375,3545922.750,55828,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637336.588075,637336.588054,1673971833.390232,3545973.000,55828,4,EM,1,100,PS
637336.639934,637336.639912,1673971833.442089,3546023.250,55861,4,EM,1,100,RS
637336.691792,637336.691770,1673971833.493946,3546073.500,55861,4,EM,1,100,RB
637336.743650,637336.743629,1673971833.545803,3546123.750,55861,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637336.795509,637336.795487,1673971833.597660,3546174.000,55861,4,EM,1,100,PS
637336.847367,637336.847345,1673971833.649517,3546224.250,55897,4,EM,1,100,RS
637336.899226,637336.899204,1673971833.701374,3546274.500,55897,4,EM,1,100,RB
637336.951084,637336.951062,1673971833.753231,3546324.750,55897,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637337.002942,637337.002921,1673971833.805087,3546375.000,55897,4,EM,1,100,PS
637337.054801,637337.054779,1673971833.856944,3546425.250,55931,4,EM,1,100,RS
637337.106659,637337.106637,1673971833.908801,3546475.500,55931,4,EM,1,100,RB
637337.158517,637337.158496,1673971833.960658,3546525.750,55931,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637337.210376,637337.210354,1673971834.012515,3546576.000,55931,4,EM,1,100,PS
637337.273586,637337.273564,1673971834.075724,3546637.250,55956,4,EM,1,100,RS
637337.336797,637337.336775,1673971834.138932,3546698.500,55956,4,EM,1,100,RB
637337.400007,637337.399985,1673971834.202141,3546759.750,55956,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637337.463218,637337.463196,1673971834.265350,3546821.000,55956,4,EM,1,100,PS
637337.515076,637337.515054,1673971834.317206,3546871.250,55990,4,EM,1,100,RS
637337.566934,637337.566913,1673971834.369063,3546921.500,55990,4,EM,1,100,RB
637337.618793,637337.618771,1673971834.420920,3546971.750,55990,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637337.670651,637337.670629,1673971834.472777,3547022.000,55990,4,EM,1,100,PS
637337.722510,637337.722488,1673971834.524634,3547072.250,56025,4,EM,1,100,RS
637337.774368,637337.774346,1673971834.576491,3547122.500,56025,4,EM,1,100,RB
637337.826226,637337.826204,1673971834.628348,3547172.750,56025,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637337.878085,637337.878063,1673971834.680205,3547223.000,56025,4,EM,1,100,PS
637337.929943,637337.929921,1673971834.732062,3547273.250,56058,4,EM,1,100,RS
637337.981801,637337.981780,1673971834.783919,3547323.500,56058,4,EM,1,100,RB
637338.033660,637338.033638,1673971834.835776,3547373.750,56058,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637338.085518,637338.085496,1673971834.887632,3547424.000,56058,4,EM,1,100,PS
637338.137377,637338.137355,1673971834.939489,3547474.250,56095,4,EM,1,100,RS
637338.189235,637338.189213,1673971834.991346,3547524.500,56095,4,EM,1,100,RB
637338.241093,637338.241071,1673971835.043203,3547574.750,56095,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637338.292952,637338.292930,1673971835.095060,3547625.000,56095,4,EM,1,100,PS
637338.344810,637338.344788,1673971835.146917,3547675.250,56129,4,EM,1,100,RS
637338.396668,637338.396647,1673971835.198774,3547725.500,56129,4,EM,1,100,RB
637338.448527,637338.448505,1673971835.250631,3547775.750,56129,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637338.500385,637338.500363,1673971835.302488,3547826.000,56129,4,EM,1,100,PS
637338.552244,637338.552222,1673971835.354345,3547876.250,56160,4,EM,1,100,RS
637338.604102,637338.604080,1673971835.406201,3547926.500,56160,4,EM,1,100,RB
637338.655960,637338.655938,1673971835.458058,3547976.750,56160,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637338.707819,637338.707797,1673971835.509915,3548027.000,56160,4,EM,1,100,PS
637338.759677,637338.759655,1673971835.561772,3548077.250,56197,4,EM,1,100,RS
637338.811535,637338.811514,1673971835.613629,3548127.500,56197,4,EM,1,100,RB
637338.863394,637338.863372,1673971835.665486,3548177.750,56197,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637338.915252,637338.915230,1673971835.717343,3548228.000,56197,4,EM,1,100,PS
637338.967110,637338.967089,1673971835.769200,3548278.250,56232,4,EM,1,100,RS
637339.018969,637339.018947,1673971835.821057,3548328.500,56232,4,EM,1,100,RB
637339.070827,637339.070805,1673971835.872914,3548378.750,56232,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637339.122686,637339.122664,1673971835.924770,3548429.000,56232,4,EM,1,100,PS
637339.174544,637339.174522,1673971835.976627,3548479.250,56267,4,EM,1,100,RS
637339.226402,637339.226381,1673971836.028484,3548529.500,56267,4,EM,1,100,RB
637339.278261,637339.278239,1673971836.080341,3548579.750,56267,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637339.330119,637339.330097,1673971836.132198,3548630.000,56267,4,EM,1,100,PS
637339.381977,637339.381956,1673971836.184055,3548680.250,56301,4,EM,1,100,RS
637339.433836,637339.433814,1673971836.235912,3548730.500,56301,4,EM,1,100,RB
637339.485694,637339.485672,1673971836.287769,3548780.750,56301,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637339.537553,637339.537531,1673971836.339626,3548831.000,56301,4,EM,1,100,PS
637339.589411,637339.589389,1673971836.391483,3548881.250,56332,4,EM,1,100,RS
637339.641269,637339.641248,1673971836.443339,3548931.500,56332,4,EM,1,100,RB
637339.693128,637339.693106,1673971836.495196,3548981.750,56332,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637339.744986,637339.744964,1673971836.547053,3549032.000,56332,4,EM,1,100,PS
637339.796844,637339.796823,1673971836.598910,3549082.250,56369,4,EM,1,100,RS
637339.848703,637339.848681,1673971836.650767,3549132.500,56369,4,EM,1,100,RB
637339.900561,637339.900539,1673971836.702624,3549182.750,56369,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637339.952420,637339.952398,1673971836.754481,3549233.000,56369,4,EM,1,100,PS
637340.004278,637340.004256,1673971836.806338,3549283.250,56403,4,EM,1,100,RS
637340.056136,637340.056114,1673971836.858195,3549333.500,56403,4,EM,1,100,RB
637340.107995,637340.107973,1673971836.910052,3549383.750,56403,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637340.159853,637340.159831,1673971836.961908,3549434.000,56403,4,EM,1,100,PS
637340.211711,637340.211690,1673971837.013765,3549484.250,56439,4,EM,1,100,RS
637340.263570,637340.263548,1673971837.065622,3549534.500,56439,4,EM,1,100,RB
637340.315428,637340.315406,1673971837.117479,3549584.750,56439,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637340.367287,637340.367265,1673971837.169336,3549635.000,56439,4,EM,1,100,PS
637340.419145,637340.419123,1673971837.221193,3549685.250,56471,4,EM,1,100,RS
637340.471003,637340.470981,1673971837.273050,3549735.500,56471,4,EM,1,100,RB
637340.522862,637340.522840,1673971837.324907,3549785.750,56471,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637340.574720,637340.574698,1673971837.376764,3549836.000,56471,4,EM,1,100,PS
637340.626578,637340.626557,1673971837.428621,3549886.250,56508,4,EM,1,100,RS
637340.678437,637340.678415,1673971837.480477,3549936.500,56508,4,EM,1,100,RB
637340.730295,637340.730273,1673971837.532334,3549986.750,56508,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637340.782154,637340.782132,1673971837.584191,3550037.000,56508,4,EM,1,100,PS
637340.834012,637340.833990,1673971837.636048,3550087.250,56541,4,EM,1,100,RS
637340.885870,637340.885848,1673971837.687905,3550137.500,56541,4,EM,1,100,RB
637340.937729,637340.937707,1673971837.739762,3550187.750,56541,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637340.989587,637340.989565,1673971837.791619,3550238.000,56541,4,EM,1,100,PS
637341.041445,637341.041424,1673971837.843476,3550288.250,56575,4,EM,1,100,RS
637341.093304,637341.093282,1673971837.895333,3550338.500,56575,4,EM,1,100,RB
637341.145162,637341.145140,1673971837.947190,3550388.750,56575,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637341.197021,637341.196999,1673971837.999046,3550439.000,56575,4,EM,1,100,PS
637341.254813,637341.254791,1673971838.056837,3550495.000,56612,4,EM,1,100,RS
637341.312605,637341.312584,1673971838.114628,3550551.000,56612,4,EM,1,100,RB
637341.370398,637341.370376,1673971838.172419,3550607.000,56612,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637341.428190,637341.428168,1673971838.230210,3550663.000,56612,4,EM,1,100,PS
637341.480049,637341.480027,1673971838.282066,3550713.250,56645,4,EM,1,100,RS
637341.531907,637341.531885,1673971838.333923,3550763.500,56645,4,EM,1,100,RB
637341.583765,637341.583743,1673971838.385780,3550813.750,56645,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637341.635624,637341.635602,1673971838.437637,3550864.000,56645,4,EM,1,100,PS
637341.687740,637341.687718,1673971838.489752,3550914.500,56680,4,EM,1,100,RS
637341.739856,637341.739835,1673971838.541867,3550965.000,56680,4,EM,1,100,RB
637341.791973,637341.791951,1673971838.593982,3551015.500,56680,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637341.844089,637341.844067,1673971838.646097,3551066.000,56680,4,EM,1,100,PS
637341.895690,637341.895668,1673971838.697695,3551116.000,56713,4,EM,1,100,RS
637341.947290,637341.947268,1673971838.749295,3551166.000,56713,4,EM,1,100,RB
637341.998890,637341.998868,1673971838.800893,3551216.000,56713,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637342.050491,637342.050469,1673971838.852492,3551266.000,56713,4,EM,1,100,PS
637342.102349,637342.102327,1673971838.904349,3551316.250,56747,4,EM,1,100,RS
637342.154207,637342.154186,1673971838.956206,3551366.500,56747,4,EM,1,100,RB
637342.206066,637342.206044,1673971839.008063,3551416.750,56747,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637342.257924,637342.257902,1673971839.059920,3551467.000,56747,4,EM,1,100,PS
637342.312363,637342.312341,1673971839.114357,3551519.750,56784,4,EM,1,100,RS
637342.366801,637342.366779,1673971839.168794,3551572.500,56784,4,EM,1,100,RB
637342.421239,637342.421218,1673971839.223230,3551625.250,56784,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637342.475678,637342.475656,1673971839.277667,3551678.000,56784,4,EM,1,100,PS
637342.543016,637342.542994,1673971839.345004,3551743.250,56806,4,EM,1,100,RS
637342.610355,637342.610333,1673971839.412340,3551808.500,56806,4,EM,1,100,RB
637342.677693,637342.677671,1673971839.479677,3551873.750,56806,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637342.745032,637342.745010,1673971839.547014,3551939.000,56806,4,EM,1,100,PS
637342.798180,637342.798158,1673971839.600160,3551990.500,56843,4,EM,1,100,RS
637342.851329,637342.851307,1673971839.653307,3552042.000,56843,4,EM,1,100,RB
637342.904477,637342.904455,1673971839.706454,3552093.500,56843,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637342.957625,637342.957603,1673971839.759601,3552145.000,56843,4,EM,1,100,PS
637343.009484,637343.009462,1673971839.811458,3552195.250,56879,4,EM,1,100,RS
637343.061342,637343.061320,1673971839.863315,3552245.500,56879,4,EM,1,100,RB
637343.113200,637343.113178,1673971839.915172,3552295.750,56879,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637343.165059,637343.165037,1673971839.967029,3552346.000,56879,4,EM,1,100,PS
637343.216917,637343.216895,1673971840.018886,3552396.250,56914,4,EM,1,100,RS
637343.268776,637343.268754,1673971840.070742,3552446.500,56914,4,EM,1,100,RB
637343.320634,637343.320612,1673971840.122599,3552496.750,56914,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637343.372492,637343.372470,1673971840.174456,3552547.000,56914,4,EM,1,100,PS
637343.424351,637343.424329,1673971840.226313,3552597.250,56947,4,EM,1,100,RS
637343.476209,637343.476187,1673971840.278170,3552647.500,56947,4,EM,1,100,RB
637343.528067,637343.528045,1673971840.330027,3552697.750,56947,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637343.579926,637343.579904,1673971840.381884,3552748.000,56947,4,EM,1,100,PS
637343.631784,637343.631762,1673971840.433741,3552798.250,56981,4,EM,1,100,RS
637343.683643,637343.683621,1673971840.485598,3552848.500,56981,4,EM,1,100,RB
637343.735501,637343.735479,1673971840.537455,3552898.750,56981,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637343.787359,637343.787337,1673971840.589311,3552949.000,56981,4,EM,1,100,PS
637343.843604,637343.843582,1673971840.645554,3553003.500,57015,4,EM,1,100,RS
637343.899848,637343.899826,1673971840.701797,3553058.000,57015,4,EM,1,100,RB
637343.956092,637343.956071,1673971840.758040,3553112.500,57015,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637344.012337,637344.012315,1673971840.814283,3553167.000,57015,4,EM,1,100,PS
637344.064195,637344.064173,1673971840.866140,3553217.250,57051,4,EM,1,100,RS
637344.116054,637344.116032,1673971840.917996,3553267.500,57051,4,EM,1,100,RB
637344.167912,637344.167890,1673971840.969853,3553317.750,57051,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637344.219770,637344.219748,1673971841.021710,3553368.000,57051,4,EM,1,100,PS
637344.271629,637344.271607,1673971841.073567,3553418.250,57086,4,EM,1,100,RS
637344.323487,637344.323465,1673971841.125424,3553468.500,57086,4,EM,1,100,RB
637344.375345,637344.375324,1673971841.177281,3553518.750,57086,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637344.427204,637344.427182,1673971841.229138,3553569.000,57086,4,EM,1,100,PS
637344.480094,637344.480072,1673971841.282027,3553620.250,57119,4,EM,1,100,RS
637344.532985,637344.532963,1673971841.334916,3553671.500,57119,4,EM,1,100,RB
637344.585875,637344.585853,1673971841.387805,3553722.750,57119,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637344.638765,637344.638743,1673971841.440693,3553774.000,57119,4,EM,1,100,PS
637344.690882,637344.690860,1673971841.492808,3553824.500,57156,4,EM,1,100,RS
637344.742998,637344.742976,1673971841.544923,3553875.000,57156,4,EM,1,100,RB
637344.795115,637344.795093,1673971841.597038,3553925.500,57156,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637344.847231,637344.847209,1673971841.649153,3553976.000,57156,4,EM,1,100,PS
637344.898831,637344.898809,1673971841.700752,3554026.000,57187,4,EM,1,100,RS
637344.950432,637344.950410,1673971841.752351,3554076.000,57187,4,EM,1,100,RB
637345.002032,637345.002010,1673971841.803950,3554126.000,57187,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637345.053632,637345.053610,1673971841.855549,3554176.000,57187,4,EM,1,100,PS
637345.105491,637345.105469,1673971841.907405,3554226.250,57223,4,EM,1,100,RS
637345.157349,637345.157327,1673971841.959262,3554276.500,57223,4,EM,1,100,RB
637345.209208,637345.209186,1673971842.011119,3554326.750,57223,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637345.261066,637345.261044,1673971842.062976,3554377.000,57223,4,EM,1,100,PS
637345.312924,637345.312902,1673971842.114833,3554427.250,57258,4,EM,1,100,RS
637345.364783,637345.364761,1673971842.166690,3554477.500,57258,4,EM,1,100,RB
637345.416641,637345.416619,1673971842.218547,3554527.750,57258,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637345.468499,637345.468477,1673971842.270404,3554578.000,57258,4,EM,1,100,PS
637345.520358,637345.520336,1673971842.322261,3554628.250,57291,4,EM,1,100,RS
637345.572216,637345.572194,1673971842.374118,3554678.500,57291,4,EM,1,100,RB
637345.624074,637345.624053,1673971842.425974,3554728.750,57291,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637345.675933,637345.675911,1673971842.477831,3554779.000,57291,4,EM,1,100,PS
637345.727791,637345.727769,1673971842.529688,3554829.250,57327,4,EM,1,100,RS
637345.779650,637345.779628,1673971842.581545,3554879.500,57327,4,EM,1,100,RB
637345.831508,637345.831486,1673971842.633402,3554929.750,57327,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637345.883366,637345.883344,1673971842.685259,3554980.000,57327,4,EM,1,100,PS
637345.935225,637345.935203,1673971842.737116,3555030.250,57362,4,EM,1,100,RS
637345.987083,637345.987061,1673971842.788973,3555080.500,57362,4,EM,1,100,RB
637346.038941,637346.038920,1673971842.840830,3555130.750,57362,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637346.090800,637346.090778,1673971842.892687,3555181.000,57362,4,EM,1,100,PS
637346.142658,637346.142636,1673971842.944543,3555231.250,57395,4,EM,1,100,RS
637346.194517,637346.194495,1673971842.996400,3555281.500,57395,4,EM,1,100,RB
637346.246375,637346.246353,1673971843.048257,3555331.750,57395,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637346.298233,637346.298211,1673971843.100114,3555382.000,57395,4,EM,1,100,PS
637346.356026,637346.356004,1673971843.157905,3555438.000,57431,4,EM,1,100,RS
637346.413818,637346.413796,1673971843.215696,3555494.000,57431,4,EM,1,100,RB
637346.471611,637346.471589,1673971843.273486,3555550.000,57431,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637346.529403,637346.529381,1673971843.331277,3555606.000,57431,4,EM,1,100,PS
637346.584357,637346.584335,1673971843.386230,3555659.250,57464,4,EM,1,100,RS
637346.639312,637346.639290,1673971843.441183,3555712.500,57464,4,EM,1,100,RB
637346.694266,637346.694244,1673971843.496136,3555765.750,57464,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637346.749221,637346.749199,1673971843.551089,3555819.000,57464,4,EM,1,100,PS
637346.801337,637346.801315,1673971843.603204,3555869.500,57500,4,EM,1,100,RS
637346.853453,637346.853431,1673971843.655318,3555920.000,57500,4,EM,1,100,RB
637346.905570,637346.905548,1673971843.707433,3555970.500,57500,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637346.957686,637346.957664,1673971843.759548,3556021.000,57500,4,EM,1,100,PS
637347.010576,637347.010555,1673971843.812437,3556072.250,57534,4,EM,1,100,RS
637347.063467,637347.063445,1673971843.865326,3556123.500,57534,4,EM,1,100,RB
637347.116357,637347.116335,1673971843.918215,3556174.750,57534,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637347.169248,637347.169226,1673971843.971104,3556226.000,57534,4,EM,1,100,PS
637347.225492,637347.225470,1673971844.027346,3556280.500,57570,4,EM,1,100,RS
637347.281736,637347.281714,1673971844.083589,3556335.000,57570,4,EM,1,100,RB
637347.337981,637347.337959,1673971844.139832,3556389.500,57570,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637347.394225,637347.394203,1673971844.196075,3556444.000,57570,4,EM,1,100,PS
637347.446084,637347.446062,1673971844.247932,3556494.250,57602,4,EM,1,100,RS
637347.497942,637347.497920,1673971844.299789,3556544.500,57602,4,EM,1,100,RB
637347.549800,637347.549778,1673971844.351646,3556594.750,57602,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637347.601659,637347.601637,1673971844.403502,3556645.000,57602,4,EM,1,100,PS
637347.654549,637347.654527,1673971844.456391,3556696.250,57639,4,EM,1,100,RS
637347.707440,637347.707418,1673971844.509280,3556747.500,57639,4,EM,1,100,RB
637347.760330,637347.760308,1673971844.562169,3556798.750,57639,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637347.813220,637347.813198,1673971844.615058,3556850.000,57639,4,EM,1,100,PS
637347.866111,637347.866089,1673971844.667947,3556901.250,57661,4,EM,1,100,RS
637347.919001,637347.918979,1673971844.720836,3556952.500,57661,4,EM,1,100,RB
637347.971891,637347.971869,1673971844.773725,3557003.750,57661,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637348.024782,637348.024760,1673971844.826613,3557055.000,57661,4,EM,1,100,PS
637348.076640,637348.076618,1673971844.878470,3557105.250,57697,4,EM,1,100,RS
637348.128499,637348.128477,1673971844.930327,3557155.500,57697,4,EM,1,100,RB
637348.180357,637348.180335,1673971844.982184,3557205.750,57697,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637348.232215,637348.232193,1673971845.034041,3557256.000,57697,4,EM,1,100,PS
637348.297490,637348.297468,1673971845.099314,3557319.250,57734,4,EM,1,100,RS
637348.362764,637348.362742,1673971845.164586,3557382.500,57734,4,EM,1,100,RB
637348.428039,637348.428017,1673971845.229859,3557445.750,57734,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637348.493313,637348.493291,1673971845.295132,3557509.000,57734,4,EM,1,100,PS
637348.545172,637348.545150,1673971845.346988,3557559.250,57767,4,EM,1,100,RS
637348.597030,637348.597008,1673971845.398845,3557609.500,57767,4,EM,1,100,RB
637348.648888,637348.648866,1673971845.450702,3557659.750,57767,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637348.700747,637348.700725,1673971845.502559,3557710.000,57767,4,EM,1,100,PS
637348.752605,637348.752583,1673971845.554416,3557760.250,57802,4,EM,1,100,RS
637348.804463,637348.804441,1673971845.606273,3557810.500,57802,4,EM,1,100,RB
637348.856322,637348.856300,1673971845.658130,3557860.750,57802,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637348.908180,637348.908158,1673971845.709987,3557911.000,57802,4,EM,1,100,PS
637348.964941,637348.964919,1673971845.766746,3557966.000,57838,4,EM,1,100,RS
637349.021701,637349.021679,1673971845.823504,3558021.000,57838,4,EM,1,100,RB
637349.078461,637349.078439,1673971845.880263,3558076.000,57838,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637349.135222,637349.135200,1673971845.937022,3558131.000,57838,4,EM,1,100,PS
637349.187080,637349.187058,1673971845.988879,3558181.250,57872,4,EM,1,100,RS
637349.238939,637349.238917,1673971846.040736,3558231.500,57872,4,EM,1,100,RB
637349.290797,637349.290775,1673971846.092593,3558281.750,57872,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637349.342655,637349.342633,1673971846.144449,3558332.000,57872,4,EM,1,100,PS
637349.394514,637349.394492,1673971846.196306,3558382.250,57906,4,EM,1,100,RS
637349.446372,637349.446350,1673971846.248163,3558432.500,57906,4,EM,1,100,RB
637349.498230,637349.498208,1673971846.300020,3558482.750,57906,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637349.550089,637349.550067,1673971846.351877,3558533.000,57906,4,EM,1,100,PS
637349.601947,637349.601925,1673971846.403734,3558583.250,57940,4,EM,1,100,RS
637349.653806,637349.653784,1673971846.455591,3558633.500,57940,4,EM,1,100,RB
637349.705664,637349.705642,1673971846.507448,3558683.750,57940,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637349.757522,637349.757500,1673971846.559305,3558734.000,57940,4,EM,1,100,PS
637349.809381,637349.809359,1673971846.611162,3558784.250,57974,4,EM,1,100,RS
637349.861239,637349.861217,1673971846.663018,3558834.500,57974,4,EM,1,100,RB
637349.913097,637349.913075,1673971846.714875,3558884.750,57974,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637349.964956,637349.964934,1673971846.766732,3558935.000,57974,4,EM,1,100,PS
637350.016814,637350.016792,1673971846.818589,3558985.250,58010,4,EM,1,100,RS
637350.068673,637350.068651,1673971846.870446,3559035.500,58010,4,EM,1,100,RB
637350.120531,637350.120509,1673971846.922303,3559085.750,58010,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637350.172389,637350.172367,1673971846.974160,3559136.000,58010,4,EM,1,100,PS
637350.224248,637350.224226,1673971847.026017,3559186.250,58044,4,EM,1,100,RS
637350.276106,637350.276084,1673971847.077874,3559236.500,58044,4,EM,1,100,RB
637350.327964,637350.327942,1673971847.129731,3559286.750,58044,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637350.379823,637350.379801,1673971847.181587,3559337.000,58044,4,EM,1,100,PS
637350.431681,637350.431659,1673971847.233444,3559387.250,58078,4,EM,1,100,RS
637350.483540,637350.483518,1673971847.285301,3559437.500,58078,4,EM,1,100,RB
637350.535398,637350.535376,1673971847.337158,3559487.750,58078,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637350.587256,637350.587234,1673971847.389015,3559538.000,58078,4,EM,1,100,PS
637350.639115,637350.639093,1673971847.440872,3559588.250,58110,4,EM,1,100,RS
637350.690973,637350.690951,1673971847.492729,3559638.500,58110,4,EM,1,100,RB
637350.742831,637350.742809,1673971847.544586,3559688.750,58110,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637350.794690,637350.794668,1673971847.596443,3559739.000,58110,4,EM,1,100,PS
637350.846548,637350.846526,1673971847.648300,3559789.250,58146,4,EM,1,100,RS
637350.898407,637350.898385,1673971847.700156,3559839.500,58146,4,EM,1,100,RB
637350.950265,637350.950243,1673971847.752013,3559889.750,58146,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637351.002123,637351.002101,1673971847.803870,3559940.000,58146,4,EM,1,100,PS
637351.053982,637351.053960,1673971847.855727,3559990.250,58181,4,EM,1,100,RS
637351.105840,637351.105818,1673971847.907584,3560040.500,58181,4,EM,1,100,RB
637351.157698,637351.157676,1673971847.959441,3560090.750,58181,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637351.209557,637351.209535,1673971848.011298,3560141.000,58181,4,EM,1,100,PS
637351.268639,637351.268617,1673971848.070379,3560198.250,58217,4,EM,1,100,RS
637351.327722,637351.327700,1673971848.129459,3560255.500,58217,4,EM,1,100,RB
637351.386804,637351.386782,1673971848.188540,3560312.750,58217,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637351.445886,637351.445864,1673971848.247621,3560370.000,58217,4,EM,1,100,PS
637351.497745,637351.497723,1673971848.299478,3560420.250,58250,4,EM,1,100,RS
637351.549603,637351.549581,1673971848.351335,3560470.500,58250,4,EM,1,100,RB
637351.601462,637351.601440,1673971848.403192,3560520.750,58250,4,EM,1,100,2023-01-17_18-09-42-832110.csv
637351.653320,637351.653298,1673971848.455049,3560571.000,58250,4,EM,1,100,PS
