LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PG
637363.742462,637363.742439,1673971860.543846,3572285.200,60223,5,PG,1,100,815
637363.784980,637363.784958,1673971860.586364,3572326.400,60223,5,PG,1,100,808
637363.827499,637363.827477,1673971860.628881,3572367.600,60223,5,PG,1,100,815
637363.870018,637363.869995,1673971860.671399,3572408.800,60223,5,PG,1,100,820
637363.912536,637363.912514,1673971860.713917,3572450.000,60223,5,PG,1,100,817
637363.951753,637363.951730,1673971860.753132,3572488.000,60240,3,PG,1,100,802
637363.990969,637363.990947,1673971860.792347,3572526.000,60240,3,PG,1,100,825
637364.030185,637364.030163,1673971860.831562,3572564.000,60240,3,PG,1,100,818
637364.069918,637364.069895,1673971860.871293,3572602.500,60257,2,PG,1,100,824
637364.109650,637364.109628,1673971860.911024,3572641.000,60257,2,PG,1,100,815
637364.149554,637364.149532,1673971860.950927,3572679.667,60273,3,PG,1,100,816
637364.189458,637364.189436,1673971860.990831,3572718.333,60273,3,PG,1,100,815
637364.229363,637364.229340,1673971861.030734,3572757.000,60273,3,PG,1,100,816
637364.269267,637364.269245,1673971861.070637,3572795.667,60294,3,PG,1,100,809
637364.309171,637364.309149,1673971861.110540,3572834.333,60294,3,PG,1,100,825
637364.349076,637364.349053,1673971861.150443,3572873.000,60294,3,PG,1,100,812
637364.389324,637364.389302,1673971861.190690,3572912.000,60310,2,PG,1,100,827
637364.429572,637364.429550,1673971861.230937,3572951.000,60310,2,PG,1,100,820
637364.469132,637364.469110,1673971861.270497,3572989.333,60326,3,PG,1,100,811
637364.508693,637364.508670,1673971861.310056,3573027.667,60326,3,PG,1,100,813
637364.548253,637364.548231,1673971861.349615,3573066.000,60326,3,PG,1,100,814
637364.587469,637364.587447,1673971861.388830,3573104.000,60342,2,PG,1,100,816
637364.626686,637364.626663,1673971861.428045,3573142.000,60342,2,PG,1,100,807
637364.666590,637364.666568,1673971861.467948,3573180.667,60359,3,PG,1,100,819
637364.706494,637364.706472,1673971861.507852,3573219.333,60359,3,PG,1,100,815
637364.746398,637364.746376,1673971861.547755,3573258.000,60359,3,PG,1,100,818
637364.786303,637364.786280,1673971861.587658,3573296.667,60378,3,PG,1,100,812
637364.826207,637364.826185,1673971861.627561,3573335.333,60378,3,PG,1,100,816
637364.866111,637364.866089,1673971861.667464,3573374.000,60378,3,PG,1,100,816
637364.906360,637364.906337,1673971861.707711,3573413.000,60396,3,PG,1,100,822
637364.946608,637364.946586,1673971861.747958,3573452.000,60396,3,PG,1,100,815
637364.986856,637364.986834,1673971861.788206,3573491.000,60396,3,PG,1,100,828
637365.026072,637365.026050,1673971861.827421,3573529.000,60414,2,PG,1,100,809
637365.065289,637365.065266,1673971861.866636,3573567.000,60414,2,PG,1,100,820
637365.104849,637365.104827,1673971861.906195,3573605.333,60429,3,PG,1,100,814
637365.144409,637365.144387,1673971861.945754,3573643.667,60429,3,PG,1,100,818
637365.183970,637365.183947,1673971861.985313,3573682.000,60429,3,PG,1,100,815
637365.224218,637365.224196,1673971862.025561,3573721.000,60448,2,PG,1,100,818
637365.264466,637365.264444,1673971862.065808,3573760.000,60448,2,PG,1,100,811
637365.305402,637365.305380,1673971862.106743,3573799.667,60466,3,PG,1,100,809
637365.346339,637365.346316,1673971862.147678,3573839.333,60466,3,PG,1,100,819
637365.387275,637365.387253,1673971862.188613,3573879.000,60466,3,PG,1,100,818
637365.427179,637365.427157,1673971862.228516,3573917.667,60482,3,PG,1,100,816
637365.467084,637365.467061,1673971862.268420,3573956.333,60482,3,PG,1,100,815
637365.506988,637365.506966,1673971862.308323,3573995.000,60482,3,PG,1,100,822
637365.553428,637365.553406,1673971862.354762,3574040.000,60497,2,PG,1,100,815
637365.599869,637365.599846,1673971862.401201,3574085.000,60497,2,PG,1,100,822
637365.639773,637365.639751,1673971862.441104,3574123.667,60514,3,PG,1,100,818
637365.679677,637365.679655,1673971862.481007,3574162.333,60514,3,PG,1,100,812
637365.719581,637365.719559,1673971862.520910,3574201.000,60514,3,PG,1,100,812
637365.759314,637365.759291,1673971862.560641,3574239.500,60534,2,PG,1,100,814
637365.799046,637365.799024,1673971862.600372,3574278.000,60534,2,PG,1,100,824
637365.839294,637365.839272,1673971862.640620,3574317.000,60550,3,PG,1,100,816
637365.879543,637365.879520,1673971862.680867,3574356.000,60550,3,PG,1,100,814
637365.919791,637365.919769,1673971862.721114,3574395.000,60550,3,PG,1,100,815
637365.959007,637365.958985,1673971862.760329,3574433.000,60568,2,PG,1,100,815
637365.998223,637365.998201,1673971862.799544,3574471.000,60568,2,PG,1,100,815
637366.037784,637366.037761,1673971862.839103,3574509.333,60584,3,PG,1,100,807
637366.077344,637366.077322,1673971862.878663,3574547.667,60584,3,PG,1,100,812
637366.116904,637366.116882,1673971862.918222,3574586.000,60584,3,PG,1,100,826
637366.157153,637366.157130,1673971862.958469,3574625.000,60601,3,PG,1,100,812
637366.197401,637366.197379,1673971862.998716,3574664.000,60601,3,PG,1,100,816
637366.237649,637366.237627,1673971863.038963,3574703.000,60601,3,PG,1,100,814
637366.277897,637366.277875,1673971863.079210,3574742.000,60621,2,PG,1,100,820
637366.318146,637366.318123,1673971863.119457,3574781.000,60621,2,PG,1,100,814
637366.358050,637366.358028,1673971863.159361,3574819.667,60638,3,PG,1,100,818
637366.397954,637366.397932,1673971863.199264,3574858.333,60638,3,PG,1,100,815
637366.437859,637366.437836,1673971863.239167,3574897.000,60638,3,PG,1,100,825
637366.477591,637366.477569,1673971863.278898,3574935.500,60653,2,PG,1,100,807
637366.517323,637366.517301,1673971863.318629,3574974.000,60653,2,PG,1,100,819
637366.556883,637366.556861,1673971863.358188,3575012.333,60670,3,PG,1,100,815
637366.596444,637366.596421,1673971863.397748,3575050.667,60670,3,PG,1,100,818
637366.636004,637366.635982,1673971863.437307,3575089.000,60670,3,PG,1,100,811
637366.676252,637366.676230,1673971863.477554,3575128.000,60686,3,PG,1,100,818
637366.716501,637366.716478,1673971863.517801,3575167.000,60686,3,PG,1,100,810
637366.756749,637366.756727,1673971863.558048,3575206.000,60686,3,PG,1,100,815
637366.798029,637366.798007,1673971863.599327,3575246.000,60706,2,PG,1,100,825
637366.839309,637366.839287,1673971863.640606,3575286.000,60706,2,PG,1,100,824
637366.879214,637366.879191,1673971863.680510,3575324.667,60722,3,PG,1,100,811
637366.919118,637366.919096,1673971863.720413,3575363.333,60722,3,PG,1,100,812
637366.959022,637366.959000,1673971863.760316,3575402.000,60722,3,PG,1,100,816
637366.998755,637366.998732,1673971863.800047,3575440.500,60740,2,PG,1,100,815
637367.038487,637367.038465,1673971863.839778,3575479.000,60740,2,PG,1,100,812
637367.078391,637367.078369,1673971863.879681,3575517.667,60756,3,PG,1,100,804
637367.118295,637367.118273,1673971863.919585,3575556.333,60756,3,PG,1,100,825
637367.158200,637367.158178,1673971863.959488,3575595.000,60756,3,PG,1,100,819
637367.197072,637367.197050,1673971863.998359,3575632.667,60776,3,PG,1,100,818
637367.235944,637367.235922,1673971864.037230,3575670.333,60776,3,PG,1,100,814
637367.274817,637367.274794,1673971864.076101,3575708.000,60776,3,PG,1,100,820
637367.321773,637367.321751,1673971864.123056,3575753.500,60793,2,PG,1,100,815
637367.368729,637367.368707,1673971864.170011,3575799.000,60793,2,PG,1,100,815
637367.407946,637367.407923,1673971864.209226,3575837.000,60810,3,PG,1,100,818
637367.447162,637367.447140,1673971864.248441,3575875.000,60810,3,PG,1,100,816
637367.486378,637367.486356,1673971864.287657,3575913.000,60810,3,PG,1,100,811
637367.526626,637367.526604,1673971864.327904,3575952.000,60824,2,PG,1,100,809
637367.566875,637367.566852,1673971864.368151,3575991.000,60824,2,PG,1,100,821
637367.607467,637367.607445,1673971864.408742,3576030.333,60842,3,PG,1,100,827
637367.648059,637367.648037,1673971864.449333,3576069.667,60842,3,PG,1,100,813
637367.688652,637367.688629,1673971864.489924,3576109.000,60842,3,PG,1,100,813
637367.728556,637367.728534,1673971864.529828,3576147.667,60861,3,PG,1,100,816
637367.768460,637367.768438,1673971864.569731,3576186.333,60861,3,PG,1,100,814
637367.808364,637367.808342,1673971864.609634,3576225.000,60861,3,PG,1,100,821
637367.848613,637367.848590,1673971864.649881,3576264.000,60878,2,PG,1,100,814
637367.888861,637367.888839,1673971864.690128,3576303.000,60878,2,PG,1,100,824
637367.928765,637367.928743,1673971864.730031,3576341.667,60895,3,PG,1,100,811
637367.968670,637367.968647,1673971864.769934,3576380.333,60895,3,PG,1,100,819
637368.008574,637368.008552,1673971864.809838,3576419.000,60895,3,PG,1,100,817
637368.048134,637368.048112,1673971864.849397,3576457.333,60912,3,PG,1,100,818
637368.087694,637368.087672,1673971864.888956,3576495.667,60912,3,PG,1,100,817
637368.127255,637368.127232,1673971864.928515,3576534.000,60912,3,PG,1,100,816
637368.167503,637368.167481,1673971864.968762,3576573.000,60928,2,PG,1,100,818
637368.207751,637368.207729,1673971865.009009,3576612.000,60928,2,PG,1,100,813
637368.248000,637368.247977,1673971865.049257,3576651.000,60949,3,PG,1,100,820
637368.288248,637368.288226,1673971865.089504,3576690.000,60949,3,PG,1,100,827
637368.328496,637368.328474,1673971865.129751,3576729.000,60949,3,PG,1,100,816
637368.369777,637368.369754,1673971865.171030,3576769.000,60965,2,PG,1,100,813
637368.411057,637368.411035,1673971865.212309,3576809.000,60965,2,PG,1,100,822
637368.451649,637368.451627,1673971865.252900,3576848.333,60980,3,PG,1,100,815
637368.492241,637368.492219,1673971865.293491,3576887.667,60980,3,PG,1,100,809
637368.532834,637368.532811,1673971865.334082,3576927.000,60980,3,PG,1,100,807
637368.572566,637368.572544,1673971865.373814,3576965.500,60996,2,PG,1,100,824
637368.612298,637368.612276,1673971865.413545,3577004.000,60996,2,PG,1,100,816
637368.651515,637368.651492,1673971865.452760,3577042.000,61014,3,PG,1,100,812
637368.690731,637368.690709,1673971865.491975,3577080.000,61014,3,PG,1,100,816
637368.729947,637368.729925,1673971865.531190,3577118.000,61014,3,PG,1,100,821
637368.769851,637368.769829,1673971865.571093,3577156.667,61033,3,PG,1,100,810
637368.809756,637368.809733,1673971865.610996,3577195.333,61033,3,PG,1,100,814
637368.849660,637368.849638,1673971865.650900,3577234.000,61033,3,PG,1,100,816
637368.889392,637368.889370,1673971865.690631,3577272.500,61050,2,PG,1,100,833
637368.929125,637368.929102,1673971865.730362,3577311.000,61050,2,PG,1,100,816
637368.972469,637368.972447,1673971865.773705,3577353.000,61073,5,PG,1,100,814
637369.015813,637369.015791,1673971865.817048,3577395.000,61073,5,PG,1,100,817
637369.059157,637369.059135,1673971865.860391,3577437.000,61073,5,PG,1,100,827
637369.102502,637369.102479,1673971865.903734,3577479.000,61073,5,PG,1,100,816
637369.145846,637369.145824,1673971865.947078,3577521.000,61073,5,PG,1,100,812
637369.185750,637369.185728,1673971865.986981,3577559.667,61092,3,PG,1,100,813
637369.225655,637369.225632,1673971866.026884,3577598.333,61092,3,PG,1,100,813
637369.265559,637369.265537,1673971866.066787,3577637.000,61092,3,PG,1,100,817
637369.305807,637369.305785,1673971866.107034,3577676.000,61110,3,PG,1,100,811
637369.346056,637369.346033,1673971866.147281,3577715.000,61110,3,PG,1,100,828
637369.386304,637369.386282,1673971866.187528,3577754.000,61110,3,PG,1,100,814
637369.426036,637369.426014,1673971866.227259,3577792.500,61126,2,PG,1,100,822
637369.465768,637369.465746,1673971866.266991,3577831.000,61126,2,PG,1,100,811
637369.504641,637369.504618,1673971866.305862,3577868.667,61141,3,PG,1,100,820
637369.543513,637369.543491,1673971866.344733,3577906.333,61141,3,PG,1,100,816
637369.582385,637369.582363,1673971866.383604,3577944.000,61141,3,PG,1,100,818
637369.621946,637369.621923,1673971866.423163,3577982.333,61158,3,PG,1,100,812
637369.661506,637369.661484,1673971866.462723,3578020.667,61158,3,PG,1,100,813
637369.701066,637369.701044,1673971866.502282,3578059.000,61158,3,PG,1,100,812
637369.741830,637369.741808,1673971866.543045,3578098.500,61178,2,PG,1,100,822
637369.782595,637369.782572,1673971866.583808,3578138.000,61178,2,PG,1,100,818
637369.823531,637369.823509,1673971866.624743,3578177.667,61194,3,PG,1,100,824
637369.864467,637369.864445,1673971866.665678,3578217.333,61194,3,PG,1,100,823
637369.905404,637369.905381,1673971866.706613,3578257.000,61194,3,PG,1,100,819
637369.945652,637369.945630,1673971866.746861,3578296.000,61212,2,PG,1,100,812
637369.985900,637369.985878,1673971866.787108,3578335.000,61212,2,PG,1,100,808
637370.025804,637370.025782,1673971866.827011,3578373.667,61228,3,PG,1,100,829
637370.065709,637370.065686,1673971866.866914,3578412.333,61228,3,PG,1,100,825
637370.105613,637370.105591,1673971866.906817,3578451.000,61228,3,PG,1,100,815
637370.144829,637370.144807,1673971866.946032,3578489.000,61245,3,PG,1,100,811
637370.184046,637370.184023,1673971866.985247,3578527.000,61245,3,PG,1,100,819
637370.223262,637370.223240,1673971867.024462,3578565.000,61245,3,PG,1,100,817
637370.263510,637370.263488,1673971867.064710,3578604.000,61265,2,PG,1,100,815
637370.303758,637370.303736,1673971867.104957,3578643.000,61265,2,PG,1,100,809
637370.344007,637370.343984,1673971867.145204,3578682.000,61282,3,PG,1,100,828
637370.384255,637370.384233,1673971867.185451,3578721.000,61282,3,PG,1,100,808
637370.424503,637370.424481,1673971867.225698,3578760.000,61282,3,PG,1,100,818
637370.465268,637370.465245,1673971867.266461,3578799.500,61296,2,PG,1,100,811
637370.506032,637370.506010,1673971867.307225,3578839.000,61296,2,PG,1,100,822
637370.546280,637370.546258,1673971867.347472,3578878.000,61313,3,PG,1,100,815
637370.586528,637370.586506,1673971867.387719,3578917.000,61313,3,PG,1,100,822
637370.626777,637370.626754,1673971867.427966,3578956.000,61313,3,PG,1,100,808
637370.666681,637370.666659,1673971867.467869,3578994.667,61333,3,PG,1,100,821
637370.706585,637370.706563,1673971867.507772,3579033.333,61333,3,PG,1,100,815
637370.746490,637370.746467,1673971867.547675,3579072.000,61333,3,PG,1,100,822
637370.785706,637370.785684,1673971867.586891,3579110.000,61350,2,PG,1,100,816
637370.824922,637370.824900,1673971867.626106,3579148.000,61350,2,PG,1,100,814
637370.869299,637370.869276,1673971867.670481,3579191.000,61366,3,PG,1,100,816
637370.913675,637370.913653,1673971867.714856,3579234.000,61366,3,PG,1,100,810
637370.958051,637370.958029,1673971867.759231,3579277.000,61366,3,PG,1,100,823
637370.996923,637370.996901,1673971867.798102,3579314.667,61385,3,PG,1,100,819
637371.035796,637371.035773,1673971867.836973,3579352.333,61385,3,PG,1,100,824
637371.074668,637371.074646,1673971867.875844,3579390.000,61385,3,PG,1,100,809
637371.114400,637371.114378,1673971867.915576,3579428.500,61400,2,PG,1,100,815
637371.154133,637371.154110,1673971867.955307,3579467.000,61400,2,PG,1,100,810
637371.194381,637371.194359,1673971867.995554,3579506.000,61420,3,PG,1,100,819
637371.234629,637371.234607,1673971868.035801,3579545.000,61420,3,PG,1,100,819
637371.274877,637371.274855,1673971868.076048,3579584.000,61420,3,PG,1,100,810
637371.315814,637371.315791,1673971868.116983,3579623.667,61437,3,PG,1,100,819
637371.356750,637371.356728,1673971868.157918,3579663.333,61437,3,PG,1,100,818
637371.397686,637371.397664,1673971868.198854,3579703.000,61437,3,PG,1,100,815
637371.437935,637371.437912,1673971868.239101,3579742.000,61454,2,PG,1,100,803
637371.478183,637371.478161,1673971868.279348,3579781.000,61454,2,PG,1,100,822
637371.518087,637371.518065,1673971868.319251,3579819.667,61468,3,PG,1,100,818
637371.557992,637371.557969,1673971868.359154,3579858.333,61468,3,PG,1,100,814
637371.597896,637371.597873,1673971868.399057,3579897.000,61468,3,PG,1,100,812
637371.636080,637371.636058,1673971868.437241,3579934.000,61486,2,PG,1,100,819
637371.674264,637371.674242,1673971868.475424,3579971.000,61486,2,PG,1,100,817
637371.714513,637371.714490,1673971868.515671,3580010.000,61505,3,PG,1,100,815
637371.754761,637371.754739,1673971868.555918,3580049.000,61505,3,PG,1,100,813
637371.795009,637371.794987,1673971868.596165,3580088.000,61505,3,PG,1,100,833
637371.835258,637371.835235,1673971868.636412,3580127.000,61522,3,PG,1,100,818
637371.875506,637371.875483,1673971868.676660,3580166.000,61522,3,PG,1,100,819
637371.915754,637371.915732,1673971868.716907,3580205.000,61522,3,PG,1,100,817
637371.955486,637371.955464,1673971868.756638,3580243.500,61539,2,PG,1,100,824
637371.995219,637371.995196,1673971868.796369,3580282.000,61539,2,PG,1,100,807
637372.035123,637372.035101,1673971868.836272,3580320.667,61556,3,PG,1,100,817
637372.075027,637372.075005,1673971868.876175,3580359.333,61556,3,PG,1,100,816
637372.114932,637372.114909,1673971868.916078,3580398.000,61556,3,PG,1,100,822
637372.154664,637372.154641,1673971868.955810,3580436.500,61572,2,PG,1,100,814
637372.194396,637372.194374,1673971868.995541,3580475.000,61572,2,PG,1,100,815
637372.233956,637372.233934,1673971869.035100,3580513.333,61590,3,PG,1,100,815
637372.273517,637372.273494,1673971869.074659,3580551.667,61590,3,PG,1,100,819
637372.313077,637372.313055,1673971869.114218,3580590.000,61590,3,PG,1,100,816
637372.352981,637372.352959,1673971869.154121,3580628.667,61609,3,PG,1,100,813
637372.392886,637372.392863,1673971869.194025,3580667.333,61609,3,PG,1,100,815
637372.432790,637372.432767,1673971869.233928,3580706.000,61609,3,PG,1,100,817
637372.472522,637372.472500,1673971869.273659,3580744.500,61625,2,PG,1,100,827
637372.512254,637372.512232,1673971869.313390,3580783.000,61625,2,PG,1,100,813
637372.552159,637372.552136,1673971869.353293,3580821.667,61641,3,PG,1,100,814
637372.592063,637372.592041,1673971869.393196,3580860.333,61641,3,PG,1,100,810
637372.631967,637372.631945,1673971869.433100,3580899.000,61641,3,PG,1,100,816
637372.678408,637372.678385,1673971869.479538,3580944.000,61658,2,PG,1,100,816
637372.724848,637372.724826,1673971869.525978,3580989.000,61658,2,PG,1,100,818
637372.766128,637372.766106,1673971869.567257,3581029.000,61677,3,PG,1,100,806
637372.807409,637372.807386,1673971869.608536,3581069.000,61677,3,PG,1,100,817
637372.848689,637372.848666,1673971869.649815,3581109.000,61677,3,PG,1,100,812
637372.888421,637372.888399,1673971869.689546,3581147.500,61694,2,PG,1,100,812
637372.928153,637372.928131,1673971869.729277,3581186.000,61694,2,PG,1,100,824
637372.968058,637372.968035,1673971869.769180,3581224.667,61711,3,PG,1,100,826
637373.007962,637373.007940,1673971869.809083,3581263.333,61711,3,PG,1,100,816
637373.047866,637373.047844,1673971869.848987,3581302.000,61711,3,PG,1,100,820
637373.087083,637373.087060,1673971869.888202,3581340.000,61728,3,PG,1,100,818
637373.126299,637373.126276,1673971869.927417,3581378.000,61728,3,PG,1,100,809
637373.165515,637373.165493,1673971869.966632,3581416.000,61728,3,PG,1,100,815
637373.205763,637373.205741,1673971870.006879,3581455.000,61744,2,PG,1,100,814
637373.246012,637373.245989,1673971870.047127,3581494.000,61744,2,PG,1,100,835
637373.285916,637373.285894,1673971870.087030,3581532.667,61765,3,PG,1,100,812
637373.325820,637373.325798,1673971870.126933,3581571.333,61765,3,PG,1,100,811
637373.365725,637373.365702,1673971870.166836,3581610.000,61765,3,PG,1,100,814
637373.405457,637373.405434,1673971870.206567,3581648.500,61780,2,PG,1,100,817
637373.445189,637373.445167,1673971870.246298,3581687.000,61780,2,PG,1,100,818
637373.485093,637373.485071,1673971870.286201,3581725.667,61796,3,PG,1,100,812
637373.524998,637373.524975,1673971870.326104,3581764.333,61796,3,PG,1,100,812
637373.564902,637373.564880,1673971870.366008,3581803.000,61796,3,PG,1,100,829
637373.604462,637373.604440,1673971870.405567,3581841.333,61813,3,PG,1,100,814
637373.644023,637373.644000,1673971870.445126,3581879.667,61813,3,PG,1,100,817
637373.683583,637373.683560,1673971870.484685,3581918.000,61813,3,PG,1,100,816
637373.723143,637373.723121,1673971870.524244,3581956.333,61833,3,PG,1,100,819
637373.762703,637373.762681,1673971870.563803,3581994.667,61833,3,PG,1,100,817
637373.802264,637373.802241,1673971870.603363,3582033.000,61833,3,PG,1,100,815
637373.842512,637373.842490,1673971870.643610,3582072.000,61849,2,PG,1,100,815
637373.882760,637373.882738,1673971870.683857,3582111.000,61849,2,PG,1,100,814
637373.922321,637373.922298,1673971870.723416,3582149.333,61867,3,PG,1,100,819
637373.961881,637373.961858,1673971870.762975,3582187.667,61867,3,PG,1,100,824
637374.001441,637374.001419,1673971870.802534,3582226.000,61867,3,PG,1,100,815
637374.041173,637374.041151,1673971870.842266,3582264.500,61883,2,PG,1,100,809
637374.080906,637374.080883,1673971870.881997,3582303.000,61883,2,PG,1,100,816
637374.120810,637374.120788,1673971870.921900,3582341.667,61900,3,PG,1,100,817
637374.160714,637374.160692,1673971870.961803,3582380.333,61900,3,PG,1,100,819
637374.200619,637374.200596,1673971871.001706,3582419.000,61900,3,PG,1,100,814
637374.240248,637374.240225,1673971871.041334,3582457.400,61926,5,PG,1,100,823
637374.279877,637374.279854,1673971871.080962,3582495.800,61926,5,PG,1,100,809
637374.319506,637374.319483,1673971871.120590,3582534.200,61926,5,PG,1,100,824
637374.359135,637374.359113,1673971871.160218,3582572.600,61926,5,PG,1,100,817
637374.398764,637374.398742,1673971871.199846,3582611.000,61926,5,PG,1,100,822
637374.443484,637374.443462,1673971871.244565,3582654.333,61942,3,PG,1,100,816
637374.488205,637374.488182,1673971871.289284,3582697.667,61942,3,PG,1,100,812
637374.532925,637374.532903,1673971871.334003,3582741.000,61942,3,PG,1,100,819
637374.572485,637374.572463,1673971871.373562,3582779.333,61958,3,PG,1,100,818
637374.612046,637374.612023,1673971871.413121,3582817.667,61958,3,PG,1,100,811
637374.651606,637374.651583,1673971871.452681,3582856.000,61958,3,PG,1,100,806
637374.691338,637374.691316,1673971871.492412,3582894.500,61974,2,PG,1,100,824
637374.731070,637374.731048,1673971871.532143,3582933.000,61974,2,PG,1,100,813
637374.770975,637374.770952,1673971871.572046,3582971.667,61994,3,PG,1,100,811
637374.810879,637374.810857,1673971871.611949,3583010.333,61994,3,PG,1,100,815
637374.850783,637374.850761,1673971871.651852,3583049.000,61994,3,PG,1,100,820
637374.891032,637374.891009,1673971871.692100,3583088.000,62011,3,PG,1,100,814
637374.931280,637374.931257,1673971871.732347,3583127.000,62011,3,PG,1,100,813
637374.971528,637374.971506,1673971871.772594,3583166.000,62011,3,PG,1,100,818
637375.010744,637375.010722,1673971871.811809,3583204.000,62029,2,PG,1,100,822
637375.049961,637375.049938,1673971871.851024,3583242.000,62029,2,PG,1,100,819
637375.089521,637375.089499,1673971871.890583,3583280.333,62044,3,PG,1,100,816
637375.129081,637375.129059,1673971871.930142,3583318.667,62044,3,PG,1,100,819
637375.168642,637375.168619,1673971871.969702,3583357.000,62044,3,PG,1,100,817
637375.208890,637375.208867,1673971872.009949,3583396.000,62061,2,PG,1,100,813
637375.249138,637375.249116,1673971872.050196,3583435.000,62061,2,PG,1,100,818
637375.290074,637375.290052,1673971872.091131,3583474.667,62081,3,PG,1,100,818
637375.331011,637375.330988,1673971872.132066,3583514.333,62081,3,PG,1,100,811
637375.371947,637375.371925,1673971872.173001,3583554.000,62081,3,PG,1,100,821
637375.411851,637375.411829,1673971872.212904,3583592.667,62098,3,PG,1,100,815
637375.451756,637375.451733,1673971872.252808,3583631.333,62098,3,PG,1,100,820
637375.491660,637375.491637,1673971872.292711,3583670.000,62098,3,PG,1,100,814
637375.531392,637375.531370,1673971872.332442,3583708.500,62112,2,PG,1,100,815
637375.571124,637375.571102,1673971872.372173,3583747.000,62112,2,PG,1,100,815
637375.611029,637375.611006,1673971872.412076,3583785.667,62130,3,PG,1,100,816
637375.650933,637375.650911,1673971872.451979,3583824.333,62130,3,PG,1,100,824
637375.690837,637375.690815,1673971872.491883,3583863.000,62130,3,PG,1,100,832
637375.730570,637375.730547,1673971872.531614,3583901.500,62149,2,PG,1,100,815
637375.770302,637375.770279,1673971872.571345,3583940.000,62149,2,PG,1,100,817
637375.810206,637375.810184,1673971872.611248,3583978.667,62166,3,PG,1,100,811
637375.850110,637375.850088,1673971872.651151,3584017.333,62166,3,PG,1,100,823
637375.890015,637375.889992,1673971872.691054,3584056.000,62166,3,PG,1,100,812
637375.930607,637375.930585,1673971872.731646,3584095.333,62183,3,PG,1,100,814
637375.971199,637375.971177,1673971872.772237,3584134.667,62183,3,PG,1,100,817
637376.011792,637376.011769,1673971872.812828,3584174.000,62183,3,PG,1,100,816
637376.051524,637376.051501,1673971872.852559,3584212.500,62200,2,PG,1,100,821
637376.091256,637376.091234,1673971872.892290,3584251.000,62200,2,PG,1,100,816
637376.130816,637376.130794,1673971872.931849,3584289.333,62216,3,PG,1,100,815
637376.170377,637376.170354,1673971872.971408,3584327.667,62216,3,PG,1,100,816
637376.209937,637376.209915,1673971873.010967,3584366.000,62216,3,PG,1,100,818
637376.256893,637376.256871,1673971873.057923,3584411.500,62234,2,PG,1,100,820
637376.303850,637376.303827,1673971873.104877,3584457.000,62234,2,PG,1,100,823
637376.343754,637376.343732,1673971873.144781,3584495.667,62253,3,PG,1,100,808
637376.383658,637376.383636,1673971873.184684,3584534.333,62253,3,PG,1,100,813
637376.423563,637376.423540,1673971873.224587,3584573.000,62253,3,PG,1,100,818
637376.463467,637376.463444,1673971873.264490,3584611.667,62270,3,PG,1,100,816
637376.503371,637376.503349,1673971873.304393,3584650.333,62270,3,PG,1,100,806
637376.543275,637376.543253,1673971873.344296,3584689.000,62270,3,PG,1,100,815
637376.582492,637376.582469,1673971873.383512,3584727.000,62285,2,PG,1,100,818
637376.621708,637376.621686,1673971873.422727,3584765.000,62285,2,PG,1,100,814
637376.661956,637376.661934,1673971873.462974,3584804.000,62302,3,PG,1,100,816
637376.702205,637376.702182,1673971873.503221,3584843.000,62302,3,PG,1,100,808
637376.742453,637376.742430,1673971873.543468,3584882.000,62302,3,PG,1,100,819
637376.783045,637376.783023,1673971873.584059,3584921.333,62321,3,PG,1,100,809
637376.823637,637376.823615,1673971873.624650,3584960.667,62321,3,PG,1,100,824
637376.864230,637376.864207,1673971873.665242,3585000.000,62321,3,PG,1,100,816
637376.904478,637376.904456,1673971873.705489,3585039.000,62339,2,PG,1,100,811
637376.944726,637376.944704,1673971873.745736,3585078.000,62339,2,PG,1,100,811
637376.984631,637376.984608,1673971873.785639,3585116.667,62357,3,PG,1,100,819
637377.024535,637377.024512,1673971873.825542,3585155.333,62357,3,PG,1,100,812
637377.064439,637377.064417,1673971873.865445,3585194.000,62357,3,PG,1,100,815
637377.104171,637377.104149,1673971873.905177,3585232.500,62372,2,PG,1,100,811
637377.143904,637377.143881,1673971873.944908,3585271.000,62372,2,PG,1,100,825
637377.183120,637377.183098,1673971873.984123,3585309.000,62392,4,PG,1,100,814
637377.222336,637377.222314,1673971874.023338,3585347.000,62392,4,PG,1,100,814
637377.261553,637377.261530,1673971874.062553,3585385.000,62392,4,PG,1,100,814
637377.300769,637377.300746,1673971874.101768,3585423.000,62392,4,PG,1,100,817
637377.341533,637377.341511,1673971874.142532,3585462.500,62409,2,PG,1,100,816
637377.382298,637377.382275,1673971874.183295,3585502.000,62409,2,PG,1,100,823
637377.422890,637377.422867,1673971874.223886,3585541.333,62425,3,PG,1,100,815
637377.463482,637377.463460,1673971874.264477,3585580.667,62425,3,PG,1,100,805
637377.504074,637377.504052,1673971874.305068,3585620.000,62425,3,PG,1,100,822
637377.544839,637377.544816,1673971874.345831,3585659.500,62442,2,PG,1,100,824
637377.585603,637377.585581,1673971874.386594,3585699.000,62442,2,PG,1,100,817
637377.625851,637377.625829,1673971874.426841,3585738.000,62457,3,PG,1,100,813
637377.666100,637377.666077,1673971874.467089,3585777.000,62457,3,PG,1,100,819
