3497115,47755,1,RB,1,100,2023-01-17_18-09-42-832110
3497120,47756,4,EM,1,100,RS,RB,2023-01-17_18-09-42-832110.csv,PS,MN
3497197,47757,8,LM,1,100,LR,637286.1537832,LM,637286.1538042,LC,637286.1601816,LD,sync_event,
3497208,47758,4,TX,1,100,LC,637286.1537832,LM,637286.1538042
3497210,47759,4,TX,1,100,TL,2023-01-17_18-09-42-967434,LC,637286.1638227
3497200,47760,2,PI,1,100,4566,4572
3497200,47761,2,PR,1,100,5582,5571
3497200,47762,2,PG,1,100,818,821
3497200,47763,2,EA,1,100,0.030318,0.030319
3497200,47764,2,EL,1,100,26466.199219,26466.000000
3497130,47765,1,T1,1,100,27.892
3497143,47766,1,TH,1,100,23.944
3497227,47767,7,AX,1,100,0.075,0.073,0.075,0.074,0.074,0.074,0.074
3497227,47768,7,AY,1,100,-0.071,-0.070,-0.071,-0.070,-0.070,-0.070,-0.071
3497227,47769,7,AZ,1,100,1.001,1.000,0.999,1.000,0.999,1.001,1.002
3497227,47770,7,GX,1,100,0.031,0.031,-0.031,-0.031,0.031,0.061,0.061
3497227,47771,7,GY,1,100,0.122,0.122,0.122,0.153,0.153,0.122,0.153
3497227,47772,7,GZ,1,100,-0.214,-0.183,-0.183,-0.214,-0.214,-0.183,-0.183
3497227,47773,7,MX,1,100,58,57,57,57,57,58,58
3497227,47774,7,MY,1,100,-43,-43,-43,-42,-42,-43,-42
3497227,47775,7,MZ,1,100,73,71,72,72,72,72,72
3497321,47776,4,EM,1,100,RS,RB,2023-01-17_18-09-42-832110.csv,PS,MN
3497315,47777,3,PI,1,100,4563,4567,4560
3497315,47778,3,PR,1,100,5584,5585,5579
3497315,47779,3,PG,1,100,819,819,814
3497266,47780,1,EA,1,100,0.030319
3497266,47781,1,EL,1,100,26466.000000
3497259,47782,1,T1,1,100,27.953
3497271,47783,1,TH,1,100,23.997
3497303,47784,2,AX,1,100,0.074,0.073
3497303,47785,2,AY,1,100,-0.071,-0.071
3497303,47786,2,AZ,1,100,0.997,0.998
3497303,47787,2,GX,1,100,0.061,0.092
3497303,47788,2,GY,1,100,0.214,0.153
3497303,47789,2,GZ,1,100,-0.214,-0.183
3497303,47790,2,MX,1,100,58,57
3497303,47791,2,MY,1,100,-43,-42
3497303,47792,2,MZ,1,100,73,71
3497395,47793,1,SF,1,100,0.0000
3497395,47794,2,PI,1,100,4562,4559
3497395,47795,2,PR,1,100,5575,5576
3497395,47796,2,PG,1,100,834,816
