LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,LC,LM,
637300.708273,637300.708251,1673971797.511449,3511206,50088,4,TX,1,100,637300.6680177,637300.6680290,
637301.209828,637301.209807,1673971798.012991,3511692,50175,4,TX,1,100,637301.1690090,637301.1690203,
637301.808393,637301.808371,1673971798.611538,3512272,50260,4,TX,1,100,637301.6698662,637301.6698775,
637302.206747,637302.206726,1673971799.009881,3512658,50331,4,TX,1,100,637302.1698871,637302.1698984,
637302.715527,637302.715506,1673971799.518647,3513151,50415,4,TX,1,100,637302.6702922,637302.6703049,
637303.253203,637303.253182,1673971800.056307,3513672,50503,4,TX,1,100,637303.1706598,637303.1706725,
637303.772303,637303.772281,1673971800.575392,3514175,50587,4,TX,1,100,637303.6708417,637303.6708544,
637304.392539,637304.392518,1673971801.195611,3514776,50644,4,TX,1,100,637304.1709992,637304.1710119,
637304.741358,637304.741336,1673971801.544420,3515114,50696,4,TX,1,100,637304.6710622,637304.6710844,
637305.218145,637305.218124,1673971802.021194,3515576,50769,4,TX,1,100,637305.1715313,637305.1715535,
637305.839414,637305.839392,1673971802.642445,3516178,50858,4,TX,1,100,637305.6717517,637305.6717739,
637306.342001,637306.341980,1673971803.145018,3516665,50946,4,TX,1,100,637306.1718666,637306.1718888,
637306.718684,637306.718663,1673971803.521690,3517030,51000,4,TX,1,100,637306.6722252,637306.6722300,
637307.225400,637307.225378,1673971804.028391,3517521,51087,4,TX,1,100,637307.1724994,637307.1725042,
637307.777524,637307.777502,1673971804.580499,3518056,51172,4,TX,1,100,637307.6727414,637307.6727463,
637308.269791,637308.269770,1673971805.072753,3518533,51259,4,TX,1,100,637308.1731350,637308.1731399,
637308.790955,637308.790934,1673971805.593902,3519038,51343,4,TX,1,100,637308.6732358,637308.6732751,
637309.310055,637309.310033,1673971806.112987,3519541,51431,4,TX,1,100,637309.1736456,637309.1736848,
637310.144949,637310.144927,1673971806.947857,3520350,51566,4,TX,1,100,637309.6737527,637309.6737919,
637310.356510,637310.356489,1673971807.159413,3520555,51603,4,TX,1,100,637310.1745544,637310.1745937,
637310.708425,637310.708403,1673971807.511317,3520896,51655,4,TX,1,100,637310.6747332,637310.6747450,
637311.246101,637311.246079,1673971808.048978,3521417,51731,4,TX,1,100,637311.1752253,637311.1752371,
637311.763136,637311.763115,1673971808.565999,3521918,51815,4,TX,1,100,637311.6753839,637311.6753956,
637312.280172,637312.280151,1673971809.083020,3522419,51903,4,TX,1,100,637312.1757966,637312.1758083,
637312.796176,637312.796154,1673971809.599009,3522919,51987,4,TX,1,100,637312.6760507,637312.6760660,
637313.303923,637313.303902,1673971810.106742,3523411,52075,4,TX,1,100,637313.1768714,637313.1768867,
637313.718790,637313.718769,1673971810.521597,3523813,52143,4,TX,1,100,637313.6774002,637313.6774155,
637314.242018,637314.241997,1673971811.044810,3524320,52230,4,TX,1,100,637314.1778902,637314.1779055,
637314.763182,637314.763161,1673971811.565959,3524825,52315,4,TX,1,100,637314.6786196,637314.6786370,
637315.217265,637315.217244,1673971812.020030,3525265,52386,4,TX,1,100,637315.1790911,637315.1791086,
637315.728109,637315.728087,1673971812.530859,3525760,52470,4,TX,1,100,637315.6796765,637315.6796940,
637316.397882,637316.397860,1673971813.200613,3526409,52563,4,TX,1,100,637316.1803296,637316.1803471,
637316.823069,637316.823047,1673971813.625787,3526821,52632,4,TX,1,100,637316.6807810,637316.6807926,
637317.279216,637317.279195,1673971814.081922,3527263,52704,4,TX,1,100,637317.1812447,637317.1812564,
637317.709563,637317.709542,1673971814.512257,3527680,52772,4,TX,1,100,637317.6821671,637317.6821788,
637318.306064,637318.306042,1673971815.108740,3528258,52875,4,TX,1,100,637318.1828176,637318.1828292,
637318.832387,637318.832366,1673971815.635049,3528768,52961,4,TX,1,100,637318.6834803,637318.6834897,
637319.243126,637319.243105,1673971816.045776,3529166,53031,4,TX,1,100,637319.1837332,637319.1837425,
637319.709594,637319.709572,1673971816.512230,3529618,53100,4,TX,1,100,637319.6840812,637319.6840906,
637320.261718,637320.261696,1673971817.064338,3530153,53189,4,TX,1,100,637320.1849966,637320.1850060,
637320.764305,637320.764284,1673971817.566912,3530640,53273,4,TX,1,100,637320.6859923,637320.6860193,
637321.274117,637321.274095,1673971818.076709,3531134,53360,4,TX,1,100,637321.1859644,637321.1859914,
637321.815921,637321.815899,1673971818.618498,3531659,53435,4,TX,1,100,637321.6860351,637321.6860621,
637322.224596,637322.224574,1673971819.027161,3532055,53505,4,TX,1,100,637322.1868988,637322.1869258,
637322.746792,637322.746770,1673971819.549342,3532561,53589,4,TX,1,100,637322.6870917,637322.6871217,
637323.215323,637323.215301,1673971820.017860,3533015,53661,4,TX,1,100,637323.1872142,637323.1872442,
637323.711718,637323.711697,1673971820.514241,3533496,53745,4,TX,1,100,637323.6875479,637323.6875779,
637324.233914,637324.233893,1673971821.036422,3534002,53832,4,TX,1,100,637324.1882132,637324.1882432,
637324.772622,637324.772601,1673971821.575115,3534524,53917,4,TX,1,100,637324.6890538,637324.6890496,
637325.311330,637325.311308,1673971822.113807,3535046,54004,4,TX,1,100,637325.1891639,637325.1891597,
637325.805662,637325.805640,1673971822.608125,3535525,54090,4,TX,1,100,637325.6893077,637325.6893035,
637326.329921,637326.329900,1673971823.132370,3536033,54176,4,TX,1,100,637326.1895894,637326.1895852,
637326.922294,637326.922272,1673971823.724725,3536607,54250,4,TX,1,100,637326.6896191,637326.6896300,
637327.338193,637327.338171,1673971824.140612,3537010,54321,4,TX,1,100,637327.1904933,637327.1905042,
637328.056470,637328.056448,1673971824.858869,3537706,54439,4,TX,1,100,637327.6909862,637327.6909971,
637328.332016,637328.331994,1673971825.134407,3537973,54477,4,TX,1,100,637328.1915200,637328.1915309,
637328.745851,637328.745829,1673971825.548231,3538374,54546,4,TX,1,100,637328.6924954,637328.6925170,
637329.276303,637329.276281,1673971826.078667,3538888,54633,4,TX,1,100,637329.1928900,637329.1929116,
637329.764442,637329.764420,1673971826.566793,3539361,54716,4,TX,1,100,637329.6930357,637329.6930573,
637330.297990,637330.297968,1673971827.100326,3539878,54804,4,TX,1,100,637330.1936352,637330.1936568,
637330.743817,637330.743795,1673971827.546140,3540310,54874,4,TX,1,100,637330.6951297,637330.6951269,
637331.246405,637331.246383,1673971828.048713,3540797,54960,4,TX,1,100,637331.1951908,637331.1951880,
637331.764473,637331.764451,1673971828.566767,3541299,55044,4,TX,1,100,637331.6962225,637331.6962197,
637332.305244,637332.305223,1673971829.107523,3541823,55122,4,TX,1,100,637332.1970764,637332.1970736,
637332.844984,637332.844963,1673971829.647248,3542346,55208,4,TX,1,100,637332.6971176,637332.6971198,
637333.259851,637333.259830,1673971830.062103,3542748,55277,4,TX,1,100,637333.1980658,637333.1980680,
637333.885248,637333.885226,1673971830.687481,3543354,55379,4,TX,1,100,637333.6981176,637333.6981198,
637334.279475,637334.279453,1673971831.081697,3543736,55449,4,TX,1,100,637334.1985018,637334.1985040,
637334.797542,637334.797521,1673971831.599750,3544238,55535,4,TX,1,100,637334.6989092,637334.6989199,
637335.320770,637335.320748,1673971832.122963,3544745,55621,4,TX,1,100,637335.1990477,637335.1990584,
637335.836774,637335.836752,1673971832.638952,3545245,55707,4,TX,1,100,637335.6991521,637335.6991628,
637336.256801,637336.256779,1673971833.058967,3545652,55777,4,TX,1,100,637336.1995451,637336.1995558,
637336.895614,637336.895592,1673971833.697762,3546271,55879,4,TX,1,100,637336.6998508,637336.6998681,
637337.258880,637337.258858,1673971834.061018,3546623,55933,4,TX,1,100,637337.2008733,637337.2008906,
637337.773852,637337.773830,1673971834.575975,3547122,56006,4,TX,1,100,637337.7012947,637337.7013120,
637338.269215,637338.269194,1673971835.071325,3547602,56093,4,TX,1,100,637338.2013938,637338.2014111,
637338.790379,637338.790357,1673971835.592474,3548107,56179,4,TX,1,100,637338.7023707,637338.7023957,
637339.309479,637339.309457,1673971836.111558,3548610,56265,4,TX,1,100,637339.2024487,637339.2024737,
637339.829611,637339.829589,1673971836.631675,3549114,56351,4,TX,1,100,637339.7031543,637339.7031793,
637340.255830,637340.255808,1673971837.057882,3549527,56421,4,TX,1,100,637340.2037962,637340.2038212,
637340.769769,637340.769748,1673971837.571807,3550025,56506,4,TX,1,100,637340.7041181,637340.7041207,
637341.258941,637341.258919,1673971838.060965,3550499,56577,4,TX,1,100,637341.2051797,637341.2051823,
637341.771849,637341.771827,1673971838.573858,3550996,56661,4,TX,1,100,637341.7053329,637341.7053355,
637342.319845,637342.319823,1673971839.121839,3551527,56749,4,TX,1,100,637342.2062259,637342.2062285,
637342.866809,637342.866787,1673971839.668787,3552057,56825,4,TX,1,100,637342.7062888,637342.7063005,
637343.299220,637343.299198,1673971840.101186,3552476,56897,4,TX,1,100,637343.2062918,637343.2063035,
637343.810063,637343.810042,1673971840.612015,3552971,56983,4,TX,1,100,637343.7073174,637343.7073291,
637344.252795,637344.252773,1673971841.054734,3553400,57053,4,TX,1,100,637344.2073301,637344.2073418,
637344.754350,637344.754328,1673971841.556275,3553886,57137,4,TX,1,100,637344.7083161,637344.7083389,
637345.371491,637345.371469,1673971842.173398,3554484,57241,4,TX,1,100,637345.2090082,637345.2090310,
637345.781198,637345.781176,1673971842.583093,3554881,57310,4,TX,1,100,637345.7093599,637345.7093827,
637346.377698,637346.377676,1673971843.179576,3555459,57397,4,TX,1,100,637346.2094720,637346.2094948,
637346.773989,637346.773967,1673971843.575856,3555843,57466,4,TX,1,100,637346.7104200,637346.7104338,
637347.284832,637347.284811,1673971844.086685,3556338,57552,4,TX,1,100,637347.2107210,637347.2107348,
637347.808060,637347.808038,1673971844.609898,3556845,57637,4,TX,1,100,637347.7116594,637347.7116732,
637348.414881,637348.414859,1673971845.216701,3557433,57715,4,TX,1,100,637348.2126383,637348.2126521,
637348.752347,637348.752325,1673971845.554158,3557760,57769,4,TX,1,100,637348.7128404,637348.7128486,
637349.249775,637349.249753,1673971846.051572,3558242,57856,4,TX,1,100,637349.2127870,637349.2127952,
637349.858659,637349.858637,1673971846.660439,3558832,57956,4,TX,1,100,637349.7131618,637349.7131700,
637350.291070,637350.291048,1673971847.092837,3559251,58026,4,TX,1,100,637350.2140037,637350.2140118,
637350.928851,637350.928829,1673971847.730600,3559869,58128,4,TX,1,100,637350.7151268,637350.7151440,
637351.248773,637351.248751,1673971848.050513,3560179,58183,4,TX,1,100,637351.2162034,637351.2162207,
637351.792641,637351.792619,1673971848.594366,3560706,58269,4,TX,1,100,637351.7167739,637351.7167911,
637352.306581,637352.306559,1673971849.108291,3561204,58355,4,TX,1,100,637352.2171288,637352.2171460,
637352.817424,637352.817402,1673971849.619120,3561699,58439,4,TX,1,100,637352.7174695,637352.7174823,
637353.326204,637353.326182,1673971850.127885,3562192,58515,4,TX,1,100,637353.2176797,637353.2176925,
637353.761711,637353.761689,1673971850.563380,3562614,58583,4,TX,1,100,637353.7187135,637353.7187263,
637354.268427,637354.268405,1673971851.070081,3563105,58671,4,TX,1,100,637354.2196828,637354.2196956,
637354.890727,637354.890705,1673971851.692364,3563708,58773,4,TX,1,100,637354.7196505,637354.7196690,
637355.302498,637355.302476,1673971852.104123,3564107,58843,4,TX,1,100,637355.2207210,637355.2207395,
637355.822630,637355.822608,1673971852.624240,3564611,58928,4,TX,1,100,637355.7217510,637355.7217696,
637356.297353,637356.297331,1673971853.098950,3565071,58999,4,TX,1,100,637356.2221443,637356.2221628,
637356.806133,637356.806111,1673971853.607715,3565564,59084,4,TX,1,100,637356.7227146,637356.7227306,
637357.318009,637357.317987,1673971854.119576,3566060,59171,4,TX,1,100,637357.2234765,637357.2234925,
637357.839173,637357.839150,1673971854.640725,3566565,59256,4,TX,1,100,637357.7241767,637357.7241927,
637358.600794,637358.600772,1673971855.402325,3567303,59365,4,TX,1,100,637358.2245430,637358.2245590,
637358.792747,637358.792725,1673971855.594273,3567489,59400,4,TX,1,100,637358.7253212,637358.7253481,
637359.325263,637359.325241,1673971856.126774,3568005,59487,4,TX,1,100,637359.2261082,637359.2261351,
637359.908347,637359.908325,1673971856.709841,3568570,59573,4,TX,1,100,637359.7260980,637359.7261248,
637360.295350,637360.295328,1673971857.096833,3568945,59644,4,TX,1,100,637360.2269431,637360.2269700,
637360.827866,637360.827844,1673971857.629334,3569461,59730,4,TX,1,100,637360.7269042,637360.7269204,
637361.341806,637361.341784,1673971858.143259,3569959,59816,4,TX,1,100,637361.2274514,637361.2274675,
637361.854714,637361.854691,1673971858.656152,3570456,59901,4,TX,1,100,637361.7277751,637361.7277912,
637362.289189,637362.289166,1673971859.090615,3570877,59972,4,TX,1,100,637362.2287179,637362.2287341,
637362.856793,637362.856771,1673971859.658203,3571427,60057,4,TX,1,100,637362.7290048,637362.7290280,
637363.295396,637363.295374,1673971860.096794,3571852,60128,4,TX,1,100,637363.2300045,637363.2300278,
637363.914600,637363.914578,1673971860.715980,3572452,60218,4,TX,1,100,637363.7302395,637363.7302627,
637364.313987,637364.313965,1673971861.115356,3572839,60288,4,TX,1,100,637364.2301743,637364.2301976,
637364.829991,637364.829969,1673971861.631345,3573339,60374,4,TX,1,100,637364.7310965,637364.7311047,
637365.299554,637365.299532,1673971862.100895,3573794,60444,4,TX,1,100,637365.2319968,637365.2320050,
637365.814526,637365.814504,1673971862.615852,3574293,60530,4,TX,1,100,637365.7325470,637365.7325552,
637366.326402,637366.326380,1673971863.127713,3574789,60616,4,TX,1,100,637366.2325515,637366.2325597,
637366.838277,637366.838255,1673971863.639574,3575285,60701,4,TX,1,100,637366.7332202,637366.7332147,
637367.269657,637367.269634,1673971864.070941,3575703,60771,4,TX,1,100,637367.2334444,637367.2334389,
637367.799076,637367.799054,1673971864.600346,3576216,60857,4,TX,1,100,637367.7340940,637367.7340884,
637368.300632,637368.300610,1673971865.101887,3576702,60943,4,TX,1,100,637368.2343944,637368.2343889,
637368.824892,637368.824869,1673971865.626132,3577210,61029,4,TX,1,100,637368.7351238,637368.7351381,
637369.282071,637369.282049,1673971866.083298,3577653,61088,4,TX,1,100,637369.2352578,637369.2352721,
637369.808395,637369.808373,1673971866.609607,3578163,61174,4,TX,1,100,637369.7354446,637369.7354589,
637370.314079,637370.314056,1673971867.115277,3578653,61260,4,TX,1,100,637370.2364181,637370.2364324,
637370.768162,637370.768139,1673971867.569347,3579093,61328,4,TX,1,100,637370.7371706,637370.7371927,
637371.279005,637371.278983,1673971868.080176,3579588,61415,4,TX,1,100,637371.2372299,637371.2372520,
637371.799137,637371.799115,1673971868.600293,3580092,61501,4,TX,1,100,637371.7380584,637371.7380805,
637372.421438,637372.421415,1673971869.222576,3580695,61605,4,TX,1,100,637372.2381677,637372.2381898,
637372.818761,637372.818738,1673971869.619888,3581080,61673,4,TX,1,100,637372.7387223,637372.7387442,
637373.335796,637373.335774,1673971870.136909,3581581,61759,4,TX,1,100,637373.2390842,637373.2391060,
637373.804328,637373.804305,1673971870.605427,3582035,61829,4,TX,1,100,637373.7395035,637373.7395254,
637374.317235,637374.317213,1673971871.118320,3582532,61915,4,TX,1,100,637374.2397332,637374.2397551,
637374.833239,637374.833217,1673971871.634309,3583032,61989,4,TX,1,100,637374.7397406,637374.7397481,
637375.350275,637375.350252,1673971872.151330,3583533,62076,4,TX,1,100,637375.2398458,637375.2398533,
637375.794038,637375.794016,1673971872.595080,3583963,62145,4,TX,1,100,637375.7407534,637375.7407609,
637376.436979,637376.436956,1673971873.238003,3584586,62249,4,TX,1,100,637376.2411498,637376.2411574,
637376.866294,637376.866271,1673971873.667306,3585002,62317,4,TX,1,100,637376.7413997,637376.7413952,
637377.298705,637377.298682,1673971874.099705,3585421,62387,4,TX,1,100,637377.2436018,637377.2435972,
637377.804389,637377.804366,1673971874.605374,3585911,62473,4,TX,1,100,637377.7442639,637377.7442594,
637378.315232,637378.315210,1673971875.116203,3586406,62559,4,TX,1,100,637378.2450971,637378.2450926,
637378.830204,637378.830181,1673971875.631160,3586905,62644,4,TX,1,100,637378.7450425,637378.7450393,
637379.348272,637379.348249,1673971876.149213,3587407,62731,4,TX,1,100,637379.2453696,637379.2453664,
637379.853955,637379.853933,1673971876.654882,3587897,62789,4,TX,1,100,637379.7460500,637379.7460467,
637380.286366,637380.286344,1673971877.087281,3588316,62860,4,TX,1,100,637380.2468154,637380.2468121,
637380.836426,637380.836404,1673971877.637325,3588849,62947,4,TX,1,100,637380.7477826,637380.7478100,
637381.328694,637381.328671,1673971878.129579,3589326,63033,4,TX,1,100,637381.2482599,637381.2482873,
637381.797225,637381.797203,1673971878.598097,3589780,63102,4,TX,1,100,637381.7487237,637381.7487511,
637382.307037,637382.307015,1673971879.107894,3590274,63189,4,TX,1,100,637382.2493160,637382.2493435,
637382.822009,637382.821986,1673971879.622851,3590773,63274,4,TX,1,100,637382.7493878,637382.7493945,
637383.336980,637383.336958,1673971880.137808,3591272,63360,4,TX,1,100,637383.2496882,637383.2496949,
637383.857112,637383.857090,1673971880.657925,3591776,63446,4,TX,1,100,637383.7503531,637383.7503599,
637384.298811,637384.298789,1673971881.099612,3592204,63502,4,TX,1,100,637384.2509340,637384.2509408,
637384.808623,637384.808601,1673971881.609409,3592698,63587,4,TX,1,100,637384.7512970,637384.7512921,
637385.407187,637385.407165,1673971882.207956,3593278,63679,4,TX,1,100,637385.2519696,637385.2519647,
637385.940735,637385.940713,1673971882.741489,3593795,63764,4,TX,1,100,637385.7525319,637385.7525270,
637386.326706,637386.326683,1673971883.127449,3594169,63834,4,TX,1,100,637386.2532034,637386.2531985,
637386.857158,637386.857135,1673971883.657886,3594683,63919,4,TX,1,100,637386.7533240,637386.7533358,
637387.323625,637387.323603,1673971884.124340,3595135,63991,4,TX,1,100,637387.2541275,637387.2541393,
637387.834469,637387.834446,1673971884.635169,3595630,64075,4,TX,1,100,637387.7550547,637387.7550665,
637388.349441,637388.349418,1673971885.150126,3596129,64161,4,TX,1,100,637388.2560133,637388.2560251,
637388.803524,637388.803501,1673971885.604196,3596569,64232,4,TX,1,100,637388.7568900,637388.7569072,
637389.417568,637389.417546,1673971886.218223,3597164,64334,4,TX,1,100,637389.2571723,637389.2571895,
637389.936668,637389.936645,1673971886.737308,3597667,64419,4,TX,1,100,637389.7581138,637389.7581310,
637390.313351,637390.313328,1673971887.113980,3598032,64462,4,TX,1,100,637390.2590810,637390.2590982,
637390.814906,637390.814884,1673971887.615522,3598518,64548,4,TX,1,100,637390.7598348,637390.7598514,
637391.332974,637391.332951,1673971888.133575,3599020,64634,4,TX,1,100,637391.2605471,637391.2605637,
637391.855170,637391.855147,1673971888.655756,3599526,64720,4,TX,1,100,637391.7611205,637391.7611371,
637392.377366,637392.377343,1673971889.177937,3600032,64807,4,TX,1,100,637392.2620600,637392.2620766,
637392.843833,637392.843810,1673971889.644391,3600484,64876,4,TX,1,100,637392.7627602,637392.7627758,
637393.295852,637393.295830,1673971890.096397,3600922,64946,4,TX,1,100,637393.2633800,637393.2633956,
637393.903705,637393.903682,1673971890.704232,3601511,65047,4,TX,1,100,637393.7642107,637393.7642263,
637394.419708,637394.419686,1673971891.220221,3602011,65135,4,TX,1,100,637394.2653813,637394.2653968,
637394.826319,637394.826297,1673971891.626821,3602405,65203,4,TX,1,100,637394.7659704,637394.7660111,
637395.348515,637395.348492,1673971892.149002,3602911,65290,4,TX,1,100,637395.2661310,637395.2661717,
637395.837687,637395.837664,1673971892.638159,3603385,65366,4,TX,1,100,637395.7661737,637395.7662144,
637396.358850,637396.358828,1673971893.159308,3603890,65454,4,TX,1,100,637396.2663929,637396.2664336,
637396.821190,637396.821167,1673971893.621634,3604338,65522,4,TX,1,100,637396.7668666,637396.7668850,
637397.332033,637397.332011,1673971894.132463,3604833,72,4,TX,1,100,637397.2668082,637397.2668267,
