LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EL
637342.968977,637342.968955,1673971839.770953,3552156.000,56848,2,EL,1,100,26466.400391
637343.038122,637343.038100,1673971839.840095,3552223.000,56865,1,EL,1,100,26466.199219
637343.105718,637343.105696,1673971839.907690,3552288.500,56884,2,EL,1,100,26466.599609
637343.173315,637343.173293,1673971839.975284,3552354.000,56884,2,EL,1,100,26466.400391
637343.239363,637343.239341,1673971840.041331,3552418.000,56903,1,EL,1,100,26466.199219
637343.305412,637343.305390,1673971840.107378,3552482.000,56920,2,EL,1,100,26466.000000
637343.371460,637343.371438,1673971840.173424,3552546.000,56920,2,EL,1,100,26466.199219
637343.438025,637343.438003,1673971840.239987,3552610.500,56935,2,EL,1,100,26466.400391
637343.504589,637343.504567,1673971840.306549,3552675.000,56935,2,EL,1,100,26466.400391
637343.570638,637343.570616,1673971840.372596,3552739.000,56952,1,EL,1,100,26466.199219
637343.637718,637343.637696,1673971840.439675,3552804.000,56969,2,EL,1,100,26466.599609
637343.704799,637343.704777,1673971840.506753,3552869.000,56969,2,EL,1,100,26466.000000
637343.769815,637343.769793,1673971840.571768,3552932.000,56989,1,EL,1,100,26466.000000
637343.836380,637343.836358,1673971840.638330,3552996.500,57003,2,EL,1,100,26466.199219
637343.902944,637343.902922,1673971840.704893,3553061.000,57003,2,EL,1,100,26466.000000
637343.968993,637343.968971,1673971840.770940,3553125.000,57020,1,EL,1,100,26466.400391
637344.035041,637344.035019,1673971840.836986,3553189.000,57039,2,EL,1,100,26466.000000
637344.101090,637344.101068,1673971840.903033,3553253.000,57039,2,EL,1,100,26466.000000
637344.166622,637344.166600,1673971840.968563,3553316.500,57059,2,EL,1,100,26466.000000
637344.232154,637344.232133,1673971841.034094,3553380.000,57059,2,EL,1,100,26466.000000
637344.298203,637344.298181,1673971841.100141,3553444.000,57075,1,EL,1,100,26466.400391
637344.364767,637344.364745,1673971841.166703,3553508.500,57092,2,EL,1,100,26466.000000
637344.431332,637344.431310,1673971841.233266,3553573.000,57092,2,EL,1,100,26466.599609
637344.499444,637344.499422,1673971841.301376,3553639.000,57107,2,EL,1,100,26466.400391
637344.567557,637344.567535,1673971841.369487,3553705.000,57107,2,EL,1,100,26466.000000
637344.633605,637344.633583,1673971841.435534,3553769.000,57124,1,EL,1,100,26466.199219
637344.700686,637344.700664,1673971841.502612,3553834.000,57144,2,EL,1,100,26466.000000
637344.767766,637344.767744,1673971841.569691,3553899.000,57144,2,EL,1,100,26466.199219
637344.831751,637344.831729,1673971841.633673,3553961.000,57161,1,EL,1,100,26466.000000
637344.898315,637344.898293,1673971841.700236,3554025.500,57175,2,EL,1,100,26466.000000
637344.964880,637344.964858,1673971841.766798,3554090.000,57175,2,EL,1,100,26466.000000
637345.031960,637345.031938,1673971841.833877,3554155.000,57193,1,EL,1,100,26466.000000
637345.098009,637345.097987,1673971841.899924,3554219.000,57211,2,EL,1,100,26466.000000
637345.164057,637345.164035,1673971841.965970,3554283.000,57211,2,EL,1,100,26466.000000
637345.230106,637345.230084,1673971842.032017,3554347.000,57228,2,EL,1,100,26466.000000
637345.296154,637345.296132,1673971842.098063,3554411.000,57228,2,EL,1,100,26466.000000
637345.363235,637345.363213,1673971842.165142,3554476.000,57248,1,EL,1,100,26466.000000
637345.428767,637345.428745,1673971842.230673,3554539.500,57263,2,EL,1,100,26466.000000
637345.494300,637345.494278,1673971842.296203,3554603.000,57263,2,EL,1,100,26466.000000
637345.561380,637345.561358,1673971842.363282,3554668.000,57279,1,EL,1,100,26466.000000
637345.627429,637345.627407,1673971842.429328,3554732.000,57297,2,EL,1,100,26466.000000
637345.693477,637345.693455,1673971842.495375,3554796.000,57297,2,EL,1,100,26466.000000
637345.760557,637345.760536,1673971842.562454,3554861.000,57316,1,EL,1,100,26466.000000
637345.827122,637345.827100,1673971842.629016,3554925.500,57332,2,EL,1,100,26466.000000
637345.893686,637345.893665,1673971842.695579,3554990.000,57332,2,EL,1,100,26466.000000
637345.959735,637345.959713,1673971842.761625,3555054.000,57348,2,EL,1,100,26466.000000
637346.025783,637346.025761,1673971842.827672,3555118.000,57348,2,EL,1,100,26466.000000
637346.093896,637346.093874,1673971842.895782,3555184.000,57367,1,EL,1,100,26466.000000
637346.159944,637346.159922,1673971842.961829,3555248.000,57383,2,EL,1,100,26466.000000
637346.225993,637346.225971,1673971843.027876,3555312.000,57383,2,EL,1,100,26466.000000
637346.291525,637346.291503,1673971843.093406,3555375.500,57404,2,EL,1,100,26466.000000
637346.357058,637346.357036,1673971843.158937,3555439.000,57404,2,EL,1,100,26466.000000
637346.423106,637346.423084,1673971843.224983,3555503.000,57420,1,EL,1,100,26466.000000
637346.489671,637346.489649,1673971843.291546,3555567.500,57436,2,EL,1,100,26465.800781
637346.556235,637346.556213,1673971843.358109,3555632.000,57436,2,EL,1,100,26466.000000
637346.622800,637346.622778,1673971843.424671,3555696.500,57452,2,EL,1,100,26466.000000
637346.689364,637346.689342,1673971843.491234,3555761.000,57452,2,EL,1,100,26466.000000
637346.755413,637346.755391,1673971843.557281,3555825.000,57472,1,EL,1,100,26466.000000
637346.821977,637346.821955,1673971843.623843,3555889.500,57488,2,EL,1,100,26466.000000
637346.888542,637346.888520,1673971843.690406,3555954.000,57488,2,EL,1,100,26466.000000
637346.955622,637346.955600,1673971843.757484,3556019.000,57505,1,EL,1,100,26466.000000
637347.023219,637347.023197,1673971843.825079,3556084.500,57522,2,EL,1,100,26466.000000
637347.090815,637347.090793,1673971843.892673,3556150.000,57522,2,EL,1,100,26466.000000
637347.157896,637347.157874,1673971843.959752,3556215.000,57539,1,EL,1,100,26466.000000
637347.224460,637347.224438,1673971844.026314,3556279.500,57558,2,EL,1,100,26466.000000
637347.291025,637347.291003,1673971844.092877,3556344.000,57558,2,EL,1,100,26466.000000
637347.357073,637347.357051,1673971844.158924,3556408.000,57576,2,EL,1,100,26466.199219
637347.423121,637347.423100,1673971844.224970,3556472.000,57576,2,EL,1,100,26466.000000
637347.488138,637347.488116,1673971844.289985,3556535.000,57592,1,EL,1,100,26466.199219
637347.555218,637347.555196,1673971844.357064,3556600.000,57607,2,EL,1,100,26466.199219
637347.622299,637347.622277,1673971844.424142,3556665.000,57607,2,EL,1,100,26466.199219
637347.689379,637347.689357,1673971844.491221,3556730.000,57624,1,EL,1,100,26466.000000
637347.755428,637347.755406,1673971844.557267,3556794.000,57644,2,EL,1,100,26466.199219
637347.821476,637347.821454,1673971844.623314,3556858.000,57644,2,EL,1,100,26466.400391
637347.887869,637347.887847,1673971844.689704,3556922.333,57667,3,EL,1,100,26466.199219
637347.954261,637347.954239,1673971844.756095,3556986.667,57667,3,EL,1,100,26466.199219
637348.020654,637348.020632,1673971844.822486,3557051.000,57667,3,EL,1,100,26466.800781
637348.087734,637348.087712,1673971844.889564,3557116.000,57685,1,EL,1,100,26466.400391
637348.154299,637348.154277,1673971844.956127,3557180.500,57702,2,EL,1,100,26466.599609
637348.220863,637348.220841,1673971845.022689,3557245.000,57702,2,EL,1,100,26466.800781
637348.286568,637348.286546,1673971845.088392,3557308.667,57722,3,EL,1,100,26467.000000
637348.352272,637348.352250,1673971845.154095,3557372.333,57722,3,EL,1,100,26466.599609
637348.417977,637348.417955,1673971845.219797,3557436.000,57722,3,EL,1,100,26466.599609
637348.487121,637348.487099,1673971845.288940,3557503.000,57739,1,EL,1,100,26466.400391
637348.554202,637348.554180,1673971845.356018,3557568.000,57755,2,EL,1,100,26466.400391
637348.621282,637348.621260,1673971845.423097,3557633.000,57755,2,EL,1,100,26466.800781
637348.687847,637348.687825,1673971845.489660,3557697.500,57776,2,EL,1,100,26466.400391
637348.754411,637348.754389,1673971845.556222,3557762.000,57776,2,EL,1,100,26466.599609
637348.820460,637348.820438,1673971845.622269,3557826.000,57792,1,EL,1,100,26466.400391
637348.886508,637348.886486,1673971845.688315,3557890.000,57807,2,EL,1,100,26466.800781
637348.952556,637348.952535,1673971845.754362,3557954.000,57807,2,EL,1,100,26466.800781
637349.018605,637349.018583,1673971845.820408,3558018.000,57824,1,EL,1,100,26466.599609
637349.085685,637349.085663,1673971845.887487,3558083.000,57843,2,EL,1,100,26467.000000
637349.152766,637349.152744,1673971845.954566,3558148.000,57843,2,EL,1,100,26467.000000
637349.219846,637349.219824,1673971846.021644,3558213.000,57862,1,EL,1,100,26467.000000
637349.287959,637349.287937,1673971846.089755,3558279.000,57878,2,EL,1,100,26467.000000
637349.356071,637349.356049,1673971846.157865,3558345.000,57878,2,EL,1,100,26467.000000
637349.423152,637349.423130,1673971846.224944,3558410.000,57894,1,EL,1,100,26467.000000
637349.489716,637349.489694,1673971846.291507,3558474.500,57911,2,EL,1,100,26467.000000
637349.556281,637349.556259,1673971846.358069,3558539.000,57911,2,EL,1,100,26467.000000
637349.622329,637349.622307,1673971846.424116,3558603.000,57928,2,EL,1,100,26467.000000
637349.688378,637349.688356,1673971846.490162,3558667.000,57928,2,EL,1,100,26467.000000
637349.754426,637349.754404,1673971846.556209,3558731.000,57945,1,EL,1,100,26467.000000
637349.820991,637349.820969,1673971846.622772,3558795.500,57962,2,EL,1,100,26466.800781
637349.887555,637349.887533,1673971846.689334,3558860.000,57962,2,EL,1,100,26466.800781
637349.955668,637349.955646,1673971846.757445,3558926.000,57979,1,EL,1,100,26466.800781
637350.022748,637350.022726,1673971846.824523,3558991.000,57998,2,EL,1,100,26467.000000
637350.089829,637350.089807,1673971846.891602,3559056.000,57998,2,EL,1,100,26466.800781
637350.155877,637350.155855,1673971846.957648,3559120.000,58015,1,EL,1,100,26467.000000
637350.222442,637350.222420,1673971847.024211,3559184.500,58032,2,EL,1,100,26466.400391
637350.289006,637350.288984,1673971847.090774,3559249.000,58032,2,EL,1,100,26466.400391
637350.355055,637350.355033,1673971847.156820,3559313.000,58050,2,EL,1,100,26466.400391
637350.421103,637350.421081,1673971847.222867,3559377.000,58050,2,EL,1,100,26466.800781
637350.487152,637350.487130,1673971847.288913,3559441.000,58066,1,EL,1,100,26466.599609
637350.553716,637350.553694,1673971847.355476,3559505.500,58083,2,EL,1,100,26466.199219
637350.620281,637350.620259,1673971847.422039,3559570.000,58083,2,EL,1,100,26466.000000
637350.685297,637350.685275,1673971847.487053,3559633.000,58100,1,EL,1,100,26466.599609
637350.753409,637350.753387,1673971847.555164,3559699.000,58115,2,EL,1,100,26466.599609
637350.821522,637350.821500,1673971847.623274,3559765.000,58115,2,EL,1,100,26466.400391
637350.888602,637350.888580,1673971847.690353,3559830.000,58134,1,EL,1,100,26466.000000
637350.955167,637350.955145,1673971847.756915,3559894.500,58152,2,EL,1,100,26466.199219
637351.021731,637351.021709,1673971847.823478,3559959.000,58152,2,EL,1,100,26466.000000
637351.086748,637351.086726,1673971847.888493,3560022.000,58170,2,EL,1,100,26466.199219
637351.151764,637351.151742,1673971847.953507,3560085.000,58170,2,EL,1,100,26466.000000
637351.218845,637351.218823,1673971848.020586,3560150.000,58189,1,EL,1,100,26466.000000
637351.284893,637351.284871,1673971848.086632,3560214.000,58205,2,EL,1,100,26466.000000
637351.350942,637351.350920,1673971848.152679,3560278.000,58205,2,EL,1,100,26466.199219
637351.418022,637351.418000,1673971848.219758,3560343.000,58222,1,EL,1,100,26466.000000
637351.485619,637351.485597,1673971848.287352,3560408.500,58238,2,EL,1,100,26466.000000
637351.553215,637351.553193,1673971848.354947,3560474.000,58238,2,EL,1,100,26466.000000
637351.620812,637351.620790,1673971848.422541,3560539.500,58256,2,EL,1,100,26466.000000
637351.688408,637351.688386,1673971848.490136,3560605.000,58256,2,EL,1,100,26466.000000
637351.753425,637351.753403,1673971848.555151,3560668.000,58275,1,EL,1,100,26466.000000
637351.819473,637351.819451,1673971848.621197,3560732.000,58290,2,EL,1,100,26466.000000
637351.885522,637351.885500,1673971848.687244,3560796.000,58290,2,EL,1,100,26466.000000
637351.952602,637351.952580,1673971848.754322,3560861.000,58306,1,EL,1,100,26466.000000
637352.018651,637352.018629,1673971848.820369,3560925.000,58326,2,EL,1,100,26466.199219
637352.084699,637352.084677,1673971848.886415,3560989.000,58326,2,EL,1,100,26466.199219
637352.152812,637352.152790,1673971848.954526,3561055.000,58342,1,EL,1,100,26466.000000
637352.220408,637352.220386,1673971849.022120,3561120.500,58361,2,EL,1,100,26466.000000
637352.288005,637352.287983,1673971849.089715,3561186.000,58361,2,EL,1,100,26466.199219
637352.354569,637352.354547,1673971849.156278,3561250.500,58377,2,EL,1,100,26466.199219
637352.421134,637352.421111,1673971849.222840,3561315.000,58377,2,EL,1,100,26466.000000
637352.488214,637352.488192,1673971849.289919,3561380.000,58394,1,EL,1,100,26466.000000
637352.554262,637352.554240,1673971849.355965,3561444.000,58410,2,EL,1,100,26466.000000
637352.620311,637352.620289,1673971849.422012,3561508.000,58410,2,EL,1,100,26466.000000
637352.686359,637352.686337,1673971849.488059,3561572.000,58428,1,EL,1,100,26466.199219
637352.752408,637352.752386,1673971849.554105,3561636.000,58445,2,EL,1,100,26466.000000
637352.818456,637352.818434,1673971849.620152,3561700.000,58445,2,EL,1,100,26466.000000
637352.886569,637352.886547,1673971849.688262,3561766.000,58462,1,EL,1,100,26466.000000
637352.952101,637352.952079,1673971849.753793,3561829.500,58479,2,EL,1,100,26466.000000
637353.017634,637353.017612,1673971849.819324,3561893.000,58479,2,EL,1,100,26466.000000
637353.085746,637353.085724,1673971849.887434,3561959.000,58498,1,EL,1,100,26466.000000
637353.152483,637353.152461,1673971849.954169,3562023.667,58522,3,EL,1,100,26465.800781
637353.219219,637353.219197,1673971850.020903,3562088.333,58522,3,EL,1,100,26466.000000
637353.285956,637353.285934,1673971850.087638,3562153.000,58522,3,EL,1,100,26466.000000
637353.351488,637353.351466,1673971850.153168,3562216.500,58539,2,EL,1,100,26466.000000
637353.417021,637353.416999,1673971850.218699,3562280.000,58539,2,EL,1,100,26466.000000
637353.484101,637353.484079,1673971850.285778,3562345.000,58556,1,EL,1,100,26465.800781
637353.551182,637353.551160,1673971850.352856,3562410.000,58570,2,EL,1,100,26466.000000
637353.618262,637353.618240,1673971850.419935,3562475.000,58570,2,EL,1,100,26465.800781
637353.684311,637353.684289,1673971850.485981,3562539.000,58591,2,EL,1,100,26466.000000
637353.750359,637353.750337,1673971850.552028,3562603.000,58591,2,EL,1,100,26466.000000
637353.818472,637353.818450,1673971850.620139,3562669.000,58607,1,EL,1,100,26466.000000
637353.884004,637353.883982,1673971850.685669,3562732.500,58624,2,EL,1,100,26466.000000
637353.949537,637353.949514,1673971850.751200,3562796.000,58624,2,EL,1,100,26466.000000
637354.015585,637354.015563,1673971850.817246,3562860.000,58643,2,EL,1,100,26466.000000
637354.081633,637354.081611,1673971850.883293,3562924.000,58643,2,EL,1,100,26466.000000
637354.146650,637354.146628,1673971850.948308,3562987.000,58660,1,EL,1,100,26466.000000
637354.213730,637354.213708,1673971851.015386,3563052.000,58677,2,EL,1,100,26466.000000
637354.280811,637354.280789,1673971851.082465,3563117.000,58677,2,EL,1,100,26466.000000
637354.346859,637354.346837,1673971851.148511,3563181.000,58695,1,EL,1,100,26465.800781
637354.413424,637354.413402,1673971851.215074,3563245.500,58711,2,EL,1,100,26466.000000
637354.479988,637354.479966,1673971851.281636,3563310.000,58711,2,EL,1,100,26466.000000
637354.546037,637354.546015,1673971851.347683,3563374.000,58728,1,EL,1,100,26466.000000
637354.612085,637354.612063,1673971851.413730,3563438.000,58744,2,EL,1,100,26466.000000
637354.678134,637354.678112,1673971851.479776,3563502.000,58744,2,EL,1,100,26466.000000
637354.744698,637354.744676,1673971851.546339,3563566.500,58760,2,EL,1,100,26466.000000
637354.811263,637354.811241,1673971851.612901,3563631.000,58760,2,EL,1,100,26466.000000
637354.878343,637354.878321,1673971851.679980,3563696.000,58779,1,EL,1,100,26466.000000
637354.944908,637354.944886,1673971851.746543,3563760.500,58797,2,EL,1,100,26466.000000
637355.011472,637355.011450,1673971851.813105,3563825.000,58797,2,EL,1,100,26466.000000
637355.076489,637355.076467,1673971851.878120,3563888.000,58815,1,EL,1,100,26465.599609
637355.143053,637355.143031,1673971851.944683,3563952.500,58830,2,EL,1,100,26466.000000
637355.209618,637355.209596,1673971852.011245,3564017.000,58830,2,EL,1,100,26465.800781
637355.276698,637355.276676,1673971852.078324,3564082.000,58849,1,EL,1,100,26465.800781
637355.342747,637355.342724,1673971852.144370,3564146.000,58867,2,EL,1,100,26465.199219
637355.408795,637355.408773,1673971852.210417,3564210.000,58867,2,EL,1,100,26465.000000
637355.475360,637355.475337,1673971852.276979,3564274.500,58883,2,EL,1,100,26465.199219
637355.541924,637355.541902,1673971852.343542,3564339.000,58883,2,EL,1,100,26465.199219
637355.607972,637355.607950,1673971852.409589,3564403.000,58900,1,EL,1,100,26465.199219
637355.674537,637355.674515,1673971852.476151,3564467.500,58915,2,EL,1,100,26465.000000
637355.741101,637355.741079,1673971852.542714,3564532.000,58915,2,EL,1,100,26465.000000
637355.807150,637355.807128,1673971852.608760,3564596.000,58935,1,EL,1,100,26465.000000
637355.874230,637355.874208,1673971852.675839,3564661.000,58951,2,EL,1,100,26465.000000
637355.941311,637355.941289,1673971852.742918,3564726.000,58951,2,EL,1,100,26465.000000
637356.006327,637356.006305,1673971852.807932,3564789.000,58969,1,EL,1,100,26465.199219
637356.072892,637356.072870,1673971852.874495,3564853.500,58986,2,EL,1,100,26465.199219
637356.139456,637356.139434,1673971852.941057,3564918.000,58986,2,EL,1,100,26465.000000
637356.206537,637356.206515,1673971853.008136,3564983.000,59005,2,EL,1,100,26465.000000
637356.273617,637356.273595,1673971853.075215,3565048.000,59005,2,EL,1,100,26465.000000
637356.340182,637356.340160,1673971853.141777,3565112.500,59022,2,EL,1,100,26465.000000
637356.406746,637356.406724,1673971853.208340,3565177.000,59022,2,EL,1,100,26465.000000
637356.473827,637356.473805,1673971853.275418,3565242.000,59039,1,EL,1,100,26465.000000
637356.539875,637356.539853,1673971853.341465,3565306.000,59055,2,EL,1,100,26465.000000
637356.605924,637356.605902,1673971853.407511,3565370.000,59055,2,EL,1,100,26465.199219
637356.673004,637356.672982,1673971853.474590,3565435.000,59073,1,EL,1,100,26465.199219
637356.739053,637356.739031,1673971853.540637,3565499.000,59090,2,EL,1,100,26465.000000
637356.805101,637356.805079,1673971853.606683,3565563.000,59090,2,EL,1,100,26465.199219
637356.872182,637356.872159,1673971853.673762,3565628.000,59107,1,EL,1,100,26465.400391
637356.938230,637356.938208,1673971853.739808,3565692.000,59124,2,EL,1,100,26465.400391
637357.004279,637357.004256,1673971853.805855,3565756.000,59124,2,EL,1,100,26465.199219
637357.070843,637357.070821,1673971853.872418,3565820.500,59143,2,EL,1,100,26465.599609
637357.137408,637357.137385,1673971853.938980,3565885.000,59143,2,EL,1,100,26465.599609
637357.203456,637357.203434,1673971854.005027,3565949.000,59159,1,EL,1,100,26465.400391
637357.268988,637357.268966,1673971854.070557,3566012.500,59178,2,EL,1,100,26465.800781
637357.334521,637357.334499,1673971854.136088,3566076.000,59178,2,EL,1,100,26465.400391
637357.402633,637357.402611,1673971854.204199,3566142.000,59194,1,EL,1,100,26465.000000
637357.468166,637357.468144,1673971854.269729,3566205.500,59211,2,EL,1,100,26465.400391
637357.533698,637357.533676,1673971854.335260,3566269.000,59211,2,EL,1,100,26465.599609
637357.601811,637357.601789,1673971854.403370,3566335.000,59227,1,EL,1,100,26465.599609
637357.668891,637357.668869,1673971854.470449,3566400.000,59243,2,EL,1,100,26465.800781
637357.735972,637357.735950,1673971854.537528,3566465.000,59243,2,EL,1,100,26465.800781
637357.802536,637357.802514,1673971854.604090,3566529.500,59262,2,EL,1,100,26466.000000
637357.869101,637357.869079,1673971854.670653,3566594.000,59262,2,EL,1,100,26466.000000
637357.935149,637357.935127,1673971854.736699,3566658.000,59279,1,EL,1,100,26465.800781
637358.002230,637358.002208,1673971854.803778,3566723.000,59298,2,EL,1,100,26466.000000
637358.069310,637358.069288,1673971854.870857,3566788.000,59298,2,EL,1,100,26466.000000
637358.134327,637358.134305,1673971854.935871,3566851.000,59315,1,EL,1,100,26466.000000
637358.200375,637358.200353,1673971855.001918,3566915.000,59329,2,EL,1,100,26466.000000
637358.266424,637358.266402,1673971855.067964,3566979.000,59329,2,EL,1,100,26466.000000
637358.334536,637358.334514,1673971855.136075,3567045.000,59347,1,EL,1,100,26466.000000
637358.401617,637358.401594,1673971855.203153,3567110.000,59372,4,EL,1,100,26466.000000
637358.468697,637358.468675,1673971855.270232,3567175.000,59372,4,EL,1,100,26465.800781
637358.535778,637358.535755,1673971855.337311,3567240.000,59372,4,EL,1,100,26465.800781
637358.602858,637358.602836,1673971855.404389,3567305.000,59372,4,EL,1,100,26465.800781
637358.668907,637358.668884,1673971855.470436,3567369.000,59389,1,EL,1,100,26466.000000
637358.735471,637358.735449,1673971855.536998,3567433.500,59407,2,EL,1,100,26465.800781
637358.802036,637358.802013,1673971855.603561,3567498.000,59407,2,EL,1,100,26466.000000
637358.868084,637358.868062,1673971855.669607,3567562.000,59423,1,EL,1,100,26466.000000
637358.934132,637358.934110,1673971855.735654,3567626.000,59441,2,EL,1,100,26466.000000
637359.000181,637359.000159,1673971855.801701,3567690.000,59441,2,EL,1,100,26466.000000
637359.068293,637359.068271,1673971855.869811,3567756.000,59459,1,EL,1,100,26466.000000
637359.135374,637359.135352,1673971855.936890,3567821.000,59475,2,EL,1,100,26466.000000
637359.202454,637359.202432,1673971856.003968,3567886.000,59475,2,EL,1,100,26466.000000
637359.269535,637359.269513,1673971856.071047,3567951.000,59494,2,EL,1,100,26466.000000
637359.336615,637359.336593,1673971856.138125,3568016.000,59494,2,EL,1,100,26466.000000
637359.403696,637359.403674,1673971856.205204,3568081.000,59511,1,EL,1,100,26466.000000
637359.470260,637359.470238,1673971856.271767,3568145.500,59527,2,EL,1,100,26466.000000
637359.536825,637359.536803,1673971856.338329,3568210.000,59527,2,EL,1,100,26466.000000
637359.599777,637359.599755,1673971856.401280,3568271.000,59544,1,EL,1,100,26466.000000
637359.666342,637359.666320,1673971856.467843,3568335.500,59559,2,EL,1,100,26466.000000
637359.732906,637359.732884,1673971856.534405,3568400.000,59559,2,EL,1,100,26466.000000
637359.800503,637359.800481,1673971856.602000,3568465.500,59579,2,EL,1,100,26466.000000
637359.868099,637359.868077,1673971856.669594,3568531.000,59579,2,EL,1,100,26466.000000
637359.935696,637359.935674,1673971856.737189,3568596.500,59596,2,EL,1,100,26465.800781
637360.003292,637360.003270,1673971856.804783,3568662.000,59596,2,EL,1,100,26466.000000
637360.070373,637360.070351,1673971856.871862,3568727.000,59615,1,EL,1,100,26465.800781
637360.136421,637360.136399,1673971856.937909,3568791.000,59631,2,EL,1,100,26466.000000
637360.202470,637360.202447,1673971857.003955,3568855.000,59631,2,EL,1,100,26466.000000
637360.269550,637360.269528,1673971857.071034,3568920.000,59651,1,EL,1,100,26466.000000
637360.335083,637360.335060,1673971857.136564,3568983.500,59667,2,EL,1,100,26466.000000
637360.400615,637360.400593,1673971857.202095,3569047.000,59667,2,EL,1,100,26466.000000
637360.466664,637360.466641,1673971857.268142,3569111.000,59683,2,EL,1,100,26466.000000
637360.532712,637360.532690,1673971857.334188,3569175.000,59683,2,EL,1,100,26465.800781
637360.600824,637360.600802,1673971857.402299,3569241.000,59699,1,EL,1,100,26465.800781
637360.667905,637360.667883,1673971857.469377,3569306.000,59717,2,EL,1,100,26465.800781
637360.734985,637360.734963,1673971857.536456,3569371.000,59717,2,EL,1,100,26465.599609
637360.802066,637360.802044,1673971857.603534,3569436.000,59736,1,EL,1,100,26465.199219
637360.868630,637360.868608,1673971857.670097,3569500.500,59751,2,EL,1,100,26465.000000
637360.935195,637360.935173,1673971857.736660,3569565.000,59751,2,EL,1,100,26465.199219
637361.002275,637361.002253,1673971857.803738,3569630.000,59768,1,EL,1,100,26465.599609
637361.067292,637361.067270,1673971857.868753,3569693.000,59787,2,EL,1,100,26465.800781
637361.132308,637361.132286,1673971857.933768,3569756.000,59787,2,EL,1,100,26465.599609
637361.198873,637361.198851,1673971858.000330,3569820.500,59803,2,EL,1,100,26466.000000
637361.265437,637361.265415,1673971858.066893,3569885.000,59803,2,EL,1,100,26465.599609
637361.333550,637361.333528,1673971858.135003,3569951.000,59824,1,EL,1,100,26465.599609
637361.401146,637361.401124,1673971858.202598,3570016.500,59838,2,EL,1,100,26465.599609
637361.468743,637361.468721,1673971858.270192,3570082.000,59838,2,EL,1,100,26465.800781
637361.535823,637361.535801,1673971858.337271,3570147.000,59855,1,EL,1,100,26466.000000
637361.601872,637361.601850,1673971858.403317,3570211.000,59872,2,EL,1,100,26465.800781
637361.667920,637361.667898,1673971858.469364,3570275.000,59872,2,EL,1,100,26466.000000
637361.732937,637361.732914,1673971858.534379,3570338.000,59889,1,EL,1,100,26465.800781
637361.798985,637361.798963,1673971858.600425,3570402.000,59907,2,EL,1,100,26465.599609
637361.865034,637361.865011,1673971858.666472,3570466.000,59907,2,EL,1,100,26465.800781
637361.932114,637361.932092,1673971858.733551,3570531.000,59924,2,EL,1,100,26465.800781
637361.999195,637361.999172,1673971858.800629,3570596.000,59924,2,EL,1,100,26465.800781
637362.065243,637362.065221,1673971858.866676,3570660.000,59942,1,EL,1,100,26466.000000
637362.133356,637362.133333,1673971858.934786,3570726.000,59959,2,EL,1,100,26466.000000
637362.201468,637362.201446,1673971859.002897,3570792.000,59959,2,EL,1,100,26465.800781
637362.268549,637362.268526,1673971859.069975,3570857.000,59978,1,EL,1,100,26466.000000
637362.335113,637362.335091,1673971859.136538,3570921.500,59994,2,EL,1,100,26466.000000
637362.401677,637362.401655,1673971859.203100,3570986.000,59994,2,EL,1,100,26466.000000
637362.467726,637362.467704,1673971859.269147,3571050.000,60010,1,EL,1,100,26466.000000
637362.533774,637362.533752,1673971859.335194,3571114.000,60027,2,EL,1,100,26465.800781
637362.599823,637362.599801,1673971859.401240,3571178.000,60027,2,EL,1,100,26465.800781
637362.664839,637362.664817,1673971859.466255,3571241.000,60044,1,EL,1,100,26465.800781
637362.731404,637362.731382,1673971859.532818,3571305.500,60063,2,EL,1,100,26465.599609
637362.797968,637362.797946,1673971859.599380,3571370.000,60063,2,EL,1,100,26465.000000
637362.864017,637362.863995,1673971859.665427,3571434.000,60079,2,EL,1,100,26465.400391
637362.930065,637362.930043,1673971859.731473,3571498.000,60079,2,EL,1,100,26465.000000
637362.997146,637362.997124,1673971859.798552,3571563.000,60098,2,EL,1,100,26465.000000
637363.064226,637363.064204,1673971859.865630,3571628.000,60098,2,EL,1,100,26465.000000
637363.129243,637363.129221,1673971859.930645,3571691.000,60114,1,EL,1,100,26465.199219
637363.195807,637363.195785,1673971859.997208,3571755.500,60134,2,EL,1,100,26465.199219
637363.262372,637363.262349,1673971860.063770,3571820.000,60134,2,EL,1,100,26465.199219
637363.328420,637363.328398,1673971860.129817,3571884.000,60151,2,EL,1,100,26465.199219
637363.394469,637363.394446,1673971860.195863,3571948.000,60151,2,EL,1,100,26465.400391
637363.461549,637363.461527,1673971860.262942,3572013.000,60168,1,EL,1,100,26465.000000
637363.527598,637363.527575,1673971860.328989,3572077.000,60182,2,EL,1,100,26465.000000
637363.593646,637363.593624,1673971860.395035,3572141.000,60182,2,EL,1,100,26465.000000
637363.661759,637363.661736,1673971860.463146,3572207.000,60200,1,EL,1,100,26464.800781
637363.727549,637363.727527,1673971860.528934,3572270.750,60225,4,EL,1,100,26465.000000
637363.793340,637363.793317,1673971860.594723,3572334.500,60225,4,EL,1,100,26465.000000
637363.859130,637363.859108,1673971860.660511,3572398.250,60225,4,EL,1,100,26465.000000
637363.924920,637363.924898,1673971860.726300,3572462.000,60225,4,EL,1,100,26464.800781
