LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SF
640420.507667,640420.507651,1673974917.192034,190035.000,29103,1,SF,1,100,0.0000
640420.907018,640420.907002,1673974917.591373,190422.000,29170,1,SF,1,100,0.0000
640421.240326,640421.240310,1673974917.924672,190745.000,29219,1,SF,1,100,0.0000
640421.506560,640421.506544,1673974918.190898,191003.000,29272,1,SF,1,100,0.0000
640421.840900,640421.840884,1673974918.525228,191327.000,29323,1,SF,1,100,0.0000
640422.172144,640422.172129,1673974918.856463,191648.000,29371,1,SF,1,100,0.0000
640422.571495,640422.571480,1673974919.255802,192035.000,29438,1,SF,1,100,0.0000
640422.903771,640422.903756,1673974919.588069,192357.000,29489,1,SF,1,100,0.0000
640423.172069,640423.172054,1673974919.856359,192617.000,29540,1,SF,1,100,0.0000
640423.506409,640423.506394,1673974920.190689,192941.000,29591,1,SF,1,100,0.0000
640423.836622,640423.836606,1673974920.520892,193261.000,29641,1,SF,1,100,0.0000
640424.173026,640424.173010,1673974920.857286,193587.000,29690,1,SF,1,100,0.0000
640424.505302,640424.505287,1673974921.189553,193909.000,29740,1,SF,1,100,0.0000
640424.836547,640424.836531,1673974921.520788,194230.000,29799,1,SF,1,100,0.0000
640425.166759,640425.166743,1673974921.850991,194550.000,29849,1,SF,1,100,0.0000
640425.501099,640425.501084,1673974922.185321,194874.000,29898,1,SF,1,100,0.0000
640425.899418,640425.899402,1673974922.583628,195260.000,29965,1,SF,1,100,0.0000
640426.231695,640426.231679,1673974922.915895,195582.000,30018,1,SF,1,100,0.0000
640426.496897,640426.496881,1673974923.181089,195839.000,30067,1,SF,1,100,0.0000
640426.962290,640426.962274,1673974923.646469,196290.000,30103,1,SF,1,100,0.0000
640427.161449,640427.161433,1673974923.845623,196483.000,30121,1,SF,1,100,0.0000
640427.492694,640427.492678,1673974924.176857,196804.000,30174,1,SF,1,100,0.0000
640427.824970,640427.824954,1673974924.509124,197126.000,30225,1,SF,1,100,0.0000
640428.157246,640428.157231,1673974924.841391,197448.000,30273,1,SF,1,100,0.0000
640428.489523,640428.489507,1673974925.173657,197770.000,30324,1,SF,1,100,0.0000
640428.887842,640428.887826,1673974925.571965,198156.000,30391,1,SF,1,100,0.0000
640429.219086,640429.219070,1673974925.903200,198477.000,30442,1,SF,1,100,0.0000
640429.488416,640429.488400,1673974926.172521,198738.000,30493,1,SF,1,100,0.0000
640429.821724,640429.821708,1673974926.505820,199061.000,30543,1,SF,1,100,0.0000
640430.154000,640430.153984,1673974926.838087,199383.000,30597,1,SF,1,100,0.0000
640430.489372,640430.489356,1673974927.173449,199708.000,30650,1,SF,1,100,0.0000
640430.819585,640430.819569,1673974927.503652,200028.000,30701,1,SF,1,100,0.0000
640431.219968,640431.219952,1673974927.904023,200416.000,30766,1,SF,1,100,0.0000
640431.552244,640431.552228,1673974928.236290,200738.000,30818,1,SF,1,100,0.0000
640431.822606,640431.822589,1673974928.506643,201000.000,30867,1,SF,1,100,0.0000
640432.153850,640432.153834,1673974928.837878,201321.000,30918,1,SF,1,100,0.0000
640432.489222,640432.489206,1673974929.173240,201646.000,30969,1,SF,1,100,0.0000
640432.889605,640432.889589,1673974929.573611,202034.000,31036,1,SF,1,100,0.0000
640433.157902,640433.157886,1673974929.841901,202294.000,31084,1,SF,1,100,0.0000
640433.488115,640433.488099,1673974930.172104,202614.000,31135,1,SF,1,100,0.0000
640433.819359,640433.819343,1673974930.503339,202935.000,31188,1,SF,1,100,0.0000
640434.155763,640434.155747,1673974930.839733,203261.000,31237,1,SF,1,100,0.0000
640434.553050,640434.553034,1673974931.237009,203646.000,31304,1,SF,1,100,0.0000
640434.890486,640434.890470,1673974931.574435,203973.000,31354,1,SF,1,100,0.0000
640435.154656,640435.154640,1673974931.838597,204229.000,31406,1,SF,1,100,0.0000
640435.487965,640435.487948,1673974932.171896,204552.000,31461,1,SF,1,100,0.0000
640435.819209,640435.819193,1673974932.503130,204873.000,31512,1,SF,1,100,0.0000
640436.151485,640436.151469,1673974932.835397,205195.000,31560,1,SF,1,100,0.0000
640436.482730,640436.482713,1673974933.166632,205516.000,31611,1,SF,1,100,0.0000
640436.880017,640436.880000,1673974933.563907,205901.000,31681,1,SF,1,100,0.0000
640437.214357,640437.214341,1673974933.898238,206225.000,31729,1,SF,1,100,0.0000
640437.480591,640437.480574,1673974934.164464,206483.000,31780,1,SF,1,100,0.0000
640437.812867,640437.812851,1673974934.496730,206805.000,31830,1,SF,1,100,0.0000
640438.143080,640438.143063,1673974934.826933,207125.000,31882,1,SF,1,100,0.0000
640438.541399,640438.541382,1673974935.225240,207511.000,31949,1,SF,1,100,0.0000
640438.876771,640438.876754,1673974935.560603,207836.000,31999,1,SF,1,100,0.0000
640439.140941,640439.140924,1673974935.824765,208092.000,32048,1,SF,1,100,0.0000
640439.477345,640439.477328,1673974936.161160,208418.000,32101,1,SF,1,100,0.0000
640439.810653,640439.810636,1673974936.494458,208741.000,32152,1,SF,1,100,0.0000
640440.142929,640440.142913,1673974936.826725,209063.000,32200,1,SF,1,100,0.0000
640440.541248,640440.541232,1673974937.225032,209449.000,32267,1,SF,1,100,0.0000
640440.873525,640440.873508,1673974937.557299,209771.000,32323,1,SF,1,100,0.0000
640441.140790,640441.140774,1673974937.824557,210030.000,32374,1,SF,1,100,0.0000
640441.473067,640441.473050,1673974938.156823,210352.000,32425,1,SF,1,100,0.0000
640441.810503,640441.810486,1673974938.494249,210679.000,32475,1,SF,1,100,0.0000
640442.207790,640442.207773,1673974938.891525,211064.000,32540,1,SF,1,100,0.0000
640442.542130,640442.542113,1673974939.225855,211388.000,32591,1,SF,1,100,0.0000
640442.808364,640442.808347,1673974939.492081,211646.000,32644,1,SF,1,100,0.0000
640443.141672,640443.141655,1673974939.825380,211969.000,32693,1,SF,1,100,0.0000
640443.472916,640443.472899,1673974940.156615,212290.000,32741,1,SF,1,100,0.0000
640443.874331,640443.874314,1673974940.558018,212679.000,32809,1,SF,1,100,0.0000
640444.205575,640444.205558,1673974940.889252,213000.000,32862,1,SF,1,100,0.0000
640444.535788,640444.535771,1673974941.219455,213320.000,32912,1,SF,1,100,0.0000
640444.806149,640444.806132,1673974941.489809,213582.000,32963,1,SF,1,100,0.0000
640445.137394,640445.137377,1673974941.821044,213903.000,33011,1,SF,1,100,0.0000
640445.469670,640445.469653,1673974942.153311,214225.000,33060,1,SF,1,100,0.0000
640445.800915,640445.800898,1673974942.484545,214546.000,33115,1,SF,1,100,0.0000
640446.133191,640446.133174,1673974942.816812,214868.000,33169,1,SF,1,100,0.0000
640446.464435,640446.464418,1673974943.148047,215189.000,33218,1,SF,1,100,0.0000
640446.794648,640446.794631,1673974943.478250,215509.000,33268,1,SF,1,100,0.0000
640447.192967,640447.192950,1673974943.876557,215895.000,33337,1,SF,1,100,0.0000
640447.526275,640447.526258,1673974944.209856,216218.000,33389,1,SF,1,100,0.0000
640447.794573,640447.794556,1673974944.478145,216478.000,33423,1,SF,1,100,0.0000
640448.124785,640448.124768,1673974944.808348,216798.000,33473,1,SF,1,100,0.0000
640448.456030,640448.456013,1673974945.139583,217119.000,33522,1,SF,1,100,0.0000
640448.858476,640448.858459,1673974945.542018,217509.000,33592,1,SF,1,100,0.0000
640449.189721,640449.189704,1673974945.873253,217830.000,33641,1,SF,1,100,0.0000
640449.458018,640449.458001,1673974946.141542,218090.000,33691,1,SF,1,100,0.0000
640449.791327,640449.791309,1673974946.474841,218413.000,33742,1,SF,1,100,0.0000
640450.123603,640450.123586,1673974946.807108,218735.000,33793,1,SF,1,100,0.0000
640450.521922,640450.521905,1673974947.205415,219121.000,33861,1,SF,1,100,0.0000
640450.856262,640450.856245,1673974947.539746,219445.000,33911,1,SF,1,100,0.0000
640451.186475,640451.186457,1673974947.869948,219765.000,33959,1,SF,1,100,0.0000
640451.453740,640451.453723,1673974948.137206,220024.000,33998,1,SF,1,100,0.0000
640451.855155,640451.855138,1673974948.538609,220413.000,34069,1,SF,1,100,0.0000
640452.186399,640452.186382,1673974948.869844,220734.000,34119,1,SF,1,100,0.0000
640452.454697,640452.454680,1673974949.138134,220994.000,34167,1,SF,1,100,0.0000
640452.785942,640452.785924,1673974949.469369,221315.000,34220,1,SF,1,100,0.0000
640453.119250,640453.119232,1673974949.802667,221638.000,34271,1,SF,1,100,0.0000
640453.450494,640453.450477,1673974950.133902,221959.000,34320,1,SF,1,100,0.0000
640453.852941,640453.852923,1673974950.536337,222349.000,34387,1,SF,1,100,0.0000
640454.185217,640454.185200,1673974950.868604,222671.000,34437,1,SF,1,100,0.0000
640454.451451,640454.451434,1673974951.134830,222929.000,34486,1,SF,1,100,0.0000
640454.780632,640454.780614,1673974951.464001,223248.000,34540,1,SF,1,100,0.0000
640455.111876,640455.111859,1673974951.795236,223569.000,34590,1,SF,1,100,0.0000
640455.444152,640455.444135,1673974952.127502,223891.000,34638,1,SF,1,100,0.0000
640455.841439,640455.841422,1673974952.524778,224276.000,34705,1,SF,1,100,0.0000
640456.172684,640456.172666,1673974952.856012,224597.000,34759,1,SF,1,100,0.0000
640456.442013,640456.441996,1673974953.125334,224858.000,34807,1,SF,1,100,0.0000
640456.839300,640456.839283,1673974953.522609,225243.000,34865,1,SF,1,100,0.0000
640457.170545,640457.170527,1673974953.853844,225564.000,34913,1,SF,1,100,0.0000
640457.436779,640457.436761,1673974954.120070,225822.000,34964,1,SF,1,100,0.0000
640457.773183,640457.773165,1673974954.456465,226148.000,35017,1,SF,1,100,0.0000
640458.104427,640458.104409,1673974954.787699,226469.000,35066,1,SF,1,100,0.0000
640458.504810,640458.504792,1673974955.188071,226857.000,35133,1,SF,1,100,0.0000
640458.840182,640458.840164,1673974955.523433,227182.000,35183,1,SF,1,100,0.0000
640459.103320,640459.103302,1673974955.786563,227437.000,35235,1,SF,1,100,0.0000
640459.438692,640459.438674,1673974956.121926,227762.000,35285,1,SF,1,100,0.0000
640459.770969,640459.770951,1673974956.454192,228084.000,35336,1,SF,1,100,0.0000
640460.105309,640460.105291,1673974956.788523,228408.000,35384,1,SF,1,100,0.0000
640460.503628,640460.503610,1673974957.186830,228794.000,35454,1,SF,1,100,0.0000
640460.772957,640460.772939,1673974957.456152,229055.000,35505,1,SF,1,100,0.0000
640461.109361,640461.109343,1673974957.792546,229381.000,35553,1,SF,1,100,0.0000
640461.440606,640461.440588,1673974958.123781,229702.000,35602,1,SF,1,100,0.0000
640461.772882,640461.772864,1673974958.456048,230024.000,35654,1,SF,1,100,0.0000
640462.172233,640462.172215,1673974958.855386,230411.000,35713,1,SF,1,100,0.0000
640462.440530,640462.440512,1673974959.123677,230671.000,35761,1,SF,1,100,0.0000
640462.771775,640462.771757,1673974959.454911,230992.000,35813,1,SF,1,100,0.0000
640463.110243,640463.110225,1673974959.793369,231320.000,35862,1,SF,1,100,0.0000
640463.507530,640463.507512,1673974960.190645,231705.000,35929,1,SF,1,100,0.0000
640463.840838,640463.840820,1673974960.523943,232028.000,35981,1,SF,1,100,0.0000
640464.105008,640464.104990,1673974960.788105,232284.000,36031,1,SF,1,100,0.0000
640464.438316,640464.438298,1673974961.121404,232607.000,36080,1,SF,1,100,0.0000
640464.767497,640464.767479,1673974961.450575,232926.000,36130,1,SF,1,100,0.0000
640465.165816,640465.165798,1673974961.848882,233312.000,36199,1,SF,1,100,0.0000
640465.501188,640465.501170,1673974962.184245,233637.000,36251,1,SF,1,100,0.0000
640465.832432,640465.832414,1673974962.515480,233958.000,36299,1,SF,1,100,0.0000
640466.097634,640466.097616,1673974962.780674,234215.000,36350,1,SF,1,100,0.0000
640466.429911,640466.429892,1673974963.112941,234537.000,36398,1,SF,1,100,0.0000
640466.760123,640466.760105,1673974963.443143,234857.000,36452,1,SF,1,100,0.0000
640467.228612,640467.228594,1673974963.911619,235311.000,36523,1,SF,1,100,0.0000
640467.427772,640467.427753,1673974964.110772,235504.000,36557,1,SF,1,100,0.0000
640467.764176,640467.764157,1673974964.447167,235830.000,36607,1,SF,1,100,0.0000
640468.095420,640468.095402,1673974964.778401,236151.000,36659,1,SF,1,100,0.0000
640468.495803,640468.495784,1673974965.178772,236539.000,36726,1,SF,1,100,0.0000
640468.762037,640468.762018,1673974965.444999,236797.000,36776,1,SF,1,100,0.0000
640469.091217,640469.091199,1673974965.774169,237116.000,36825,1,SF,1,100,0.0000
640469.426589,640469.426571,1673974966.109532,237441.000,36873,1,SF,1,100,0.0000
640469.760929,640469.760911,1673974966.443862,237765.000,36929,1,SF,1,100,0.0000
640470.163376,640470.163358,1673974966.846297,238155.000,36994,1,SF,1,100,0.0000
640470.493589,640470.493570,1673974967.176500,238475.000,37044,1,SF,1,100,0.0000
640470.762918,640470.762900,1673974967.445822,238736.000,37095,1,SF,1,100,0.0000
640471.096226,640471.096208,1673974967.779120,239059.000,37146,1,SF,1,100,0.0000
640471.427471,640471.427452,1673974968.110355,239380.000,37195,1,SF,1,100,0.0000
640471.825790,640471.825771,1673974968.508662,239766.000,37262,1,SF,1,100,0.0000
640472.161162,640472.161143,1673974968.844025,240091.000,37312,1,SF,1,100,0.0000
640472.490342,640472.490324,1673974969.173196,240410.000,37366,1,SF,1,100,0.0000
640472.822619,640472.822600,1673974969.505462,240732.000,37421,1,SF,1,100,0.0000
640473.159023,640473.159004,1673974969.841857,241058.000,37470,1,SF,1,100,0.0000
640473.422161,640473.422142,1673974970.104987,241313.000,37520,1,SF,1,100,0.0000
640473.755469,640473.755450,1673974970.438286,241636.000,37571,1,SF,1,100,0.0000
640474.086714,640474.086695,1673974970.769521,241957.000,37622,1,SF,1,100,0.0000
640474.484001,640474.483982,1673974971.166796,242342.000,37690,1,SF,1,100,0.0000
640474.816277,640474.816258,1673974971.499063,242664.000,37740,1,SF,1,100,0.0000
640475.147521,640475.147503,1673974971.830297,242985.000,37788,1,SF,1,100,0.0000
640475.412723,640475.412705,1673974972.095492,243242.000,37839,1,SF,1,100,0.0000
640475.745000,640475.744981,1673974972.427758,243564.000,37892,1,SF,1,100,0.0000
640476.080372,640476.080353,1673974972.763121,243889.000,37941,1,SF,1,100,0.0000
640476.413680,640476.413661,1673974973.096419,244212.000,37991,1,SF,1,100,0.0000
640476.811999,640476.811980,1673974973.494726,244598.000,38058,1,SF,1,100,0.0000
640477.146339,640477.146320,1673974973.829057,244922.000,38110,1,SF,1,100,0.0000
640477.410509,640477.410490,1673974974.093219,245178.000,38160,1,SF,1,100,0.0000
640477.812956,640477.812937,1673974974.495654,245568.000,38216,1,SF,1,100,0.0000
640478.145232,640478.145213,1673974974.827921,245890.000,38266,1,SF,1,100,0.0000
640478.413530,640478.413511,1673974975.096210,246150.000,38315,1,SF,1,100,0.0000
640478.744774,640478.744755,1673974975.427445,246471.000,38368,1,SF,1,100,0.0000
640479.076019,640479.076000,1673974975.758680,246792.000,38419,1,SF,1,100,0.0000
640479.476401,640479.476382,1673974976.159051,247180.000,38486,1,SF,1,100,0.0000
640479.811773,640479.811754,1673974976.494414,247505.000,38534,1,SF,1,100,0.0000
640480.079039,640480.079020,1673974976.761672,247764.000,38588,1,SF,1,100,0.0000
640480.409252,640480.409233,1673974977.091874,248084.000,38636,1,SF,1,100,0.0000
640480.745656,640480.745637,1673974977.428269,248410.000,38687,1,SF,1,100,0.0000
640481.141911,640481.141892,1673974977.824512,248794.000,38752,1,SF,1,100,0.0000
640481.476251,640481.476232,1673974978.158843,249118.000,38804,1,SF,1,100,0.0000
640481.740421,640481.740402,1673974978.423005,249374.000,38856,1,SF,1,100,0.0000
640482.074761,640482.074742,1673974978.757335,249698.000,38905,1,SF,1,100,0.0000
640482.407037,640482.407018,1673974979.089602,250020.000,38955,1,SF,1,100,0.0000
640482.805356,640482.805337,1673974979.487909,250406.000,39022,1,SF,1,100,0.0000
640483.136601,640483.136582,1673974979.819144,250727.000,39064,1,SF,1,100,0.0000
640483.401803,640483.401783,1673974980.084338,250984.000,39114,1,SF,1,100,0.0000
640483.735111,640483.735092,1673974980.417637,251307.000,39165,1,SF,1,100,0.0000
640484.066355,640484.066336,1673974980.748872,251628.000,39215,1,SF,1,100,0.0000
640484.398632,640484.398612,1673974981.081138,251950.000,39264,1,SF,1,100,0.0000
640484.731940,640484.731921,1673974981.414437,252273.000,39317,1,SF,1,100,0.0000
640485.064216,640485.064197,1673974981.746704,252595.000,39368,1,SF,1,100,0.0000
640485.462535,640485.462516,1673974982.145011,252981.000,39435,1,SF,1,100,0.0000
640485.793780,640485.793760,1673974982.476246,253302.000,39483,1,SF,1,100,0.0000
640486.063109,640486.063090,1673974982.745567,253563.000,39537,1,SF,1,100,0.0000
640486.396418,640486.396398,1673974983.078866,253886.000,39585,1,SF,1,100,0.0000
640486.728694,640486.728674,1673974983.411133,254208.000,39636,1,SF,1,100,0.0000
640487.066130,640487.066110,1673974983.748559,254535.000,39686,1,SF,1,100,0.0000
640487.465481,640487.465461,1673974984.147898,254922.000,39753,1,SF,1,100,0.0000
640487.732746,640487.732727,1673974984.415156,255181.000,39805,1,SF,1,100,0.0000
640488.062959,640488.062939,1673974984.745359,255501.000,39855,1,SF,1,100,0.0000
640488.465405,640488.465386,1673974985.147794,255891.000,39911,1,SF,1,100,0.0000
640488.797682,640488.797662,1673974985.480060,256213.000,39961,1,SF,1,100,0.0000
640489.065980,640489.065960,1673974985.748350,256473.000,40009,1,SF,1,100,0.0000
640489.401352,640489.401332,1673974986.083713,256798.000,40062,1,SF,1,100,0.0000
640489.734660,640489.734640,1673974986.417011,257121.000,40113,1,SF,1,100,0.0000
640490.132979,640490.132959,1673974986.815318,257507.000,40178,1,SF,1,100,0.0000
640490.465255,640490.465235,1673974987.147585,257829.000,40229,1,SF,1,100,0.0000
640490.734585,640490.734565,1673974987.416907,258090.000,40282,1,SF,1,100,0.0000
640491.066861,640491.066841,1673974987.749173,258412.000,40331,1,SF,1,100,0.0000
640491.402233,640491.402213,1673974988.084536,258737.000,40379,1,SF,1,100,0.0000
640491.799520,640491.799500,1673974988.481811,259122.000,40447,1,SF,1,100,0.0000
640492.132828,640492.132809,1673974988.815110,259445.000,40500,1,SF,1,100,0.0000
640492.395967,640492.395947,1673974989.078240,259700.000,40548,1,SF,1,100,0.0000
640492.728243,640492.728223,1673974989.410507,260022.000,40601,1,SF,1,100,0.0000
640493.059487,640493.059467,1673974989.741742,260343.000,40649,1,SF,1,100,0.0000
640493.390732,640493.390712,1673974990.072976,260664.000,40698,1,SF,1,100,0.0000
640493.792146,640493.792126,1673974990.474379,261053.000,40758,1,SF,1,100,0.0000
640494.058380,640494.058360,1673974990.740606,261311.000,40809,1,SF,1,100,0.0000
640494.390657,640494.390637,1673974991.072872,261633.000,40857,1,SF,1,100,0.0000
640494.720869,640494.720849,1673974991.403075,261953.000,40908,1,SF,1,100,0.0000
640495.052114,640495.052094,1673974991.734310,262274.000,40961,1,SF,1,100,0.0000
640495.454560,640495.454540,1673974992.136745,262664.000,41028,1,SF,1,100,0.0000
640495.785805,640495.785784,1673974992.467979,262985.000,41077,1,SF,1,100,0.0000
640496.054102,640496.054082,1673974992.736269,263245.000,41127,1,SF,1,100,0.0000
640496.387410,640496.387390,1673974993.069568,263568.000,41176,1,SF,1,100,0.0000
640496.720719,640496.720699,1673974993.402866,263891.000,41229,1,SF,1,100,0.0000
640497.119038,640497.119017,1673974993.801174,264277.000,41294,1,SF,1,100,0.0000
640497.452346,640497.452326,1673974994.134472,264600.000,41347,1,SF,1,100,0.0000
640497.719612,640497.719591,1673974994.401730,264859.000,41395,1,SF,1,100,0.0000
640498.051888,640498.051868,1673974994.733997,265181.000,41448,1,SF,1,100,0.0000
640498.388292,640498.388272,1673974995.070391,265507.000,41497,1,SF,1,100,0.0000
640498.717473,640498.717452,1673974995.399562,265826.000,41548,1,SF,1,100,0.0000
640499.053877,640499.053856,1673974995.735956,266152.000,41603,1,SF,1,100,0.0000
640499.386153,640499.386133,1673974996.068223,266474.000,41654,1,SF,1,100,0.0000
640499.719461,640499.719441,1673974996.401522,266797.000,41707,1,SF,1,100,0.0000
640500.049674,640500.049654,1673974996.731725,267117.000,41756,1,SF,1,100,0.0000
640500.450057,640500.450036,1673974997.132096,267505.000,41823,1,SF,1,100,0.0000
640500.781301,640500.781281,1673974997.463331,267826.000,41873,1,SF,1,100,0.0000
640501.047535,640501.047514,1673974997.729557,268084.000,41925,1,SF,1,100,0.0000
640501.382907,640501.382887,1673974998.064919,268409.000,41975,1,SF,1,100,0.0000
640501.714151,640501.714131,1673974998.396154,268730.000,42026,1,SF,1,100,0.0000
640502.046428,640502.046407,1673974998.728420,269052.000,42074,1,SF,1,100,0.0000
640502.443715,640502.443694,1673974999.125696,269437.000,42141,1,SF,1,100,0.0000
640502.775991,640502.775971,1673974999.457963,269759.000,42195,1,SF,1,100,0.0000
640503.041193,640503.041172,1673974999.723157,270016.000,42243,1,SF,1,100,0.0000
640503.372437,640503.372417,1673975000.054391,270337.000,42293,1,SF,1,100,0.0000
640503.704714,640503.704693,1673975000.386658,270659.000,42344,1,SF,1,100,0.0000
640504.105096,640504.105076,1673975000.787029,271047.000,42412,1,SF,1,100,0.0000
640504.374426,640504.374405,1673975001.056351,271308.000,42451,1,SF,1,100,0.0000
640504.705670,640504.705650,1673975001.387586,271629.000,42503,1,SF,1,100,0.0000
640505.036915,640505.036894,1673975001.718821,271950.000,42552,1,SF,1,100,0.0000
640505.439361,640505.439341,1673975002.121255,272340.000,42619,1,SF,1,100,0.0000
640505.770606,640505.770585,1673975002.452490,272661.000,42671,1,SF,1,100,0.0000
640506.039935,640506.039915,1673975002.721812,272922.000,42721,1,SF,1,100,0.0000
640506.373244,640506.373223,1673975003.055110,273245.000,42770,1,SF,1,100,0.0000
640506.705520,640506.705499,1673975003.387377,273567.000,42820,1,SF,1,100,0.0000
640507.037796,640507.037776,1673975003.719644,273889.000,42874,1,SF,1,100,0.0000
640507.438179,640507.438158,1673975004.120015,274277.000,42941,1,SF,1,100,0.0000
640507.768392,640507.768371,1673975004.450218,274597.000,42989,1,SF,1,100,0.0000
640508.035657,640508.035637,1673975004.717476,274856.000,43040,1,SF,1,100,0.0000
640508.372061,640508.372041,1673975005.053870,275182.000,43088,1,SF,1,100,0.0000
640508.701242,640508.701221,1673975005.383041,275501.000,43142,1,SF,1,100,0.0000
640509.103689,640509.103668,1673975005.785476,275891.000,43208,1,SF,1,100,0.0000
640509.434933,640509.434912,1673975006.116710,276212.000,43259,1,SF,1,100,0.0000
640509.702199,640509.702178,1673975006.383969,276471.000,43298,1,SF,1,100,0.0000
640510.032411,640510.032390,1673975006.714171,276791.000,43347,1,SF,1,100,0.0000
640510.434858,640510.434837,1673975007.116606,277181.000,43417,1,SF,1,100,0.0000
640510.700060,640510.700039,1673975007.381800,277438.000,43467,1,SF,1,100,0.0000
640511.033368,640511.033347,1673975007.715099,277761.000,43516,1,SF,1,100,0.0000
640511.362549,640511.362528,1673975008.044270,278080.000,43564,1,SF,1,100,0.0000
640511.693793,640511.693772,1673975008.375505,278401.000,43620,1,SF,1,100,0.0000
640512.092112,640512.092091,1673975008.773812,278787.000,43685,1,SF,1,100,0.0000
640512.423356,640512.423335,1673975009.105047,279108.000,43735,1,SF,1,100,0.0000
640512.688558,640512.688537,1673975009.370241,279365.000,43786,1,SF,1,100,0.0000
640513.023930,640513.023909,1673975009.705603,279690.000,43837,1,SF,1,100,0.0000
640513.355175,640513.355154,1673975010.036838,280011.000,43886,1,SF,1,100,0.0000
640513.687451,640513.687430,1673975010.369105,280333.000,43938,1,SF,1,100,0.0000
640514.086802,640514.086781,1673975010.768444,280720.000,44003,1,SF,1,100,0.0000
640514.420110,640514.420089,1673975011.101743,281043.000,44054,1,SF,1,100,0.0000
640514.686344,640514.686323,1673975011.367969,281301.000,44107,1,SF,1,100,0.0000
640515.086727,640515.086706,1673975011.768340,281689.000,44159,1,SF,1,100,0.0000
640515.355025,640515.355003,1673975012.036630,281949.000,44209,1,SF,1,100,0.0000
640515.685237,640515.685216,1673975012.366832,282269.000,44260,1,SF,1,100,0.0000
640516.020609,640516.020588,1673975012.702195,282594.000,44308,1,SF,1,100,0.0000
640516.352886,640516.352864,1673975013.034461,282916.000,44362,1,SF,1,100,0.0000
640516.753268,640516.753247,1673975013.434833,283304.000,44429,1,SF,1,100,0.0000
640517.084513,640517.084491,1673975013.766068,283625.000,44477,1,SF,1,100,0.0000
640517.352810,640517.352789,1673975014.034357,283885.000,44528,1,SF,1,100,0.0000
640517.689214,640517.689193,1673975014.370752,284211.000,44581,1,SF,1,100,0.0000
640518.020459,640518.020437,1673975014.701986,284532.000,44630,1,SF,1,100,0.0000
640518.418778,640518.418756,1673975015.100294,284918.000,44697,1,SF,1,100,0.0000
640518.750022,640518.750001,1673975015.431528,285239.000,44747,1,SF,1,100,0.0000
640519.018320,640519.018298,1673975015.699818,285499.000,44796,1,SF,1,100,0.0000
640519.349564,640519.349543,1673975016.031053,285820.000,44847,1,SF,1,100,0.0000
640519.685968,640519.685947,1673975016.367447,286146.000,44900,1,SF,1,100,0.0000
640520.148266,640520.148244,1673975016.829731,286594.000,44970,1,SF,1,100,0.0000
640520.350521,640520.350499,1673975017.031981,286790.000,45004,1,SF,1,100,0.0000
640520.682797,640520.682776,1673975017.364247,287112.000,45057,1,SF,1,100,0.0000
640521.016106,640521.016084,1673975017.697546,287435.000,45108,1,SF,1,100,0.0000
640521.413393,640521.413371,1673975018.094821,287820.000,45175,1,SF,1,100,0.0000
640521.744637,640521.744615,1673975018.426056,288141.000,45223,1,SF,1,100,0.0000
640522.077945,640522.077924,1673975018.759355,288464.000,45277,1,SF,1,100,0.0000
640522.343147,640522.343126,1673975019.024549,288721.000,45325,1,SF,1,100,0.0000
640522.674392,640522.674370,1673975019.355784,289042.000,45377,1,SF,1,100,0.0000
640523.006668,640523.006646,1673975019.688050,289364.000,45426,1,SF,1,100,0.0000
640523.335849,640523.335827,1673975020.017221,289683.000,45475,1,SF,1,100,0.0000
640523.738295,640523.738273,1673975020.419656,290073.000,45545,1,SF,1,100,0.0000
640524.003497,640524.003475,1673975020.684850,290330.000,45595,1,SF,1,100,0.0000
640524.339901,640524.339879,1673975021.021245,290656.000,45644,1,SF,1,100,0.0000
640524.671146,640524.671124,1673975021.352479,290977.000,45694,1,SF,1,100,0.0000
640525.004454,640525.004432,1673975021.685778,291300.000,45745,1,SF,1,100,0.0000
640525.465719,640525.465698,1673975022.147030,291747.000,45820,1,SF,1,100,0.0000
640525.664879,640525.664857,1673975022.346184,291940.000,45854,1,SF,1,100,0.0000
640526.000251,640526.000229,1673975022.681546,292265.000,45902,1,SF,1,100,0.0000
640526.333559,640526.333537,1673975023.014845,292588.000,45953,1,SF,1,100,0.0000
640526.736006,640526.735984,1673975023.417279,292978.000,46023,1,SF,1,100,0.0000
640527.066218,640527.066196,1673975023.747482,293298.000,46071,1,SF,1,100,0.0000
640527.335548,640527.335526,1673975024.016804,293559.000,46122,1,SF,1,100,0.0000
640527.669888,640527.669866,1673975024.351135,293883.000,46172,1,SF,1,100,0.0000
640528.001133,640528.001111,1673975024.682369,294204.000,46221,1,SF,1,100,0.0000
640528.399451,640528.399429,1673975025.080677,294590.000,46292,1,SF,1,100,0.0000
640528.732760,640528.732738,1673975025.413975,294913.000,46341,1,SF,1,100,0.0000
640528.995898,640528.995876,1673975025.677106,295168.000,46390,1,SF,1,100,0.0000
640529.327142,640529.327120,1673975026.008340,295489.000,46440,1,SF,1,100,0.0000
640529.664578,640529.664556,1673975026.345767,295816.000,46494,1,SF,1,100,0.0000
640529.994791,640529.994769,1673975026.675969,296136.000,46542,1,SF,1,100,0.0000
640530.393110,640530.393087,1673975027.074277,296522.000,46609,1,SF,1,100,0.0000
