LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TH
640392.298230,640392.298216,1673974888.983418,162698.000,24604,1,TH,1,100,25.057
640392.430315,640392.430301,1673974889.115499,162826.000,24635,1,TH,1,100,25.057
640392.562400,640392.562386,1673974889.247581,162954.000,24653,1,TH,1,100,25.124
640392.698612,640392.698598,1673974889.383789,163086.000,24671,1,TH,1,100,25.132
640392.830697,640392.830683,1673974889.515870,163214.000,24688,1,TH,1,100,25.017
640392.964846,640392.964832,1673974889.650015,163344.000,24723,1,TH,1,100,25.017
640393.097963,640393.097949,1673974889.783128,163473.000,24744,1,TH,1,100,25.131
640393.231080,640393.231066,1673974889.916241,163602.000,24762,1,TH,1,100,25.132
640393.361101,640393.361087,1673974890.046259,163728.000,24793,1,TH,1,100,25.036
640393.498346,640393.498332,1673974890.183499,163861.000,24810,1,TH,1,100,25.036
640393.631463,640393.631449,1673974890.316612,163990.000,24829,1,TH,1,100,25.170
640393.763548,640393.763534,1673974890.448694,164118.000,24845,1,TH,1,100,25.170
640393.896665,640393.896651,1673974890.581807,164247.000,24877,1,TH,1,100,25.132
640394.027718,640394.027704,1673974890.712856,164374.000,24894,1,TH,1,100,25.132
640394.160835,640394.160821,1673974890.845969,164503.000,24910,1,TH,1,100,25.080
640394.296015,640394.296001,1673974890.981146,164634.000,24942,1,TH,1,100,25.080
640394.430164,640394.430150,1673974891.115291,164764.000,24959,1,TH,1,100,25.085
640394.563281,640394.563267,1673974891.248404,164893.000,24979,1,TH,1,100,25.085
640394.693302,640394.693288,1673974891.378421,165019.000,24998,1,TH,1,100,25.157
640394.827451,640394.827437,1673974891.512566,165149.000,25030,1,TH,1,100,25.158
640394.963664,640394.963650,1673974891.648775,165281.000,25046,1,TH,1,100,25.035
640395.095749,640395.095735,1673974891.780856,165409.000,25063,1,TH,1,100,25.035
640395.229898,640395.229884,1673974891.915001,165539.000,25080,1,TH,1,100,25.149
640395.363015,640395.363001,1673974892.048114,165668.000,25111,1,TH,1,100,25.149
640395.494068,640395.494054,1673974892.179163,165795.000,25128,1,TH,1,100,25.056
640395.626153,640395.626139,1673974892.311244,165923.000,25147,1,TH,1,100,25.056
640395.762365,640395.762351,1673974892.447453,166055.000,25178,1,TH,1,100,25.115
640395.896514,640395.896500,1673974892.581598,166185.000,25196,1,TH,1,100,25.123
640396.028599,640396.028585,1673974892.713679,166313.000,25215,1,TH,1,100,25.110
640396.160684,640396.160670,1673974892.845760,166441.000,25232,1,TH,1,100,25.103
640396.293801,640396.293787,1673974892.978873,166570.000,25264,1,TH,1,100,25.103
640396.426918,640396.426904,1673974893.111986,166699.000,25280,1,TH,1,100,25.103
640396.559003,640396.558989,1673974893.244068,166827.000,25298,1,TH,1,100,25.160
640396.691088,640396.691074,1673974893.376149,166955.000,25331,1,TH,1,100,25.160
640396.824205,640396.824191,1673974893.509262,167084.000,25348,1,TH,1,100,25.105
640396.954226,640396.954212,1673974893.639279,167210.000,25365,1,TH,1,100,25.105
640397.087343,640397.087329,1673974893.772392,167339.000,25381,1,TH,1,100,25.123
640397.223556,640397.223542,1673974893.908601,167471.000,25413,1,TH,1,100,25.124
640397.356673,640397.356659,1673974894.041714,167600.000,25430,1,TH,1,100,25.141
640397.488758,640397.488744,1673974894.173795,167728.000,25449,1,TH,1,100,25.149
640397.621875,640397.621861,1673974894.306908,167857.000,25469,1,TH,1,100,25.193
640397.754992,640397.754977,1673974894.440021,167986.000,25500,1,TH,1,100,25.193
640397.887077,640397.887062,1673974894.572103,168114.000,25517,1,TH,1,100,25.144
640398.020193,640398.020179,1673974894.705215,168243.000,25534,1,TH,1,100,25.144
640398.152279,640398.152264,1673974894.837297,168371.000,25566,1,TH,1,100,25.182
640398.284364,640398.284349,1673974894.969378,168499.000,25582,1,TH,1,100,25.182
640398.417480,640398.417466,1673974895.102491,168628.000,25604,1,TH,1,100,25.099
640398.550597,640398.550583,1673974895.235604,168757.000,25621,1,TH,1,100,25.099
640398.683714,640398.683700,1673974895.368717,168886.000,25654,1,TH,1,100,25.066
640398.815799,640398.815785,1673974895.500798,169014.000,25672,1,TH,1,100,25.066
640398.947884,640398.947870,1673974895.632879,169142.000,25688,1,TH,1,100,25.045
640399.081001,640399.080987,1673974895.765992,169271.000,25708,1,TH,1,100,25.045
640399.213086,640399.213072,1673974895.898073,169399.000,25740,1,TH,1,100,25.117
640399.346203,640399.346189,1673974896.031187,169528.000,25756,1,TH,1,100,25.118
640399.479320,640399.479306,1673974896.164300,169657.000,25773,1,TH,1,100,25.180
640399.610373,640399.610359,1673974896.295349,169784.000,25792,1,TH,1,100,25.180
640399.745554,640399.745540,1673974896.430526,169915.000,25823,1,TH,1,100,25.125
640399.878671,640399.878657,1673974896.563639,170044.000,25841,1,TH,1,100,25.125
640400.011788,640400.011774,1673974896.696752,170173.000,25857,1,TH,1,100,25.120
640400.143873,640400.143859,1673974896.828833,170301.000,25889,1,TH,1,100,25.120
640400.275958,640400.275944,1673974896.960914,170429.000,25906,1,TH,1,100,25.066
640400.408043,640400.408029,1673974897.092995,170557.000,25922,1,TH,1,100,25.066
640400.540128,640400.540114,1673974897.225076,170685.000,25943,1,TH,1,100,25.172
640400.673245,640400.673231,1673974897.358190,170814.000,25976,1,TH,1,100,25.172
640400.806362,640400.806347,1673974897.491302,170943.000,25992,1,TH,1,100,25.149
640400.939479,640400.939464,1673974897.624416,171072.000,26010,1,TH,1,100,25.156
640401.072596,640401.072581,1673974897.757529,171201.000,26026,1,TH,1,100,25.135
640401.208808,640401.208794,1673974897.893737,171333.000,26058,1,TH,1,100,25.135
640401.341925,640401.341911,1673974898.026850,171462.000,26075,1,TH,1,100,25.065
640401.474010,640401.473996,1673974898.158932,171590.000,26091,1,TH,1,100,25.065
640401.607127,640401.607113,1673974898.292045,171719.000,26125,1,TH,1,100,25.163
640401.740244,640401.740230,1673974898.425158,171848.000,26142,1,TH,1,100,25.164
640401.874393,640401.874379,1673974898.559303,171978.000,26159,1,TH,1,100,25.034
640402.010606,640402.010591,1673974898.695511,172110.000,26179,1,TH,1,100,25.034
640402.143722,640402.143708,1673974898.828624,172239.000,26211,1,TH,1,100,25.111
640402.276839,640402.276825,1673974898.961737,172368.000,26227,1,TH,1,100,25.112
640402.408924,640402.408910,1673974899.093819,172496.000,26244,1,TH,1,100,25.029
640402.541009,640402.540995,1673974899.225900,172624.000,26278,1,TH,1,100,25.028
640402.677222,640402.677208,1673974899.362108,172756.000,26294,1,TH,1,100,25.091
640402.809307,640402.809293,1673974899.494190,172884.000,26311,1,TH,1,100,25.091
640402.942424,640402.942410,1673974899.627303,173013.000,26328,1,TH,1,100,25.151
640403.075541,640403.075527,1673974899.760416,173142.000,26359,1,TH,1,100,25.151
640403.207626,640403.207612,1673974899.892497,173270.000,26377,1,TH,1,100,25.073
640403.340743,640403.340728,1673974900.025610,173399.000,26393,1,TH,1,100,25.072
640403.476956,640403.476941,1673974900.161819,173531.000,26410,1,TH,1,100,25.098
640403.610072,640403.610058,1673974900.294932,173660.000,26452,1,TH,1,100,25.098
640403.741126,640403.741111,1673974900.425981,173787.000,26468,1,TH,1,100,25.093
640403.874243,640403.874228,1673974900.559094,173916.000,26486,1,TH,1,100,25.093
640404.006328,640404.006313,1673974900.691175,174044.000,26502,1,TH,1,100,25.106
640404.141508,640404.141494,1673974900.826352,174175.000,26534,1,TH,1,100,25.106
640404.277721,640404.277706,1673974900.962561,174307.000,26551,1,TH,1,100,25.013
640404.411870,640404.411855,1673974901.096706,174437.000,26567,1,TH,1,100,25.013
640404.544987,640404.544972,1673974901.229819,174566.000,26585,1,TH,1,100,25.093
640404.675008,640404.674993,1673974901.359836,174692.000,26618,1,TH,1,100,25.100
640404.809157,640404.809142,1673974901.493981,174822.000,26634,1,TH,1,100,25.106
640404.945369,640404.945355,1673974901.630190,174954.000,26652,1,TH,1,100,25.106
640405.077454,640405.077440,1673974901.762271,175082.000,26686,1,TH,1,100,25.072
640405.208508,640405.208493,1673974901.893320,175209.000,26703,1,TH,1,100,25.064
640405.341624,640405.341610,1673974902.026433,175338.000,26720,1,TH,1,100,25.036
640405.474741,640405.474727,1673974902.159546,175467.000,26736,1,TH,1,100,25.036
640405.606826,640405.606812,1673974902.291627,175595.000,26770,1,TH,1,100,25.070
640405.743039,640405.743024,1673974902.427836,175727.000,26787,1,TH,1,100,25.077
640405.877188,640405.877173,1673974902.561981,175857.000,26804,1,TH,1,100,25.116
640406.009273,640406.009258,1673974902.694062,175985.000,26821,1,TH,1,100,25.116
640406.141358,640406.141343,1673974902.826144,176113.000,26853,1,TH,1,100,24.963
640406.275507,640406.275492,1673974902.960288,176243.000,26869,1,TH,1,100,24.963
640406.411719,640406.411705,1673974903.096497,176375.000,26886,1,TH,1,100,25.116
640406.544836,640406.544822,1673974903.229610,176504.000,26923,1,TH,1,100,25.116
640406.676921,640406.676907,1673974903.361691,176632.000,26939,1,TH,1,100,25.100
640406.811070,640406.811056,1673974903.495836,176762.000,26956,1,TH,1,100,25.100
640406.943155,640406.943141,1673974903.627917,176890.000,26973,1,TH,1,100,25.121
640407.076272,640407.076257,1673974903.761030,177019.000,27004,1,TH,1,100,25.121
640407.209389,640407.209374,1673974903.894144,177148.000,27022,1,TH,1,100,25.072
640407.340442,640407.340427,1673974904.025193,177275.000,27038,1,TH,1,100,25.072
640407.472527,640407.472512,1673974904.157274,177403.000,27055,1,TH,1,100,25.098
640407.604612,640407.604597,1673974904.289355,177531.000,27089,1,TH,1,100,25.098
640407.737729,640407.737714,1673974904.422468,177660.000,27105,1,TH,1,100,25.129
640407.869814,640407.869799,1673974904.554549,177788.000,27123,1,TH,1,100,25.129
640408.002931,640408.002916,1673974904.687662,177917.000,27142,1,TH,1,100,25.038
640408.136048,640408.136033,1673974904.820776,178046.000,27174,1,TH,1,100,25.038
640408.268133,640408.268118,1673974904.952857,178174.000,27191,1,TH,1,100,25.077
640408.401250,640408.401235,1673974905.085970,178303.000,27207,1,TH,1,100,25.077
640408.534367,640408.534352,1673974905.219083,178432.000,27241,1,TH,1,100,25.058
640408.666452,640408.666437,1673974905.351164,178560.000,27258,1,TH,1,100,25.058
640408.799569,640408.799554,1673974905.484277,178689.000,27274,1,TH,1,100,25.030
640408.934750,640408.934735,1673974905.619454,178820.000,27292,1,TH,1,100,25.030
640409.067866,640409.067852,1673974905.752567,178949.000,27313,1,TH,1,100,25.069
640409.199951,640409.199937,1673974905.884648,179077.000,27331,1,TH,1,100,25.069
640409.333068,640409.333054,1673974906.017761,179206.000,27362,1,TH,1,100,25.147
640409.466185,640409.466171,1673974906.150874,179335.000,27381,1,TH,1,100,25.154
640409.597238,640409.597224,1673974906.281923,179462.000,27401,1,TH,1,100,25.209
640409.730355,640409.730341,1673974906.415036,179591.000,27432,1,TH,1,100,25.202
640409.863472,640409.863457,1673974906.548149,179720.000,27449,1,TH,1,100,25.142
640409.996589,640409.996574,1673974906.681262,179849.000,27466,1,TH,1,100,25.149
640410.128674,640410.128659,1673974906.813344,179977.000,27482,1,TH,1,100,25.141
640410.261791,640410.261776,1673974906.946457,180106.000,27514,1,TH,1,100,25.141
640410.396972,640410.396957,1673974907.081634,180237.000,27531,1,TH,1,100,25.063
640410.529573,640410.529558,1673974907.214231,180365.500,27549,2,TH,1,100,25.063
640410.662174,640410.662159,1673974907.346828,180494.000,27549,2,TH,1,100,25.105
640410.794259,640410.794244,1673974907.478909,180622.000,27583,1,TH,1,100,25.105
640410.926344,640410.926329,1673974907.610990,180750.000,27599,1,TH,1,100,25.190
640411.059461,640411.059446,1673974907.744103,180879.000,27619,1,TH,1,100,25.190
640411.195673,640411.195659,1673974907.880312,181011.000,27651,1,TH,1,100,25.024
640411.328790,640411.328775,1673974908.013425,181140.000,27667,1,TH,1,100,25.024
640411.460875,640411.460860,1673974908.145506,181268.000,27684,1,TH,1,100,25.172
640411.593992,640411.593977,1673974908.278619,181397.000,27703,1,TH,1,100,25.172
640411.726077,640411.726062,1673974908.410700,181525.000,27734,1,TH,1,100,25.035
640411.860226,640411.860211,1673974908.544845,181655.000,27752,1,TH,1,100,25.034
640411.993343,640411.993328,1673974908.677958,181784.000,27768,1,TH,1,100,25.135
640412.126460,640412.126445,1673974908.811071,181913.000,27800,1,TH,1,100,25.136
640412.258545,640412.258530,1673974908.943152,182041.000,27817,1,TH,1,100,25.112
640412.389598,640412.389583,1673974909.074202,182168.000,27833,1,TH,1,100,25.112
640412.523747,640412.523732,1673974909.208347,182298.000,27851,1,TH,1,100,25.076
640412.659960,640412.659945,1673974909.344555,182430.000,27887,1,TH,1,100,25.076
640412.792045,640412.792030,1673974909.476636,182558.000,27903,1,TH,1,100,25.081
640412.925162,640412.925147,1673974909.609750,182687.000,27921,1,TH,1,100,25.081
640413.058279,640413.058263,1673974909.742863,182816.000,27937,1,TH,1,100,25.159
640413.192427,640413.192412,1673974909.877007,182946.000,27969,1,TH,1,100,25.159
640413.326576,640413.326561,1673974910.011153,183076.000,27986,1,TH,1,100,25.138
640413.463821,640413.463806,1673974910.148393,183209.000,28002,1,TH,1,100,25.146
640413.596938,640413.596923,1673974910.281506,183338.000,28036,1,TH,1,100,25.138
640413.727991,640413.727976,1673974910.412555,183465.000,28053,1,TH,1,100,25.138
640413.860076,640413.860061,1673974910.544636,183593.000,28070,1,TH,1,100,25.075
640413.994225,640413.994210,1673974910.678782,183723.000,28087,1,TH,1,100,25.075
640414.129405,640414.129390,1673974910.813958,183854.000,28122,1,TH,1,100,25.117
640414.262522,640414.262507,1673974910.947071,183983.000,28143,1,TH,1,100,25.117
640414.395639,640414.395624,1673974911.080184,184112.000,28160,1,TH,1,100,25.158
640414.528756,640414.528741,1673974911.213297,184241.000,28177,1,TH,1,100,25.158
640414.658777,640414.658762,1673974911.343315,184367.000,28210,1,TH,1,100,25.148
640414.792926,640414.792911,1673974911.477460,184497.000,28228,1,TH,1,100,25.148
640414.929139,640414.929124,1673974911.613668,184629.000,28244,1,TH,1,100,25.119
640415.061224,640415.061209,1673974911.745750,184757.000,28261,1,TH,1,100,25.119
640415.192277,640415.192262,1673974911.876799,184884.000,28278,1,TH,1,100,25.169
640415.325394,640415.325379,1673974912.009912,185013.000,28309,1,TH,1,100,25.169
640415.459543,640415.459528,1673974912.144057,185143.000,28330,1,TH,1,100,25.174
640415.592660,640415.592644,1673974912.277170,185272.000,28348,1,TH,1,100,25.174
640415.725777,640415.725761,1673974912.410283,185401.000,28365,1,TH,1,100,25.127
640415.857862,640415.857846,1673974912.542364,185529.000,28397,1,TH,1,100,25.127
640415.989947,640415.989931,1673974912.674445,185657.000,28413,1,TH,1,100,25.122
640416.123064,640416.123048,1673974912.807558,185786.000,28430,1,TH,1,100,25.122
640416.257212,640416.257197,1673974912.941703,185916.000,28447,1,TH,1,100,25.057
640416.393425,640416.393410,1673974913.077912,186048.000,28478,1,TH,1,100,25.057
640416.526542,640416.526527,1673974913.211025,186177.000,28496,1,TH,1,100,25.197
640416.658627,640416.658612,1673974913.343106,186305.000,28514,1,TH,1,100,25.197
640416.792776,640416.792761,1673974913.477251,186435.000,28531,1,TH,1,100,25.168
640416.924861,640416.924846,1673974913.609332,186563.000,28566,1,TH,1,100,25.168
640417.057978,640417.057963,1673974913.742445,186692.000,28582,1,TH,1,100,25.127
640417.191095,640417.191079,1673974913.875558,186821.000,28600,1,TH,1,100,25.135
640417.322148,640417.322133,1673974914.006608,186948.000,28616,1,TH,1,100,25.210
640417.455265,640417.455249,1673974914.139721,187077.000,28648,1,TH,1,100,25.210
640417.588382,640417.588366,1673974914.272834,187206.000,28667,1,TH,1,100,25.132
640417.720467,640417.720451,1673974914.404915,187334.000,28683,1,TH,1,100,25.132
640417.853584,640417.853568,1673974914.538028,187463.000,28701,1,TH,1,100,25.147
640417.986701,640417.986685,1673974914.671141,187592.000,28732,1,TH,1,100,25.147
640418.118786,640418.118770,1673974914.803222,187720.000,28749,1,TH,1,100,25.137
640418.250871,640418.250855,1673974914.935303,187848.000,28766,1,TH,1,100,25.137
640418.383987,640418.383972,1673974915.068416,187977.000,28782,1,TH,1,100,25.210
640418.517104,640418.517089,1673974915.201530,188106.000,28819,1,TH,1,100,25.210
640418.649189,640418.649174,1673974915.333611,188234.000,28836,1,TH,1,100,25.080
640418.781274,640418.781259,1673974915.465692,188362.000,28852,1,TH,1,100,25.080
640418.914391,640418.914376,1673974915.598805,188491.000,28870,1,TH,1,100,25.129
640419.047508,640419.047493,1673974915.731918,188620.000,28901,1,TH,1,100,25.129
640419.179593,640419.179578,1673974915.863999,188748.000,28918,1,TH,1,100,25.158
640419.312710,640419.312695,1673974915.997112,188877.000,28935,1,TH,1,100,25.165
640419.447375,640419.447360,1673974916.131773,189007.500,28972,2,TH,1,100,25.165
640419.582040,640419.582024,1673974916.266434,189138.000,28972,2,TH,1,100,25.158
640419.715157,640419.715141,1673974916.399547,189267.000,28991,1,TH,1,100,25.113
640419.848274,640419.848258,1673974916.532660,189396.000,29008,1,TH,1,100,25.113
640419.980359,640419.980343,1673974916.664741,189524.000,29025,1,TH,1,100,25.212
640420.113476,640420.113460,1673974916.797854,189653.000,29060,1,TH,1,100,25.212
640420.246593,640420.246577,1673974916.930967,189782.000,29076,1,TH,1,100,25.075
640420.381773,640420.381758,1673974917.066144,189913.000,29093,1,TH,1,100,25.075
640420.513858,640420.513843,1673974917.198225,190041.000,29110,1,TH,1,100,25.144
640420.646975,640420.646960,1673974917.331338,190170.000,29143,1,TH,1,100,25.152
640420.779060,640420.779045,1673974917.463419,190298.000,29160,1,TH,1,100,25.129
640420.913209,640420.913194,1673974917.597564,190428.000,29177,1,TH,1,100,25.121
640421.047358,640421.047342,1673974917.731709,190558.000,29208,1,TH,1,100,25.075
640421.181507,640421.181491,1673974917.865854,190688.000,29226,1,TH,1,100,25.082
640421.314624,640421.314608,1673974917.998967,190817.000,29242,1,TH,1,100,25.152
640421.446709,640421.446693,1673974918.131048,190945.000,29259,1,TH,1,100,25.152
640421.579826,640421.579810,1673974918.264162,191074.000,29296,1,TH,1,100,25.079
640421.712943,640421.712927,1673974918.397274,191203.000,29312,1,TH,1,100,25.079
640421.847091,640421.847076,1673974918.531420,191333.000,29330,1,TH,1,100,25.193
640421.980208,640421.980193,1673974918.664533,191462.000,29361,1,TH,1,100,25.193
640422.113325,640422.113310,1673974918.797646,191591.000,29378,1,TH,1,100,25.074
640422.244378,640422.244363,1673974918.928695,191718.000,29395,1,TH,1,100,25.074
640422.376463,640422.376448,1673974919.060776,191846.000,29411,1,TH,1,100,25.115
640422.510612,640422.510597,1673974919.194921,191976.000,29445,1,TH,1,100,25.115
640422.646825,640422.646809,1673974919.331130,192108.000,29462,1,TH,1,100,25.222
640422.778910,640422.778894,1673974919.463211,192236.000,29478,1,TH,1,100,25.222
640422.909963,640422.909947,1673974919.594260,192363.000,29496,1,TH,1,100,25.136
640423.043080,640423.043064,1673974919.727373,192492.000,29530,1,TH,1,100,25.136
640423.178261,640423.178245,1673974919.862550,192623.000,29547,1,TH,1,100,25.177
640423.312409,640423.312394,1673974919.996695,192753.000,29564,1,TH,1,100,25.177
640423.447590,640423.447575,1673974920.131872,192884.000,29580,1,TH,1,100,25.196
640423.580707,640423.580691,1673974920.264985,193013.000,29614,1,TH,1,100,25.196
640423.711760,640423.711745,1673974920.396034,193140.000,29631,1,TH,1,100,25.177
640423.843845,640423.843830,1673974920.528115,193268.000,29648,1,TH,1,100,25.177
640423.977994,640423.977978,1673974920.662260,193398.000,29679,1,TH,1,100,25.185
640424.113175,640424.113159,1673974920.797437,193529.000,29697,1,TH,1,100,25.185
640424.246292,640424.246276,1673974920.930550,193658.000,29713,1,TH,1,100,25.185
640424.378377,640424.378361,1673974921.062631,193786.000,29730,1,TH,1,100,25.185
640424.510462,640424.510446,1673974921.194712,193914.000,29747,1,TH,1,100,25.154
640424.643579,640424.643563,1673974921.327826,194043.000,29783,1,TH,1,100,25.154
640424.776696,640424.776680,1673974921.460938,194172.000,29806,1,TH,1,100,25.196
640424.909813,640424.909797,1673974921.594052,194301.000,29822,1,TH,1,100,25.203
640425.041898,640425.041882,1673974921.726133,194429.000,29839,1,TH,1,100,25.242
640425.172951,640425.172935,1673974921.857182,194556.000,29856,1,TH,1,100,25.242
640425.306068,640425.306052,1673974921.990295,194685.000,29887,1,TH,1,100,25.136
640425.440216,640425.440201,1673974922.124440,194815.000,29905,1,TH,1,100,25.135
640425.575397,640425.575381,1673974922.259617,194946.000,29923,1,TH,1,100,25.096
640425.708514,640425.708498,1673974922.392730,195075.000,29940,1,TH,1,100,25.096
640425.840599,640425.840583,1673974922.524811,195203.000,29972,1,TH,1,100,25.058
640425.972684,640425.972668,1673974922.656892,195331.000,29991,1,TH,1,100,25.057
640426.105801,640426.105785,1673974922.790005,195460.000,30008,1,TH,1,100,25.207
640426.238918,640426.238902,1673974922.923118,195589.000,30025,1,TH,1,100,25.208
640426.371003,640426.370987,1673974923.055199,195717.000,30056,1,TH,1,100,25.099
640426.503088,640426.503072,1673974923.187281,195845.000,30074,1,TH,1,100,25.099
640426.636205,640426.636189,1673974923.320394,195974.000,30092,1,TH,1,100,25.138
640426.769322,640426.769306,1673974923.453507,196103.000,30110,2,TH,1,100,25.138
640426.902439,640426.902423,1673974923.586620,196232.000,30110,2,TH,1,100,25.167
640427.035556,640427.035540,1673974923.719733,196361.000,30128,2,TH,1,100,25.167
640427.168673,640427.168657,1673974923.852846,196490.000,30128,2,TH,1,100,25.136
640427.299726,640427.299710,1673974923.983895,196617.000,30144,1,TH,1,100,25.135
640427.432843,640427.432827,1673974924.117008,196746.000,30161,1,TH,1,100,25.107
640427.565960,640427.565944,1673974924.250121,196875.000,30198,1,TH,1,100,25.107
640427.698045,640427.698029,1673974924.382202,197003.000,30214,1,TH,1,100,25.153
640427.831162,640427.831146,1673974924.515316,197132.000,30232,1,TH,1,100,25.153
640427.963247,640427.963231,1673974924.647397,197260.000,30248,1,TH,1,100,25.221
640428.098427,640428.098411,1673974924.782573,197391.000,30280,1,TH,1,100,25.228
640428.230512,640428.230496,1673974924.914654,197519.000,30297,1,TH,1,100,25.239
640428.363629,640428.363613,1673974925.047768,197648.000,30313,1,TH,1,100,25.239
640428.496746,640428.496730,1673974925.180881,197777.000,30331,1,TH,1,100,25.220
640428.628831,640428.628815,1673974925.312962,197905.000,30364,1,TH,1,100,25.220
640428.760916,640428.760900,1673974925.445043,198033.000,30380,1,TH,1,100,25.251
640428.894033,640428.894017,1673974925.578156,198162.000,30398,1,TH,1,100,25.251
640429.026118,640429.026102,1673974925.710237,198290.000,30432,1,TH,1,100,25.210
640429.159235,640429.159219,1673974925.843350,198419.000,30449,1,TH,1,100,25.210
640429.292352,640429.292336,1673974925.976463,198548.000,30466,1,TH,1,100,25.153
640429.427533,640429.427517,1673974926.111640,198679.000,30482,1,TH,1,100,25.153
640429.561682,640429.561666,1673974926.245785,198809.000,30516,1,TH,1,100,25.184
640429.694799,640429.694783,1673974926.378898,198938.000,30533,1,TH,1,100,25.184
640429.827915,640429.827899,1673974926.512011,199067.000,30550,1,TH,1,100,25.148
640429.958969,640429.958953,1673974926.643060,199194.000,30567,1,TH,1,100,25.147
640430.095181,640430.095165,1673974926.779269,199326.000,30604,1,TH,1,100,25.137
640430.228298,640430.228282,1673974926.912382,199455.000,30620,1,TH,1,100,25.137
640430.363479,640430.363463,1673974927.047559,199586.000,30637,1,TH,1,100,25.176
640430.495564,640430.495548,1673974927.179640,199714.000,30657,1,TH,1,100,25.176
640430.628681,640430.628665,1673974927.312753,199843.000,30690,1,TH,1,100,25.132
640430.760766,640430.760750,1673974927.444834,199971.000,30708,1,TH,1,100,25.132
640430.894915,640430.894899,1673974927.578979,200101.000,30724,1,TH,1,100,25.119
640431.029064,640431.029047,1673974927.713124,200231.000,30741,1,TH,1,100,25.119
640431.162180,640431.162164,1673974927.846237,200360.000,30773,1,TH,1,100,25.132
640431.294265,640431.294249,1673974927.978318,200488.000,30789,1,TH,1,100,25.132
640431.426350,640431.426334,1673974928.110400,200616.000,30806,1,TH,1,100,25.230
640431.559467,640431.559451,1673974928.243513,200745.000,30825,1,TH,1,100,25.231
640431.694648,640431.694632,1673974928.378690,200876.000,30856,1,TH,1,100,25.137
640431.828797,640431.828781,1673974928.512835,201006.000,30874,1,TH,1,100,25.144
640431.961914,640431.961898,1673974928.645947,201135.000,30890,1,TH,1,100,25.092
640432.095031,640432.095015,1673974928.779061,201264.000,30925,1,TH,1,100,25.092
640432.226084,640432.226068,1673974928.910110,201391.000,30942,1,TH,1,100,25.066
640432.361265,640432.361249,1673974929.045287,201522.000,30958,1,TH,1,100,25.066
640432.496445,640432.496429,1673974929.180464,201653.000,30976,1,TH,1,100,25.162
640432.632658,640432.632642,1673974929.316672,201785.000,31009,1,TH,1,100,25.162
640432.764743,640432.764727,1673974929.448753,201913.000,31025,1,TH,1,100,25.212
640432.895796,640432.895780,1673974929.579803,202040.000,31043,1,TH,1,100,25.212
640433.028913,640433.028897,1673974929.712916,202169.000,31074,1,TH,1,100,25.225
640433.164094,640433.164078,1673974929.848093,202300.000,31091,1,TH,1,100,25.225
640433.298243,640433.298227,1673974929.982237,202430.000,31108,1,TH,1,100,25.162
640433.431360,640433.431343,1673974930.115350,202559.000,31124,1,TH,1,100,25.162
640433.561381,640433.561365,1673974930.245368,202685.000,31161,1,TH,1,100,25.152
640433.694498,640433.694482,1673974930.378481,202814.000,31178,1,TH,1,100,25.152
640433.826583,640433.826567,1673974930.510562,202942.000,31195,1,TH,1,100,25.079
640433.960732,640433.960715,1673974930.644707,203072.000,31226,1,TH,1,100,25.079
640434.095912,640434.095896,1673974930.779884,203203.000,31244,1,TH,1,100,25.170
640434.229029,640434.229013,1673974930.912997,203332.000,31260,1,TH,1,100,25.170
640434.361114,640434.361098,1673974931.045078,203460.000,31277,1,TH,1,100,25.165
640434.493199,640434.493183,1673974931.177159,203588.000,31311,1,TH,1,100,25.165
640434.629412,640434.629396,1673974931.313368,203720.000,31327,1,TH,1,100,25.126
640434.764593,640434.764576,1673974931.448545,203851.000,31344,1,TH,1,100,25.126
640434.897710,640434.897693,1673974931.581658,203980.000,31376,1,TH,1,100,25.222
640435.028763,640435.028746,1673974931.712707,204107.000,31395,1,TH,1,100,25.222
640435.161880,640435.161863,1673974931.845820,204236.000,31413,1,TH,1,100,25.108
640435.294997,640435.294980,1673974931.978933,204365.000,31429,1,TH,1,100,25.108
640435.427082,640435.427065,1673974932.111014,204493.000,31451,1,TH,1,100,25.196
640435.562262,640435.562246,1673974932.246191,204624.000,31485,1,TH,1,100,25.203
640435.695379,640435.695363,1673974932.379304,204753.000,31501,1,TH,1,100,25.211
640435.825401,640435.825384,1673974932.509322,204879.000,31519,1,TH,1,100,25.211
640435.958517,640435.958501,1673974932.642435,205008.000,31535,1,TH,1,100,25.162
640436.091634,640436.091618,1673974932.775548,205137.000,31567,1,TH,1,100,25.162
640436.224751,640436.224735,1673974932.908661,205266.000,31584,1,TH,1,100,25.141
640436.356836,640436.356820,1673974933.040742,205394.000,31600,1,TH,1,100,25.141
640436.488921,640436.488905,1673974933.172823,205522.000,31618,1,TH,1,100,25.113
640436.622038,640436.622022,1673974933.305936,205651.000,31654,1,TH,1,100,25.112
640436.754123,640436.754107,1673974933.438017,205779.000,31670,1,TH,1,100,25.187
640436.887240,640436.887224,1673974933.571130,205908.000,31688,1,TH,1,100,25.188
640437.019325,640437.019309,1673974933.703212,206036.000,31719,1,TH,1,100,25.188
640437.154506,640437.154489,1673974933.838388,206167.000,31736,1,TH,1,100,25.188
640437.287623,640437.287606,1673974933.971501,206296.000,31753,1,TH,1,100,25.190
